file_path,Apps,BBB web,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectAllUsersCommand.java,0.1936211041041783,1.325059836251395,0.034053288187299455,0.0,0.0306098427091326,BBB web,1.325059836251395
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\MuteUserCommand.java,0.3126253128051758,1.3158952985491073,0.05106630325317383,0.0,0.03054623944418771,BBB web,1.3158952985491073
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\ConfRecording.java,0.2631887708391462,1.3677430289132255,0.028856035641261508,0.22701740264892578,0.12183211190359933,BBB web,1.3677430289132255
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\UnknownConferenceEvent.java,0.26482295989990234,1.3698698861258372,0.02886115482875279,0.17111140659877233,0.12254184995378767,BBB web,1.3698698861258372
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\EndMeeting.java,0.5428782326834543,2.4981454031808035,0.22468250819614954,0.12199126652308873,0.13477706909179688,BBB web,2.4981454031808035
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundPipelineFactory.java,0.14343500137329102,1.2741440909249442,0.02883084842136928,0.0,0.15685672760009767,BBB web,1.2741440909249442
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\StopSoundCommand.java,0.3103095190865653,1.322204371861049,0.056326917239597867,0.021507348333086287,0.030566995484488352,BBB web,1.322204371861049
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\Util.java,0.5624473571777344,2.4895220075334823,2.5668404715401785,0.1529289926801409,0.2120199067252023,Presentation Conversion,2.5668404715401785
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingDestroyed.java,0.548549325125558,2.3214898245675224,0.10534604617527553,0.1397265842982701,0.34815256936209543,BBB web,2.3214898245675224
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PostChecksumValidator.java,0.5741626194545201,2.620845903669085,0.2808812822614397,0.2743034090314593,0.22587973730904715,BBB web,2.620845903669085
bigbluebutton\bbb-recording-imex\src\test\java\org\bigbluebutton\RecordingImportHandlerTest.java,0.18442159380231585,1.40318603515625,0.33091983795166013,0.44109576089041574,0.11232075691223145,BBB web,1.40318603515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\LearningDashboard.java,0.5408278329031808,2.320072501046317,0.10491829599652971,0.1378086771283831,0.3429429462977818,BBB web,2.320072501046317
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\UserCleanupTimerTask.java,0.5339409964425224,2.714569309779576,0.21228366579328264,0.07548254558018276,0.21365532193865094,BBB web,2.714569309779576
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,0.29253689902169366,1.3729793003627233,0.03513223443712507,0.16926612854003906,0.1214829853602818,BBB web,1.3729793003627233
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,0.6058723994663784,2.3207715715680806,0.10512978690011161,0.1387544631958008,0.3455107280186244,BBB web,2.3207715715680806
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,0.47890488760811945,2.324517822265625,0.11135516847882952,0.05023864677974156,0.08085949080330986,BBB web,2.324517822265625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,0.3705402374267578,2.366216823032924,2.6040597098214286,0.11010440417698451,0.33064662388392857,Presentation Conversion,2.6040597098214286
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,0.3131922313145229,1.3158952985491073,0.05287212984902518,0.0,0.03054623944418771,BBB web,1.3158952985491073
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,0.5783315931047712,2.4464503696986606,2.902616664341518,0.10421302659170968,0.15408405576433454,Presentation Conversion,2.902616664341518
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,0.485009275163923,2.6091690063476562,6.384360613141741,0.3569125039236886,0.5768831525530134,Presentation Conversion,6.384360613141741
