file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioflux\src\mir\_pitch_pef.h,3.247061252593994,0.18084493279457092,0.18084493279457092,81.28319549560547,mir,81.28319549560547
audioflux\src\dsp\hilbert_algorithm.h,1.1868871450424194,1.6546554565429688,4.375455379486084,2.907687187194824,general,4.375455379486084
audioflux\include\util\flux_util.h,9.671701431274414,26.803165435791016,5.710285186767578,44.199310302734375,mir,44.199310302734375
audioflux\src\mir\_pitch_ncf.c,4.977536678314209,0.47752702236175537,0.9897605180740356,66.58104705810547,mir,66.58104705810547
audioflux\include\wvd_algorithm.h,1.4296762943267822,1.897444486618042,2.3132386207580566,0.8454703092575073,general,2.3132386207580566
audioflux\src\mir\timeStretch_algorithm.c,6.108731269836426,24.612018585205078,2.4293689727783203,70.02396392822266,mir,70.02396392822266
audioflux\include\dsp\resample_algorithm.h,2.373875379562378,1.8431177139282227,4.4597487449646,31.659225463867188,mir,31.659225463867188
audioflux\include\feature\spectral_algorithm.h,133.83164978027344,11.170982360839844,10.771034240722656,48.041595458984375,feature,133.83164978027344
audioflux\include\mir\_pitch_cep.h,2.263317346572876,0.18317148089408875,0.6095247268676758,82.2371826171875,mir,82.2371826171875
audioflux\include\fst_algorithm.h,1.4641010761260986,1.9313119649887085,3.063333034515381,1.596122145652771,general,3.063333034515381
audioflux\src\stft_algorithm.h,1.1747901439666748,2.2971699237823486,2.0011606216430664,4.58111047744751,mir,4.58111047744751
audioflux\include\swt_algorithm.h,1.7045055627822876,2.1700518131256104,2.5838706493377686,1.1183245182037354,general,2.5838706493377686
audioflux\src\dsp\filterDesign_fir.c,6.948285102844238,226.07432556152344,8.510254859924316,60.904056549072266,filter_bank,226.07432556152344
audioflux\src\filterbank\chroma_filterBank.c,1.9357244968414307,83.00371551513672,5.837321758270264,44.373958587646484,filter_bank,83.00371551513672
audioflux\src\fst_algorithm.c,2.4700961112976074,3.7881548404693604,7.562723159790039,15.22089958190918,mir,15.22089958190918
audioflux\include\dwt_algorithm.h,2.7746431827545166,2.1700518131256104,3.299130439758301,1.8335840702056885,general,3.299130439758301
audioflux\include\cwt_algorithm.h,8.542165756225586,4.138486385345459,4.539910316467285,1.0883082151412964,feature,8.542165756225586
audioflux\src\util\flux_util.h,9.543645858764648,26.382020950317383,5.49198055267334,45.77144241333008,mir,45.77144241333008
audioflux\src\synsq_algorithm.c,6.743190288543701,5.9893012046813965,6.4305291175842285,31.46329116821289,mir,31.46329116821289
audioflux\src\dsp\filterDesign_iir.h,1.0,36.0,2.332026481628418,29.87198257446289,filter_bank,36.0
audioflux\src\filterbank\nsgt_filterBank.c,13.699356079101562,171.4574737548828,6.84733772277832,47.53480529785156,filter_bank,171.4574737548828
audioflux\src\filterbank\cwt_filterBank.c,14.100525856018066,131.8681640625,7.263463973999023,13.988054275512695,filter_bank,131.8681640625
audioflux\src\feature\spectral_algorithm.h,133.83164978027344,11.170982360839844,10.771034240722656,48.041595458984375,feature,133.83164978027344
audioflux\src\mir\_pitch_yin.h,2.2511863708496094,0.18042826652526855,0.18042826652526855,93.74012756347656,mir,93.74012756347656
audioflux\src\dsp\resample_algorithm.c,4.455791473388672,33.57563018798828,3.959035634994507,22.48917579650879,filter_bank,33.57563018798828
audioflux\src\filterbank\coef\__coef_r.h,1.3615392446517944,45.79047775268555,3.11418080329895,48.68002700805664,mir,48.68002700805664
audioflux\src\filterbank\nsgt_filterBank.h,8.517557144165039,102.29953002929688,4.269082069396973,4.910316467285156,filter_bank,102.29953002929688
audioflux\src\filterbank\auditory_filterBank.h,8.656935691833496,144.1213836669922,6.51303768157959,27.1997013092041,filter_bank,144.1213836669922
audioflux\include\dsp\czt_algorithm.h,0.4632794260978699,1.9293792247772217,4.644041061401367,3.17794132232666,general,4.644041061401367
audioflux\src\synsq_algorithm.h,6.426116943359375,4.736310958862305,4.3023600578308105,0.8384667634963989,feature,6.426116943359375
audioflux\include\pwt_algorithm.h,7.68688440322876,4.138486385345459,4.539910316467285,1.0883082151412964,feature,7.68688440322876
audioflux\src\filterbank\auditory_weight.c,1.0,88.88485717773438,3.522301197052002,50.72797393798828,filter_bank,88.88485717773438
audioflux\src\mir\harmonic_algorithm.h,3.9255964756011963,1.8796015977859497,2.2871289253234863,81.97344207763672,mir,81.97344207763672
audioflux\src\mir\pitchShift_algorithm.c,5.49298095703125,3.390997886657715,2.503849506378174,77.30780792236328,mir,77.30780792236328
audioflux\include\synsq_algorithm.h,6.426116943359375,4.736310958862305,4.3023600578308105,0.8384667634963989,feature,6.426116943359375
audioflux\src\dsp\resample_algorithm.h,2.373875379562378,1.8431177139282227,4.4597487449646,31.659225463867188,mir,31.659225463867188
audioflux\src\mir\_pitch_stft.h,2.2567546367645264,0.18168407678604126,1.0429186820983887,82.44950866699219,mir,82.44950866699219
audioflux\include\st_algorithm.h,1.4584145545959473,1.9179576635360718,3.722878932952881,0.8668973445892334,general,3.722878932952881
audioflux\src\dsp\filterDesign_fir.h,7.667806148529053,167.3288116455078,5.377268314361572,59.538394927978516,filter_bank,167.3288116455078
audioflux\src\util\flux_wave.h,4.491361618041992,1.4834136962890625,1.4834136962890625,16.110145568847656,mir,16.110145568847656
audioflux\src\dsp\conv_algorithm.c,5.95853328704834,5.400205612182617,10.702129364013672,4.4222869873046875,general,10.702129364013672
audioflux\src\flux_spectral.c,29.727991104125977,10.875635147094727,11.188068389892578,27.329519271850586,feature,29.727991104125977
audioflux\src\mir\_pitch_cep.c,2.5203046798706055,0.35772061347961426,1.1068663597106934,67.57564544677734,mir,67.57564544677734
audioflux\src\feature\spectral_algorithm.c,93.3788833618164,12.758978843688965,12.336015701293945,23.28519058227539,feature,93.3788833618164
audioflux\src\feature\deconv_algorithm.h,134.17164611816406,5.075146198272705,5.488474369049072,6.023480415344238,feature,134.17164611816406
audioflux\src\dsp\filterDesign_freqz.c,3.3764071464538574,66.17777252197266,4.820374965667725,18.66095542907715,filter_bank,66.17777252197266
audioflux\src\classic\hmm.h,5.899304389953613,6.398868560791016,78.32353210449219,15.013580322265625,general,78.32353210449219
