file_path,backtest,contrib,data,model,rl,run,strategy,tests,workflow,best_module,best_likelihood
qlib\qlib\log.py,4.573791980743408,11.212814331054688,12.166863441467285,37.561912536621094,24.28339958190918,9.553936958312988,10.884038925170898,20.824928283691406,23.282150268554688,model,37.561912536621094
qlib\qlib\model\meta\dataset.py,3.2929000854492188,6.931661128997803,55.11435317993164,74.55709838867188,2.1956725120544434,4.9434590339660645,9.79287052154541,51.251556396484375,15.605770111083984,model,74.55709838867188
qlib\qlib\workflow\online\__init__.py,2.693749189376831,8.329565048217773,0.06451363861560822,3.6950509548187256,1.001301884651184,0.06451363861560822,2.491396427154541,2.0013017654418945,119.60640716552734,workflow,119.60640716552734
qlib\qlib\rl\utils\__init__.py,0.06352417171001434,4.30005407333374,44.06352233886719,2.064814567565918,83.70515441894531,3.0635242462158203,2.064814567565918,4.001290321350098,3.064814567565918,rl,83.70515441894531
qlib\qlib\typehint.py,3.8373937606811523,3.7969915866851807,8.180234909057617,21.066057205200195,2.71148681640625,2.267946243286133,4.271163463592529,3.2692301273345947,3.9355592727661133,model,21.066057205200195
qlib\qlib\contrib\rolling\__main__.py,5.753707408905029,78.90262603759766,5.876584053039551,32.315250396728516,7.065108299255371,6.230602264404297,8.082039833068848,7.065108299255371,8.082039833068848,contrib,78.90262603759766
qlib\qlib\workflow\online\strategy.py,14.117461204528809,33.929996490478516,58.60462188720703,133.11068725585938,31.279888153076172,40.19481658935547,118.07353210449219,79.07093048095703,178.00567626953125,workflow,178.00567626953125
qlib\tests\storage_tests\test_storage.py,5.910343170166016,11.806368827819824,93.63021087646484,12.313926696777344,4.95748233795166,20.42335319519043,10.174476623535156,120.93826293945312,16.99620246887207,tests,120.93826293945312
qlib\qlib\rl\interpreter.py,7.968935966491699,6.1810078620910645,1.0498310327529907,4.132994174957275,74.92145538330078,9.771397590637207,7.168930530548096,5.161195755004883,7.9189558029174805,rl,74.92145538330078
qlib\tests\ops\test_elem_operator.py,11.001260757446289,10.761066436767578,73.84260559082031,14.702162742614746,4.288227558135986,23.274795532226562,8.971266746520996,121.93216705322266,19.24746322631836,tests,121.93216705322266
qlib\qlib\backtest\executor.py,75.93162536621094,27.840984344482422,78.49707794189453,30.4168758392334,21.207252502441406,22.681522369384766,147.7740020751953,19.134151458740234,45.93926239013672,strategy,147.7740020751953
qlib\qlib\rl\strategy\single_order.py,4.975625991821289,10.994756698608398,0.07048986852169037,19.355175018310547,84.52238464355469,0.07048986852169037,105.81735229492188,2.2262165546417236,15.961447715759277,strategy,105.81735229492188
qlib\qlib\contrib\data\highfreq_processor.py,2.195463180541992,57.46668243408203,75.29822540283203,10.542896270751953,2.408782482147217,11.625694274902344,5.373254299163818,12.81194019317627,10.431591987609863,data,75.29822540283203
qlib\qlib\rl\order_execution\policy.py,11.150480270385742,17.033018112182617,24.709753036499023,106.92992401123047,106.9757080078125,62.89122772216797,18.772924423217773,11.354035377502441,26.697792053222656,rl,106.9757080078125
qlib\qlib\contrib\report\analysis_position\parse_position.py,11.305685043334961,63.218902587890625,87.28736114501953,27.525720596313477,8.308832168579102,33.752418518066406,16.569610595703125,10.954625129699707,21.92557144165039,data,87.28736114501953
qlib\qlib\data\dataset\loader.py,9.305685997009277,16.07065200805664,90.056640625,29.971240997314453,50.87685775756836,20.84579849243164,18.230777740478516,21.983808517456055,26.095090866088867,data,90.056640625
qlib\scripts\data_collector\utils.py,13.689937591552734,22.773204803466797,121.6263656616211,55.612098693847656,81.92001342773438,79.19755554199219,31.520620346069336,21.60000991821289,36.24213790893555,data,121.6263656616211
qlib\qlib\contrib\strategy\optimizer\__init__.py,2.685000419616699,64.23277282714844,0.0641804039478302,2.0654783248901367,3.53349232673645,0.0641804039478302,102.6566390991211,1.001297950744629,8.927938461303711,strategy,102.6566390991211
qlib\qlib\strategy\base.py,12.79819107055664,14.312875747680664,63.21384048461914,10.554840087890625,41.140193939208984,12.484716415405273,159.4637451171875,9.00997543334961,27.004323959350586,strategy,159.4637451171875
qlib\tests\misc\test_index_data.py,1.5828841924667358,7.026139259338379,61.677947998046875,8.299952507019043,3.099233388900757,11.454087257385254,7.555075168609619,102.04582977294922,8.629115104675293,tests,102.04582977294922
qlib\qlib\data\base.py,3.0019514560699463,13.4224271774292,72.48823547363281,26.329484939575195,10.00537109375,25.73480987548828,20.671905517578125,16.499189376831055,12.300813674926758,data,72.48823547363281
qlib\qlib\contrib\data\data.py,3.0360305309295654,62.027584075927734,65.75684356689453,4.202210903167725,3.2183868885040283,9.17445182800293,3.911817789077759,8.593353271484375,5.261329650878906,data,65.75684356689453
qlib\qlib\strategy\__init__.py,2.695950508117676,3.6972532272338867,0.064597487449646,1.0659003257751465,1.0013028383255005,0.064597487449646,101.05731964111328,1.0013028383255005,8.959959030151367,strategy,101.05731964111328
qlib\qlib\backtest\__init__.py,110.45520782470703,18.535614013671875,72.09007263183594,40.767826080322266,7.012596130371094,26.619281768798828,135.22259521484375,13.298029899597168,29.897783279418945,strategy,135.22259521484375
qlib\qlib\rl\trainer\vessel.py,16.732303619384766,24.404781341552734,65.33759307861328,41.5229606628418,79.90632629394531,86.22360229492188,18.851083755493164,56.39828872680664,44.85933303833008,run,86.22360229492188
qlib\qlib\backtest\profit_attribution.py,72.57302856445312,9.60623836517334,94.2348403930664,30.923599243164062,5.848231315612793,34.9720344543457,22.31038475036621,13.47851848602295,16.88344955444336,data,94.2348403930664
qlib\examples\nested_decision_execution\workflow.py,147.37518310546875,96.10319519042969,97.46998596191406,135.7147216796875,23.973220825195312,27.07880210876465,159.7735595703125,44.75477981567383,138.32762145996094,strategy,159.7735595703125
qlib\qlib\data\client.py,5.57304573059082,12.315459251403809,61.129234313964844,22.535560607910156,23.528242111206055,19.00139045715332,11.741491317749023,9.408233642578125,13.651228904724121,data,61.129234313964844
qlib\qlib\utils\data.py,1.4951354265213013,3.874589204788208,59.973995208740234,9.678786277770996,1.871376872062683,4.766891956329346,6.776792049407959,7.742119312286377,7.847982406616211,data,59.973995208740234
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,97.77005004882812,12.022351264953613,5.129702568054199,9.112846374511719,2.1169285774230957,1.1715701818466187,119.19097137451172,113.03233337402344,23.48764991760254,strategy,119.19097137451172
qlib\tests\rl\test_logger.py,11.718177795410156,16.320674896240234,77.36156463623047,27.409635543823242,91.12950134277344,31.592933654785156,11.8007173538208,121.09244537353516,29.943439483642578,tests,121.09244537353516
