file_path,configs,datasets,environments,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\rl\trainer.py,2.785710573196411,6.446784496307373,3.468292236328125,3.9196035861968994,4.756956100463867,datasets,6.446784496307373
lerobot\src\lerobot\rl\crop_dataset_roi.py,27.974233627319336,58.12763977050781,6.357552528381348,56.92158889770508,14.817354202270508,datasets,58.12763977050781
lerobot\tests\utils\test_sample_weighting.py,29.973072052001953,46.937740325927734,6.7935614585876465,44.24273681640625,7.199717998504639,datasets,46.937740325927734
lerobot\tests\annotations\test_vlm_client.py,2.524336338043213,101.72692108154297,1.6433937549591064,4.14768123626709,6.423709392547607,datasets,101.72692108154297
lerobot\src\lerobot\rollout\inference\base.py,2.530750036239624,4.973401069641113,1.1988074779510498,4.513583660125732,2.9277572631835938,datasets,4.973401069641113
lerobot\tests\async_inference\test_policy_server.py,27.039018630981445,3.6027157306671143,91.559814453125,70.1917495727539,11.197392463684082,environments,91.559814453125
lerobot\tests\policies\rtc\test_action_queue.py,28.233083724975586,5.867802143096924,5.523569583892822,23.680038452148438,10.5480375289917,configs,28.233083724975586
lerobot\tests\processor\test_pipeline.py,86.84244537353516,103.53807830810547,14.630470275878906,38.56960678100586,27.08495330810547,datasets,103.53807830810547
lerobot\tests\processor\test_batch_conversion.py,0.0,8.934826850891113,0.6708089709281921,0.42902040481567383,0.36027878522872925,datasets,8.934826850891113
lerobot\tests\policies\pi0_pi05\utils\openpi_parity.py,13.050378799438477,54.135250091552734,11.50689697265625,42.023868560791016,14.244105339050293,datasets,54.135250091552734
lerobot\src\lerobot\cameras\configs.py,53.768287658691406,5.037819862365723,2.0378198623657227,8.099507331848145,8.866764068603516,configs,53.768287658691406
lerobot\src\lerobot\teleoperators\gamepad\configuration_gamepad.py,10.373214721679688,4.7858452796936035,1.7348737716674805,3.745290756225586,0.0,configs,10.373214721679688
lerobot\tests\policies\groot\test_groot_state_dropout.py,16.652708053588867,6.272700786590576,5.802197456359863,4.148271560668945,7.852169513702393,configs,16.652708053588867
lerobot\src\lerobot\scripts\lerobot_teleoperate.py,20.32826042175293,11.492698669433594,4.657703399658203,68.99308776855469,9.280599594116211,robot_devices,68.99308776855469
lerobot\tests\policies\vla_jepa\test_configuration.py,31.95142936706543,7.614551067352295,3.8746814727783203,0.0,4.952025890350342,configs,31.95142936706543
lerobot\tests\policies\evo1\test_evo1.py,34.23725128173828,45.14175796508789,14.45888900756836,31.70899772644043,25.753433227539062,datasets,45.14175796508789
lerobot\tests\rewards\test_sarm_utils.py,2.14202618598938,7.618973255157471,2.2848868370056152,0.6693560481071472,6.4593825340271,datasets,7.618973255157471
lerobot\tests\utils\test_encoding_utils.py,4.7319560050964355,4.406699180603027,3.639112710952759,2.8727262020111084,7.198562145233154,utilities,7.198562145233154
lerobot\src\lerobot\robots\unitree_g1\config_unitree_g1.py,15.071951866149902,4.827764511108398,5.087645530700684,62.17570877075195,6.0187602043151855,robot_devices,62.17570877075195
lerobot\tests\teleoperators\test_unitree_g1_teleoperator.py,20.112136840820312,14.9600191116333,2.034579038619995,16.651077270507812,14.20973014831543,configs,20.112136840820312
lerobot\tests\policies\test_sarm_subtask_annotations.py,0.3686947226524353,1.4010130167007446,0.8899673819541931,0.0,3.5359363555908203,utilities,3.5359363555908203
lerobot\tests\datasets\test_depth.py,4.65552282333374,111.36416625976562,5.616482257843018,11.17172908782959,10.70333480834961,datasets,111.36416625976562
lerobot\src\lerobot\scripts\lerobot_train.py,77.1358642578125,121.27223205566406,54.975772857666016,41.07835006713867,32.868896484375,datasets,121.27223205566406
lerobot\src\lerobot\motors\feetech\__init__.py,0.0,0.0,0.0,6.768129825592041,0.0,robot_devices,6.768129825592041
lerobot\src\lerobot\utils\logging_utils.py,2.145712375640869,7.8525872230529785,2.1664927005767822,35.498104095458984,8.723121643066406,robot_devices,35.498104095458984
lerobot\src\lerobot\robots\unitree_g1\gr00t_locomotion.py,9.01435375213623,7.682997703552246,3.248180389404297,57.56298828125,12.8955717086792,robot_devices,57.56298828125
lerobot\tests\policies\groot\utils\dump_original_n1_7.py,85.28553771972656,28.425086975097656,10.338364601135254,40.335819244384766,17.532651901245117,configs,85.28553771972656
