file_path,backtest,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\model\catboost_model.py,4.2484025955200195,79.38285827636719,85.1153564453125,10.722131729125977,13.521891593933105,13.072245597839355,75.20195007324219,15.33586597442627,50.649986267089844,model,85.1153564453125
qlib\qlib\contrib\eva\alpha.py,1.3110554218292236,69.391357421875,14.599814414978027,5.72651481628418,20.7806339263916,9.082931518554688,9.236461639404297,16.28865623474121,20.003742218017578,data,69.391357421875
qlib\scripts\collect_info.py,4.763883113861084,17.6600341796875,4.456247806549072,8.961222648620605,12.80097770690918,5.202041149139404,5.863111972808838,9.994905471801758,5.91916561126709,data,17.6600341796875
qlib\examples\online_srv\online_management_simulate.py,113.61854553222656,68.14295196533203,12.504647254943848,39.64347457885742,32.610374450683594,113.0284652709961,45.076263427734375,24.397972106933594,141.08013916015625,workflow,141.08013916015625
qlib\qlib\contrib\model\pytorch_add.py,5.429566860198975,101.87944793701172,117.24237060546875,36.34835433959961,63.94973373413086,25.27123260498047,66.9975814819336,69.391845703125,72.17424774169922,model,117.24237060546875
qlib\qlib\contrib\model\pytorch_tabnet.py,12.832258224487305,88.63069152832031,106.12747955322266,38.57147216796875,43.57653045654297,26.762937545776367,73.45109558105469,74.5500259399414,56.20051574707031,model,106.12747955322266
qlib\tests\rolling_tests\test_update_pred.py,7.122813701629639,84.54441833496094,91.5840072631836,9.156044006347656,7.892840385437012,18.27417755126953,115.77265167236328,23.217830657958984,195.81988525390625,workflow,195.81988525390625
qlib\scripts\check_dump_bin.py,16.61196517944336,87.89459228515625,11.126958847045898,33.184112548828125,41.86450958251953,11.990195274353027,22.956819534301758,28.192604064941406,20.267398834228516,data,87.89459228515625
qlib\qlib\contrib\model\__init__.py,3.3250863552093506,7.962341785430908,95.55050659179688,2.939119338989258,14.338180541992188,9.172700881958008,3.391594886779785,7.98480224609375,19.397138595581055,model,95.55050659179688
qlib\qlib\utils\index_data.py,4.80282735824585,91.10197448730469,6.403480529785156,6.108712196350098,51.63771438598633,7.752933025360107,20.727710723876953,76.9015884399414,28.84223175048828,data,91.10197448730469
qlib\qlib\data\ops.py,9.291021347045898,70.473876953125,21.688247680664062,168.89781188964844,44.713504791259766,23.241044998168945,32.29597091674805,17.797285079956055,42.030677795410156,rl,168.89781188964844
qlib\qlib\data\storage\__init__.py,1.4104183912277222,67.27139282226562,1.0012961626052856,1.0012961626052856,3.990036964416504,1.0012961626052856,5.9913330078125,5.055347919464111,12.147467613220215,data,67.27139282226562
qlib\qlib\utils\serial.py,4.241159915924072,13.960273742675781,3.922726631164551,25.373167037963867,2.3842785358428955,8.372221946716309,3.844536304473877,76.66951751708984,9.933794975280762,utils,76.66951751708984
qlib\examples\online_srv\update_online_pred.py,8.201518058776855,75.1301040649414,22.088937759399414,10.66030502319336,10.235674858093262,18.060190200805664,19.458179473876953,18.812715530395508,190.45701599121094,workflow,190.45701599121094
qlib\qlib\rl\utils\env_wrapper.py,2.8044209480285645,2.665073871612549,19.53304100036621,83.68135070800781,60.78181838989258,10.541516304016113,8.074212074279785,93.08139038085938,19.980602264404297,utils,93.08139038085938
qlib\examples\benchmarks\TFT\expt_settings\configs.py,4.653459548950195,81.72582244873047,90.18374633789062,5.050491809844971,12.721077919006348,9.112363815307617,12.423933982849121,13.161812782287598,41.746707916259766,model,90.18374633789062
qlib\qlib\model\riskmodel\shrink.py,3.0421857833862305,22.136627197265625,56.93850326538086,6.53845739364624,18.66512680053711,8.034500122070312,9.809669494628906,10.010899543762207,18.414493560791016,model,56.93850326538086
qlib\qlib\rl\trainer\trainer.py,8.450634002685547,22.728130340576172,18.210020065307617,78.26652526855469,77.80026245117188,18.956340789794922,45.086769104003906,19.64101791381836,44.54993438720703,rl,78.26652526855469
qlib\qlib\contrib\report\__init__.py,16.52203369140625,1.4070649147033691,70.62239074707031,5.499880790710449,0.48394185304641724,5.429525375366211,2.503692150115967,5.29860258102417,24.58913230895996,model,70.62239074707031
qlib\tests\rl\test_saoe_simple.py,101.25686645507812,84.91720581054688,6.626609802246094,77.64557647705078,28.52455711364746,79.0381851196289,94.50170135498047,27.101613998413086,49.1187858581543,backtest,101.25686645507812
qlib\qlib\data\pit.py,1.9058730602264404,68.86734771728516,19.21892547607422,9.311602592468262,30.78277587890625,13.659387588500977,16.045543670654297,13.465093612670898,19.960933685302734,data,68.86734771728516
qlib\qlib\contrib\model\pytorch_gats_ts.py,6.7047295570373535,119.55237579345703,111.11872863769531,66.22502899169922,54.96601486206055,25.81279945373535,72.7164077758789,76.01661682128906,71.65585327148438,data,119.55237579345703
qlib\tests\test_contrib_model.py,3.412733316421509,0.0,98.03119659423828,3.8840811252593994,79.08831024169922,8.55273723602295,106.88605499267578,11.185929298400879,25.471811294555664,tests,106.88605499267578
qlib\examples\highfreq\highfreq_ops.py,1.5156258344650269,16.915245056152344,2.717489242553711,47.137821197509766,10.331955909729004,2.5555830001831055,11.67945671081543,6.708341121673584,12.13281536102295,rl,47.137821197509766
qlib\examples\benchmarks\LightGBM\multi_freq_handler.py,6.67560338973999,79.08067321777344,7.295901298522949,4.367409706115723,9.352802276611328,3.7373547554016113,15.420945167541504,13.26684856414795,19.358722686767578,data,79.08067321777344
qlib\qlib\rl\data\base.py,1.0012565851211548,77.14610290527344,4.6603546142578125,83.82084655761719,13.078642845153809,2.433166265487671,6.6196794509887695,12.909900665283203,16.338703155517578,rl,83.82084655761719
qlib\qlib\rl\trainer\callbacks.py,7.6324872970581055,68.49281311035156,92.5457763671875,77.6429443359375,20.557849884033203,15.855570793151855,71.83718872070312,18.64217758178711,67.12588500976562,model,92.5457763671875
qlib\qlib\rl\aux_info.py,8.751373291015625,0.4393358826637268,1.00127375125885,84.8847885131836,7.743793964385986,3.9834253787994385,1.00127375125885,4.663630962371826,9.715209007263184,rl,84.8847885131836
qlib\qlib\data\dataset\processor.py,6.240853786468506,78.94371032714844,19.910295486450195,10.278966903686523,31.479759216308594,12.857010841369629,23.090940475463867,21.818538665771484,38.7448844909668,data,78.94371032714844
qlib\qlib\contrib\model\pytorch_gru_ts.py,6.745408058166504,95.5193099975586,101.03668212890625,93.46536254882812,52.678436279296875,23.814258575439453,71.06271362304688,79.39385223388672,62.9001579284668,model,101.03668212890625
qlib\examples\benchmarks\TFT\data_formatters\base.py,14.91035270690918,83.9540023803711,14.774247169494629,3.1532399654388428,26.404481887817383,9.113791465759277,13.832152366638184,14.741495132446289,35.02708435058594,data,83.9540023803711
qlib\qlib\rl\data\__init__.py,1.001301884651184,63.963958740234375,1.001301884651184,86.67153930664062,3.9977474212646484,1.001301884651184,4.999049186706543,7.318042755126953,8.730030059814453,rl,86.67153930664062
qlib\qlib\contrib\model\pytorch_gru.py,6.874512672424316,89.83931732177734,100.56436920166016,39.7824592590332,53.9990234375,23.866783142089844,77.59703826904297,76.1828842163086,60.11458969116211,model,100.56436920166016
qlib\examples\data_demo\data_cache_demo.py,6.157810688018799,86.08000183105469,7.0572052001953125,4.955659866333008,88.3359146118164,10.328680038452148,15.190349578857422,17.84138298034668,132.94383239746094,workflow,132.94383239746094
qlib\examples\benchmarks\TFT\tft.py,18.948692321777344,105.8482437133789,111.25450897216797,11.70703411102295,58.127777099609375,27.045122146606445,83.29304504394531,86.23583984375,83.57176208496094,model,111.25450897216797
qlib\qlib\data\dataset\storage.py,2.08959698677063,73.33519744873047,22.32640266418457,3.089984893798828,17.26805305480957,15.869994163513184,9.043379783630371,12.29419994354248,29.15960693359375,data,73.33519744873047
qlib\qlib\contrib\data\utils\sepdf.py,3.9662439823150635,65.15234375,5.860074520111084,8.080516815185547,18.411226272583008,11.995833396911621,12.755897521972656,79.56627655029297,16.457948684692383,utils,79.56627655029297
qlib\qlib\rl\contrib\utils.py,3.1102278232574463,72.83948516845703,3.05820894241333,87.24851989746094,7.796684265136719,2.394688844680786,8.40733814239502,90.70970916748047,11.587924003601074,utils,90.70970916748047
qlib\examples\hyperparameter\LightGBM\hyperparameter_360.py,2.3929038047790527,90.96778106689453,95.32901000976562,18.63055419921875,26.973312377929688,16.773433685302734,15.774372100830078,18.34318733215332,45.32219696044922,model,95.32901000976562
qlib\qlib\backtest\backtest.py,111.42589569091797,66.30784606933594,9.299613952636719,7.417019367218018,12.495109558105469,131.5776824951172,10.627452850341797,15.016728401184082,35.76311492919922,strategy,131.5776824951172
qlib\qlib\rl\trainer\__init__.py,97.2811508178711,0.0,1.0012942552566528,88.9892578125,0.0,2.8089423179626465,1.0012942552566528,5.881863117218018,12.21670150756836,backtest,97.2811508178711
qlib\qlib\data\_libs\__init__.py,1.0018759965896606,63.963958740234375,1.0018759965896606,1.0018759965896606,3.9977474212646484,1.0018759965896606,4.9996232986450195,5.064136981964111,8.731178283691406,data,63.963958740234375
qlib\qlib\utils\mod.py,3.5817883014678955,20.6778507232666,41.421478271484375,50.13389205932617,12.202713012695312,14.081713676452637,10.88290786743164,110.17973327636719,17.11447525024414,utils,110.17973327636719
qlib\qlib\backtest\signal.py,103.27410888671875,67.53652954101562,82.67625427246094,5.84652853012085,4.831812381744385,11.416800498962402,26.08974266052246,14.650580406188965,35.48508071899414,backtest,103.27410888671875
qlib\examples\benchmarks\TFT\data_formatters\qlib_Alpha158.py,16.788774490356445,100.22931671142578,82.6820297241211,15.382564544677734,19.755735397338867,18.94237518310547,49.331695556640625,100.79434204101562,57.989864349365234,utils,100.79434204101562
qlib\qlib\rl\contrib\__init__.py,1.001301884651184,0.0,1.001301884651184,86.67153930664062,0.0,1.001301884651184,1.001301884651184,5.05398416519165,2.067117214202881,rl,86.67153930664062
qlib\scripts\data_collector\index.py,4.787899017333984,97.78804016113281,22.819602966308594,9.189580917358398,33.75989532470703,10.228498458862305,13.672553062438965,22.338844299316406,32.30082702636719,data,97.78804016113281
qlib\examples\orderbook_data\create_dataset.py,10.036959648132324,113.47323608398438,27.855201721191406,36.21489715576172,29.135942459106445,10.226943016052246,30.045848846435547,30.442272186279297,38.353973388671875,data,113.47323608398438
qlib\qlib\data\storage\file_storage.py,10.973336219787598,94.59129333496094,36.50764465332031,29.98937225341797,36.458492279052734,17.28494644165039,26.727643966674805,30.85870933532715,35.52342224121094,data,94.59129333496094
qlib\qlib\model\riskmodel\structured.py,3.1440088748931885,13.627412796020508,77.65267181396484,4.228962421417236,21.299850463867188,6.286684513092041,6.146504878997803,10.538802146911621,25.701351165771484,model,77.65267181396484
qlib\examples\portfolio\prepare_riskdata.py,4.0601935386657715,86.64767456054688,27.179157257080078,7.2888078689575195,15.455669403076172,13.21971607208252,14.04838752746582,17.635818481445312,26.88088607788086,data,86.64767456054688
qlib\qlib\contrib\report\graph.py,2.941896677017212,79.00993347167969,37.57945251464844,4.870559215545654,24.475427627563477,9.932903289794922,11.28786849975586,17.784799575805664,26.294031143188477,data,79.00993347167969
qlib\examples\rl_order_execution\scripts\gen_training_orders.py,85.25138854980469,97.3388671875,13.771069526672363,89.887939453125,33.535614013671875,13.265437126159668,50.75777053833008,19.67218589782715,41.88513946533203,data,97.3388671875
qlib\qlib\utils\resam.py,2.884904146194458,77.67957305908203,5.973869323730469,4.964469909667969,24.615400314331055,7.753623008728027,18.174245834350586,75.86567687988281,27.265850067138672,data,77.67957305908203
qlib\qlib\data\__init__.py,1.0012565851211548,64.00932312011719,3.0012564659118652,1.0012565851211548,3.938082695007324,1.0012565851211548,4.9393391609191895,4.999995231628418,8.626640319824219,data,64.00932312011719
qlib\qlib\contrib\model\pytorch_tcts.py,15.84541130065918,93.72096252441406,130.5653076171875,42.77751159667969,56.43623733520508,23.740598678588867,92.6130599975586,86.81073760986328,66.9779281616211,model,130.5653076171875
qlib\qlib\model\riskmodel\__init__.py,1.5804654359817505,0.0,65.80133819580078,1.4356735944747925,0.4343756139278412,4.028384208679199,1.4356735944747925,3.22381329536438,9.265740394592285,model,65.80133819580078
qlib\qlib\contrib\model\gbdt.py,11.567317008972168,76.23629760742188,92.9991683959961,10.317230224609375,15.227167129516602,15.664499282836914,73.82862091064453,17.620603561401367,53.367496490478516,model,92.9991683959961
qlib\examples\benchmarks\TFT\libs\__init__.py,1.0017203092575073,0.0,1.0017203092575073,1.0017203092575073,0.0,1.0017203092575073,5.664863586425781,1.0661503076553345,2.067870616912842,tests,5.664863586425781
qlib\qlib\rl\__init__.py,1.0012969970703125,0.0,1.0012969970703125,89.0023422241211,0.0,1.0012969970703125,1.0012969970703125,3.3117854595184326,4.8902459144592285,rl,89.0023422241211
qlib\qlib\utils\__init__.py,12.590003967285156,130.90882873535156,50.42919921875,79.49151611328125,113.43331909179688,32.67607116699219,38.28459167480469,98.81354522705078,91.22728729248047,data,130.90882873535156
qlib\examples\benchmarks\TRA\src\model.py,12.43416976928711,96.17935943603516,107.28276824951172,40.91058349609375,62.989322662353516,32.33170700073242,81.8310317993164,26.113401412963867,68.84994506835938,model,107.28276824951172
qlib\qlib\model\base.py,2.1347765922546387,52.48127365112305,94.97762298583984,1.50761878490448,3.7490265369415283,6.004587173461914,51.590110778808594,12.17337417602539,25.235458374023438,model,94.97762298583984
qlib\qlib\contrib\report\analysis_position\risk_analysis.py,9.508556365966797,91.74740600585938,17.567935943603516,2.765047550201416,12.171826362609863,6.189478397369385,13.125691413879395,15.014439582824707,31.81825828552246,data,91.74740600585938
qlib\qlib\data\inst_processor.py,1.0012829303741455,64.61054992675781,1.6635552644729614,1.0012829303741455,3.972501039505005,2.436936616897583,6.617804050445557,5.279489517211914,14.195796012878418,data,64.61054992675781
qlib\scripts\data_collector\br_index\collector.py,8.886131286621094,90.06007385253906,8.561942100524902,27.835979461669922,36.6628303527832,14.552818298339844,17.452360153198242,21.70398712158203,19.24178123474121,data,90.06007385253906
qlib\tests\data_mid_layer_tests\test_dataloader.py,4.947038173675537,92.99530029296875,7.935603141784668,6.095368385314941,10.130892753601074,5.861770153045654,116.65502166748047,18.985782623291016,20.009565353393555,tests,116.65502166748047
qlib\qlib\contrib\model\pytorch_tcn.py,5.470241069793701,89.12879180908203,101.66261291503906,39.64113235473633,26.015783309936523,23.761394500732422,79.53128814697266,76.64148712158203,53.10674285888672,model,101.66261291503906
qlib\qlib\contrib\ops\__init__.py,1.001301884651184,0.9128875732421875,1.001301884651184,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.799504280090332,2.067117214202881,utils,2.799504280090332
qlib\tests\dependency_tests\test_mlflow.py,1.4503004550933838,10.125375747680664,1.737564206123352,9.786883354187012,3.803713798522949,5.163796424865723,109.54417419433594,6.702581405639648,16.054786682128906,tests,109.54417419433594
qlib\qlib\log.py,3.4330101013183594,9.696611404418945,28.466894149780273,24.467737197875977,5.600794792175293,13.144267082214355,20.12704849243164,9.67953109741211,27.873842239379883,model,28.466894149780273
qlib\qlib\model\meta\dataset.py,1.5446332693099976,59.16222381591797,66.75052642822266,3.1582016944885254,3.873168468475342,5.272768497467041,50.176795959472656,8.931228637695312,29.852815628051758,model,66.75052642822266
qlib\qlib\workflow\online\__init__.py,3.630537271499634,0.0,1.001301884651184,1.001301884651184,0.0,5.056118488311768,2.0013017654418945,3.6950509548187256,140.1717529296875,workflow,140.1717529296875
qlib\qlib\rl\utils\__init__.py,1.0012904405593872,48.0,1.0012904405593872,85.94039916992188,3.0,1.0012904405593872,4.001290321350098,87.1666030883789,7.066104888916016,utils,87.1666030883789
qlib\qlib\typehint.py,4.412555694580078,8.923892974853516,19.12830924987793,2.71148681640625,2.267946243286133,6.911731243133545,3.2692301273345947,6.230775356292725,10.04675006866455,model,19.12830924987793
qlib\qlib\contrib\rolling\__main__.py,3.6846096515655518,1.880398154258728,23.290679931640625,5.99283504486084,4.184049129486084,9.834695816040039,4.920745849609375,9.88764762878418,8.945819854736328,model,23.290679931640625
qlib\qlib\workflow\online\strategy.py,10.001737594604492,62.28175735473633,115.91267395019531,31.670644760131836,39.63724899291992,116.58445739746094,77.22364044189453,25.3599796295166,232.4180908203125,workflow,232.4180908203125
qlib\tests\storage_tests\test_storage.py,4.5857319831848145,90.38813781738281,6.688717365264893,5.052372455596924,21.26667594909668,5.820777416229248,117.44126892089844,20.46478843688965,24.84296417236328,tests,117.44126892089844
qlib\qlib\rl\interpreter.py,5.432502746582031,0.44338876008987427,1.9268702268600464,76.89042663574219,8.97075366973877,6.1190996170043945,5.161195755004883,6.473864555358887,9.838656425476074,rl,76.89042663574219
qlib\tests\ops\test_elem_operator.py,6.82191276550293,76.28974914550781,6.380977630615234,5.896447658538818,22.746992111206055,6.568039894104004,118.9158935546875,15.168527603149414,27.03898811340332,tests,118.9158935546875
qlib\qlib\backtest\executor.py,67.24201202392578,81.43692779541016,22.770864486694336,22.201969146728516,17.840456008911133,135.73574829101562,18.64990234375,30.738962173461914,51.681724548339844,strategy,135.73574829101562
qlib\qlib\rl\strategy\single_order.py,4.941009998321533,0.0,18.175559997558594,86.698974609375,0.4258020222187042,100.552001953125,2.2262165546417236,16.85391616821289,11.451064109802246,strategy,100.552001953125
qlib\qlib\contrib\data\highfreq_processor.py,1.8752784729003906,81.79685974121094,6.477232933044434,2.519042491912842,11.685799598693848,3.1270289421081543,10.046733856201172,13.09076976776123,16.781145095825195,data,81.79685974121094
qlib\qlib\rl\order_execution\policy.py,7.036191940307617,24.711185455322266,95.89232635498047,106.9637451171875,64.74734497070312,15.983591079711914,9.648447036743164,17.4914608001709,38.252464294433594,rl,106.9637451171875
qlib\qlib\contrib\report\analysis_position\parse_position.py,6.049978256225586,96.32954406738281,18.88494300842285,9.281432151794434,34.407230377197266,11.052663803100586,10.329719543457031,13.847216606140137,40.59174728393555,data,96.32954406738281
qlib\qlib\data\dataset\loader.py,6.827716827392578,94.56619262695312,18.94112205505371,52.239227294921875,19.119619369506836,13.155425071716309,20.49567222595215,19.946626663208008,35.61963653564453,data,94.56619262695312
qlib\scripts\data_collector\utils.py,10.364359855651855,128.26776123046875,41.58089065551758,83.37326049804688,78.34494018554688,27.47138786315918,20.300737380981445,71.93341064453125,55.85452651977539,data,128.26776123046875
qlib\qlib\contrib\strategy\optimizer\__init__.py,3.6221179962158203,0.0,2.001297950744629,3.53349232673645,0.0,99.97164154052734,1.001297950744629,5.416197776794434,7.308416366577148,strategy,99.97164154052734
qlib\qlib\strategy\base.py,9.433279991149902,67.5339126586914,7.412442207336426,42.50848388671875,10.804588317871094,153.1235809326172,8.749937057495117,17.269229888916016,31.52379608154297,strategy,153.1235809326172
qlib\tests\misc\test_index_data.py,1.69438636302948,66.09759521484375,3.617435932159424,4.767893314361572,12.681593894958496,5.554717540740967,99.30740356445312,11.576557159423828,15.625630378723145,tests,99.30740356445312
qlib\qlib\data\base.py,1.881064534187317,75.07072448730469,24.931194305419922,5.883995532989502,25.639734268188477,20.022336959838867,12.377813339233398,13.189870834350586,29.074787139892578,data,75.07072448730469
qlib\qlib\contrib\data\data.py,3.6367111206054688,66.26919555664062,2.0888864994049072,2.522372245788574,9.106654167175293,1.7984936237335205,8.693952560424805,12.435088157653809,9.615729331970215,data,66.26919555664062
qlib\qlib\strategy\__init__.py,3.632655620574951,0.0,1.0013028383255005,1.0013028383255005,0.0,98.36136627197266,1.0013028383255005,3.6972532272338867,7.329908847808838,strategy,98.36136627197266
qlib\qlib\backtest\__init__.py,107.64521789550781,76.34529113769531,34.121646881103516,7.09035062789917,26.713796615600586,125.85565185546875,13.419309616088867,24.429821014404297,38.55651092529297,strategy,125.85565185546875
qlib\qlib\rl\trainer\vessel.py,8.985270500183105,66.71244812011719,30.390501022338867,81.9864501953125,83.869140625,15.200632095336914,55.096961975097656,20.903291702270508,54.03172302246094,run,83.869140625
qlib\qlib\backtest\profit_attribution.py,68.0570068359375,99.16122436523438,22.950727462768555,6.08642053604126,35.63093185424805,12.906347274780273,12.23123550415039,17.619115829467773,24.885393142700195,data,99.16122436523438
qlib\examples\nested_decision_execution\workflow.py,137.41574096679688,99.89533233642578,111.702392578125,27.81757164001465,24.924922943115234,154.26309204101562,41.980369567871094,37.38843536376953,174.92227172851562,workflow,174.92227172851562
qlib\qlib\data\client.py,4.2441792488098145,65.37702941894531,17.75962257385254,24.400224685668945,18.621410369873047,8.398662567138672,9.408233642578125,18.100902557373047,38.55998992919922,data,65.37702941894531
qlib\qlib\utils\data.py,2.105146884918213,65.28099822998047,7.3464508056640625,2.338644027709961,4.6932525634765625,8.382951736450195,7.975889205932617,81.09955596923828,14.668231010437012,utils,81.09955596923828
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,93.31678771972656,2.993237257003784,8.752683639526367,2.047806739807129,1.613610029220581,112.83361053466797,110.5956039428711,13.176068305969238,31.40505599975586,strategy,112.83361053466797
qlib\tests\rl\test_logger.py,5.071891784667969,81.4664077758789,20.429704666137695,90.37203216552734,26.858549118041992,5.5803961753845215,116.39630126953125,21.27933692932129,43.11521530151367,tests,116.39630126953125
qlib\qlib\backtest\decision.py,74.6690673828125,91.53257751464844,31.46891975402832,30.885753631591797,31.595922470092773,121.15577697753906,16.201091766357422,27.33724594116211,40.8498649597168,strategy,121.15577697753906
qlib\tests\rl\test_data_queue.py,1.4489599466323853,71.45001983642578,5.848870754241943,80.97041320800781,24.088321685791016,4.254448413848877,108.92668914794922,17.127138137817383,29.07340431213379,tests,108.92668914794922
