file_path,backtest,contrib,data,model,rl,run,tests,utils,workflow,best_module,best_likelihood
qlib\tests\data_mid_layer_tests\test_handler_storage.py,5.218883514404297,9.695267677307129,85.03660583496094,10.774847030639648,6.802454948425293,15.373172760009766,107.81453704833984,15.44863224029541,22.187007904052734,tests,107.81453704833984
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,5.649245738983154,62.30741882324219,15.98387336730957,16.316287994384766,10.392236709594727,11.523265838623047,7.32025146484375,10.974434852600098,21.195772171020508,contrib,62.30741882324219
qlib\qlib\rl\reward.py,8.475139617919922,4.197549819946289,1.3920254707336426,1.752588152885437,87.36031341552734,0.0,1.0012303590774536,5.278863906860352,14.547369003295898,rl,87.36031341552734
qlib\tests\ops\test_special_ops.py,6.158468246459961,9.922706604003906,82.52293395996094,4.831445693969727,4.645816326141357,8.042510986328125,110.12387084960938,12.681365013122559,22.380538940429688,tests,110.12387084960938
qlib\qlib\contrib\model\pytorch_lstm.py,6.9362406730651855,72.45962524414062,90.11287689208984,100.48499298095703,39.63429641723633,44.72506332397461,79.68511199951172,76.45584106445312,54.55656433105469,model,100.48499298095703
qlib\examples\benchmarks_dynamic\baseline\rolling_benchmark.py,7.851900100708008,31.63397789001465,78.44645690917969,68.36404418945312,10.639455795288086,11.154022216796875,17.68666648864746,22.178146362304688,132.28982543945312,workflow,132.28982543945312
qlib\qlib\workflow\task\collect.py,8.022275924682617,11.968488693237305,13.175179481506348,16.481830596923828,10.232279777526855,14.981877326965332,11.66636848449707,18.012224197387695,146.79403686523438,workflow,146.79403686523438
qlib\qlib\rl\utils\log.py,4.877406120300293,14.331934928894043,54.13062286376953,13.629339218139648,68.49183654785156,22.380584716796875,12.256765365600586,71.03997802734375,42.87189865112305,utils,71.03997802734375
qlib\qlib\backtest\report.py,63.529266357421875,19.932106018066406,100.83642578125,25.93716049194336,23.66205406188965,32.47346115112305,46.06436538696289,28.662059783935547,45.37717056274414,data,100.83642578125
qlib\qlib\contrib\data\__init__.py,1.001301884651184,64.41008758544922,63.963958740234375,1.001301884651184,1.001301884651184,3.9977474212646484,4.999049186706543,6.7972517013549805,8.730030059814453,contrib,64.41008758544922
qlib\qlib\rl\order_execution\simulator_simple.py,108.21141052246094,12.050382614135742,88.26163482666016,7.432482719421387,70.25474548339844,40.394840240478516,11.391153335571289,22.954248428344727,33.97850799560547,backtest,108.21141052246094
qlib\examples\data_demo\data_mem_resuse_demo.py,5.821967601776123,15.986556053161621,84.47331237792969,6.5714430809021,6.974254608154297,11.004457473754883,14.50676155090332,15.298901557922363,142.19754028320312,workflow,142.19754028320312
qlib\qlib\data\cache.py,12.569931030273438,22.409090042114258,118.41581726074219,45.8679084777832,82.00374603271484,75.70816802978516,30.016939163208008,35.30570983886719,65.23298645019531,data,118.41581726074219
qlib\qlib\contrib\report\data\ana.py,2.2401745319366455,59.614288330078125,73.0390396118164,8.318221092224121,5.373353958129883,36.98812484741211,10.32279109954834,11.503353118896484,15.877701759338379,data,73.0390396118164
qlib\examples\highfreq\highfreq_processor.py,2.0232977867126465,9.783923149108887,73.55130767822266,3.980099678039551,2.099783182144165,5.209066390991211,14.191437721252441,10.194215774536133,14.686812400817871,data,73.55130767822266
qlib\qlib\contrib\data\processor.py,2.281186103820801,60.25893020629883,74.50082397460938,3.042210578918457,4.34208345413208,22.458032608032227,11.039538383483887,10.7076416015625,18.782264709472656,data,74.50082397460938
qlib\qlib\rl\strategy\__init__.py,3.6284241676330566,5.94570779800415,0.0,1.0013008117675781,86.6097412109375,0.0,1.0013008117675781,5.94570779800415,7.3212785720825195,rl,86.6097412109375
qlib\scripts\get_data.py,3.2397048473358154,5.4440836906433105,65.40563201904297,3.4237849712371826,4.186580657958984,11.254316329956055,7.232298374176025,9.61220932006836,9.980127334594727,data,65.40563201904297
qlib\qlib\rl\data\pickle_styled.py,102.30735778808594,13.037714004516602,101.60881805419922,8.448429107666016,69.60189056396484,29.96942901611328,12.816473007202148,23.013572692871094,41.64011001586914,backtest,102.30735778808594
qlib\tests\misc\test_sepdf.py,1.0010271072387695,7.099628925323486,62.27751159667969,2.256809711456299,3.4846580028533936,4.8922882080078125,105.2437515258789,10.062397003173828,14.54712200164795,tests,105.2437515258789
qlib\qlib\model\riskmodel\base.py,3.2532291412353516,18.316814422607422,56.26155471801758,71.20721435546875,6.142918109893799,27.61490821838379,11.6385498046875,17.70726203918457,43.234989166259766,model,71.20721435546875
qlib\tests\rl\test_finite_env.py,5.082019329071045,10.946786880493164,59.072349548339844,10.186359405517578,66.392578125,29.59754180908203,103.8018798828125,12.050521850585938,44.825042724609375,tests,103.8018798828125
qlib\qlib\contrib\torch.py,1.001240611076355,63.07352828979492,68.98033905029297,2.557981491088867,1.001240611076355,4.2785491943359375,6.254482746124268,7.223929405212402,10.52342700958252,data,68.98033905029297
