file_path,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,3.8010053634643555,5.69980525970459,8.797688484191895,4.397458553314209,4.800603866577148,Presentation Conversion,8.797688484191895
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,12.749070167541504,16.56639289855957,5.526927947998047,4.491434574127197,4.017590522766113,FreeSWITCH,16.56639289855957
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,100.8230209350586,87.91547393798828,3.9171223640441895,8.081123352050781,8.259302139282227,FSESL,100.8230209350586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,9.038283348083496,4.339665412902832,13.79245376586914,8.183557510375977,133.98162841796875,Redis PubSub,133.98162841796875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,2.8163530826568604,2.1426889896392822,3.6739754676818848,2.0873827934265137,7.695953369140625,Redis PubSub,7.695953369140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,2.7910680770874023,2.1407995223999023,3.6648993492126465,4.791080951690674,11.915610313415527,Redis PubSub,11.915610313415527
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,2.8163530826568604,2.1426889896392822,3.6739754676818848,5.597815036773682,7.695953369140625,Redis PubSub,7.695953369140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,4.146224498748779,5.311673164367676,6.805054664611816,3.1716153621673584,6.323349952697754,Presentation Conversion,6.805054664611816
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,9.82939338684082,12.910578727722168,11.698006629943848,13.352907180786133,6.633088111877441,Redis DB,13.352907180786133
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,1.1289865970611572,4.604707717895508,102.73979187011719,0.723702073097229,3.610079050064087,Presentation Conversion,102.73979187011719
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,3.2989821434020996,4.476418972015381,7.483994960784912,2.3381824493408203,2.719599962234497,Presentation Conversion,7.483994960784912
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,3.686978340148926,2.1482601165771484,94.5256576538086,0.0,3.4145777225494385,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,7.554739475250244,9.490948677062988,4.112946033477783,5.834880352020264,12.883331298828125,Redis PubSub,12.883331298828125
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,89.68666076660156,101.92272186279297,1.0099612474441528,5.945609092712402,4.264123916625977,FreeSWITCH,101.92272186279297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,3.5249130725860596,4.641249656677246,7.438004493713379,2.493812084197998,2.834056854248047,Presentation Conversion,7.438004493713379
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,90.83130645751953,103.29629516601562,1.0099612474441528,5.945609092712402,4.264123916625977,FreeSWITCH,103.29629516601562
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,9.986554145812988,2.522153854370117,5.686433792114258,5.0374040603637695,6.355571269989014,FSESL,9.986554145812988
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,3.3166801929473877,4.489365100860596,5.315176486968994,2.350405693054199,2.7285895347595215,Presentation Conversion,5.315176486968994
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,87.10404968261719,83.2275390625,1.4562643766403198,0.5873486995697021,0.45295149087905884,FSESL,87.10404968261719
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,10.847947120666504,5.207259654998779,5.374491214752197,5.394393444061279,11.493398666381836,Redis PubSub,11.493398666381836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,7.51815128326416,10.866887092590332,94.60626220703125,13.117959976196289,12.952975273132324,Presentation Conversion,94.60626220703125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,8.968648910522461,6.4804511070251465,10.763962745666504,8.821292877197266,20.21758270263672,Redis PubSub,20.21758270263672
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,4.108333587646484,2.143073081970215,4.790484428405762,152.6164093017578,163.0690155029297,Redis PubSub,163.0690155029297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,0.14347442984580994,2.143073081970215,95.7721939086914,0.0,3.3650872707366943,Presentation Conversion,95.7721939086914
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,83.50050354003906,110.30046081542969,5.227034568786621,1.3849098682403564,1.4509377479553223,FreeSWITCH,110.30046081542969
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,8.724985122680664,7.590831756591797,8.074623107910156,6.681623458862305,13.893452644348145,Redis PubSub,13.893452644348145
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,3.2814748287200928,5.463607311248779,5.291111946105957,3.3260855674743652,3.7107036113739014,FreeSWITCH,5.463607311248779
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,2.9649059772491455,4.071507453918457,6.529366493225098,8.063714027404785,8.616469383239746,Redis PubSub,8.616469383239746
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,3.9578096866607666,5.555752754211426,6.16317081451416,2.6448264122009277,6.8272705078125,Redis PubSub,6.8272705078125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,1.0827410221099854,3.096402406692505,129.92059326171875,2.77404522895813,6.851944923400879,Presentation Conversion,129.92059326171875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,1.492618441581726,4.438136577606201,5.9544525146484375,2.4141714572906494,3.0001792907714844,Presentation Conversion,5.9544525146484375
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,19.972057342529297,8.65842056274414,13.331677436828613,158.1053466796875,312.7581481933594,Redis PubSub,312.7581481933594
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,3.686978340148926,2.1482601165771484,94.5256576538086,0.0,3.4145777225494385,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,4.338076591491699,3.2130448818206787,96.06988525390625,0.35600680112838745,3.739713430404663,Presentation Conversion,96.06988525390625
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,91.01171112060547,102.54209899902344,1.0097459554672241,5.892800331115723,4.23382043838501,FreeSWITCH,102.54209899902344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,0.12593822181224823,2.1320557594299316,89.67701721191406,3.8087494373321533,11.416872024536133,Presentation Conversion,89.67701721191406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,0.14347442984580994,2.143073081970215,3.675820827484131,0.0,1.0715365409851074,Presentation Conversion,3.675820827484131
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,15.301961898803711,3.467047691345215,10.188804626464844,151.27197265625,309.2600402832031,Redis PubSub,309.2600402832031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,2.8112375736236572,2.1423070430755615,3.67214035987854,2.986250400543213,10.165949821472168,Redis PubSub,10.165949821472168
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,80.6134262084961,109.2595443725586,1.0096625089645386,0.0,1.0707746744155884,FreeSWITCH,109.2595443725586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,3.26084041595459,5.4545369148254395,185.5084686279297,13.135223388671875,15.107500076293945,Presentation Conversion,185.5084686279297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,89.58104705810547,101.80119323730469,1.0090796947479248,6.400501251220703,4.136592388153076,FreeSWITCH,101.80119323730469
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,1.4301133155822754,3.4269213676452637,102.94637298583984,1.2798912525177002,4.682732105255127,Presentation Conversion,102.94637298583984
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,0.12593822181224823,2.1320557594299316,89.67701721191406,3.8087494373321533,11.416872024536133,Presentation Conversion,89.67701721191406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\TextFileCreatorImp.java,9.575671195983887,13.661764144897461,100.33197021484375,16.809459686279297,14.529869079589844,Presentation Conversion,100.33197021484375
