file_path,Apps,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,3.871171474456787,102.45482635498047,3.942467451095581,0.0,1.070213794708252,FreeSWITCH,102.45482635498047
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,32.223304748535156,5.547182559967041,59.77031326293945,25.86056137084961,8.824437141418457,Presentation Conversion,59.77031326293945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,10.408588409423828,2.143073081970215,15.159553527832031,0.0,1.0715365409851074,Presentation Conversion,15.159553527832031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,16.56849479675293,2.145024538040161,3.6852033138275146,2.015045404434204,3.087557792663574,Apps,16.56849479675293
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,26.16585922241211,80.48764038085938,10.894168853759766,8.837909698486328,5.554039001464844,FreeSWITCH,80.48764038085938
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,19.71242332458496,4.473060607910156,8.719017028808594,17.422832489013672,4.659656047821045,Apps,19.71242332458496
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,19.062602996826172,2.1438472270965576,3.6795425415039062,4.856406211853027,12.092875480651855,Apps,19.062602996826172
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,20.833051681518555,5.69980525970459,8.797688484191895,4.397458553314209,4.800603866577148,Apps,20.833051681518555
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,21.046571731567383,16.56639289855957,5.526927947998047,4.491434574127197,4.017590522766113,Apps,21.046571731567383
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,16.268638610839844,87.91547393798828,3.9171223640441895,8.081123352050781,8.259302139282227,FreeSWITCH,87.91547393798828
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,13.705904006958008,4.339665412902832,13.79245376586914,8.183557510375977,133.98162841796875,Redis PubSub,133.98162841796875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,12.654617309570312,2.1426889896392822,3.6739754676818848,2.0873827934265137,7.695953369140625,Apps,12.654617309570312
