file_path,configs,datasets,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\tests\policies\vla_jepa\test_world_model.py,2.7727303504943848,2.445537567138672,81.07023620605469,0.9125823974609375,7.806424140930176,policies,81.07023620605469
lerobot\src\lerobot\cameras\zmq\configuration_zmq.py,11.738577842712402,5.866923809051514,2.36529541015625,13.448929786682129,6.213144302368164,robot_devices,13.448929786682129
lerobot\src\lerobot\cameras\opencv\__init__.py,0.20876678824424744,0.20876678824424744,0.0,11.091257095336914,0.20876678824424744,robot_devices,11.091257095336914
lerobot\tests\policies\rtc\test_rtc_relative_actions.py,32.07827377319336,6.671658515930176,105.25898742675781,71.86070251464844,16.640352249145508,policies,105.25898742675781
lerobot\examples\lekiwi\replay.py,18.19693946838379,31.327848434448242,1.7176101207733154,58.296504974365234,5.811628818511963,robot_devices,58.296504974365234
lerobot\examples\so100_to_so100_EE\rollout.py,24.553808212280273,5.402792930603027,23.978145599365234,64.92696380615234,6.083244323730469,robot_devices,64.92696380615234
lerobot\src\lerobot\async_inference\robot_client.py,28.56144905090332,13.295595169067383,19.191606521606445,126.98048400878906,17.71257209777832,robot_devices,126.98048400878906
lerobot\tests\policies\pi0_pi05\test_pi05.py,27.646806716918945,37.11787796020508,98.81421661376953,32.04822540283203,10.677695274353027,policies,98.81421661376953
lerobot\tests\policies\test_gaussian_actor_config.py,28.689172744750977,37.14924621582031,89.81257629394531,29.148094177246094,13.34953498840332,policies,89.81257629394531
lerobot\tests\policies\lingbot_va\test_modules.py,12.350286483764648,13.826727867126465,89.48179626464844,30.628074645996094,16.80108642578125,policies,89.48179626464844
lerobot\tests\mocks\mock_serial_patch.py,3.653597831726074,3.0555875301361084,1.4031010866165161,1.4031010866165161,4.683361530303955,utilities,4.683361530303955
lerobot\tests\policies\groot\test_groot_train_random_crop.py,15.079442977905273,9.041887283325195,71.02845001220703,38.34336853027344,11.955157279968262,policies,71.02845001220703
lerobot\tests\policies\vla_jepa\test_vla_jepa.py,32.50418472290039,43.69026184082031,86.1734619140625,81.99983978271484,17.936193466186523,policies,86.1734619140625
lerobot\examples\omx\record_grab.py,12.96733283996582,49.01881790161133,6.08835506439209,73.83025360107422,13.350519180297852,robot_devices,73.83025360107422
lerobot\src\lerobot\configs\policies.py,82.08631134033203,22.25490951538086,94.19316864013672,93.34762573242188,21.872631072998047,policies,94.19316864013672
lerobot\tests\policies\vla_jepa\test_action_head.py,22.342391967773438,5.1735124588012695,70.07046508789062,25.03819465637207,11.86635684967041,policies,70.07046508789062
lerobot\tests\processor\test_migration_detection.py,97.11859130859375,21.943634033203125,33.6667594909668,9.055075645446777,13.17836856842041,configs,97.11859130859375
lerobot\tests\fixtures\dataset_factories.py,12.346957206726074,110.76786041259766,7.785925388336182,83.72855377197266,18.41625213623047,datasets,110.76786041259766
lerobot\tests\policies\test_gaussian_actor_policy.py,32.095191955566406,75.71102142333984,71.55819702148438,17.89567756652832,16.636438369750977,datasets,75.71102142333984
lerobot\tests\fixtures\files.py,8.197267532348633,97.69419860839844,4.90080451965332,3.33600115776062,14.420931816101074,datasets,97.69419860839844
lerobot\tests\policies\pi0_pi05\test_pi0.py,26.815439224243164,36.397132873535156,94.17335510253906,32.686424255371094,9.900725364685059,policies,94.17335510253906
lerobot\src\lerobot\async_inference\__init__.py,0.2077755630016327,0.2077755630016327,0.0,8.959968566894531,2.889347553253174,robot_devices,8.959968566894531
lerobot\tests\policies\vla_jepa\conftest.py,24.04470443725586,12.822772026062012,85.31072998046875,33.063934326171875,9.17599105834961,policies,85.31072998046875
lerobot\examples\port_datasets\display_error_files.py,11.366436004638672,70.76880645751953,3.794984817504883,5.0463762283325195,18.24639892578125,datasets,70.76880645751953
lerobot\tests\datasets\test_quantiles_dataset_integration.py,3.621462106704712,94.34178924560547,2.7638609409332275,22.13736343383789,13.475296974182129,datasets,94.34178924560547
lerobot\tests\policies\test_relative_actions.py,4.820455551147461,83.8127212524414,74.7497787475586,7.837618350982666,12.533748626708984,datasets,83.8127212524414
lerobot\tests\policies\pi0_pi05\test_pi0_compile.py,19.286806106567383,3.9804725646972656,83.7697982788086,34.40913009643555,16.746387481689453,policies,83.7697982788086
lerobot\tests\utils\test_hub.py,23.875816345214844,9.49435806274414,8.376545906066895,10.710782051086426,14.351280212402344,configs,23.875816345214844
lerobot\tests\policies\pi0_pi05\test_pi0_original_vs_lerobot.py,25.24617576599121,38.50653839111328,92.4608154296875,44.76371765136719,9.807634353637695,policies,92.4608154296875
lerobot\src\lerobot\annotations\steerable_pipeline\config.py,17.136947631835938,14.711585998535156,8.700292587280273,26.62288475036621,11.074325561523438,robot_devices,26.62288475036621
lerobot\tests\mocks\mock_feetech.py,1.8601301908493042,10.178951263427734,5.406900882720947,1.1737048625946045,4.809779644012451,datasets,10.178951263427734
lerobot\src\lerobot\annotations\steerable_pipeline\validator.py,6.541857719421387,38.214115142822266,5.754710674285889,11.776803970336914,12.124317169189453,datasets,38.214115142822266
lerobot\tests\processor\test_batch_processor.py,21.647918701171875,12.373407363891602,11.985681533813477,81.52891540527344,9.433815956115723,robot_devices,81.52891540527344
lerobot\src\lerobot\cameras\zmq\camera_zmq.py,26.76885223388672,16.49983024597168,10.05903434753418,12.126761436462402,15.332436561584473,configs,26.76885223388672
lerobot\tests\mocks\mock_dynamixel.py,2.5274925231933594,10.593741416931152,13.974231719970703,1.4173415899276733,6.5284318923950195,policies,13.974231719970703
lerobot\examples\dataset\create_progress_videos.py,19.749204635620117,55.696380615234375,10.482671737670898,16.94757652282715,26.373645782470703,datasets,55.696380615234375
lerobot\tests\datasets\test_dataset_metadata.py,22.44021224975586,101.12842559814453,6.413845062255859,81.37415313720703,20.50174331665039,datasets,101.12842559814453
lerobot\tests\processor\test_policy_robot_bridge.py,23.263851165771484,6.715725898742676,26.22124481201172,62.137290954589844,2.284320116043091,robot_devices,62.137290954589844
lerobot\tests\processor\test_rename_processor.py,26.96902847290039,14.860268592834473,18.461990356445312,56.51518630981445,9.09462833404541,robot_devices,56.51518630981445
lerobot\examples\lekiwi\record.py,19.36346435546875,39.1295280456543,1.2120000123977661,63.8633918762207,11.375185012817383,robot_devices,63.8633918762207
lerobot\examples\lekiwi\evaluate.py,25.586566925048828,44.34719467163086,24.35136604309082,94.69275665283203,15.35057258605957,robot_devices,94.69275665283203
lerobot\src\lerobot\annotations\steerable_pipeline\modules\general_vqa.py,25.736085891723633,34.694766998291016,7.341522216796875,16.223011016845703,23.47141456604004,datasets,34.694766998291016
lerobot\tests\policies\pi0_pi05\test_pi0_rtc.py,26.865854263305664,33.0989875793457,85.00874328613281,33.08472442626953,7.556256294250488,policies,85.00874328613281
lerobot\examples\phone_to_so100\record.py,20.69366455078125,41.49665451049805,2.90657901763916,72.65028381347656,13.72547435760498,robot_devices,72.65028381347656
lerobot\tests\datasets\test_delta_timestamps.py,0.9289580583572388,78.28633117675781,3.642364025115967,9.217645645141602,5.358057975769043,datasets,78.28633117675781
lerobot\tests\processor\test_gaussian_actor_processor.py,25.799772262573242,18.67131996154785,21.706449508666992,33.03994369506836,6.708051681518555,robot_devices,33.03994369506836
lerobot\src\lerobot\annotations\steerable_pipeline\vlm_client.py,28.607563018798828,26.16242218017578,12.667399406433105,62.018890380859375,26.432435989379883,robot_devices,62.018890380859375
lerobot\tests\policies\rtc\test_modeling_rtc.py,20.61806869506836,4.3382463455200195,58.97913360595703,19.462064743041992,7.9227519035339355,policies,58.97913360595703
lerobot\tests\datasets\test_streaming_video_encoder.py,18.07855224609375,86.60542297363281,3.786966562271118,15.867501258850098,10.519720077514648,datasets,86.60542297363281
lerobot\examples\rtc\eval_dataset.py,42.74026107788086,47.606895446777344,34.74478530883789,32.652252197265625,23.869129180908203,datasets,47.606895446777344
lerobot\tests\processor\test_converters.py,2.9779765605926514,8.349552154541016,9.581011772155762,28.201875686645508,2.199223518371582,robot_devices,28.201875686645508
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_xr_controller.py,20.286428451538086,1.1821781396865845,1.3725119829177856,39.313133239746094,7.933849811553955,robot_devices,39.313133239746094
lerobot\src\lerobot\datasets\dataset_writer.py,12.398543357849121,99.4929428100586,10.341221809387207,23.958866119384766,18.75153350830078,datasets,99.4929428100586
lerobot\src\lerobot\common\wandb_utils.py,33.383758544921875,47.593990325927734,27.780649185180664,10.988701820373535,21.426036834716797,datasets,47.593990325927734
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\xr_controller_processor.py,3.2154123783111572,3.891063690185547,8.204176902770996,55.12534713745117,2.2025976181030273,robot_devices,55.12534713745117
lerobot\src\lerobot\datasets\dataset_reader.py,60.12400436401367,108.10296630859375,5.318432331085205,23.055009841918945,16.816396713256836,datasets,108.10296630859375
lerobot\tests\envs\test_envs.py,19.855941772460938,15.258814811706543,12.050057411193848,16.650529861450195,20.593908309936523,utilities,20.593908309936523
lerobot\tests\datasets\test_language_render.py,6.631503105163574,88.35366821289062,2.865581750869751,12.585098266601562,10.020549774169922,datasets,88.35366821289062
lerobot\tests\utils\test_io_utils.py,2.5323727130889893,9.886576652526855,9.183944702148438,1.5141940116882324,6.320362091064453,datasets,9.886576652526855
lerobot\setup.py,1.19595205783844,5.5309224128723145,0.0,8.457979202270508,0.7998493313789368,robot_devices,8.457979202270508
lerobot\src\lerobot\async_inference\policy_server.py,29.714950561523438,14.430305480957031,97.62687683105469,67.20008850097656,19.772809982299805,policies,97.62687683105469
lerobot\examples\lekiwi\teleoperate.py,20.144775390625,6.501396179199219,1.922120451927185,58.28206253051758,5.7035417556762695,robot_devices,58.28206253051758
lerobot\tests\robots\test_unitree_g1.py,62.36968231201172,4.6732964515686035,4.372142791748047,93.8464584350586,6.90358829498291,robot_devices,93.8464584350586
lerobot\tests\policies\xvla\test_xvla_original_vs_lerobot.py,23.201541900634766,26.45644760131836,86.58365631103516,44.00325012207031,13.408185958862305,policies,86.58365631103516
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.659404754638672,3.4403951168060303,8.634931564331055,25.316871643066406,8.852972030639648,robot_devices,25.316871643066406
lerobot\examples\dataset\use_dataset_tools.py,4.0962300300598145,92.1907958984375,5.18508768081665,14.360696792602539,7.191651344299316,datasets,92.1907958984375
lerobot\src\lerobot\configs\dataset.py,53.290218353271484,33.20922088623047,1.169179081916809,22.144245147705078,8.664144515991211,configs,53.290218353271484
lerobot\src\lerobot\datasets\depth_utils.py,5.756896495819092,65.24333953857422,3.994699239730835,7.584235668182373,7.32904577255249,datasets,65.24333953857422
lerobot\examples\so100_to_so100_EE\teleoperate.py,19.967031478881836,9.666047096252441,2.4657509326934814,62.35275650024414,6.454064846038818,robot_devices,62.35275650024414
lerobot\tests\datasets\test_lerobot_dataset.py,8.440117835998535,107.43144989013672,7.40626859664917,40.016536712646484,24.29680824279785,datasets,107.43144989013672
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,34.21979522705078,6.265369892120361,85.87181091308594,22.80950164794922,5.419488906860352,policies,85.87181091308594
lerobot\tests\policies\pi0_pi05\openpi_pytorch\image_tools.py,3.548926591873169,4.926987171173096,81.54612731933594,1.836028814315796,10.222198486328125,policies,81.54612731933594
lerobot\tests\test_control_robot.py,0.4357740581035614,95.20135498046875,0.0,86.5979995727539,11.685093879699707,datasets,95.20135498046875
lerobot\tests\utils\test_random_utils.py,1.6947637796401978,3.236082077026367,0.8473818898200989,0.8473818898200989,2.0844759941101074,datasets,3.236082077026367
lerobot\tests\training\test_multi_gpu.py,37.79800033569336,94.21095275878906,26.297090530395508,92.8106918334961,25.818944931030273,datasets,94.21095275878906
lerobot\tests\test_available.py,0.0,85.46798706054688,0.8269184231758118,11.01951789855957,6.378831386566162,datasets,85.46798706054688
lerobot\tests\policies\multi_task_dit\test_multi_task_dit.py,27.354923248291016,34.325157165527344,82.8510971069336,40.67643737792969,12.138001441955566,policies,82.8510971069336
lerobot\src\lerobot\cameras\zmq\__init__.py,0.20876678824424744,0.20876678824424744,0.0,11.091257095336914,0.20876678824424744,robot_devices,11.091257095336914
lerobot\examples\isaac_teleop_to_so101\record.py,8.452926635742188,46.79698944091797,7.037328243255615,115.64164733886719,21.674684524536133,robot_devices,115.64164733886719
lerobot\tests\datasets\test_language.py,9.730842590332031,104.92936706542969,2.438664436340332,29.713520050048828,13.515292167663574,datasets,104.92936706542969
lerobot\tests\rl\test_actor_learner.py,28.777992248535156,85.91863250732422,18.70708656311035,35.012237548828125,17.091468811035156,datasets,85.91863250732422
lerobot\tests\processor\test_libero_processor.py,3.5545103549957275,4.942307472229004,7.0,51.6527214050293,1.3057665824890137,robot_devices,51.6527214050293
lerobot\src\lerobot\datasets\pyav_utils.py,4.026708602905273,68.64220428466797,5.196390628814697,7.286100387573242,13.163739204406738,datasets,68.64220428466797
lerobot\tests\policies\lingbot_va\test_processor.py,23.718963623046875,31.342620849609375,92.13370513916016,21.755786895751953,7.395879745483398,policies,92.13370513916016
lerobot\tests\test_robomme_env.py,17.09952735900879,26.679893493652344,2.8448402881622314,0.496977299451828,7.566867351531982,datasets,26.679893493652344
lerobot\examples\dataset\use_dataset_image_transforms.py,32.067138671875,36.683048248291016,2.1136791706085205,8.460463523864746,8.47209358215332,datasets,36.683048248291016
lerobot\src\lerobot\datasets\image_writer.py,7.6405792236328125,88.26724243164062,3.4032175540924072,10.386226654052734,20.219675064086914,datasets,88.26724243164062
lerobot\tests\policies\groot\test_groot_vs_original.py,23.58526039123535,18.003549575805664,102.49956512451172,65.39354705810547,18.592527389526367,policies,102.49956512451172
lerobot\examples\isaac_teleop_to_so101\common.py,30.807636260986328,29.030366897583008,10.261526107788086,137.83067321777344,39.33704376220703,robot_devices,137.83067321777344
lerobot\src\lerobot\configs\default.py,56.6288948059082,16.636821746826172,3.590925693511963,21.48221206665039,13.772496223449707,configs,56.6288948059082
lerobot\tests\rl\test_sac_algorithm.py,31.334381103515625,77.61858367919922,22.554494857788086,29.168493270874023,13.746322631835938,datasets,77.61858367919922
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,7.193784236907959,17.32382583618164,3.4863312244415283,23.20302391052246,11.505556106567383,robot_devices,23.20302391052246
lerobot\tests\processor\test_vqbet_processor.py,25.760438919067383,19.192977905273438,22.073110580444336,33.17864227294922,6.166350364685059,robot_devices,33.17864227294922
lerobot\src\lerobot\datasets\multi_dataset.py,3.7060463428497314,108.41365814208984,2.3423678874969482,28.23771095275879,16.28760528564453,datasets,108.41365814208984
lerobot\tests\processor\test_tdmpc_processor.py,25.760438919067383,19.908674240112305,23.32414436340332,33.179656982421875,6.166350364685059,robot_devices,33.179656982421875
lerobot\tests\rl\test_actor.py,5.255430698394775,80.16718292236328,16.344173431396484,36.34780502319336,10.906577110290527,datasets,80.16718292236328
lerobot\tests\training\test_visual_validation.py,27.93913459777832,94.0271987915039,18.133522033691406,57.45760726928711,12.507307052612305,datasets,94.0271987915039
lerobot\tests\mocks\mock_teleop.py,18.406665802001953,3.8519370555877686,1.7518205642700195,46.6485710144043,1.2336981296539307,robot_devices,46.6485710144043
lerobot\tests\processor\test_diffusion_processor.py,25.690025329589844,19.78798484802246,24.19455909729004,33.096885681152344,6.147355556488037,robot_devices,33.096885681152344
lerobot\src\lerobot\cameras\realsense\__init__.py,0.20876678824424744,0.20876678824424744,0.0,11.091257095336914,0.20876678824424744,robot_devices,11.091257095336914
lerobot\tests\optim\test_schedulers.py,21.39038848876953,4.103814125061035,3.377614974975586,1.0944112539291382,10.614784240722656,configs,21.39038848876953
lerobot\tests\policies\pi0_fast\test_pi0_fast_original_vs_lerobot.py,24.372928619384766,27.97791862487793,86.22669219970703,43.65694046020508,11.01762866973877,policies,86.22669219970703
lerobot\examples\dataset\load_lerobot_dataset.py,3.7389044761657715,92.14859008789062,1.7830250263214111,71.5853042602539,9.836819648742676,datasets,92.14859008789062
lerobot\examples\tutorial\act\act_training_example.py,12.191482543945312,39.925872802734375,18.7836971282959,94.16809844970703,15.142951965332031,robot_devices,94.16809844970703
lerobot\src\lerobot\cameras\realsense\camera_realsense.py,33.94834518432617,22.971817016601562,7.621678829193115,111.59407043457031,16.00625228881836,robot_devices,111.59407043457031
lerobot\src\lerobot\configs\video.py,66.39535522460938,32.24342346191406,8.659356117248535,7.910268783569336,12.638715744018555,configs,66.39535522460938
lerobot\tests\utils\test_process.py,0.8715597987174988,81.01892852783203,0.0,7.636523246765137,4.753346920013428,datasets,81.01892852783203
lerobot\tests\scripts\test_train_remote_dispatch.py,5.941091060638428,85.26726531982422,18.402114868164062,10.625200271606445,5.750521183013916,datasets,85.26726531982422
lerobot\tests\rewards\__init__.py,0.20943289995193481,0.20943289995193481,0.0,0.0,0.20943289995193481,configs,0.20943289995193481
lerobot\tests\jobs\test_dataset.py,1.7378854751586914,94.4717788696289,1.1370041370391846,12.460820198059082,11.75532341003418,datasets,94.4717788696289
lerobot\src\lerobot\cameras\reachy2_camera\configuration_reachy2_camera.py,12.093916893005371,7.437983512878418,2.3623886108398438,13.521397590637207,6.3622283935546875,robot_devices,13.521397590637207
lerobot\tests\rl\test_trainer.py,15.514507293701172,81.66961669921875,1.206376314163208,37.25185012817383,8.681196212768555,datasets,81.66961669921875
lerobot\src\lerobot\cameras\zmq\image_server.py,24.45216178894043,11.951147079467773,6.380818843841553,36.97317123413086,12.164924621582031,robot_devices,36.97317123413086
lerobot\tests\datasets\test_dataset_tools.py,7.350242614746094,128.47714233398438,6.239513397216797,28.966854095458984,23.67022132873535,datasets,128.47714233398438
lerobot\src\lerobot\datasets\compute_stats.py,11.156264305114746,83.13031768798828,11.883695602416992,4.417716026306152,10.567362785339355,datasets,83.13031768798828
lerobot\tests\policies\lingbot_va\test_factory.py,22.094160079956055,0.3892211616039276,95.29511260986328,25.048004150390625,4.00752067565918,policies,95.29511260986328
lerobot\tests\processor\test_act_processor.py,25.765413284301758,17.70287322998047,20.75941276550293,33.15513610839844,5.511510372161865,robot_devices,33.15513610839844
lerobot\src\lerobot\configs\__init__.py,69.69747924804688,8.4522705078125,9.742670059204102,8.457979202270508,3.3921139240264893,configs,69.69747924804688
lerobot\src\lerobot\datasets\feature_utils.py,10.780086517333984,102.271484375,10.043901443481445,62.970985412597656,24.198423385620117,datasets,102.271484375
lerobot\tests\utils\test_sample_weighting.py,28.177898406982422,34.495914459228516,24.775880813598633,51.28917694091797,6.590907573699951,robot_devices,51.28917694091797
lerobot\examples\phone_to_so100\teleoperate.py,21.5009822845459,10.831894874572754,3.266392946243286,94.74848937988281,8.714674949645996,robot_devices,94.74848937988281
lerobot\tests\policies\rtc\test_action_queue.py,25.35655403137207,5.489201068878174,56.12818145751953,19.46670150756836,9.096171379089355,policies,56.12818145751953
lerobot\tests\processor\test_pipeline.py,80.82292175292969,84.37345886230469,27.546728134155273,34.53460693359375,23.048582077026367,datasets,84.37345886230469
lerobot\tests\processor\test_batch_conversion.py,0.0,8.04690170288086,6.680456638336182,0.4014059901237488,0.31624165177345276,datasets,8.04690170288086
lerobot\tests\policies\pi0_pi05\utils\openpi_parity.py,11.859956741333008,42.01496887207031,88.32431030273438,45.54838180541992,12.763345718383789,policies,88.32431030273438
lerobot\src\lerobot\cameras\configs.py,51.47785186767578,5.5267767906188965,4.09158992767334,12.403488159179688,9.224746704101562,configs,51.47785186767578
lerobot\tests\policies\groot\test_groot_state_dropout.py,15.871560096740723,5.732138156890869,78.3592300415039,10.767999649047852,7.836729526519775,policies,78.3592300415039
lerobot\tests\policies\evo1\test_evo1.py,32.525360107421875,33.97613525390625,77.11277770996094,26.537565231323242,23.42447280883789,policies,77.11277770996094
lerobot\tests\policies\vla_jepa\test_configuration.py,32.79985427856445,6.648791313171387,84.5189208984375,0.0,4.809781074523926,policies,84.5189208984375
lerobot\tests\rewards\test_sarm_utils.py,1.4927492141723633,7.053356647491455,13.592060089111328,0.5575395822525024,5.582261085510254,policies,13.592060089111328
lerobot\tests\utils\test_encoding_utils.py,3.9719245433807373,3.6417806148529053,5.746104717254639,2.780348777770996,6.33664608001709,utilities,6.33664608001709
lerobot\tests\teleoperators\test_unitree_g1_teleoperator.py,19.062496185302734,14.137725830078125,5.879938125610352,18.110734939575195,13.233570098876953,configs,19.062496185302734
lerobot\tests\policies\test_sarm_subtask_annotations.py,0.5618584752082825,2.238877534866333,74.60736846923828,0.0,4.149244785308838,policies,74.60736846923828
lerobot\tests\datasets\test_depth.py,4.605919361114502,90.95204162597656,6.053075790405273,20.66634178161621,9.684544563293457,datasets,90.95204162597656
lerobot\src\lerobot\annotations\steerable_pipeline\frames.py,14.985474586486816,29.011205673217773,7.628175258636475,26.303653717041016,25.093463897705078,datasets,29.011205673217773
lerobot\src\lerobot\configs\types.py,55.93826675415039,4.277037620544434,10.0,8.638668060302734,3.9551141262054443,configs,55.93826675415039
lerobot\tests\datasets\test_visualize_dataset.py,0.270809531211853,92.26322174072266,0.6095256805419922,24.906198501586914,3.910522699356079,datasets,92.26322174072266
lerobot\tests\policies\groot\utils\dump_original_n1_7.py,82.22234344482422,26.048946380615234,96.92205047607422,40.49799346923828,16.26508903503418,policies,96.92205047607422
