file_path,configs,datasets,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\policies\diffusion\modeling_diffusion.py,31.666332244873047,13.831669807434082,65.87439727783203,80.62086486816406,22.289592742919922,robot_devices,80.62086486816406
lerobot\src\lerobot\motors\feetech\feetech.py,6.752783298492432,17.255664825439453,18.233047485351562,23.129819869995117,21.820560455322266,robot_devices,23.129819869995117
lerobot\src\lerobot\data_processing\sarm_annotations\subtask_annotation.py,19.542341232299805,68.25841522216797,17.45562744140625,42.42832565307617,27.109111785888672,datasets,68.25841522216797
lerobot\src\lerobot\policies\fastwam\modeling_fastwam.py,33.95048904418945,49.4212760925293,64.05078125,37.983360290527344,25.20680046081543,policies,64.05078125
lerobot\src\lerobot\cameras\zmq\__init__.py,0.11029258370399475,0.11029258370399475,0.0,5.045441627502441,0.11029258370399475,robot_devices,5.045441627502441
lerobot\examples\isaac_teleop_to_so101\record.py,8.086166381835938,56.588165283203125,5.7722859382629395,95.41667175292969,20.42022132873535,robot_devices,95.41667175292969
lerobot\src\lerobot\datasets\pyav_utils.py,4.120774745941162,79.8814468383789,4.2050628662109375,3.1846346855163574,12.82253646850586,datasets,79.8814468383789
lerobot\examples\dataset\use_dataset_image_transforms.py,35.34285354614258,47.62858581542969,2.0926456451416016,3.9531383514404297,9.25080680847168,datasets,47.62858581542969
lerobot\src\lerobot\policies\smolvla\modeling_smolvla.py,35.49224090576172,15.566927909851074,69.72772979736328,40.478328704833984,23.538742065429688,policies,69.72772979736328
lerobot\src\lerobot\datasets\image_writer.py,7.425294399261475,109.98709869384766,3.03971266746521,6.302204608917236,20.63984489440918,datasets,109.98709869384766
lerobot\src\lerobot\policies\evo1\modeling_evo1.py,40.81052780151367,20.094860076904297,72.52853393554688,44.04083251953125,28.177078247070312,policies,72.52853393554688
lerobot\examples\isaac_teleop_to_so101\common.py,35.32044219970703,29.527191162109375,9.903127670288086,113.94451141357422,38.9640007019043,robot_devices,113.94451141357422
lerobot\src\lerobot\configs\default.py,61.654151916503906,16.48426055908203,3.9043984413146973,8.48729419708252,13.765960693359375,configs,61.654151916503906
lerobot\src\lerobot\data_processing\__init__.py,0.09761753678321838,5.116754531860352,0.0,2.584608793258667,0.09761753678321838,datasets,5.116754531860352
lerobot\src\lerobot\datasets\__init__.py,1.0979560613632202,119.38134765625,0.7892771363258362,3.5694918632507324,8.894536972045898,datasets,119.38134765625
