file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bbb-common-web/src/main/java/org/bigbluebutton/api/model/request/MeetingRunning.java,12.592696189880371,0.20431649684906006,2.768364906311035,0.0,1.8310341835021973,1.2710070610046387,Apps,12.592696189880371
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/MeetingEndedConstraint.java,13.608154296875,1.630497694015503,6.793464183807373,0.0,1.8348647356033325,3.559296131134033,Apps,13.608154296875
bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IDocConversionMsg.java,4.412805557250977,2.3218302726745605,2.165688991546631,86.73526763916016,0.0,5.717998027801514,Presentation Conversion,86.73526763916016
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Png2SvgConversionHandler.java,5.06204891204834,0.0,2.165194034576416,86.59656524658203,0.0,1.0741300582885742,Presentation Conversion,86.59656524658203
bbb-common-web/src/main/java/org/bigbluebutton/web/services/IStorageService.java,6.058759689331055,0.0,3.247076988220215,0.0,1.8114013671875,1.0717295408248901,Apps,6.058759689331055
bbb-common-web/src/main/java/org/bigbluebutton/api/model/validator/IsBooleanValidator.java,10.385931015014648,0.21286135911941528,2.1541688442230225,0.0,0.0,1.2823410034179688,Apps,10.385931015014648
bbb-common-web/src/main/java/org/bigbluebutton/api/LearningDashboardService.java,12.47601318359375,0.7787716388702393,6.088374137878418,0.7223783731460571,2.7593483924865723,1.832517147064209,Apps,12.47601318359375
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserStatusChanged.java,15.356268882751465,3.2427449226379395,6.641005992889404,0.0,1.8320963382720947,7.340209484100342,Apps,15.356268882751465
bigbluebutton-web/test/groovy/org/bigbluebutton/api/ParamsProcessorUtilTest.java,15.196681022644043,0.3283906579017639,4.699230194091797,0.766662061214447,0.0,2.3888463973999023,Apps,15.196681022644043
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,5.784738540649414,77.29773712158203,84.12396240234375,0.0,0.16595765948295593,5.657845497131348,FreeSWITCH,84.12396240234375
bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundClientHandler.java,14.880781173706055,80.16273498535156,85.93449401855469,0.8851559162139893,1.7179104089736938,12.065652847290039,FreeSWITCH,85.93449401855469
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/converters/messages/UnpublishedRecordingMessage.java,12.879887580871582,2.487187623977661,2.158572196960449,0.0,2.3271772861480713,5.827145099639893,Apps,12.879887580871582
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/PresentationUploadToken.java,15.356268882751465,3.2427449226379395,2.1563384532928467,37.0,1.8320963382720947,7.340209484100342,Presentation Conversion,37.0
akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathCommands.java,67.07775115966797,3.7523765563964844,5.45118522644043,0.0,0.0,2.6255815029144287,Apps,67.07775115966797
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/AddNamespaceToSvgHandler.java,5.06204891204834,0.0,2.165194034576416,86.59656524658203,0.0,1.0741300582885742,Presentation Conversion,86.59656524658203
bbb-common-web/src/main/java/org/bigbluebutton/api/domain/LockSettingsParams.java,10.13941764831543,0.2063877433538437,2.1492061614990234,0.0,0.0,1.273754358291626,Apps,10.13941764831543
bbb-common-web/src/main/java/org/bigbluebutton/api2/domain/PasswordProp2.java,15.093832015991211,0.3332282304763794,2.161341667175293,0.0,0.0,1.40574049949646,Apps,15.093832015991211
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,22.316801071166992,80.43612670898438,99.84639739990234,0.0,3.192005157470703,7.316628932952881,FreeSWITCH,99.84639739990234
bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator2.java,6.991020202636719,1.3730825185775757,8.125864028930664,79.02289581298828,1.4989302158355713,5.9884467124938965,Presentation Conversion,79.02289581298828
bbb-common-web/src/main/java/org/bigbluebutton/api/model/constraint/list/NotEmptyList.java,14.45869255065918,0.7857271432876587,3.1554629802703857,0.0,0.0,1.8557559251785278,Apps,14.45869255065918
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/UserSharedWebcam.java,17.71000099182129,3.2722628116607666,6.657588958740234,0.0,1.8370531797409058,7.397689342498779,Apps,17.71000099182129
bbb-common-web/src/main/java/org/bigbluebutton/api/messaging/messages/EndMeeting.java,15.734612464904785,3.333859443664551,2.1618130207061768,0.0,1.8471462726593018,7.517669200897217,Apps,15.734612464904785
bbb-common-web/src/main/java/org/bigbluebutton/presentation/GeneratedSlidesInfoHelper.java,2.6143572330474854,0.5236687660217285,2.165194034576416,86.59656524658203,0.0,1.5977988243103027,Presentation Conversion,86.59656524658203
akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,12.946718215942383,70.36675262451172,101.01740264892578,0.0,0.0,10.569116592407227,FreeSWITCH,101.01740264892578
bbb-common-web/src/main/java/org/bigbluebutton/presentation/PageCounter.java,2.090688467025757,0.0,2.165194034576416,89.56166076660156,0.0,1.0741300582885742,Presentation Conversion,89.56166076660156
bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Pdf2PngPageConverterHandler.java,5.06204891204834,0.0,2.165194034576416,86.59656524658203,0.0,1.0741300582885742,Presentation Conversion,86.59656524658203
