file_path,Auth,ImageProvider,Persistence,Registry,WebUI,best_module,best_likelihood
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/ImageDBKey.java,0.0,5.997835636138916,5.471761105582118E-4,2.2899837493896484,40.05955123901367,WebUI,40.05955123901367
services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/rest/AuthCartRest.java,111.76885223388672,4.800891399383545,59.92939758300781,8.937712669372559,7.444000244140625,Auth,111.76885223388672
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/storage/rules/TestStoreLargeImages.java,18.80397605895996,3.4955759048461914,0.7191089987754822,2.246788740158081,7.187873840332031,Auth,18.80397605895996
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/TestLastInFirstOut.java,20.05934715270996,2.3114418983459473,3.5878425114788115E-4,2.190142869949341,4.679195404052734,Auth,20.05934715270996
services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/UserRepository.java,3.391223430633545,4.588706016540527,74.93160247802734,2.1984236240386963,2.3291752338409424,Persistence,74.93160247802734
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/setup/StorageMode.java,0.0,2.5813610553741455,5.262426566332579E-4,2.2788898944854736,6.147469520568848,WebUI,6.147469520568848
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/rest/ImageProviderEndpoint.java,27.48519515991211,133.454833984375,5.156493186950684,3.6219592094421387,11.154995918273926,ImageProvider,133.454833984375
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/rest/TrackingFilter.java,28.643932342529297,4.442601680755615,0.0012049314100295305,39.528873443603516,92.5787353515625,WebUI,92.5787353515625
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/Service.java,84.25051879882812,5.182672023773193,72.33799743652344,37.428993225097656,100.28460693359375,WebUI,100.28460693359375
services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/CartActionServlet.java,1.0,4.577050685882568,0.7383067607879639,2.1520657539367676,86.11112976074219,WebUI,86.11112976074219
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/ICachable.java,0.0,2.636580467224121,0.905758261680603,2.301996946334839,5.095509052276611,WebUI,5.095509052276611
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/storage/rules/StoreLargeImages.java,0.0,3.6140363216400146,5.515642696991563E-4,2.292309284210205,7.480622291564941,WebUI,7.480622291564941
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/impl/UseFallBackException.java,0.0,1.7025526762008667,5.746047827415168E-4,2.3045201301574707,2.004338026046753,Registry,2.3045201301574707
interfaces/tools.descartes.teastore.entities/src/main/java/tools/descartes/teastore/entities/ImageSizePreset.java,0.0,2.0,3.746931791305542,0.0,4.004054069519043,WebUI,4.004054069519043
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/TestLeastFrequentlyUsed.java,20.03771209716797,2.3414711952209473,3.744094865396619E-4,2.1984236240386963,4.717645645141602,Auth,20.03771209716797
utilities/tools.descartes.teastore.kieker.rabbitmq/src/main/java/tools/descartes/teastore/kieker/rabbitmq/MemoryLogStorage.java,0.0,0.0,5.515642696991563E-4,0.0,2.004263401031494,WebUI,2.004263401031494
services/tools.descartes.teastore.recommender/src/test/java/tools/descartes/teastore/recommender/algorithm/PopularityBasedRecommenderTest.java,0.0,0.0,3.444108588155359E-4,2.182525396347046,2.0033881664276123,Registry,2.182525396347046
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/RegistryClient.java,35.943660736083984,1.9171570539474487,7.199016094207764,123.55907440185547,9.182747840881348,Registry,123.55907440185547
services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/DataBaseServlet.java,0.0,5.68190336227417,5.305276870727539,2.268613338470459,125.03575134277344,WebUI,125.03575134277344
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/rest/TrainEndpoint.java,23.488529205322266,3.8416898250579834,6.942570686340332,9.503925323486328,11.836559295654297,Auth,23.488529205322266
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/TestMostRecentlyUsed.java,19.91077423095703,2.3414711952209473,3.744094865396619E-4,2.1984236240386963,4.717645645141602,Auth,19.91077423095703
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractTreeCache.java,0.0,4.5247697830200195,4.853893769904971E-4,2.2572391033172607,4.9523444175720215,WebUI,4.9523444175720215
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/AbstractQueueCache.java,0.0,4.56551456451416,5.144341266714036E-4,2.2726316452026367,5.004515171051025,WebUI,5.004515171051025
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/entry/AbstractEntryWrapper.java,0.0,2.6280531883239746,0.8991290926933289,2.2982897758483887,5.084590435028076,WebUI,5.084590435028076
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/rules/CacheAll.java,0.0,2.625230312347412,5.605551414191723E-4,2.297074317932129,6.508714199066162,WebUI,6.508714199066162
services/tools.descartes.teastore.webui/src/main/java/tools/descartes/teastore/webui/servlet/IndexServlet.java,0.0,6.2936530113220215,64.39054870605469,2.5420494079589844,121.65953826904297,WebUI,121.65953826904297
services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/OrderItemRepository.java,0.0,4.4893670082092285,72.65879821777344,2.162942409515381,3.055739402770996,Persistence,72.65879821777344
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/rest/NonBalancedCRUDOperations.java,27.116762161254883,2.6936657428741455,5.164817810058594,41.081825256347656,7.211852550506592,Registry,41.081825256347656
services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/ISecurityProvider.java,94.63037109375,0.0,5.628488142974675E-4,2.2982897758483887,2.004300355911255,Auth,94.63037109375
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/cache/entry/CountedEntry.java,0.0,2.605741500854492,0.8819168210029602,2.288834810256958,5.0560221672058105,WebUI,5.0560221672058105
services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/startup/AuthStartup.java,90.14338684082031,0.0,64.7353744506836,101.2191162109375,3.2734880447387695,Registry,101.2191162109375
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/setup/SetupController.java,61.23237609863281,90.2357406616211,68.02519226074219,43.057559967041016,18.515382766723633,ImageProvider,90.2357406616211
services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/security/BCryptProvider.java,98.77611541748047,0.0,5.674930289387703E-4,2.300750970840454,2.0043153762817383,Auth,98.77611541748047
utilities/tools.descartes.teastore.kieker.rabbitmq/src/main/java/tools/descartes/teastore/kieker/rabbitmq/LogConsumer.java,12.428177833557129,2.4981484413146973,2.894530773162842,3.564873218536377,2.3102948665618896,Auth,12.428177833557129
services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/rest/DatabaseGenerationEndpoint.java,44.944149017333984,2.3929250240325928,76.42091369628906,45.08348846435547,6.988452911376953,Persistence,76.42091369628906
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/rest/RecommendSingleEndpoint.java,19.183822631835938,3.646453380584717,5.040639877319336,2.264711856842041,2.856734037399292,Auth,19.183822631835938
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/servlet/TrainingSynchronizer.java,37.164608001708984,3.052809715270996,73.97904205322266,10.031603813171387,13.297457695007324,Persistence,73.97904205322266
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/TestLeastRecentlyUsed.java,19.97738265991211,2.3414711952209473,3.744094865396619E-4,2.1984236240386963,4.717645645141602,Auth,19.97738265991211
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/ImageProvider.java,11.797579765319824,138.91995239257812,4.96569299697876,3.4457590579986572,21.743276596069336,ImageProvider,138.91995239257812
utilities/tools.descartes.teastore.kieker.rabbitmq/src/main/java/tools/descartes/teastore/kieker/rabbitmq/IndexServlet.java,0.0,2.120621681213379,4.59449045592919E-4,0.0,7.371684551239014,WebUI,7.371684551239014
services/tools.descartes.teastore.auth/src/main/java/tools/descartes/teastore/auth/rest/ReadyRest.java,115.19215393066406,1.0226120948791504,2.709803819656372,2.2934861183166504,2.900704860687256,Auth,115.19215393066406
services/tools.descartes.teastore.recommender/src/test/java/tools/descartes/teastore/recommender/algorithm/DummyRecommenderTest.java,0.0,0.0,4.7206308227032423E-4,2.2501766681671143,2.0039758682250977,Registry,2.2501766681671143
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/servlet/IndexServlet.java,0.0,0.4890136420726776,5.068518221378326E-4,2.268613338470459,3.4271302223205566,WebUI,3.4271302223205566
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/loadbalancers/EndpointClientCollection.java,0.4664623439311981,0.0,1.0004533529281616,37.28032684326172,2.0039007663726807,Registry,37.28032684326172
services/tools.descartes.teastore.registry/src/main/java/tools/descartes/teastore/registry/rest/RegistryStartup.java,0.0,0.0,0.6308931112289429,141.8870391845703,2.0041351318359375,Registry,141.8870391845703
utilities/tools.descartes.teastore.registryclient/src/main/java/tools/descartes/teastore/registryclient/util/TimeoutException.java,0.0,0.0,5.770152201876044E-4,35.0,2.004345655441284,Registry,35.0
services/tools.descartes.teastore.recommender/src/main/java/tools/descartes/teastore/recommender/algorithm/impl/DummyRecommender.java,1.8477985858917236,0.0,5.493614007718861E-4,2.291141986846924,3.004256010055542,WebUI,3.004256010055542
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/setup/CreatorRunner.java,40.868621826171875,13.718576431274414,1.4981317520141602,2.207458734512329,12.611767768859863,Auth,40.868621826171875
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/TestAbstractCache.java,20.526275634765625,2.5877766609191895,1.4959876537322998,2.0577008724212646,3.7526004314422607,Auth,20.526275634765625
services/tools.descartes.teastore.recommender/src/test/java/tools/descartes/teastore/recommender/algorithm/SlopeOneRecommenderTest.java,19.995193481445312,0.0,1.5560108423233032,2.0970184803009033,2.45247745513916,Auth,19.995193481445312
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/setup/StorageRule.java,0.0,4.748105049133301,5.183109897188842E-4,2.274686336517334,8.294320106506348,WebUI,8.294320106506348
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/storage/rules/StoreAll.java,0.0,2.625230312347412,5.605551414191723E-4,2.297074317932129,6.508714199066162,WebUI,6.508714199066162
services/tools.descartes.teastore.persistence/src/main/java/tools/descartes/teastore/persistence/domain/PersistenceProduct.java,0.0,7.953804016113281,74.37355041503906,2.2341082096099854,4.250326633453369,Persistence,74.37355041503906
services/tools.descartes.teastore.image/src/test/java/tools/descartes/teastore/image/cache/entry/TestAbstractEntry.java,40.89501190185547,2.405853271484375,0.7357870936393738,2.217355728149414,4.800081729888916,Auth,40.89501190185547
utilities/tools.descartes.teastore.kieker.rabbitmq/src/main/java/tools/descartes/teastore/kieker/rabbitmq/Reset.java,0.0,0.0,4.59449045592919E-4,0.0,7.5909905433654785,WebUI,7.5909905433654785
services/tools.descartes.teastore.image/src/main/java/tools/descartes/teastore/image/ImageDB.java,11.861849784851074,16.978729248046875,3.6097183227539062,2.1303184032440186,107.91870880126953,WebUI,107.91870880126953
