file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\t\smoke\signals.py,3.4809179306030273,1.1983305215835571,10.51198673248291,1.8700153827667236,4.867674827575684,1.0008533000946045,7.723423480987549,1.0008533000946045,3.198622703552246,76.67403411865234,worker,76.67403411865234
celery\celery\contrib\abortable.py,6.670229434967041,59.73772430419922,7.775641441345215,102.41344451904297,7.263492107391357,1.00100839138031,6.152881622314453,2.718299627304077,2.099011182785034,11.640737533569336,contrib,102.41344451904297
celery\celery\bin\amqp.py,72.32274627685547,10.612363815307617,137.99456787109375,3.7642173767089844,2.353090286254883,1.0006924867630005,3.68584942817688,10.1993408203125,5.723652362823486,26.315649032592773,bin,137.99456787109375
celery\t\integration\test_canvas.py,90.65617370605469,87.76456451416016,42.216346740722656,24.64188003540039,13.335564613342285,9.646120071411133,59.750091552734375,20.26205062866211,51.496864318847656,34.359493255615234,app,90.65617370605469
celery\t\integration\test_serialization.py,64.29459381103516,54.628868103027344,38.05638885498047,13.91197681427002,4.840948104858398,5.601332187652588,8.311346054077148,18.125106811523438,17.16213035583496,122.58683776855469,worker,122.58683776855469
celery\celery\app\__init__.py,77.35347747802734,7.087092399597168,56.45408248901367,8.82267951965332,8.602446556091309,3.274966239929199,10.722269058227539,5.403532981872559,12.101860046386719,14.818278312683105,app,77.35347747802734
celery\celery\canvas.py,89.1535415649414,56.839881896972656,53.27229690551758,26.749034881591797,10.748468399047852,6.618106842041016,69.52136993408203,8.966230392456055,14.303130149841309,69.00232696533203,app,89.1535415649414
celery\celery\platforms.py,78.82706451416016,15.242496490478516,76.87261962890625,16.288015365600586,15.688864707946777,8.008090019226074,11.681108474731445,129.01773071289062,53.512264251708984,58.9243278503418,security,129.01773071289062
celery\celery\fixups\django.py,98.10138702392578,40.995025634765625,33.4537353515625,103.1927719116211,17.156902313232422,220.28701782226562,67.69054412841797,12.449296951293945,113.52974700927734,117.04988861083984,fixups,220.28701782226562
celery\celery\app\log.py,72.3604736328125,9.52282428741455,15.584298133850098,11.49039363861084,13.649222373962402,4.1036787033081055,58.422298431396484,7.2368245124816895,15.173312187194824,78.36946868896484,worker,78.36946868896484
celery\t\unit\bin\proj\app_with_custom_cmds.py,61.82081985473633,4.17384147644043,120.35755157470703,56.805816650390625,9.222723007202148,2.900468349456787,3.0763683319091797,1.0010097026824951,6.377114772796631,72.3309326171875,bin,120.35755157470703
celery\t\unit\tasks\__init__.py,5.049956321716309,3.0481209754943848,7.780068874359131,2.7573609352111816,1.000917673110962,1.000917673110962,5.3134684562683105,2.438434600830078,1.174005150794983,5.632394790649414,bin,7.780068874359131
celery\t\unit\utils\test_dispatcher.py,18.652395248413086,11.847902297973633,20.99079704284668,6.259504318237305,8.729745864868164,3.167820692062378,3.0612056255340576,2.630333185195923,106.43231964111328,4.749403476715088,utils,106.43231964111328
celery\t\unit\bin\test_daemonization.py,57.48062515258789,2.1151909828186035,143.0752410888672,8.951770782470703,95.64512634277344,1.6436524391174316,6.45865535736084,2.554262399673462,9.10094165802002,68.41944885253906,bin,143.0752410888672
celery\celery\contrib\django\__init__.py,3.476827621459961,0.1730874627828598,3.1762073040008545,103.00785064697266,1.001039981842041,4.053411960601807,1.001039981842041,1.001039981842041,1.174127459526062,2.47578763961792,contrib,103.00785064697266
celery\celery\worker\consumer\events.py,61.67945861816406,6.28558349609375,43.64101028442383,3.4643115997314453,204.74830627441406,1.5627402067184448,10.746793746948242,2.6806414127349854,9.439458847045898,83.09141540527344,events,204.74830627441406
celery\celery\contrib\__init__.py,3.4784905910491943,0.1732824742794037,3.1764042377471924,100.02753448486328,1.0010405778884888,1.0010405778884888,1.0010405778884888,1.0010405778884888,1.1743230819702148,2.477449893951416,contrib,100.02753448486328
celery\t\unit\utils\test_utils.py,3.865323066711426,6.873101711273193,29.321645736694336,8.024652481079102,1.000842809677124,1.000842809677124,3.299715280532837,1.6028516292572021,92.16187286376953,3.895901679992676,utils,92.16187286376953
celery\t\unit\utils\test_threads.py,5.761001110076904,3.8321967124938965,35.241851806640625,10.38762092590332,7.670007705688477,1.4942365884780884,3.5685431957244873,1.6582354307174683,94.27316284179688,6.315659523010254,utils,94.27316284179688
