file_path,Apps,BBB web,FSESL,FreeSWITCH,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\example\SimpleHangupPipelineFactory.java,5.1822285652160645,44.9139404296875,101.78384399414062,97.7223129272461,0.0,FSESL,101.78384399414062
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingEndedConstraint.java,23.134305953979492,90.46318817138672,9.94264030456543,7.57726526260376,14.11835765838623,BBB web,90.46318817138672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\Enter.java,20.561845779418945,89.26396942138672,5.31056547164917,6.6157331466674805,4.443910598754883,BBB web,89.26396942138672
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DelayedCommand.java,6.972836971282959,45.3185920715332,79.2120361328125,108.5603256225586,1.457760214805603,FreeSWITCH,108.5603256225586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\NotEmptyList.java,15.629136085510254,87.19483184814453,6.146224498748779,6.311673164367676,7.323349952697754,BBB web,87.19483184814453
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommandResult.java,4.4005279541015625,45.911312103271484,80.96074676513672,103.74449920654297,5.828766822814941,FreeSWITCH,103.74449920654297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\RecordChapterBreak.java,19.062602996826172,81.22700500488281,2.8318798542022705,2.1438472270965576,12.092875480651855,BBB web,81.22700500488281
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingStarted.java,19.19922637939453,81.25214385986328,2.853012800216675,2.145421266555786,12.18533992767334,BBB web,81.25214385986328
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\MeetingInfo.java,20.833051681518555,87.90998840332031,3.8010053634643555,5.69980525970459,4.800603866577148,BBB web,87.90998840332031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\ServiceUtils.java,30.929332733154297,91.9239730834961,6.731861591339111,5.186155319213867,10.246232032775879,BBB web,91.9239730834961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\IStorageService.java,14.950112342834473,89.80973815917969,0.14412176609039307,2.1434590816497803,6.333783149719238,BBB web,89.80973815917969
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\FreeswitchApplication.java,18.205951690673828,47.84479904174805,69.2582778930664,92.47643280029297,11.97999095916748,FreeSWITCH,92.47643280029297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\MuteUserCommand.java,10.941885948181152,46.05633544921875,79.18224334716797,110.85115051269531,1.0691183805465698,FreeSWITCH,110.85115051269531
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectAllUsersCommand.java,6.77673864364624,46.37709426879883,81.4424819946289,109.57139587402344,1.0713444948196411,FreeSWITCH,109.57139587402344
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\ConfRecording.java,9.211606979370117,47.87100601196289,89.68666076660156,101.92272186279297,4.264123916625977,FreeSWITCH,101.92272186279297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\EndMeeting.java,20.07378387451172,87.43508911132812,3.658639907836914,5.5717339515686035,4.717197418212891,BBB web,87.43508911132812
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\UnknownConferenceEvent.java,9.268803596496582,47.9454460144043,90.4741439819336,102.53289031982422,4.288964748382568,FreeSWITCH,102.53289031982422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\Util.java,19.685657501220703,87.13327026367188,2.3584744930267334,3.5479280948638916,7.42069673538208,BBB web,87.13327026367188
