file_path,backtest,contrib,data,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\utils\data.py,2.105146884918213,7.119918346405029,65.28099822998047,2.338644027709961,4.6932525634765625,8.382951736450195,7.975889205932617,81.09955596923828,14.668231010437012,utils,81.09955596923828
qlib\tests\backtest\test_soft_topk_strategy_cold_start.py,93.31678771972656,11.551856994628906,2.49556565284729,2.047806739807129,1.115938425064087,112.83361053466797,110.5956039428711,13.176068305969238,31.40505599975586,strategy,112.83361053466797
qlib\tests\rl\test_logger.py,5.071891784667969,13.7711181640625,80.78195190429688,90.37203216552734,26.17409324645996,5.105920791625977,116.39630126953125,21.27933692932129,43.11521530151367,tests,116.39630126953125
qlib\qlib\backtest\decision.py,74.6690673828125,21.696210861206055,91.53257751464844,30.885753631591797,31.595922470092773,121.15577697753906,16.201091766357422,27.856529235839844,40.8498649597168,strategy,121.15577697753906
qlib\tests\rl\test_data_queue.py,1.4489599466323853,9.193358421325684,71.45001983642578,80.97041320800781,24.088321685791016,4.220157146453857,108.92668914794922,17.536243438720703,29.07340431213379,tests,108.92668914794922
qlib\qlib\contrib\report\analysis_position\rank_label.py,8.319551467895508,66.38959503173828,92.33387756347656,2.528881788253784,13.26321029663086,5.330968379974365,9.043655395507812,14.605984687805176,26.13606071472168,data,92.33387756347656
qlib\qlib\contrib\rolling\__init__.py,1.001301884651184,67.73343658447266,0.0,1.001301884651184,0.0,1.001301884651184,1.001301884651184,2.799504280090332,2.067117214202881,contrib,67.73343658447266
qlib\examples\model_interpreter\feature.py,1.7055978775024414,13.576560020446777,71.14335632324219,5.066822052001953,8.3245849609375,8.24620246887207,14.038140296936035,12.652705192565918,32.54938507080078,data,71.14335632324219
qlib\tests\dataset_tests\test_datalayer.py,1.0009644031524658,6.254323959350586,51.74836349487305,3.723759412765503,5.683560848236084,4.915627956390381,106.16070556640625,7.758505344390869,11.193136215209961,tests,106.16070556640625
qlib\qlib\model\interpret\base.py,1.6999619007110596,5.40193510055542,0.6886883974075317,1.5252896547317505,0.9604451656341553,5.695918560028076,3.1789770126342773,5.264354228973389,13.262205123901367,workflow,13.262205123901367
qlib\qlib\contrib\report\data\__init__.py,1.0013008117675781,67.2598876953125,63.94326400756836,1.0013008117675781,3.9964540004730225,1.0013008117675781,4.99775505065918,6.794922828674316,9.881402969360352,contrib,67.2598876953125
qlib\qlib\workflow\online\manager.py,40.55437088012695,35.581199645996094,62.587158203125,18.051897048950195,38.92521667480469,148.62802124023438,33.7078971862793,23.823192596435547,241.3068389892578,workflow,241.3068389892578
qlib\qlib\tests\config.py,7.097045421600342,90.23237609863281,85.83937072753906,34.862667083740234,14.804253578186035,18.243053436279297,102.4430160522461,21.011106491088867,183.8187713623047,workflow,183.8187713623047
qlib\examples\benchmarks\LightGBM\features_resample_N.py,1.0010876655578613,8.00876235961914,48.5885124206543,1.4419358968734741,3.0,1.687512993812561,13.939454078674316,6.109217166900635,11.117692947387695,data,48.5885124206543
qlib\qlib\contrib\ops\high_freq.py,2.9852638244628906,58.40824508666992,86.79573822021484,42.01327133178711,19.1745548248291,8.079901695251465,12.728119850158691,13.901991844177246,16.944299697875977,data,86.79573822021484
qlib\qlib\utils\exceptions.py,1.0012952089309692,3.2563133239746094,0.0,2.5612223148345947,0.0,1.0012952089309692,1.0012952089309692,79.92693328857422,3.0025904178619385,utils,79.92693328857422
qlib\qlib\workflow\online\utils.py,17.580286026000977,27.269500732421875,14.103899002075195,4.800152778625488,11.238503456115723,22.441240310668945,8.1781005859375,81.01625061035156,205.1872100830078,workflow,205.1872100830078
qlib\qlib\contrib\meta\__init__.py,1.0012989044189453,61.976356506347656,7.951017379760742,1.0012989044189453,0.4969385862350464,1.0012989044189453,1.4982374906539917,3.2933437824249268,2.895092248916626,contrib,61.976356506347656
qlib\qlib\data\dataset\__init__.py,1.8443549871444702,14.370467185974121,92.32404327392578,3.9733500480651855,44.35316848754883,6.5443220138549805,38.55769348144531,18.076799392700195,20.70145034790039,data,92.32404327392578
qlib\qlib\contrib\report\analysis_position\score_ic.py,8.188666343688965,69.21807861328125,71.34500885009766,1.8994672298431396,5.3929924964904785,6.5740251541137695,8.218079566955566,12.39136028289795,24.055286407470703,data,71.34500885009766
qlib\tests\data_mid_layer_tests\test_handler.py,2.5369770526885986,9.717329025268555,77.8533935546875,26.167871475219727,7.167599201202393,5.917680740356445,115.86685180664062,12.546975135803223,16.461009979248047,tests,115.86685180664062
qlib\qlib\cli\run.py,9.122517585754395,17.902076721191406,24.5970401763916,33.20342254638672,82.75131225585938,20.710477828979492,10.82632064819336,20.079160690307617,167.88233947753906,workflow,167.88233947753906
qlib\examples\benchmarks\TFT\libs\utils.py,18.070877075195312,22.033479690551758,82.25218963623047,9.893816947937012,24.11128807067871,22.122251510620117,12.496809005737305,77.32105255126953,55.91973876953125,data,82.25218963623047
