file_path,BBB web,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\Util.java,2.4895220075334823,0.06738498551504953,0.10136937413896834,2.5668404715401785,0.1529289926801409,0.2120199067252023,Presentation Conversion,2.5668404715401785
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\StopSoundCommand.java,1.322204371861049,2804.2353439331055,3888.156280517578,0.056326917239597867,0.021507348333086287,0.030566995484488352,FreeSWITCH,3888.156280517578
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\outbound\AbstractOutboundPipelineFactory.java,1.2741440909249442,3387.6193237304688,3155.1523208618164,0.02883084842136928,0.0,0.15685672760009767,FSESL,3387.6193237304688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingDestroyed.java,2.3214898245675224,0.08151465143476214,0.06129775047302246,0.10534604617527553,0.1397265842982701,0.34815256936209543,BBB web,2.3214898245675224
bigbluebutton\bbb-recording-imex\src\test\java\org\bigbluebutton\RecordingImportHandlerTest.java,1.40318603515625,0.20692475182669504,0.11419895717075892,0.3572408948625837,0.44109576089041574,0.11232075691223145,BBB web,1.40318603515625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PostChecksumValidator.java,2.620845903669085,0.25330020359584265,0.23870476313999722,0.2730602809361049,0.2743034090314593,0.22587973730904715,BBB web,2.620845903669085
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\LearningDashboard.java,2.320072501046317,0.08032107353210449,0.06120877265930176,0.10491829599652971,0.1378086771283831,0.3429429462977818,BBB web,2.320072501046317
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\UserCleanupTimerTask.java,2.714569309779576,0.003906263623918806,0.06111312593732562,0.21228366579328264,0.07548254558018276,0.21365532193865094,BBB web,2.714569309779576
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,2.366216823032924,0.0037769330399377004,0.06103180476597377,2.6040597098214286,0.11010440417698451,0.33064662388392857,Presentation Conversion,2.6040597098214286
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,2.324517822265625,0.08076211384364537,0.06124168804713658,0.11135516847882952,0.05023864677974156,0.08085949080330986,BBB web,2.324517822265625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,2.3207715715680806,0.11356601715087891,0.10043897628784179,0.10512978690011161,0.1387544631958008,0.3455107280186244,BBB web,2.3207715715680806
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,1.3729793003627233,3155.721893310547,3556.793556213379,0.03513223443712507,0.16926612854003906,0.1214829853602818,FreeSWITCH,3556.793556213379
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,2.456622314453125,0.18184240886143277,0.1901998519897461,2.931489998953683,0.10125775337219238,0.15408405576433454,Presentation Conversion,2.931489998953683
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,2.6091690063476562,0.1881249155317034,0.17557003838675364,6.384360613141741,0.3569125039236886,0.5768831525530134,Presentation Conversion,6.384360613141741
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,1.3158952985491073,2771.378517150879,3873.1983947753906,0.05287212984902518,0.0,0.03054623944418771,FreeSWITCH,3873.1983947753906
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,1.3158952985491073,2814.3434524536133,3879.790267944336,0.05106630325317383,0.0,0.03054623944418771,FreeSWITCH,3879.790267944336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,2.6410465785435266,0.2345294679914202,0.25357565198625837,7.2001578194754465,0.4429431642804827,0.5997579302106585,Presentation Conversion,7.2001578194754465
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,2.5026417323521204,0.2461690902709961,0.1947723524911063,4.0049360002790175,0.11155953407287597,0.3191937855311802,Presentation Conversion,4.0049360002790175
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,1.3113470894949777,0.2583699635096959,0.31696608407156807,0.3681901659284319,0.15090876988002233,0.12217540740966797,BBB web,1.3113470894949777
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,2.389100864955357,0.035384178161621094,0.09243583679199219,2.932818821498326,0.031092119216918946,0.12831614358084542,Presentation Conversion,2.932818821498326
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,1.4606257847377233,3220.3100204467773,3498.4766006469727,0.14243651798793247,0.17547739573887416,0.22254412514822824,FreeSWITCH,3498.4766006469727
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,2.4095840454101562,0.09439225878034319,0.12335401262555803,2.7417369297572542,0.09155477115086147,0.1794947624206543,Presentation Conversion,2.7417369297572542
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,1.2149418422154017,0.18228519984654018,0.11765199388776507,0.1645639147077288,0.13506017412458146,0.1134667260306222,BBB web,1.2149418422154017
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,1.5392092023577009,0.4623795645577567,0.3690102713448661,2.3822581699916294,0.5410347529820033,0.3031839915684291,Presentation Conversion,2.3822581699916294
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,1.3358641488211496,2771.378517150879,3879.790267944336,0.05106630325317383,0.0,0.03054623944418771,FreeSWITCH,3879.790267944336
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,2.3623641967773437,0.0034882100565092906,0.060842364174979076,2.5927967616489958,0.10800229481288365,0.323368535723005,Presentation Conversion,2.5927967616489958
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,1.50859375,3112.5649642944336,2974.805335998535,0.3316022600446429,1.4679753984723771,0.37925962720598494,FSESL,3112.5649642944336
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,1.3763838631766183,0.6155143737792969,0.22009713309151785,0.2999093464442662,4.160541643415178,8.331045968191964,Redis PubSub,8.331045968191964
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,2.628118678501674,0.12370236260550363,0.14038851601736888,0.22415484019688198,0.02389731066567557,0.14484385081699916,BBB web,2.628118678501674
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,2.329102216448103,0.14193602970668248,0.061355366025652204,0.10562331335885185,0.08782497133527484,0.22105685642787387,BBB web,2.329102216448103
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,2.3719528198242186,0.13506645475115095,0.11216092790876116,0.23479363577706472,0.23667537144252232,0.06688995361328125,BBB web,2.3719528198242186
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,2.26800057547433,0.004117764745439802,0.06124168804713658,0.1050764765058245,0.0,0.03062084402356829,BBB web,2.26800057547433
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,1.2572219848632813,3078.7986373901367,2943.9197158813477,0.028783273696899415,0.004741647413798741,1.281526338841234E-4,FSESL,3078.7986373901367
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,2.360245840890067,0.0033352349485669818,0.06073731013706752,2.661652265276228,0.10682416643415178,0.31931999751499723,Presentation Conversion,2.661652265276228
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,2.3193913051060266,0.11201321056910923,0.12845922197614398,0.21665013177054268,0.1368880271911621,0.3404460089547294,BBB web,2.3193913051060266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,2.228251211983817,0.030081680842808316,0.07328626768929618,0.1311096327645438,0.1743372780936105,0.3490130833217076,BBB web,2.228251211983817
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,1.4694933210100447,2770.896530151367,3577.096824645996,0.30075503758021765,0.17205805097307478,0.09416018213544573,FreeSWITCH,3577.096824645996
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,1.3161067417689731,2902.9641723632812,3693.4698486328125,0.028851093564714703,0.0,0.0306098427091326,FreeSWITCH,3693.4698486328125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,2.472792053222656,0.14237848009381976,0.14262851987566266,3.0967117309570313,0.08163614273071289,0.13875346864972796,Presentation Conversion,3.0967117309570313
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,2.3214898245675224,0.08151465143476214,0.06129775047302246,0.10534604617527553,0.1397265842982701,0.34815256936209543,BBB web,2.3214898245675224
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,2.364854213169643,0.19485729762486048,0.11220592771257673,0.2943305151803153,0.22872685023716519,0.0692763124193464,BBB web,2.364854213169643
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,2.360074942452567,0.029269988196236746,0.07369500568934849,0.18530548640659877,0.2496767316545759,0.0967249938419887,BBB web,2.360074942452567
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,1.4273372105189732,0.2898444856916155,0.2029604366847447,0.705927985055106,0.6029509953090123,0.24108595166887556,BBB web,1.4273372105189732
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,2.4730281284877234,0.12028180531093052,0.15322717939104352,0.19631598336356026,0.15052674157278878,0.29276509966169084,BBB web,2.4730281284877234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,2.533853585379464,0.19518499374389647,0.18854285648890903,0.1955772944859096,0.24154976436070033,0.29112121037074495,BBB web,2.533853585379464
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,1.3672795976911272,3381.1195755004883,3211.6270446777344,0.29170445033482145,0.058042567116873604,0.058042567116873604,FSESL,3381.1195755004883
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,1.456844002859933,2875.2102661132812,3814.376754760742,0.22450502940586636,0.18620493752615794,0.06616156441824776,FreeSWITCH,3814.376754760742
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,2.3694510323660714,0.03505445207868304,0.09212299755641393,0.27376714433942523,0.2658525194440569,0.08876332555498395,BBB web,2.3694510323660714
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,2.4034290858677454,0.04061922686440604,0.09768776893615723,3.032323564801897,0.03636716433933803,0.13579109736851283,Presentation Conversion,3.032323564801897
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,2.6417733328683037,0.33252991267613,0.40545428139822826,1.4645526341029576,0.3741035461425781,0.32607579912458146,BBB web,2.6417733328683037
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,2.2656400408063617,0.0038084558078220914,0.08962324687412807,0.13056620189121793,0.0,0.03052590915134975,BBB web,2.2656400408063617
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,2.447622898646763,0.10718953268868582,0.2519775118146624,0.2594902038574219,0.13587278638567243,0.2643153326851981,BBB web,2.447622898646763
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,2.714569309779576,0.003906263623918806,0.06111312593732562,0.21228366579328264,0.07548254558018276,0.21365532193865094,BBB web,2.714569309779576
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,1.362174551827567,3067.887306213379,3510.932960510254,0.028842851093837194,0.16660761151994977,0.11995743342808314,FreeSWITCH,3510.932960510254
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,1.362174551827567,3067.887306213379,3510.932960510254,0.08031189782278879,0.35609942844935827,0.11995743342808314,FreeSWITCH,3510.932960510254
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,2.2871856689453125,0.004212806480271476,0.06129775047302246,2.703011213030134,0.06023439679827009,0.28804296766008647,Presentation Conversion,2.703011213030134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,2.709943062918527,0.18710148675101143,0.1584909302847726,1.7012213570731027,0.7388731820242745,0.2521267754690988,BBB web,2.709943062918527
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,1.2853136335100446,2862.78621673584,3585.9189224243164,0.11264192717415945,0.0,0.03057753699166434,FreeSWITCH,3585.9189224243164
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,2.267861066545759,0.004099269424165998,0.06123065948486328,0.46232790265764506,0.0,0.03061532974243164,BBB web,2.267861066545759
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,2.326142011369978,0.07423287119184221,0.06128641537257603,0.1052915232522147,0.05757272584097726,0.08821593693324498,BBB web,2.326142011369978
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,1.559834507533482,3207.6133346557617,2794.503746032715,0.2910950251988002,0.2525117056710379,0.15868682861328126,FSESL,3207.6133346557617
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,2.546460178920201,0.08399013791765486,0.1278017316545759,0.2491147722516741,0.4977952139718192,0.13313302993774415,BBB web,2.546460178920201
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,2.3207715715680806,0.08091085297720772,0.061252777917044504,0.10512978690011161,0.1387544631958008,0.3455107280186244,BBB web,2.3207715715680806
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,2.51171395438058,0.10860015324183873,0.16285157884870258,0.2513625281197684,0.12564167295183454,0.1371601104736328,BBB web,2.51171395438058
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,2.5109549386160714,0.364259147644043,0.4733255113874163,0.15791222708565847,0.1283267021179199,0.11478830065046038,BBB web,2.5109549386160714
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,1.4800687517438615,3528.805732727051,3077.04158782959,0.11191778182983399,0.2308892386300223,0.23598006112234934,FSESL,3528.805732727051
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,2.510758754185268,0.2582366670880999,0.12399044036865234,0.39407010759626115,0.23381592886788505,3.8280465262276784,Redis PubSub,3.8280465262276784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,2.2677226475306917,0.08046723093305315,0.0612196854182652,0.10497072764805385,0.059639508383614676,0.21988438197544644,BBB web,2.2677226475306917
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,2.3193913051060266,0.0797448022024972,0.06116570063999721,0.10471140997750418,0.1368880271911621,0.3404460089547294,BBB web,2.3193913051060266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,2.2677226475306917,0.08046723093305315,0.0612196854182652,0.10497072764805385,0.15993757247924806,0.21988438197544644,BBB web,2.2677226475306917
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,2.462709481375558,0.11846355710710799,0.15176209041050504,0.19443013327462333,0.09061758177621024,0.1806671415056501,BBB web,2.462709481375558
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,2.5891832624162947,0.26379078456333704,0.3688736779349191,0.3342287608555385,0.3815116337367466,0.18951680319649833,BBB web,2.5891832624162947
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,2.3141732352120536,0.032256759916033065,0.08827033724103656,2.91765877859933,0.01817223003932408,0.10314511571611677,Presentation Conversion,2.91765877859933
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,2.460897391183036,0.09425663266863142,0.12789768491472517,0.21382842745099748,0.06680521283830915,0.07770285606384278,BBB web,2.460897391183036
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,2.361010306222098,0.1053422382899693,0.061378860473632814,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,2.417494855608259,0.21584969929286413,0.2711699622017997,0.11751274381365096,0.16671086720057895,0.36809517996651786,BBB web,2.417494855608259
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,1.3677430289132255,3139.0331268310547,3567.295265197754,0.028856035641261508,0.16987454550606865,0.12183211190359933,FreeSWITCH,3567.295265197754
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,2.464646475655692,0.10071180207388741,0.13260713304792132,0.21251441410609653,0.07125177383422851,0.08097305297851562,BBB web,2.464646475655692
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,1.3677430289132255,3179.0957260131836,3615.370330810547,0.028856035641261508,0.16987454550606865,0.12183211190359933,FreeSWITCH,3615.370330810547
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,2.702508762904576,0.2853301184517997,0.07206153869628906,0.16246953691755023,0.1439258302961077,0.18158775057111468,BBB web,2.702508762904576
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,2.3611992972237723,0.09476229122706822,0.12826757431030272,0.15186218534197127,0.06715444837297713,0.07795970099312918,BBB web,2.3611992972237723
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,1.2695016043526786,3048.6417388916016,2912.9638671875,0.04160755361829485,0.016781391416277203,0.012941471167973109,FSESL,3048.6417388916016
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,2.474805123465402,0.3099413463047573,0.14877884728567942,0.15355689185006277,0.1541255269731794,0.328382819039481,BBB web,2.474805123465402
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,2.5884852818080355,0.214804322378976,0.2810528073992048,2.6779800415039063,0.37479885646275113,0.3700850078037807,Presentation Conversion,2.6779800415039063
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,2.576822989327567,0.25624711172921316,0.1851557459150042,0.31734392983572823,0.2520369393484933,0.5776452200753348,BBB web,2.576822989327567
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,1.2937256949288505,0.11738095964704241,0.06123065948486328,0.13687098366873604,4.36046883719308,4.659114728655134,Redis PubSub,4.659114728655134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,2.2860342843191965,0.004099269424165998,0.06123065948486328,2.736348397391183,0.0,0.09614535059247697,Presentation Conversion,2.736348397391183
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,1.362157440185547,2922.517623901367,3860.516128540039,0.1493438448224749,0.039568853378295896,0.04145536422729492,FreeSWITCH,3860.516128540039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,2.5045584542410713,0.24928528921944754,0.2168809073311942,0.2307035173688616,0.19090352739606584,0.3969557898385184,BBB web,2.5045584542410713
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,2.416855730329241,0.09375642367771693,0.15610306603567942,0.15117462703159879,0.0950310162135533,0.10602010318211147,BBB web,2.416855730329241
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,2.517639596121652,0.08471159934997559,0.1163287843976702,0.18655332837785993,0.23039182935442243,0.2461848395211356,BBB web,2.517639596121652
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,2.3823298863002234,0.1130802767617362,0.15873579297746931,0.17609059470040458,0.07556646892002651,0.1950648716517857,BBB web,2.3823298863002234
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,2.446012006487165,0.03093545777457101,0.08846864019121442,3.7120169503348213,0.07925843511308943,0.19576985495431082,Presentation Conversion,3.7120169503348213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,2.3520767211914064,0.042646241188049314,0.12680390221732005,0.17012721470424108,0.06897632735116141,0.08571940830775669,BBB web,2.3520767211914064
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,1.3569831848144531,0.5706302097865513,0.23354633876255582,0.38090506962367465,4.5172956194196425,8.93594709123884,Redis PubSub,8.93594709123884
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,2.361010306222098,0.1053422382899693,0.061378860473632814,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,2.3781705583844865,0.12394504547119141,0.09180128233773367,2.7448538643973213,0.010171622889382498,0.10684895515441895,Presentation Conversion,2.7448538643973213
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,1.3651624407087053,3185.4098892211914,3588.9734649658203,0.02884988444192069,0.16836572374616351,0.12096629823957171,FreeSWITCH,3588.9734649658203
