file_path,app,backends,bin,concurrency,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\celery\backends\gcs.py,77.11030578613281,151.73782348632812,65.58667755126953,14.87759780883789,15.736804008483887,14.89871883392334,16.051849365234375,16.57631492614746,18.737184524536133,19.59330940246582,backends,151.73782348632812
celery\celery\worker\pidbox.py,62.176055908203125,9.148069381713867,30.36675453186035,11.807415962219238,133.81344604492188,0.6117831468582153,9.089971542358398,5.5081562995910645,13.387439727783203,74.47669219970703,events,133.81344604492188
celery\celery\app\defaults.py,94.64100646972656,93.93246459960938,83.47225952148438,91.50692749023438,144.18048095703125,11.077529907226562,23.88697624206543,148.76077270507812,30.640840530395508,108.41436767578125,security,148.76077270507812
celery\celery\security\key.py,7.997363090515137,49.64417266845703,12.335644721984863,4.524517059326172,1.9492945671081543,1.9492945671081543,2.1987855434417725,151.7704620361328,9.429986953735352,2.1939072608947754,security,151.7704620361328
celery\celery\utils\debug.py,51.43357467651367,3.495192050933838,35.36821746826172,4.551742076873779,11.744291305541992,3.6674795150756836,5.565410614013672,2.247382640838623,117.26177978515625,4.716235160827637,utils,117.26177978515625
celery\celery\worker\heartbeat.py,10.207917213439941,3.622667074203491,22.577388763427734,4.53693962097168,91.57246398925781,1.6402865648269653,8.068182945251465,1.0238691568374634,9.319963455200195,81.53915405273438,events,91.57246398925781
celery\celery\concurrency\base.py,84.45246124267578,20.919084548950195,40.70354461669922,126.45674133300781,52.26824951171875,6.824681758880615,18.517223358154297,7.816985607147217,22.81145668029785,62.561588287353516,concurrency,126.45674133300781
celery\celery\app\control.py,87.93016815185547,25.281362533569336,75.91057586669922,22.7111759185791,96.68818664550781,4.367701053619385,64.12415313720703,9.328375816345215,22.536941528320312,26.8613338470459,events,96.68818664550781
celery\celery\utils\term.py,24.8834228515625,10.913812637329102,27.54684066772461,12.320674896240234,3.974365711212158,5.770632266998291,3.1031975746154785,6.030527591705322,86.0796127319336,5.119561195373535,utils,86.0796127319336
celery\celery\events\event.py,10.162052154541016,6.8395185470581055,9.654046058654785,2.9812979698181152,137.99183654785156,3.170106887817383,3.4978652000427246,5.4436140060424805,9.310805320739746,3.7323334217071533,events,137.99183654785156
celery\celery\concurrency\eventlet.py,77.15419006347656,11.308913230895996,49.561336517333984,125.50193786621094,12.303997993469238,7.628963947296143,16.20491600036621,8.83027458190918,21.378337860107422,14.895248413085938,concurrency,125.50193786621094
celery\celery\backends\cosmosdbsql.py,53.07136535644531,127.09534454345703,25.51464080810547,2.7015581130981445,3.179478645324707,1.2808527946472168,5.299490451812744,2.8176965713500977,8.235198020935059,3.29797625541687,backends,127.09534454345703
celery\celery\backends\base.py,105.4959716796875,159.98348999023438,85.39120483398438,28.052400588989258,31.68360137939453,17.470983505249023,62.062950134277344,67.1368637084961,37.54351043701172,92.01976776123047,backends,159.98348999023438
celery\celery\apps\multi.py,89.37357330322266,41.758888244628906,105.71175384521484,5.472255229949951,14.087224006652832,5.33497953414917,39.49806594848633,4.572470188140869,46.475730895996094,96.31214904785156,bin,105.71175384521484
celery\celery\bin\multi.py,35.47066879272461,11.031288146972656,163.5135955810547,9.6091947555542,18.82333755493164,11.315665245056152,12.81714153289795,5.92184591293335,53.52141571044922,11.972272872924805,bin,163.5135955810547
celery\celery\_state.py,95.09187316894531,12.593412399291992,31.567649841308594,9.217865943908691,12.410782814025879,133.92002868652344,68.6142349243164,6.110220909118652,32.0531120300293,85.81393432617188,fixups,133.92002868652344
celery\celery\worker\autoscale.py,11.027369499206543,7.081330299377441,43.05531692504883,129.2285614013672,45.327266693115234,0.0,11.20623779296875,6.849730491638184,5.314274311065674,86.99899291992188,concurrency,129.2285614013672
celery\celery\worker\consumer\tasks.py,71.47551727294922,17.959787368774414,31.90738868713379,106.16888427734375,10.325589179992676,2.6333377361297607,12.030709266662598,9.523805618286133,7.454372882843018,115.42437744140625,worker,115.42437744140625
celery\celery\bin\migrate.py,14.833547592163086,9.469724655151367,109.4808120727539,6.774343490600586,10.22934627532959,3.2797927856445312,12.115581512451172,12.239880561828613,35.847816467285156,32.1420783996582,bin,109.4808120727539
celery\celery\concurrency\solo.py,44.82814025878906,3.6475417613983154,10.8184814453125,116.08305358886719,2.4831204414367676,0.6405247449874878,7.130251407623291,2.097628116607666,5.659689426422119,75.27565002441406,concurrency,116.08305358886719
celery\celery\bin\base.py,87.22737121582031,20.93919563293457,122.09092712402344,9.971454620361328,13.67911434173584,10.183673858642578,45.76003646850586,16.194002151489258,23.928176879882812,52.41572189331055,bin,122.09092712402344
