file_path,Auth,Image,Persistence,Recommender,WebUI,best_module,best_likelihood
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\DataGeneratorTest.java,0.0933493069240025,0.060293115888323104,2401.742820739746,0.2941564014979771,0.0572418281010219,Persistence,2401.742820739746
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderRepository.java,0.11102819442749023,0.05397399493626186,2518.5057067871094,0.288580812726702,0.0810202053615025,Persistence,2518.5057067871094
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\rest\ReadyRest.java,0.7308314732142858,0.1127553939819336,0.07762043135506766,0.048576555933271134,3678.2518768310547,WebUI,3678.2518768310547
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\RandomReplacement.java,0.0,2471.5737915039062,1.348751663629498E-5,0.01738873038973127,0.14077897753034319,Image,2471.5737915039062
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommender.java,0.53474486214774,0.10557362692696708,0.0457479647227696,3877.8770065307617,0.10385089601789202,Recommender,3877.8770065307617
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,0.5481092180524554,0.09242008072989327,0.14401828220912388,5906.04118347168,0.08162097249712263,Recommender,5906.04118347168
teastore\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,0.5168954031808036,0.0,0.018888018812452043,0.05891263144356864,0.1554239000592913,Auth,0.5168954031808036
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,0.0,0.0656306198665074,0.06772842407226562,0.055127406120300294,0.05723966189793178,Persistence,0.06772842407226562
teastore\interfaces\tools.descartes.teastore.entities\src\test\java\tools\descartes\teastore\entities\InterfaceTests.java,0.0,0.0,0.09008165768214635,0.0,0.057268340247018,Persistence,0.09008165768214635
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedStoreOperations.java,3.4158091953822542,0.16304377147129603,0.07438756397792272,0.22270931516374862,0.077933440889631,Auth,3.4158091953822542
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderItemEndpoint.java,0.6196723937988281,0.19005004337855746,2375.9774780273438,0.23880571637834822,0.09255157198224749,Persistence,2375.9774780273438
teastore\services\tools.descartes.teastore.auth\src\test\java\tools\descartes\teastore\auth\security\ShaSecurityProviderTest.java,3250.280532836914,0.0,0.08706152779715402,0.0,0.18531398773193358,Auth,3250.280532836914
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\MemoryLogStorage.java,0.0,0.0,1.575897913426161E-5,0.0,0.057264668600899835,WebUI,0.057264668600899835
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AboutUsServlet.java,0.0,1.2001149858747209,0.04738961628505162,0.0,3995.466079711914,WebUI,3995.466079711914
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderDaemon.java,0.3231610706874302,0.015997590337480817,0.02022721086229597,0.0,0.05725291797092983,Auth,0.3231610706874302
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\EndpointClientCollection.java,0.013327495540891375,0.0,0.02858438151223319,0.02665499108178275,0.057254307610648016,WebUI,0.057254307610648016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\TimeoutException.java,0.0,0.0,1.648614914821727E-5,0.0,0.05726701872689383,WebUI,0.05726701872689383
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\AbstractCRUDEndpoint.java,0.9839122227260044,0.09045050484793526,0.21930247715541296,0.053742803846086776,0.22668282645089285,Auth,0.9839122227260044
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthCartRest.java,3911.909828186035,0.1371683256966727,1.7122685023716517,0.19305291857038226,0.21268572126116073,Auth,3911.909828186035
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderItemRepository.java,0.0,0.12826762880597795,2543.0579376220703,0.16400414875575475,0.08730684007917132,Persistence,2543.0579376220703
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,0.0,2422.942771911621,1.601586118340492E-5,0.0,0.18596326283046177,Image,2422.942771911621
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CategoryEndpoint.java,0.49752371651785715,0.06877399172101702,2550.0527572631836,0.06101046289716448,0.06542794363839285,Persistence,2550.0527572631836
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\IndexServlet.java,0.0,1.179818616594587,1.839729963030134,0.0,4258.083839416504,WebUI,4258.083839416504
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ProductServlet.java,0.02857142857142857,1.374775586809431,2.0037915910993305,0.18667926788330078,3827.2438049316406,WebUI,3827.2438049316406
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderEndpoint.java,0.6923585074288504,0.06713835852486746,2456.8960189819336,0.41664074489048547,0.08704528127397809,Persistence,2456.8960189819336
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\tracing\Tracing.java,0.4223625728062221,0.06279518263680595,0.0406602076121739,0.0,0.08166106087820871,Auth,0.4223625728062221
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\TrainingSynchronizer.java,1.061845942905971,0.08722313472202846,2.113686915806362,3013.43692779541,0.37992736271449495,Recommender,3013.43692779541
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CategoryServlet.java,1.1187513078962052,1.7497602190290178,1.8977412632533481,0.23007635389055525,3453.236312866211,WebUI,3453.236312866211
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingRule.java,0.0,2426.5516662597656,1.503550447523594E-5,0.0,0.17564198630196706,Image,2426.5516662597656
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\TrainEndpoint.java,0.671100834437779,0.1097625664302281,0.19835916246686663,3142.400360107422,0.33818740844726564,Recommender,3142.400360107422
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,0.0,0.03207193783351353,2648.745536804199,0.0,0.11984146663120815,Persistence,2648.745536804199
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageScaler.java,0.7293770926339286,2652.588882446289,0.01845755406788417,0.016464880534580777,0.20677007947649276,Image,2652.588882446289
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\DisplayLogs.java,0.0,0.0,1.515143417886325E-5,0.0,0.057262604577200754,WebUI,0.057262604577200754
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CartServlet.java,0.29104314531598774,1.3715243748256138,2.0037915910993305,0.23181163242885044,3827.2438049316406,WebUI,3827.2438049316406
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceProduct.java,0.0,0.22725154331752231,2603.074264526367,0.07116543224879673,0.1214379038129534,Persistence,2603.074264526367
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Order.java,0.060510471888950895,0.09683388301304409,0.10691594396318709,0.1670872415815081,0.05724526814052037,Recommender,0.1670872415815081
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,0.0,2450.212821960449,1.469811790489725E-5,0.01835237911769322,0.142986147744315,Image,2450.212821960449
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,0.0,2431.064453125,0.025878807476588658,0.01952456065586635,0.1455859729221889,Image,2431.064453125
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,0.431827517918178,0.0,0.05360579831259591,3370.5495071411133,0.07573657717023577,Recommender,3370.5495071411133
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,0.07837450844900949,2239.415874481201,0.15601538249424526,0.04317564964294433,0.23212778908865792,Image,2239.415874481201
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageIDFactory.java,0.01654500791004726,2497.975196838379,1.608139469421336E-5,0.03309001582009452,0.1452740124293736,Image,2497.975196838379
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,0.0,2442.778739929199,1.44814806325095E-5,0.018184421743665424,0.14260608128138952,Image,2442.778739929199
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ShaSecurityProvider.java,3524.2737197875977,0.07657320840018136,0.05985298837934221,0.023459458351135255,0.09092505318777902,Auth,3524.2737197875977
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyData.java,0.0,2452.227020263672,0.036741631371634345,0.018019511018480573,0.14223102842058455,Image,2452.227020263672
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyEntry.java,0.0,2358.2029724121094,0.036215809413364955,0.017857563495635987,0.14186088017054965,Image,2358.2029724121094
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\AbstractOperationExecutionWithParameterAspect.java,0.1457979474748884,1.1678276062011719,0.09559016908918108,0.0,0.13727411542619977,Image,1.1678276062011719
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedRecommenderOperations.java,0.0,0.06606717790876115,0.06836722237723214,3784.364585876465,0.05725945063999721,Recommender,3784.364585876465
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,0.1102888788495745,0.07990944726126535,1.200441454005029E-5,0.13491695949009486,3540.4067993164062,WebUI,3540.4067993164062
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSize.java,0.018369972705841064,2126.303539276123,0.10350685800824846,0.03673994541168213,0.17778956549508232,Image,2126.303539276123
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\HttpWrapper.java,0.13314244406563894,0.019477643285478866,0.04449326992034912,0.0,0.08363308225359235,Auth,0.13314244406563894
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrder.java,0.09806454522269113,0.1060441221509661,2387.614326477051,0.2332737513950893,0.11424856185913086,Persistence,2387.614326477051
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\ProductRepository.java,0.0,0.1382819039481027,2513.7493896484375,0.14807304654802594,0.0810202053615025,Persistence,2513.7493896484375
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,0.0,2422.942771911621,1.601586118340492E-5,0.01933457510811942,0.18596326283046177,Image,2422.942771911621
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\EMFManager.java,0.6003189086914062,0.06827051298958915,2857.128143310547,0.25681656428745814,0.16240645817347935,Persistence,2857.128143310547
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,0.0,0.014075547456741333,1.458899517144476E-5,0.0,0.09810530117579869,WebUI,0.09810530117579869
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\IPayloadCharacterization.java,0.0,0.0,1.621408654110772E-5,0.0,0.057266153608049666,WebUI,0.057266153608049666
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrderItem.java,0.0,0.17289353779384067,2620.4767990112305,0.16801915849958146,0.11578254699707032,Persistence,2620.4767990112305
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\IDataCache.java,0.0,2462.092399597168,1.503550447523594E-5,0.018610215187072753,0.14356585911342076,Image,2462.092399597168
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,0.0,2400.1676177978516,1.330487596403275E-5,0.01723787443978446,0.14042754854474748,Image,2400.1676177978516
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheTestInit.java,0.0,2277.391777038574,1.118450724918927E-5,0.01537097522190639,0.13593993868146623,Image,2277.391777038574
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestCountedEntry.java,0.5548692975725447,2365.4429244995117,0.023883186067853654,0.018019511018480573,0.14223102842058455,Image,2365.4429244995117
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageProvider.java,0.33707370758056643,3777.5390625,0.14187694277082172,0.07555627141680037,0.6212364741734095,Image,3777.5390625
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerTimeoutException.java,0.0,0.0,1.601586118340492E-5,0.0,0.05726551328386579,WebUI,0.05726551328386579
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestMostRecentlyUsed.java,0.5688792637416294,2219.8971366882324,1.06974139011332E-5,0.014909618241446359,0.13478987557547434,Image,2219.8971366882324
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,0.1571699551173619,0.058840860639299664,1.171807359371866E-5,0.04280229636601039,0.07470925876072475,Auth,0.1571699551173619
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CacheManagerEndpoint.java,0.7657815660749163,0.024905879156930107,2610.5857849121094,0.06245572226388114,0.24091739654541017,Persistence,2610.5857849121094
