file_path,IMBS,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.h,1.1381604671478271,6.968056678771973,23.461111068725586,2.293591022491455,1.1381604671478271,7.488858699798584,1.1381604671478271,2.0,3.2780966758728027,1.1381604671478271,1.1381604671478271,1.342187523841858,3.5677695274353027,3.702932596206665,LBP_MRF,23.461111068725586
bgslibrary\bgslibrary\algorithms\DPEigenbackground.cpp,19.284162521362305,10.931364059448242,10.276718139648438,6.366671085357666,7.029565334320068,24.80772590637207,7.029565334320068,19.28203010559082,5.175836086273193,15.681614875793457,7.029565334320068,41.10063171386719,7.514902114868164,14.912854194641113,dp,41.10063171386719
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.h,1.4774653911590576,0.0,48.54975128173828,108.6511001586914,1.1087921857833862,0.8948261737823486,1.4774653911590576,22.086618423461914,3.587747573852539,18.05039405822754,1.4774653911590576,2.1586995124816895,3.525905132293701,10.717445373535156,LBSP,108.6511001586914
bgslibrary\bgslibrary\algorithms\LBSP\BackgroundSubtractorLBSP.h,2.3955516815185547,4.0,40.3677978515625,94.83545684814453,3.1309218406677246,2.26462984085083,3.3955516815185547,2.3097410202026367,4.528182029724121,18.397796630859375,3.3955516815185547,3.4406626224517822,5.594470500946045,16.25006103515625,LBSP,94.83545684814453
bgslibrary\gui\mfc\src\Dlg.cpp,19.633073806762695,206.2779998779297,60.54045867919922,34.33097457885742,41.62189483642578,23.07603645324707,41.79204559326172,74.03673553466797,10.48299503326416,62.67730712890625,96.14482116699219,59.68850326538086,13.049703598022461,71.4171371459961,KDE,206.2779998779297
bgslibrary\bgslibrary\algorithms\dp\AdaptiveMedianBGS.cpp,10.051568031311035,9.786076545715332,35.37162399291992,24.73459815979004,6.869914531707764,16.434919357299805,6.869914531707764,4.036003589630127,5.259285926818848,3.137843132019043,6.869914531707764,86.45006561279297,7.5894551277160645,16.47856903076172,dp,86.45006561279297
bgslibrary\bgslibrary\algorithms\VuMeter\TBackground.cpp,3.421036720275879,7.7022247314453125,31.3228816986084,6.892728805541992,7.249635696411133,4.226751804351807,5.346592903137207,24.195924758911133,5.542479991912842,3.421036720275879,118.24061584472656,7.642123222351074,11.248954772949219,6.302548885345459,VuMeter,118.24061584472656
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.h,17.91506576538086,0.33669161796569824,59.9097900390625,2.590419292449951,1.1381604671478271,21.736167907714844,1.1381604671478271,60.61769104003906,4.011772155761719,1.1381604671478271,1.1381604671478271,98.40748596191406,3.6033546924591064,12.791199684143066,dp,98.40748596191406
bgslibrary\bgslibrary\algorithms\PAWCS.cpp,19.478818893432617,10.991142272949219,53.66014099121094,116.1864013671875,7.0563249588012695,15.398666381835938,8.400720596313477,4.268513202667236,5.186882019042969,13.285191535949707,7.0563249588012695,6.399974346160889,7.546961307525635,25.618860244750977,LBSP,116.1864013671875
bgslibrary\bgslibrary\algorithms\LBSP\LBSP.cpp,6.815253734588623,14.086892127990723,49.8741455078125,104.70338439941406,1.0657105445861816,1.5977632999420166,1.4084609746932983,23.751970291137695,3.4751675128936768,17.943126678466797,1.4084609746932983,2.2207512855529785,3.4802284240722656,12.76086711883545,LBSP,104.70338439941406
bgslibrary\bgslibrary\algorithms\LOBSTER.cpp,19.478818893432617,10.991142272949219,45.811744689941406,118.50812530517578,7.0563249588012695,15.434569358825684,8.736857414245605,4.031612873077393,5.186882019042969,13.285191535949707,7.0563249588012695,5.158620357513428,7.546961307525635,13.18159294128418,LBSP,118.50812530517578
bgslibrary\bgslibrary\algorithms\FuzzyChoquetIntegral.cpp,17.693458557128906,14.618371963500977,105.56578826904297,54.34561538696289,9.947649002075195,20.592199325561523,8.501521110534668,54.25525665283203,6.753695011138916,15.098583221435547,8.501521110534668,20.016422271728516,11.018688201904297,16.011537551879883,LBP_MRF,105.56578826904297
bgslibrary\bgslibrary\algorithms\MultiLayer\BackgroundSubtractionAPI.h,11.661840438842773,25.42319107055664,6.344754219055176,9.638168334960938,117.38036346435547,6.62645149230957,5.251058101654053,6.62645149230957,7.142912864685059,4.251058101654053,5.251058101654053,10.286498069763184,7.696594715118408,17.232892990112305,MultiLayer,117.38036346435547
bgslibrary\bgslibrary\algorithms\algorithms.cpp,1.146751880645752,0.0,0.0,2.311847686767578,1.146751880645752,0.0,1.146751880645752,0.0,3.295274019241333,1.146751880645752,1.146751880645752,1.146751880645752,3.458599328994751,3.458599328994751,general,3.458599328994751
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.cpp,74.7962646484375,16.659807205200195,34.743648529052734,32.78342056274414,5.615989685058594,11.935617446899414,10.331226348876953,34.024314880371094,7.021416664123535,25.132610321044922,5.9759979248046875,4.9519805908203125,9.164207458496094,33.40549850463867,IMBS,74.7962646484375
bgslibrary\bgslibrary\algorithms\LBP_MRF\block.h,1.1159170866012573,0.0,130.17385864257812,68.42945098876953,1.1159170866012573,0.0,1.1159170866012573,21.06310272216797,3.2333967685699463,16.945783615112305,1.1159170866012573,3.5620946884155273,4.567756175994873,3.916724681854248,LBP_MRF,130.17385864257812
bgslibrary\bgslibrary\algorithms\dp\Image.h,22.37589454650879,0.0,0.0,2.2311835289001465,1.1087921857833862,0.0,1.1087921857833862,0.0,3.2190744876861572,1.1087921857833862,1.1087921857833862,124.30281066894531,3.4839699268341064,3.3399758338928223,dp,124.30281066894531
bgslibrary\bgslibrary\algorithms\T2F\T2FGMM.h,3.029860734939575,8.734297752380371,26.807579040527344,6.076395034790039,6.641671180725098,14.425925254821777,4.926332950592041,93.03694152832031,5.164980888366699,3.029860734939575,4.926332950592041,84.01441192626953,7.377133846282959,21.46905517578125,T2F,93.03694152832031
bgslibrary\bgslibrary\VideoAnalysis.h,2.1322247982025146,17.486112594604492,0.0,0.811859130859375,0.0,1.1322247982025146,1.1322247982025146,0.0,2.1340436935424805,14.576696395874023,1.1322247982025146,0.0,1.0,2.811859130859375,KDE,17.486112594604492
bgslibrary\bgslibrary\algorithms\lb\BGModelSom.cpp,1.4826993942260742,25.250009536743164,41.674217224121094,2.240126371383667,1.1130006313323975,9.527265548706055,1.4826993942260742,0.22278833389282227,3.597187042236328,1.4826993942260742,1.4826993942260742,80.09014892578125,3.4322257041931152,16.337554931640625,dp,80.09014892578125
bgslibrary\bgslibrary\algorithms\FrameDifference.h,18.611860275268555,0.35574454069137573,6.675804138183594,2.6168313026428223,1.1426851749420166,21.45233154296875,1.1426851749420166,0.1755572259426117,3.287186861038208,1.1426851749420166,1.1426851749420166,1.3182424306869507,3.621448516845703,12.163447380065918,PBAS,21.45233154296875
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.cpp,18.793251037597656,10.759746551513672,10.068011283874512,6.297457218170166,6.952038764953613,24.08023452758789,6.952038764953613,43.57960510253906,5.1439208984375,15.221485137939453,6.952038764953613,81.16358947753906,7.444680213928223,14.697916984558105,dp,81.16358947753906
bgslibrary\wrapper\matlab\backgroundSubtractor_wrapper.cpp,22.93508529663086,90.59463500976562,128.57318115234375,44.52973937988281,94.46862030029297,45.16259002685547,112.2477035522461,58.43619918823242,115.83849334716797,71.0116195678711,110.4433822631836,43.495235443115234,6.873785495758057,14.869367599487305,LBP_MRF,128.57318115234375
bgslibrary\gui\mfc\src\App.cpp,0.0,0.0,44.418975830078125,6.149979114532471,0.0,0.0,0.0,0.437180757522583,1.627874732017517,0.0,0.0,2.289736032485962,4.73297119140625,5.674304008483887,LBP_MRF,44.418975830078125
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.cpp,6.4187445640563965,17.602996826171875,35.3676872253418,23.734291076660156,4.077170372009277,100.3240966796875,4.400572299957275,42.74043273925781,5.041911602020264,11.889944076538086,4.400572299957275,12.622321128845215,8.585741996765137,35.85795593261719,PBAS,100.3240966796875
bgslibrary\bgslibrary\Main.cpp,6.818255424499512,32.156246185302734,4.715333938598633,11.876975059509277,11.203903198242188,9.387843132019043,7.573352336883545,7.293050289154053,6.820068359375,6.818255424499512,7.573352336883545,10.79104995727539,17.98997688293457,78.484375,main,78.484375
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzyGauss.h,1.1413792371749878,0.3501557409763336,29.105772018432617,2.3004307746887207,1.1413792371749878,13.856163024902344,1.1413792371749878,39.324790954589844,3.2845633029937744,1.1413792371749878,1.1413792371749878,1.1413792371749878,3.5832674503326416,3.7238354682922363,T2F,39.324790954589844
bgslibrary\bgslibrary\algorithms\KDE.cpp,18.9738826751709,119.38356018066406,10.747268676757812,7.0397491455078125,6.86593770980835,12.899402618408203,10.276505470275879,4.869370460510254,6.433978080749512,17.263652801513672,6.86593770980835,5.466969966888428,7.314524173736572,15.044402122497559,KDE,119.38356018066406
bgslibrary\bgslibrary\algorithms\MultiCue.h,15.22681713104248,15.553228378295898,11.579030990600586,28.06545639038086,10.203232765197754,36.473140716552734,4.818224906921387,8.526803016662598,5.380741596221924,15.988659858703613,4.818224906921387,31.658187866210938,6.273731231689453,19.373701095581055,PBAS,36.473140716552734
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.h,5.571928977966309,14.163747787475586,27.623075485229492,9.84088134765625,11.113446235656738,13.978809356689453,7.868078708648682,7.0159101486206055,6.449523448944092,69.52684020996094,7.868078708648682,9.991615295410156,9.644116401672363,21.69414520263672,ViBe,69.52684020996094
bgslibrary\gui\qt\bgslibrary_gui.cpp,6.0038604736328125,14.789052963256836,0.0,12.761877059936523,7.394526481628418,9.20112419128418,7.801130294799805,7.394526481628418,7.005648612976074,6.0038604736328125,7.801130294799805,10.194513320922852,12.918868064880371,63.9463996887207,main,63.9463996887207
bgslibrary\bgslibrary\algorithms\dp\Error.h,1.1452465057373047,15.052728652954102,6.40162467956543,3.561065673828125,1.1452465057373047,0.0,1.1452465057373047,0.16932927072048187,3.967536211013794,1.1452465057373047,1.1452465057373047,86.68282318115234,3.453895330429077,5.236591339111328,dp,86.68282318115234
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.cpp,19.65867805480957,11.052291870117188,27.75946807861328,6.415423393249512,7.083564758300781,13.851984024047852,7.083564758300781,4.041678428649902,5.198142051696777,16.00667381286621,7.083564758300781,5.170222759246826,7.564141273498535,15.047950744628906,LBP_MRF,27.75946807861328
bgslibrary\bgslibrary\algorithms\T2FGMM_UM.h,18.193092346191406,0.3442557752132416,6.579584121704102,2.6009576320648193,1.1399816274642944,22.11968994140625,1.1399816274642944,38.00723648071289,3.2817554473876953,1.1399816274642944,1.1399816274642944,97.09375762939453,3.6106460094451904,12.883310317993164,dp,97.09375762939453
bgslibrary\gui\mfc\src\Dlg.h,16.046993255615234,41.83152770996094,61.46393966674805,0.0,0.0,16.968708038330078,0.3466230630874634,0.7118839621543884,1.3478726148605347,1.3466230630874634,1.3466230630874634,1.2837064266204834,0.40446722507476807,12.527273178100586,LBP_MRF,61.46393966674805
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.cpp,9.465354919433594,5.28408145904541,40.9439811706543,24.039560317993164,5.840693950653076,32.654212951660156,2.513334274291992,3.470867395401001,99.07302856445312,14.111833572387695,2.513334274291992,6.45953893661499,4.6988959312438965,19.019594192504883,TwoPoints,99.07302856445312
bgslibrary\bgslibrary\tools\FuzzyUtils.h,0.0,0.0,90.83869934082031,40.25806427001953,0.0,0.0,0.0,2.270549774169922,1.0017715692520142,0.0,0.0,0.2705497741699219,0.0,15.203863143920898,LBP_MRF,90.83869934082031
bgslibrary\wrapper\python\ndarray_converter.cpp,11.255739212036133,1.0378049612045288,34.108219146728516,16.33469009399414,0.0,0.0,1.0,67.18014526367188,2.7660748958587646,15.789240837097168,0.0,25.314083099365234,0.6569759845733643,13.900338172912598,T2F,67.18014526367188
bgslibrary\bgslibrary\tools\PixelUtils.cpp,0.0,2.121908664703369,6.952906608581543,0.0,2.121908664703369,0.0,2.121908664703369,19.856060028076172,1.0013254880905151,0.0,2.121908664703369,0.0,1.0,1.4777543544769287,T2F,19.856060028076172
bgslibrary\bgslibrary\algorithms\T2F\T2FMRF.h,3.087878704071045,10.79500961303711,30.157411575317383,6.192224502563477,8.577427864074707,14.38633918762207,6.874057292938232,125.13542938232422,5.2213287353515625,3.087878704071045,6.874057292938232,84.15995788574219,7.489814281463623,21.366079330444336,T2F,125.13542938232422
bgslibrary\bgslibrary\algorithms\algorithms.h,1.1533982753753662,0.0,0.0,2.3259713649749756,1.1533982753753662,0.0,1.1533982753753662,0.0,3.3086469173431396,1.1533982753753662,1.1533982753753662,1.1533982753753662,3.479369640350342,3.479369640350342,general,3.479369640350342
bgslibrary\bgslibrary\algorithms\PBAS\PBAS.h,2.5256052017211914,19.908767700195312,20.89643096923828,9.53430461883545,4.128544807434082,75.1375961303711,4.525605201721191,2.458127498626709,5.88852071762085,2.5256052017211914,4.525605201721191,11.008589744567871,8.613387107849121,29.681541442871094,PBAS,75.1375961303711
bgslibrary\bgslibrary\algorithms\DPPratiMediod.cpp,19.18402862548828,11.061368942260742,10.20595932006836,6.437329292297363,7.097504615783691,24.652286529541016,7.097504615783691,4.083547115325928,5.212114334106445,15.571820259094238,7.097504615783691,41.183780670166016,7.5852580070495605,14.887051582336426,dp,41.183780670166016
bgslibrary\bgslibrary\algorithms\lb\BGModelMog.h,1.1406769752502441,0.34718069434165955,23.892789840698242,2.298938512802124,1.1406769752502441,1.6545757055282593,1.1406769752502441,0.0,3.2831525802612305,1.1406769752502441,1.1406769752502441,1.1406769752502441,3.5798709392547607,3.7192447185516357,LBP_MRF,23.892789840698242
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.h,18.481922149658203,0.40935105085372925,27.128938674926758,2.611905813217163,1.1418514251708984,19.582706451416016,1.1418514251708984,0.17483414709568024,3.2855117321014404,1.1418514251708984,1.1418514251708984,1.3166855573654175,3.618119716644287,11.129772186279297,LBP_MRF,27.128938674926758
bgslibrary\bgslibrary\algorithms\lb\BGModelFuzzySom.cpp,1.4826993942260742,25.250009536743164,49.24496078491211,2.240126371383667,1.1130006313323975,9.527265548706055,1.4826993942260742,6.2271409034729,3.597187042236328,1.4826993942260742,1.4826993942260742,80.09014892578125,3.4322257041931152,16.337554931640625,dp,80.09014892578125
bgslibrary\bgslibrary\algorithms\CodeBook.cpp,15.340595245361328,11.28955078125,24.750185012817383,27.391481399536133,3.0722036361694336,7.261361122131348,3.449191093444824,0.525843620300293,4.3317389488220215,14.17851448059082,3.449191093444824,2.5527844429016113,3.5661745071411133,40.83699417114258,main,40.83699417114258
bgslibrary\bgslibrary\algorithms\MultiLayer.h,27.51567840576172,25.240720748901367,94.23967742919922,40.50594711303711,120.05633544921875,24.167396545410156,3.3778843879699707,6.207108974456787,8.077481269836426,13.60487174987793,3.3778843879699707,14.126791000366211,5.845003604888916,36.25330352783203,MultiLayer,120.05633544921875
bgslibrary\bgslibrary\algorithms\LBSimpleGaussian.h,18.51881980895996,0.4100356698036194,27.195886611938477,2.613304615020752,1.1420886516571045,19.63912582397461,1.1420886516571045,0.1750401258468628,3.2859883308410645,1.1420886516571045,1.1420886516571045,1.3171287775039673,3.6190669536590576,11.139357566833496,LBP_MRF,27.195886611938477
bgslibrary\gui\qt\texteditor.h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476593017578125,0.0,0.0,0.0,0.0,0.0,TwoPoints,1.6476593017578125
bgslibrary\bgslibrary\algorithms\T2FMRF_UM.cpp,18.739044189453125,12.679180145263672,65.14669799804688,8.277694702148438,7.920629978179932,24.69465446472168,7.920629978179932,69.55599212646484,7.032074928283691,15.18723201751709,7.920629978179932,81.69793701171875,8.423182487487793,14.976512908935547,dp,81.69793701171875
bgslibrary\bgslibrary\algorithms\MultiLayer.cpp,25.55593490600586,35.68696212768555,111.90403747558594,49.493408203125,121.17047882080078,25.151386260986328,8.868532180786133,54.24750900268555,9.273542404174805,20.352916717529297,8.868532180786133,20.85445213317871,11.130758285522461,41.281394958496094,MultiLayer,121.17047882080078
bgslibrary\bgslibrary\algorithms\LBP_MRF\MotionDetection.hpp,2.7656891345977783,36.65161895751953,172.6021728515625,41.93878173828125,6.337640762329102,3.5719518661499023,2.7656891345977783,26.380178451538086,5.526944160461426,2.7656891345977783,2.7656891345977783,36.61711120605469,7.038846969604492,34.11436462402344,LBP_MRF,172.6021728515625
bgslibrary\gui\mfc\src\stdafx.cpp,0.0,0.0,10.85132884979248,0.0,0.0,0.0,0.0,0.3014258146286011,1.0015594959259033,0.0,0.0,0.0,0.0,0.0,LBP_MRF,10.85132884979248
bgslibrary\gui\qt\ui_mainwindow.h,13.650282859802246,34.38801956176758,5.830124378204346,6.677979946136475,7.958834648132324,4.707704067230225,7.3410491943359375,48.6968879699707,6.713251113891602,16.47212791442871,7.3410491943359375,6.110355854034424,12.580467224121094,51.129642486572266,main,51.129642486572266
bgslibrary\bgslibrary\algorithms\GMG.cpp,23.618162155151367,23.415300369262695,11.59133529663086,7.358884811401367,7.277562141418457,21.41304588317871,7.922940731048584,4.059750556945801,6.092705249786377,17.44098472595215,7.922940731048584,5.308722972869873,10.897904396057129,17.058055877685547,IMBS,23.618162155151367
bgslibrary\bgslibrary\algorithms\dp\TextureBGS.cpp,2.3235044479370117,18.14769744873047,79.22560119628906,27.818124771118164,4.764759540557861,4.6678266525268555,2.3235044479370117,5.126531600952148,5.2003655433654785,2.3235044479370117,2.3235044479370117,89.91985321044922,4.248389720916748,15.388055801391602,dp,89.91985321044922
bgslibrary\bgslibrary\algorithms\IMBS\IMBS.hpp,59.51947784423828,6.1806159019470215,10.60335922241211,4.891516208648682,4.862521171569824,2.8754844665527344,6.755847454071045,23.979467391967773,4.550907611846924,25.69015884399414,5.166583061218262,3.3082425594329834,8.283226013183594,16.458677291870117,IMBS,59.51947784423828
bgslibrary\bgslibrary\algorithms\dp\Bgs.h,3.0915565490722656,9.735062599182129,17.40795135498047,6.2007856369018555,6.976086616516113,15.272969245910645,6.976086616516113,3.9003546237945557,5.234740734100342,3.0915565490722656,6.976086616516113,89.99703979492188,7.483622074127197,16.531936645507812,dp,89.99703979492188
bgslibrary\bgslibrary\algorithms\T2F\MRF.cpp,3.4182956218719482,10.28874397277832,79.56964111328125,8.587573051452637,7.237992286682129,6.141109943389893,5.73970890045166,98.10997772216797,7.021218776702881,19.22013282775879,5.73970890045166,69.8444595336914,9.83913803100586,9.970270156860352,T2F,98.10997772216797
bgslibrary\bgslibrary\algorithms\lb\BGModelGauss.h,1.1423265933990479,0.3542026877403259,24.175920486450195,2.3024439811706543,1.1423265933990479,13.48533821105957,1.1423265933990479,0.0,3.286466598510742,1.1423265933990479,1.1423265933990479,1.1423265933990479,3.587862968444824,3.730055570602417,LBP_MRF,24.175920486450195
bgslibrary\bgslibrary\tools\FuzzyUtils.cpp,0.0,1.0,65.8924331665039,14.910423278808594,1.0,0.0,1.0,31.840051651000977,1.001085877418518,0.0,1.0,0.28542324900627136,0.0,16.72418785095215,LBP_MRF,65.8924331665039
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.cpp,7.19974946975708,91.95512390136719,33.46492385864258,52.683433532714844,4.7073588371276855,35.4337043762207,4.738282680511475,2.526215076446533,5.643154144287109,1.0572142601013184,1.0572142601013184,2.4171361923217773,5.4598283767700195,24.905641555786133,KDE,91.95512390136719
bgslibrary\gui\qt\mainwindow.h,14.405258178710938,0.0,26.08015251159668,2.233802556991577,1.1100246906280518,22.1359806060791,1.4660183191299438,17.169153213500977,5.102234363555908,2.4660184383392334,1.4660183191299438,1.4210346937179565,4.499332427978516,54.61992263793945,main,54.61992263793945
bgslibrary\bgslibrary\algorithms\LBFuzzyAdaptiveSOM.cpp,19.30500602722168,10.931364059448242,26.96319580078125,6.366671085357666,7.029565334320068,13.445083618164062,7.029565334320068,4.006468296051025,5.175836086273193,15.681614875793457,7.029565334320068,5.131974697113037,7.514902114868164,14.896906852722168,LBP_MRF,26.96319580078125
bgslibrary\bgslibrary\algorithms\LBSP\DistanceUtils.h,7.060911655426025,8.018087387084961,25.490951538085938,75.27366638183594,5.166227340698242,7.307522296905518,1.4073859453201294,1.3926101922988892,5.5789055824279785,17.827016830444336,1.4073859453201294,1.6929819583892822,7.4962005615234375,9.573163032531738,LBSP,75.27366638183594
bgslibrary\bgslibrary\algorithms\ViBe.cpp,20.56644630432129,6.283099174499512,11.725275039672852,6.556229591369629,5.674291133880615,18.897348403930664,2.4922688007354736,3.34496808052063,4.622499465942383,74.00597381591797,2.4922688007354736,6.291811466217041,6.573150157928467,15.614748001098633,ViBe,74.00597381591797
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.cpp,18.342529296875,3.481140375137329,11.108789443969727,5.316161155700684,3.3637337684631348,12.191828727722168,3.3637337684631348,0.17397692799568176,3.2685084342956543,1.1333884000778198,3.3637337684631348,1.3073652982711792,3.590815544128418,11.216633796691895,IMBS,18.342529296875
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobResult.h,1.4612867832183838,0.0,0.0,29.90079116821289,103.65808868408203,1.9212205410003662,1.4612867832183838,0.0,4.752115726470947,12.422346115112305,1.4612867832183838,6.622827053070068,3.822676181793213,10.079230308532715,MultiLayer,103.65808868408203
bgslibrary\bgslibrary\algorithms\DPAdaptiveMedian.h,18.300100326538086,0.34718069434165955,6.604393005371094,2.605013847351074,1.1406769752502441,24.26742172241211,1.1406769752502441,0.17381145060062408,3.2831525802612305,1.1406769752502441,1.1406769752502441,92.55360412597656,3.613426923751831,12.918516159057617,dp,92.55360412597656
bgslibrary\bgslibrary\tools\PixelUtils.h,0.0,2.053607940673828,4.107215881347656,0.0,2.053607940673828,0.0,2.053607940673828,0.0,1.0017634630203247,0.0,2.053607940673828,0.0,0.0,1.0,LBP_MRF,4.107215881347656
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.h,3.108618974685669,9.050670623779297,36.55687713623047,6.234123706817627,6.809628963470459,14.745246887207031,5.082152843475342,6.224971294403076,5.2454514503479,3.108618974685669,5.082152843475342,92.1101303100586,7.538081169128418,21.712337493896484,dp,92.1101303100586
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.cpp,19.284162521362305,10.931364059448242,10.276718139648438,6.366671085357666,7.029565334320068,24.80772590637207,7.029565334320068,7.33850622177124,5.175836086273193,15.681614875793457,7.029565334320068,47.76470947265625,7.514902114868164,14.912854194641113,dp,47.76470947265625
bgslibrary\bgslibrary\algorithms\DPGrimsonGMM.h,18.300100326538086,0.34718069434165955,6.604393005371094,2.605013847351074,1.1406769752502441,22.26742172241211,1.1406769752502441,3.0234262943267822,3.2831525802612305,1.1406769752502441,1.1406769752502441,97.2528305053711,3.613426923751831,12.918516159057617,dp,97.2528305053711
bgslibrary\bgslibrary\VideoCapture.cpp,12.1846284866333,36.21996307373047,13.869688034057617,3.404719114303589,1.61159348487854,2.082495927810669,2.082495927810669,15.268078804016113,4.010112762451172,43.56124496459961,2.082495927810669,1.3522940874099731,4.795664310455322,17.759056091308594,ViBe,43.56124496459961
bgslibrary\examples\Demo2.cpp,9.798784255981445,20.877429962158203,8.843928337097168,32.304439544677734,4.420047283172607,14.212615966796875,1.6292732954025269,3.349785804748535,5.500859260559082,12.055767059326172,1.6292732954025269,3.8149242401123047,5.3378705978393555,71.09811401367188,main,71.09811401367188
bgslibrary\bgslibrary\algorithms\ViBe\vibe-background-sequential.cpp,11.521062850952148,16.9848690032959,47.581878662109375,29.699159622192383,12.342082023620605,54.639713287353516,9.377004623413086,8.850470542907715,8.112053871154785,69.71466827392578,9.029631614685059,12.503422737121582,12.148819923400879,34.48885726928711,ViBe,69.71466827392578
bgslibrary\bgslibrary\algorithms\SigmaDelta.cpp,19.5319881439209,10.699149131774902,27.137548446655273,8.212503433227539,7.129912376403809,13.285750389099121,151.2000274658203,3.8638367652893066,5.442626953125,16.96833038330078,7.129912376403809,5.162571907043457,7.872708797454834,15.270983695983887,SigmaDelta,151.2000274658203
bgslibrary\bgslibrary\algorithms\TwoPoints\two_points.h,4.2270660400390625,13.946977615356445,26.954044342041016,9.114253044128418,10.95594310760498,13.590130805969238,7.900430679321289,6.75048303604126,134.57833862304688,4.2270660400390625,7.900430679321289,9.63420295715332,8.299552917480469,19.402437210083008,TwoPoints,134.57833862304688
bgslibrary\bgslibrary\algorithms\MultiLayer\blob.h,6.934572219848633,2.8701083660125732,4.8810248374938965,4.665815353393555,87.32276153564453,8.80551528930664,2.784968137741089,0.1355840265750885,3.4518685340881348,15.230257034301758,1.3499139547348022,4.434299468994141,8.768277168273926,46.42215347290039,MultiLayer,87.32276153564453
bgslibrary\bgslibrary\algorithms\LBP_MRF\MEHistogram.hpp,2.2391011714935303,36.21915054321289,147.1153564453125,41.87901306152344,5.4554595947265625,3.9286842346191406,2.2391011714935303,24.096290588378906,5.311436653137207,12.979888916015625,2.2391011714935303,8.907648086547852,5.517309665679932,25.783245086669922,LBP_MRF,147.1153564453125
bgslibrary\bgslibrary\algorithms\SigmaDelta\sdLaMa091.cpp,2.9948387145996094,9.000391006469727,49.35940170288086,6.4907355308532715,6.7497782707214355,10.893457412719727,88.17796325683594,3.7199645042419434,5.065010070800781,7.633904457092285,7.015611171722412,5.223994731903076,11.934794425964355,36.20597839355469,SigmaDelta,88.17796325683594
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV1.h,19.555898666381836,4.354202747344971,11.814397811889648,4.614709854125977,3.142326593399048,23.363685607910156,3.142326593399048,3.3183388710021973,4.286466598510742,2.142326593399048,3.142326593399048,4.317573070526123,5.7631096839904785,12.148971557617188,PBAS,23.363685607910156
bgslibrary\bgslibrary\VideoCapture.h,1.3787378072738647,13.682172775268555,4.951040267944336,0.3001253604888916,0.0,0.37873783707618713,0.37873783707618713,0.1375288963317871,1.3805217742919922,15.376436233520508,0.37873783707618713,0.1375288963317871,1.137528896331787,9.181883811950684,ViBe,15.376436233520508
bgslibrary\bgslibrary\tools\ForegroundMaskAnalysis.h,7.783301830291748,1.0,12.347482681274414,0.3136252164840698,1.0,0.3538508713245392,1.3538508415222168,19.17583656311035,1.3556674718856812,0.3538508713245392,1.3538508415222168,0.1437150537967682,0.1437150537967682,8.031514167785645,T2F,19.17583656311035
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.cpp,1.048801064491272,0.3575931787490845,6.717428684234619,3.734312057495117,61.2662353515625,14.525961875915527,1.048801064491272,0.5342552661895752,4.081319332122803,1.048801064491272,1.048801064491272,4.198265552520752,6.856207370758057,42.01001739501953,MultiLayer,61.2662353515625
bgslibrary\bgslibrary\algorithms\MultiLayer\BlobExtraction.h,1.1423265933990479,0.0,0.0,2.3024439811706543,108.64517974853516,1.667815089225769,1.1423265933990479,0.0,4.694057941436768,1.1423265933990479,1.1423265933990479,1.1423265933990479,3.6106960773468018,4.665308952331543,MultiLayer,108.64517974853516
bgslibrary\bgslibrary\algorithms\_template_\MyBGS.h,18.782108306884766,0.3542026877403259,6.84541130065918,2.6147098541259766,1.1423265933990479,19.695871353149414,1.1423265933990479,0.18031135201454163,3.286466598510742,1.1423265933990479,1.1423265933990479,1.3226380348205566,3.625082015991211,11.326237678527832,PBAS,19.695871353149414
bgslibrary\bgslibrary\algorithms\MultiLayer\LocalBinaryPattern.h,25.425323486328125,12.760794639587402,132.7059326171875,69.35258483886719,104.0829849243164,7.062134265899658,1.1333884000778198,1.4860882759094238,3.2685084342956543,12.208005905151367,1.1333884000778198,1.890051245689392,179.28134155273438,8.859514236450195,general,179.28134155273438
