file_path,dns,general,http_general,httpserver,pools,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\stats\ResourceStats.cpp,1.0005016326904297,0.8477081656455994,0.28286200761795044,4.389304667711258E-4,1.0,0.3129197955131531,0.0,4.389304667711258E-4,dns,1.0005016326904297
proxygen\proxygen\httpserver\samples\hq\SampleHandlers.cpp,24.71514892578125,11.234399795532227,56.4207878112793,73.45684814453125,12.911288261413574,7.4730753898620605,32.88019943237305,19.366744995117188,httpserver,73.45684814453125
proxygen\proxygen\lib\transport\qmux\test\QmuxFramerTest.cpp,2.112352132797241,1.9984856843948364,5.550610542297363,1.590457558631897,1.1971330642700195,4.843445301055908,1.1118611097335815,96.26435089111328,transport,96.26435089111328
proxygen\proxygen\lib\http\SynchronizedLruQuicPskCache.h,1.000496745109558,1.2423357963562012,47.5555305480957,3.8781511783599854,1.3939142227172852,1.3552677631378174,13.810110092163086,9.308938980102539,http_general,47.5555305480957
proxygen\proxygen\lib\utils\Logging.h,1.0004709959030151,4.120831727050245E-4,4.120831727050245E-4,1.413331151008606,1.412919044494629,0.0343121774494648,0.0,4.120831727050245E-4,httpserver,1.413331151008606
proxygen\proxygen\lib\transport\PersistentFizzPskCache.cpp,1.0005388259887695,0.275054931640625,4.714267561212182E-4,1.0004714727401733,1.0,0.07369772344827652,17.556901931762695,101.28070068359375,transport,101.28070068359375
proxygen\proxygen\lib\http\stats\TLResponseCodeStats.h,1.0004665851593018,1.4644622802734375,46.59515380859375,2.7186713218688965,1.2830859422683716,1.325121521949768,0.16319140791893005,0.3267911374568939,http_general,46.59515380859375
proxygen\proxygen\lib\http\codec\HeadersRateLimitFilter.h,1.000494360923767,2.9286553859710693,47.75096130371094,3.480189085006714,1.0,2.758777618408203,1.1799087524414062,0.36024999618530273,http_general,47.75096130371094
proxygen\proxygen\lib\http\session\HTTPUpstreamSession.h,1.0004665851593018,3.268244743347168,49.92093276977539,3.7186713218688965,1.2830859422683716,2.7751877307891846,36.16319274902344,39.32678985595703,http_general,49.92093276977539
proxygen\proxygen\httpserver\HTTPServerAcceptor.cpp,18.209041595458984,4.549312591552734,52.96537399291992,104.79443359375,2.2524473667144775,6.0329179763793945,73.89585876464844,40.80590057373047,httpserver,104.79443359375
proxygen\proxygen\lib\http\session\HTTPSessionActivityTracker.cpp,1.0004843473434448,2.1087660789489746,49.507076263427734,2.463714838027954,1.0,1.3088606595993042,1.173734188079834,0.3478921353816986,http_general,49.507076263427734
proxygen\proxygen\lib\utils\Export.h,1.0004501342773438,3.9383338298648596E-4,3.9383338298648596E-4,3.9383338298648596E-4,1.0,0.0,0.0,3.9383338298648596E-4,dns,1.0004501342773438
proxygen\proxygen\lib\http\coro\util\DetachableExecutor.h,1.0004855394363403,2.016479253768921,47.65760040283203,3.4655940532684326,1.0,2.6685433387756348,0.1744384765625,1.5779131650924683,http_general,47.65760040283203
proxygen\proxygen\lib\services\RequestWorkerThread.h,20.9674072265625,7.286470890045166,4.198354436084628E-4,1.4391870498657227,1.4387671947479248,268.89398193359375,0.0,4.198354436084628E-4,services,268.89398193359375
proxygen\proxygen\lib\http\session\HQByteEventTracker.h,1.000502586364746,1.2472847700119019,49.91315841674805,3.4941298961639404,1.0,1.3291267156600952,0.18513379991054535,5.589648723602295,http_general,49.91315841674805
proxygen\proxygen\lib\http\session\HQStreamBase.cpp,1.0004665851593018,70.230224609375,116.63301086425781,3.7186713218688965,3.7751431465148926,3.2977654933929443,12.422104835510254,0.3267911374568939,http_general,116.63301086425781
proxygen\proxygen\lib\http\observer\HTTPSessionObserverInterface.cpp,1.0005176067352295,2.2710678577423096,46.818851470947266,4.348460674285889,1.9193339347839355,1.6710376739501953,1.1607526540756226,0.3219582140445709,http_general,46.818851470947266
proxygen\proxygen\lib\transport\PersistentFizzPskCache.h,1.0005098581314087,1.9770567417144775,0.5510674118995667,1.3999145030975342,1.3994684219360352,1.8356807231903076,16.152544021606445,94.9486083984375,transport,94.9486083984375
proxygen\proxygen\lib\utils\perfect_hash_table_template.h,1.000475287437439,6.565758228302002,2.025027275085449,1.3989887237548828,1.3985726833343506,2.3399240970611572,0.0,4.1592319030314684E-4,general,6.565758228302002
proxygen\proxygen\lib\dns\test\FutureDNSResolverTest.cpp,88.1805648803711,7.561681747436523,4.751029014587402,6.719139575958252,5.817361354827881,5.951492786407471,4.420801162719727,4.421108245849609,dns,88.1805648803711
proxygen\proxygen\httpserver\SignalHandler.h,2.522282600402832,1.0004416704177856,38.00044250488281,114.55040740966797,3.8261334896087646,1.0268888473510742,1.0,4.4164492283016443E-4,httpserver,114.55040740966797
