file_path,app,backends,bin,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\celery\backends\gcs.py,70.97708129882812,131.5900421142578,55.49534606933594,13.976727485656738,12.836663246154785,11.604240417480469,13.257852554321289,13.86909008026123,16.099275588989258,16.841114044189453,backends,131.5900421142578
celery\celery\worker\pidbox.py,59.827579498291016,8.32097339630127,27.381868362426758,47.539825439453125,118.16568756103516,0.552058219909668,8.038344383239746,5.234003067016602,11.72574234008789,67.16402435302734,events,118.16568756103516
celery\celery\app\defaults.py,83.27255249023438,81.429443359375,68.17115783691406,46.56390380859375,116.22296142578125,8.892844200134277,19.970714569091797,125.41402435302734,24.19289779663086,95.25379180908203,security,125.41402435302734
celery\celery\security\key.py,7.338258743286133,45.55112838745117,10.781031608581543,7.136137962341309,1.82967209815979,1.82967209815979,2.0422842502593994,136.50819396972656,8.596750259399414,2.0381269454956055,security,136.50819396972656
celery\celery\utils\debug.py,49.37161636352539,2.9151291847229004,29.85906410217285,3.7438344955444336,10.157899856567383,3.4851572513580322,4.961176872253418,2.0132174491882324,102.44112396240234,4.319177627563477,utils,102.44112396240234
celery\celery\worker\heartbeat.py,9.398591041564941,3.4405927658081055,18.988597869873047,2.2619082927703857,86.28483581542969,1.4906573295593262,7.181243896484375,0.93047034740448,8.851877212524414,79.20819854736328,events,86.28483581542969
celery\celery\concurrency\base.py,79.68209075927734,18.62065315246582,35.94279098510742,8.569518089294434,44.095054626464844,5.916847229003906,16.235580444335938,6.82818078994751,19.729228973388672,60.0322380065918,app,79.68209075927734
celery\celery\app\control.py,83.29632568359375,23.29490089416504,65.84867095947266,62.093204498291016,89.20930480957031,3.7986371517181396,56.963844299316406,7.9047417640686035,19.21229362487793,23.76187515258789,events,89.20930480957031
celery\celery\utils\term.py,22.16583251953125,8.888781547546387,22.893634796142578,11.061514854431152,3.257631540298462,4.979636192321777,2.598630666732788,5.133505344390869,75.42964172363281,4.16724967956543,utils,75.42964172363281
celery\celery\events\event.py,9.437105178833008,6.118477821350098,9.117109298706055,3.482919692993164,130.0001983642578,3.0000667572021484,3.2407259941101074,5.043405532836914,7.664914608001709,3.482919692993164,events,130.0001983642578
celery\celery\concurrency\eventlet.py,71.85868835449219,9.98042106628418,43.069366455078125,8.400826454162598,11.09254264831543,6.4893670082092285,14.016975402832031,7.795542240142822,19.299848556518555,13.189851760864258,app,71.85868835449219
celery\celery\backends\cosmosdbsql.py,50.11425018310547,109.42095947265625,22.24602508544922,3.360703229904175,2.909080743789673,1.1551109552383423,4.634026050567627,2.601865291595459,6.259680271148682,2.8478024005889893,backends,109.42095947265625
celery\celery\backends\base.py,93.28553771972656,142.6844940185547,66.52117919921875,25.356840133666992,26.3793888092041,13.4843111038208,43.68868637084961,62.107093811035156,30.50407600402832,81.13064575195312,backends,142.6844940185547
celery\celery\apps\multi.py,79.84323120117188,31.818748474121094,88.72270202636719,9.208625793457031,12.1265287399292,4.555972099304199,27.774932861328125,3.9213857650756836,42.28597640991211,80.41029357910156,bin,88.72270202636719
celery\celery\bin\multi.py,29.523862838745117,9.365582466125488,140.40232849121094,11.06651782989502,16.648571014404297,9.636865615844727,10.89449691772461,5.015708923339844,48.11873245239258,10.523937225341797,bin,140.40232849121094
celery\celery\_state.py,90.70204162597656,11.684538841247559,28.372982025146484,6.308557987213135,11.32690143585205,112.40819549560547,60.03505325317383,5.650534152984619,30.018306732177734,80.07923889160156,fixups,112.40819549560547
