file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,51.67576599121094,13.566570281982422,12.197693824768066,6.973977088928223,9.742197036743164,78.79630279541016,4.313005447387695,3.314352512359619,18.156654357910156,strategy,78.79630279541016
qlib\qlib\rl\reward.py,0.0,1.3281861543655396,0.9302036166191101,83.30564880371094,0.0,1.7544368505477905,0.0,0.5366533398628235,7.017887592315674,rl,83.30564880371094
qlib\qlib\contrib\model\pytorch_lstm.py,54.717464447021484,84.3814697265625,86.62641906738281,32.955387115478516,40.787353515625,20.8385066986084,81.65070343017578,62.553314208984375,44.56764602661133,model,86.62641906738281
qlib\qlib\workflow\task\collect.py,4.170142650604248,12.017854690551758,11.425832748413086,5.671524524688721,18.574113845825195,12.03252124786377,5.235419273376465,6.9492926597595215,133.8942413330078,workflow,133.8942413330078
qlib\qlib\rl\utils\log.py,5.249903202056885,49.80669021606445,11.353303909301758,63.068302154541016,18.86243438720703,12.68177604675293,6.848855495452881,60.91436767578125,30.60325050354004,rl,63.068302154541016
qlib\qlib\backtest\report.py,4.7270965576171875,95.86197662353516,18.431926727294922,17.20953369140625,28.02642059326172,16.430288314819336,38.58441925048828,9.885403633117676,30.953935623168945,data,95.86197662353516
qlib\qlib\contrib\data\__init__.py,56.2845344543457,61.15219497680664,0.0,0.0,4.169467926025391,0.0,2.7796452045440674,2.7796452045440674,5.559290409088135,data,61.15219497680664
qlib\qlib\rl\order_execution\simulator_simple.py,2.6907801628112793,86.37667846679688,6.309425354003906,64.91233825683594,35.80815505981445,3.3820176124572754,7.497010707855225,9.367683410644531,23.735164642333984,data,86.37667846679688
qlib\qlib\data\cache.py,9.918867111206055,110.90617370605469,37.693382263183594,74.6707534790039,65.77403259277344,20.349985122680664,18.810251235961914,18.44012451171875,54.42872619628906,data,110.90617370605469
qlib\qlib\contrib\report\data\ana.py,51.22075653076172,67.95865631103516,6.68966817855835,2.083038330078125,32.45071029663086,5.813124656677246,6.343046188354492,6.473747253417969,13.139291763305664,data,67.95865631103516
qlib\qlib\contrib\data\processor.py,50.63884735107422,71.95026397705078,2.2723851203918457,0.7383933663368225,20.308513641357422,3.539364814758301,7.762184143066406,5.5254340171813965,16.671924591064453,data,71.95026397705078
qlib\qlib\rl\strategy\__init__.py,0.0,0.0,0.0,82.42808532714844,0.0,91.1718978881836,0.0,0.0,5.209822654724121,strategy,91.1718978881836
qlib\qlib\rl\data\pickle_styled.py,2.5931570529937744,99.49620056152344,6.729605674743652,63.89078140258789,23.761709213256836,2.581969738006592,6.432531356811523,12.008596420288086,33.71790313720703,data,99.49620056152344
qlib\qlib\model\riskmodel\base.py,7.576584815979004,51.79230880737305,61.671775817871094,3.2363712787628174,24.30547332763672,6.6352410316467285,5.554548263549805,10.037250518798828,34.93748474121094,model,61.671775817871094
qlib\qlib\contrib\torch.py,55.320281982421875,66.43505859375,0.13175293803215027,0.0,4.494837284088135,0.0,3.45880389213562,3.2744948863983154,7.229747295379639,data,66.43505859375
qlib\qlib\backtest\account.py,5.40245246887207,60.63352966308594,27.10129165649414,15.079133033752441,26.53183937072754,20.935453414916992,9.806205749511719,8.412248611450195,36.8206787109375,data,60.63352966308594
qlib\qlib\rl\order_execution\interpreter.py,3.767803192138672,84.15949249267578,6.31927490234375,67.7069091796875,44.990718841552734,2.89141845703125,6.592538356781006,9.497513771057129,29.40677261352539,data,84.15949249267578
qlib\qlib\contrib\model\pytorch_gats.py,53.549930572509766,108.3218002319336,97.29804229736328,32.10462188720703,48.505043029785156,23.26150894165039,79.73278045654297,61.72107696533203,56.081642150878906,data,108.3218002319336
qlib\qlib\backtest\utils.py,5.462255001068115,75.35972595214844,3.535085916519165,4.603855609893799,52.72486877441406,6.700221538543701,8.35507869720459,70.3512191772461,15.984603881835938,data,75.35972595214844
qlib\qlib\contrib\model\pytorch_adarnn.py,50.93362045288086,113.32047271728516,90.62014770507812,41.74454116821289,60.81304168701172,19.658266067504883,68.42924499511719,62.9202766418457,52.13861846923828,data,113.32047271728516
qlib\qlib\rl\simulator.py,0.0,0.4297906458377838,0.0,80.77442932128906,0.0,0.2035588026046753,0.0,0.24814198911190033,2.255434036254883,rl,80.77442932128906
qlib\qlib\contrib\tuner\pipeline.py,56.22016906738281,75.73829650878906,21.5851993560791,4.099465847015381,59.2603874206543,8.99586296081543,35.96913146972656,13.619182586669922,38.92023468017578,data,75.73829650878906
qlib\qlib\contrib\model\catboost_model.py,55.59117889404297,74.03739166259766,73.87867736816406,3.6024770736694336,12.08621597290039,9.64125919342041,77.7341537475586,5.844616889953613,43.44721221923828,tests,77.7341537475586
qlib\qlib\contrib\eva\alpha.py,54.53923797607422,66.17414093017578,11.379178047180176,3.4752261638641357,19.06208038330078,7.2364349365234375,6.1786370277404785,9.467263221740723,15.821399688720703,data,66.17414093017578
qlib\qlib\contrib\model\pytorch_add.py,49.94596862792969,92.63352966308594,100.58786010742188,29.781463623046875,60.191802978515625,22.11832618713379,68.05721282958984,55.31675720214844,58.348106384277344,model,100.58786010742188
qlib\qlib\contrib\model\pytorch_tabnet.py,49.324214935302734,82.54862976074219,89.86029815673828,30.14841079711914,36.71099090576172,21.4311466217041,71.67097473144531,56.727691650390625,47.404441833496094,model,89.86029815673828
qlib\qlib\contrib\model\__init__.py,57.100929260253906,8.538259506225586,80.89916229248047,1.769075870513916,12.026069641113281,7.420422077178955,2.1231284141540527,2.467271566390991,13.055085182189941,model,80.89916229248047
qlib\qlib\utils\index_data.py,5.724668979644775,88.69568634033203,3.534533739089966,1.6353201866149902,44.76344680786133,3.5197198390960693,12.706768035888672,63.13363265991211,18.049150466918945,data,88.69568634033203
qlib\qlib\data\ops.py,10.604697227478027,64.69448852539062,18.671175003051758,162.07383728027344,53.01264572143555,20.082225799560547,30.884178161621094,8.676663398742676,35.36443328857422,rl,162.07383728027344
qlib\qlib\data\storage\__init__.py,1.3869268894195557,61.02478790283203,0.0,0.0,4.160780906677246,0.0,3.7738537788391113,2.7738537788391113,8.978355407714844,data,61.02478790283203
qlib\qlib\utils\serial.py,5.202115535736084,14.733743667602539,5.325010776519775,26.540443420410156,0.7203418016433716,9.811901092529297,3.926800489425659,72.03556823730469,12.063754081726074,utils,72.03556823730469
qlib\qlib\rl\utils\env_wrapper.py,1.9480135440826416,2.2030608654022217,14.388289451599121,75.48983001708984,57.00810241699219,8.527046203613281,4.58988618850708,76.76898193359375,14.39000129699707,utils,76.76898193359375
qlib\qlib\model\riskmodel\shrink.py,0.7222234010696411,21.677833557128906,50.33200454711914,3.064906358718872,16.018346786499023,4.218759059906006,4.848992347717285,1.5619151592254639,14.263626098632812,model,50.33200454711914
qlib\qlib\rl\trainer\trainer.py,3.252357244491577,18.53533935546875,11.979135513305664,67.93093872070312,67.77826690673828,12.971756935119629,42.85889434814453,2.825979471206665,33.12179946899414,rl,67.93093872070312
qlib\qlib\contrib\report\__init__.py,56.61491775512695,1.2350748777389526,60.750301361083984,4.157607078552246,7.512681007385254,3.8814239501953125,0.8800173997879028,0.6445221900939941,21.346603393554688,model,60.750301361083984
qlib\qlib\data\pit.py,6.61988639831543,66.70972442626953,15.544522285461426,6.396639823913574,26.951431274414062,11.45432186126709,9.606916427612305,10.16354751586914,16.168119430541992,data,66.70972442626953
qlib\qlib\contrib\model\pytorch_gats_ts.py,52.96237564086914,114.09129333496094,95.46349334716797,59.39299392700195,49.365455627441406,22.92322540283203,72.39827728271484,61.20918655395508,59.844722747802734,data,114.09129333496094
qlib\qlib\rl\data\base.py,2.300976276397705,75.3655014038086,4.054570198059082,79.75212097167969,12.071901321411133,1.4392708539962769,4.19672155380249,7.07672119140625,12.227086067199707,rl,79.75212097167969
qlib\qlib\rl\trainer\callbacks.py,7.129726409912109,65.61365509033203,79.21871185302734,69.34027099609375,16.148386001586914,11.825663566589355,75.5624771118164,9.739544868469238,52.80826187133789,model,79.21871185302734
qlib\qlib\rl\aux_info.py,0.0,0.4297906458377838,0.0,80.77442932128906,7.124558448791504,2.757160186767578,0.0,0.24814198911190033,4.333226203918457,rl,80.77442932128906
qlib\qlib\data\dataset\processor.py,2.6864235401153564,72.17684173583984,14.453994750976562,2.91115665435791,29.16582489013672,6.5621819496154785,16.71892547607422,11.72799015045166,33.43572235107422,data,72.17684173583984
qlib\qlib\contrib\model\pytorch_gru_ts.py,54.813087463378906,90.16981506347656,86.49928283691406,86.6633071899414,47.34267044067383,20.895301818847656,71.96410369873047,63.38810348510742,50.5094108581543,data,90.16981506347656
qlib\qlib\rl\data\__init__.py,1.3898226022720337,61.15219497680664,0.0,82.48724365234375,4.169467926025391,0.0,2.7796452045440674,2.7796452045440674,5.559290409088135,rl,82.48724365234375
qlib\qlib\contrib\model\pytorch_gru.py,54.3804931640625,84.1087875366211,86.65498352050781,32.70176696777344,49.12933349609375,20.99018096923828,79.369384765625,61.75408935546875,47.576263427734375,model,86.65498352050781
qlib\qlib\contrib\data\utils\sepdf.py,49.602046966552734,59.9124870300293,2.038273811340332,1.4219987392425537,12.989920616149902,5.708705425262451,5.574863910675049,64.85369873046875,7.052902698516846,utils,64.85369873046875
qlib\qlib\data\dataset\storage.py,4.8314995765686035,66.49601745605469,18.145774841308594,1.3964227437973022,15.856950759887695,14.920166969299316,6.054288864135742,8.314650535583496,20.743928909301758,data,66.49601745605469
qlib\qlib\rl\contrib\utils.py,54.67470932006836,69.10814666748047,0.9107385277748108,82.31320190429688,4.569845199584961,0.4204956889152527,3.504601001739502,77.04025268554688,7.619840621948242,rl,82.31320190429688
qlib\qlib\backtest\backtest.py,1.4120324850082397,62.656986236572266,5.994144916534424,5.485476493835449,9.8972749710083,118.03974914550781,5.406307220458984,4.96838903427124,25.59905242919922,strategy,118.03974914550781
qlib\qlib\rl\trainer\__init__.py,1.0,0.0,0.0,82.70333099365234,0.0,1.3705003261566162,0.0,0.0,6.591037273406982,rl,82.70333099365234
qlib\qlib\data\_libs\__init__.py,2.031250476837158,61.15219497680664,0.6414279341697693,0.6414279341697693,4.169467926025391,0.6414279341697693,3.4210731983184814,3.4210731983184814,6.842146396636963,data,61.15219497680664
qlib\qlib\utils\mod.py,6.176949501037598,16.958696365356445,32.061256408691406,47.64535140991211,8.154267311096191,10.906683921813965,4.735419273376465,95.35861206054688,9.804899215698242,utils,95.35861206054688
qlib\qlib\backtest\signal.py,4.380712985992432,62.52022933959961,71.25076293945312,4.748579502105713,4.41428804397583,9.496251106262207,23.49308967590332,6.731053352355957,24.48684310913086,model,71.25076293945312
qlib\qlib\rl\contrib\__init__.py,54.89471435546875,0.0,0.0,82.48724365234375,0.0,0.0,0.0,0.0,0.0,rl,82.48724365234375
