file_path,backtest,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\examples\benchmarks\TFT\data_formatters\base.py,15.838139533996582,81.92018127441406,24.007728576660156,4.7340826988220215,27.262380599975586,13.862907409667969,14.178918838500977,16.465576171875,25.128389358520508,data,81.92018127441406
qlib\qlib\rl\data\__init__.py,0.06451363861560822,58.698143005371094,2.398397922515869,84.41706085205078,4.06226110458374,2.398397922515869,4.999049186706543,7.318042755126953,3.730980396270752,rl,84.41706085205078
qlib\qlib\contrib\model\pytorch_gru.py,10.38966178894043,79.21255493164062,117.79208374023438,37.2879753112793,54.13801574707031,27.754772186279297,79.67750549316406,80.43402099609375,41.71523666381836,model,117.79208374023438
qlib\examples\data_demo\data_cache_demo.py,8.580479621887207,82.53728485107422,21.285552978515625,5.540386199951172,85.76776885986328,12.274694442749023,16.701990127563477,22.814760208129883,114.06623077392578,workflow,114.06623077392578
qlib\examples\benchmarks\TFT\tft.py,20.92970848083496,97.39888000488281,126.52628326416016,10.681687355041504,56.241180419921875,31.869495391845703,85.07905578613281,90.53739166259766,53.200462341308594,model,126.52628326416016
qlib\qlib\data\dataset\storage.py,2.7580039501190186,71.12366485595703,27.124765396118164,3.164271116256714,18.041032791137695,16.376205444335938,9.728858947753906,15.885882377624512,13.89332389831543,data,71.12366485595703
qlib\qlib\contrib\data\utils\sepdf.py,7.404332637786865,62.63895797729492,14.963510513305664,5.262239456176758,21.25363540649414,19.920194625854492,13.096672058105469,82.51911926269531,12.453088760375977,utils,82.51911926269531
qlib\qlib\rl\contrib\utils.py,4.68234395980835,69.651123046875,5.8286895751953125,86.75785064697266,7.037814140319824,5.326411724090576,8.999967575073242,92.5102767944336,8.269064903259277,utils,92.5102767944336
qlib\examples\hyperparameter\LightGBM\hyperparameter_360.py,6.807775497436523,89.91802978515625,111.11813354492188,12.45315933227539,26.60580062866211,13.271835327148438,16.40482521057129,21.873300552368164,24.465898513793945,model,111.11813354492188
qlib\qlib\backtest\backtest.py,116.51824951171875,62.37208557128906,11.117924690246582,7.890114784240723,13.319716453552246,140.46188354492188,11.10054874420166,15.656994819641113,33.31930160522461,strategy,140.46188354492188
qlib\qlib\rl\trainer\__init__.py,97.91883087158203,0.06385060399770737,2.0786197185516357,86.28699493408203,0.06385060399770737,4.987253665924072,1.0012942552566528,6.342533588409424,10.215407371520996,backtest,97.91883087158203
qlib\qlib\data\_libs\__init__.py,0.06451363861560822,58.698143005371094,2.3989720344543457,1.0018759965896606,4.06226110458374,2.3989720344543457,4.9996232986450195,5.064136981964111,3.7315545082092285,data,58.698143005371094
qlib\qlib\utils\mod.py,6.891805648803711,21.0544376373291,51.59349822998047,49.41606521606445,12.546696662902832,12.670366287231445,11.939571380615234,114.96774291992188,10.824117660522461,utils,114.96774291992188
qlib\qlib\backtest\signal.py,105.37750244140625,63.64787292480469,92.997802734375,5.351477146148682,5.905891418457031,18.80552101135254,26.951852798461914,15.713138580322266,16.85202980041504,backtest,105.37750244140625
qlib\examples\benchmarks\TFT\data_formatters\qlib_Alpha158.py,18.386146545410156,93.83560943603516,101.75763702392578,14.37865161895752,19.543209075927734,25.84453010559082,51.01648712158203,102.90320587158203,33.42776107788086,utils,102.90320587158203
qlib\qlib\rl\contrib\__init__.py,0.06451363861560822,0.06451363861560822,1.0658154487609863,84.41706085205078,0.06451363861560822,1.0658154487609863,1.001301884651184,5.05398416519165,1.0658154487609863,rl,84.41706085205078
qlib\scripts\data_collector\index.py,11.548747062683105,92.2852554321289,32.05712127685547,10.252500534057617,33.8780632019043,18.8510684967041,13.798592567443848,25.434188842773438,20.496187210083008,data,92.2852554321289
