file_path,contrib,data,model,rl,run,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\utils\resam.py,2.189363479614258,74.79837036132812,4.683138847351074,1.4012670516967773,30.216022491455078,4.550280570983887,11.097694396972656,68.75941467285156,24.077207565307617,data,74.79837036132812
qlib\qlib\data\__init__.py,1.3673700094223022,60.16427993774414,2.0,0.0,4.102109909057617,0.0,2.7347400188446045,2.7347400188446045,5.469480037689209,data,60.16427993774414
qlib\qlib\contrib\model\pytorch_tcts.py,53.14784240722656,87.62549591064453,108.11840057373047,33.57435607910156,49.726959228515625,18.586442947387695,93.41288757324219,66.64400482177734,55.62662887573242,model,108.11840057373047
qlib\qlib\model\riskmodel\__init__.py,0.8311997652053833,0.0,56.61119079589844,0.35622841119766235,0.35622841119766235,2.6623992919921875,0.35622841119766235,0.35622841119766235,5.968570232391357,model,56.61119079589844
qlib\qlib\contrib\model\gbdt.py,57.73326873779297,70.4668960571289,80.24784088134766,4.789010047912598,19.00463104248047,13.441816329956055,77.28730773925781,7.302453994750977,43.12626647949219,model,80.24784088134766
qlib\qlib\rl\__init__.py,0.0,0.0,0.0,85.04080963134766,0.0,0.0,0.0,0.0,2.704437255859375,rl,85.04080963134766
qlib\qlib\utils\__init__.py,23.98183822631836,124.65949249267578,42.116172790527344,71.6329574584961,100.9276123046875,29.089885711669922,23.80264663696289,78.21186065673828,82.1718978881836,data,124.65949249267578
qlib\qlib\contrib\report\analysis_position\risk_analysis.py,52.68016815185547,88.94696044921875,13.635281562805176,0.19821137189865112,10.981385231018066,3.497854471206665,7.780423164367676,8.207200050354004,26.214223861694336,data,88.94696044921875
qlib\qlib\model\base.py,2.344663143157959,46.39607620239258,81.21321868896484,0.4148654043674469,3.414865493774414,4.521135330200195,54.59862518310547,5.328808784484863,19.572351455688477,model,81.21321868896484
qlib\qlib\data\inst_processor.py,3.9481379985809326,61.73978805541992,0.803276538848877,0.0,4.14100456237793,1.412071943283081,3.8849899768829346,3.011831283569336,11.376197814941406,data,61.73978805541992
qlib\qlib\contrib\model\pytorch_tcn.py,54.72330856323242,83.49803924560547,87.71112823486328,32.96210479736328,23.17751693725586,20.347394943237305,81.57315826416016,62.110939025878906,43.08782196044922,model,87.71112823486328
qlib\qlib\contrib\ops\__init__.py,54.89471435546875,0.8917456865310669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contrib,54.89471435546875
qlib\qlib\log.py,9.09582233428955,7.7454071044921875,25.023094177246094,23.611982345581055,3.4842331409454346,12.512219429016113,21.563701629638672,8.285375595092773,25.531970977783203,workflow,25.531970977783203
qlib\qlib\model\meta\dataset.py,2.2424817085266113,53.86195755004883,57.92036437988281,1.9429794549942017,3.88016414642334,3.7601890563964844,53.071388244628906,2.938530206680298,23.682052612304688,model,57.92036437988281
qlib\qlib\workflow\online\__init__.py,4.605412483215332,0.0,0.0,0.0,0.0,4.172783851623535,1.0,0.0,134.1649169921875,workflow,134.1649169921875
qlib\qlib\rl\utils\__init__.py,1.0,44.0,0.0,81.7869644165039,3.0,0.0,2.0,74.3277587890625,4.0,rl,81.7869644165039
qlib\qlib\typehint.py,2.1892104148864746,9.581958770751953,14.351346015930176,1.582863211631775,2.2361786365509033,5.535797119140625,2.018406867980957,4.402907848358154,7.016009330749512,model,14.351346015930176
qlib\qlib\contrib\rolling\__main__.py,64.90740203857422,1.1390830278396606,19.58755874633789,3.8315579891204834,1.5814464092254639,7.343318462371826,3.8315579891204834,5.701435565948486,9.097350120544434,contrib,64.90740203857422
qlib\qlib\workflow\online\strategy.py,15.052950859069824,56.625152587890625,97.0570297241211,28.93739891052246,35.61487579345703,106.75279998779297,79.74565124511719,10.517607688903809,209.72366333007812,workflow,209.72366333007812
qlib\qlib\rl\interpreter.py,0.9237685203552246,0.7813909649848938,1.0509490966796875,72.99856567382812,8.247471809387207,4.835679054260254,2.116673469543457,1.6984591484069824,4.398746490478516,rl,72.99856567382812
qlib\qlib\backtest\executor.py,10.86957836151123,75.44268035888672,16.51485252380371,15.68508529663086,16.38344955444336,121.48001861572266,10.248467445373535,16.9200496673584,39.4808235168457,strategy,121.48001861572266
qlib\qlib\rl\strategy\single_order.py,3.225048780441284,0.0,14.440177917480469,82.44070434570312,0.0,93.69751739501953,0.5795280337333679,7.0591630935668945,9.185736656188965,strategy,93.69751739501953
qlib\qlib\rl\order_execution\policy.py,4.1045823097229,23.601688385009766,79.74781036376953,101.53372955322266,56.38703155517578,12.168578147888184,5.655714988708496,6.501642227172852,33.43061828613281,rl,101.53372955322266
qlib\qlib\contrib\data\highfreq_processor.py,51.406494140625,80.37212371826172,5.816010475158691,0.0,10.659273147583008,1.352060317993164,7.553112983703613,8.645514488220215,13.689536094665527,data,80.37212371826172
qlib\qlib\contrib\report\analysis_position\parse_position.py,52.5261116027832,92.2490234375,15.433256149291992,2.4380300045013428,40.78950500488281,8.52729320526123,6.773848533630371,9.260289192199707,37.16813278198242,data,92.2490234375
qlib\qlib\data\dataset\loader.py,10.682984352111816,88.40799713134766,15.306591987609863,48.500728607177734,19.326927185058594,11.169646263122559,12.122228622436523,12.262618064880371,29.130399703979492,data,88.40799713134766
qlib\qlib\contrib\strategy\optimizer\__init__.py,54.79594802856445,0.0,1.0,2.33225417137146,0.0,91.96275329589844,0.0,0.0,5.197871685028076,strategy,91.96275329589844
qlib\qlib\strategy\base.py,5.367400169372559,62.73264694213867,5.451286315917969,37.30476760864258,9.214603424072266,141.7341766357422,4.320533275604248,7.2267537117004395,25.38579559326172,strategy,141.7341766357422
qlib\qlib\contrib\data\data.py,55.158058166503906,63.60190963745117,1.148932695388794,1.5713154077529907,6.163766860961914,0.7528799772262573,4.91912317276001,8.367692947387695,7.14512825012207,data,63.60190963745117
qlib\qlib\data\base.py,6.850642204284668,69.82032775878906,17.378631591796875,4.136325836181641,28.928531646728516,18.708078384399414,9.370609283447266,9.317785263061523,21.670629501342773,data,69.82032775878906
qlib\qlib\strategy\__init__.py,0.0,0.0,0.0,0.0,0.0,91.31219482421875,0.0,0.0,5.217840194702148,strategy,91.31219482421875
qlib\qlib\backtest\__init__.py,7.057259559631348,73.01409149169922,28.212993621826172,4.869688034057617,24.51703453063965,117.00060272216797,7.710121154785156,13.860346794128418,30.838476181030273,strategy,117.00060272216797
qlib\qlib\rl\trainer\vessel.py,6.71481990814209,60.8317985534668,22.156763076782227,70.42101287841797,76.17668914794922,9.551637649536133,49.38969039916992,5.167622089385986,45.295406341552734,run,76.17668914794922
qlib\qlib\backtest\profit_attribution.py,2.1535489559173584,98.95418548583984,17.66930389404297,2.5058488845825195,38.60394287109375,7.765738010406494,7.683566570281982,9.33961296081543,19.6702880859375,data,98.95418548583984
qlib\qlib\data\client.py,7.785090923309326,61.630069732666016,14.95942497253418,24.04267120361328,22.35007095336914,7.7415242195129395,7.961789131164551,14.342549324035645,31.420406341552734,data,61.630069732666016
qlib\qlib\utils\data.py,2.6455564498901367,60.62194061279297,6.676973342895508,0.5319511890411377,3.969866991043091,6.413053035736084,4.148184299468994,72.75675201416016,12.141739845275879,utils,72.75675201416016
qlib\qlib\backtest\decision.py,7.466275691986084,89.38664245605469,26.537015914916992,28.627792358398438,28.21570587158203,112.23283386230469,9.864049911499023,14.493566513061523,32.91115951538086,strategy,112.23283386230469
qlib\qlib\contrib\report\analysis_position\rank_label.py,54.82765197753906,90.47438049316406,15.631067276000977,0.2433905154466629,20.825220108032227,3.118981122970581,5.155608654022217,7.39592170715332,20.968229293823242,data,90.47438049316406
qlib\qlib\contrib\rolling\__init__.py,58.019493103027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contrib,58.019493103027344
qlib\qlib\model\interpret\base.py,1.6394717693328857,0.6473655104637146,63.66578674316406,0.4290418326854706,0.4290418326854706,4.269261837005615,2.062858819961548,2.23085355758667,9.864398956298828,model,63.66578674316406
qlib\qlib\contrib\report\data\__init__.py,57.64310073852539,61.130828857421875,0.0,0.0,4.168010711669922,0.0,2.7786738872528076,2.7786738872528076,6.66441535949707,data,61.130828857421875
