file_path,backtest,contrib,data,model,rl,run,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,5.209280490875244,57.719947814941406,18.40955924987793,14.135622024536133,9.404363632202148,11.692094802856445,7.443924903869629,10.269105911254883,20.656591415405273,contrib,57.719947814941406
qlib\qlib\rl\reward.py,7.501636505126953,3.331927537918091,1.3281861543655396,0.9302036166191101,90.44818115234375,0.0,0.0,4.374569416046143,12.335664749145508,rl,90.44818115234375
qlib\qlib\contrib\model\pytorch_lstm.py,5.9763689041137695,68.44855499267578,93.65068054199219,92.09252166748047,40.57832717895508,43.0426139831543,91.82560729980469,72.99948120117188,52.24893569946289,data,93.65068054199219
qlib\qlib\workflow\task\collect.py,7.547471523284912,11.329771041870117,15.218853950500488,13.841636657714844,9.291739463806152,22.911334991455078,10.870989799499512,17.296924591064453,149.8252410888672,workflow,149.8252410888672
qlib\qlib\rl\utils\log.py,3.8546106815338135,13.142729759216309,54.83986282348633,11.675311088562012,70.02484893798828,22.39508628845215,11.341714859008789,67.36060333251953,40.143890380859375,rl,70.02484893798828
qlib\qlib\backtest\report.py,63.78797912597656,19.577119827270508,109.28807830810547,25.521162033081055,23.977510452270508,36.00973129272461,51.6737060546875,28.662355422973633,47.07212829589844,data,109.28807830810547
qlib\qlib\contrib\data\__init__.py,0.0,57.72470474243164,66.71148681640625,0.0,0.0,4.169467926025391,4.169467926025391,5.788233757019043,6.9994587898254395,data,66.71148681640625
qlib\qlib\rl\order_execution\simulator_simple.py,108.04438018798828,11.779300689697266,94.13700103759766,7.363094329833984,71.49897003173828,39.2017936706543,11.822301864624023,21.642993927001953,32.917598724365234,backtest,108.04438018798828
qlib\qlib\data\cache.py,15.313411712646484,24.560590744018555,129.97128295898438,46.01255416870117,87.26254272460938,77.34306335449219,33.80643844604492,39.27887725830078,70.64612579345703,data,129.97128295898438
qlib\qlib\contrib\report\data\ana.py,2.3314242362976074,56.60975646972656,75.79539489746094,7.967761993408203,5.26024866104126,35.50220489501953,11.183786392211914,11.652997970581055,16.721576690673828,data,75.79539489746094
qlib\qlib\contrib\data\processor.py,2.477681875228882,56.681610107421875,79.08021545410156,3.142029285430908,4.457415580749512,22.234302520751953,11.911191940307617,10.783697128295898,19.615047454833984,data,79.08021545410156
qlib\qlib\rl\strategy\__init__.py,2.6049113273620605,5.010282516479492,0.0,0.0,89.49335479736328,0.0,0.0,5.010282516479492,5.260105609893799,rl,89.49335479736328
qlib\qlib\rl\data\pickle_styled.py,103.31329345703125,12.812820434570312,110.74436950683594,9.628273010253906,71.52220153808594,30.799470901489258,13.458649635314941,23.163402557373047,43.34125900268555,data,110.74436950683594
qlib\qlib\model\riskmodel\base.py,2.653651714324951,17.850982666015625,57.667362213134766,66.05780029296875,5.019756317138672,26.9829158782959,10.550019264221191,17.268142700195312,44.50958251953125,model,66.05780029296875
qlib\qlib\contrib\torch.py,0.0,56.81856155395508,72.42817687988281,1.3683840036392212,0.0,4.494837284088135,5.419328689575195,6.296151161193848,8.728026390075684,data,72.42817687988281
qlib\qlib\backtest\account.py,84.1953125,15.352730751037598,66.51304626464844,30.51956558227539,16.356367111206055,29.543262481689453,15.360760688781738,14.962770462036133,48.56912612915039,backtest,84.1953125
qlib\qlib\rl\order_execution\interpreter.py,3.230112314224243,9.844593048095703,93.33065032958984,7.000685214996338,75.09989929199219,47.29120635986328,9.245158195495605,19.261199951171875,33.192012786865234,data,93.33065032958984
qlib\qlib\contrib\model\pytorch_gats.py,5.955926418304443,67.99507904052734,121.85000610351562,103.14617919921875,40.00587463378906,52.816368103027344,90.30403137207031,72.9697494506836,64.91213989257812,data,121.85000610351562
qlib\qlib\backtest\utils.py,77.15509796142578,13.677908897399902,82.05866241455078,3.535085916519165,5.572929382324219,55.89794921875,13.89861011505127,76.61515045166016,22.578245162963867,data,82.05866241455078
qlib\qlib\contrib\model\pytorch_adarnn.py,9.748086929321289,67.91719055175781,125.4755630493164,97.50827026367188,51.95807647705078,66.9159164428711,81.38604736328125,77.11102294921875,64.5634765625,data,125.4755630493164
qlib\qlib\rl\simulator.py,4.602781295776367,3.796318769454956,0.4297906458377838,0.0,87.69795227050781,0.0,0.0,4.059909343719482,3.3039636611938477,rl,87.69795227050781
qlib\qlib\contrib\tuner\pipeline.py,109.451904296875,64.90059661865234,87.62091064453125,23.521419525146484,6.142455577850342,64.48457336425781,41.430850982666016,23.50383758544922,49.48174285888672,backtest,109.451904296875
qlib\qlib\contrib\model\catboost_model.py,3.115591287612915,64.48529815673828,82.9462890625,78.09663391113281,9.467947006225586,13.673537254333496,86.3796615600586,14.0612211227417,49.22563934326172,tests,86.3796615600586
qlib\qlib\contrib\eva\alpha.py,0.25745469331741333,59.568023681640625,71.6090316772461,11.842596054077148,4.669781684875488,20.103961944580078,8.296673774719238,14.938675880432129,17.644784927368164,data,71.6090316772461
qlib\qlib\contrib\model\pytorch_add.py,4.847519874572754,64.9821548461914,105.91967010498047,107.06758880615234,37.71380615234375,66.33782196044922,77.05953216552734,66.87409973144531,71.6788330078125,model,107.06758880615234
qlib\qlib\contrib\model\pytorch_tabnet.py,12.649341583251953,63.715484619140625,94.08903503417969,97.45865631103516,39.60309982299805,43.135902404785156,84.58831024169922,72.15015411376953,55.89216995239258,model,97.45865631103516
qlib\qlib\contrib\model\__init__.py,2.085648536682129,60.04320526123047,9.246365547180176,85.12554931640625,1.769075870513916,14.142496109008789,2.3001549243927,6.5112786293029785,15.363485336303711,model,85.12554931640625
qlib\qlib\utils\index_data.py,4.354100227355957,14.150134086608887,98.12181854248047,6.074319362640381,5.213676929473877,50.43742752075195,21.328989028930664,74.14814758300781,28.796953201293945,data,98.12181854248047
qlib\qlib\data\ops.py,9.73611068725586,25.71980857849121,72.78689575195312,20.078542709350586,180.44705200195312,56.40498352050781,36.008399963378906,18.560684204101562,45.89251708984375,rl,180.44705200195312
qlib\qlib\data\storage\__init__.py,0.4663867950439453,2.8238255977630615,70.00314331054688,0.0,0.0,4.160780906677246,5.160780906677246,4.210752487182617,10.415253639221191,data,70.00314331054688
qlib\qlib\utils\serial.py,5.337789058685303,10.454839706420898,15.69420051574707,5.325010776519775,28.148418426513672,2.5057241916656494,5.599910259246826,72.85144805908203,12.343646049499512,utils,72.85144805908203
qlib\qlib\rl\utils\env_wrapper.py,1.89320969581604,12.709040641784668,2.5626120567321777,16.119903564453125,85.9976806640625,59.44679260253906,6.830270767211914,85.32151794433594,18.67402458190918,rl,85.9976806640625
qlib\qlib\model\riskmodel\shrink.py,2.407864570617676,6.264337062835693,25.063430786132812,54.29365539550781,5.479406356811523,18.491968154907227,9.640390396118164,9.361900329589844,18.030187606811523,model,54.29365539550781
qlib\qlib\rl\trainer\trainer.py,7.520981788635254,13.247184753417969,24.04381561279297,15.907316207885742,79.99109649658203,76.88465118408203,50.66252517700195,18.159406661987305,45.24110794067383,rl,79.99109649658203
qlib\qlib\contrib\report\__init__.py,14.835598945617676,60.72219467163086,1.2350748777389526,64.07256317138672,4.157607078552246,7.715994834899902,1.363356590270996,4.104698657989502,23.020328521728516,model,64.07256317138672
qlib\qlib\data\pit.py,0.9059677720069885,12.239212989807129,72.52658081054688,16.128660202026367,7.925398349761963,29.755542755126953,14.7215576171875,12.216465950012207,18.926410675048828,data,72.52658081054688
qlib\qlib\contrib\model\pytorch_gats_ts.py,5.726037979125977,67.84251403808594,127.2831802368164,101.6456527709961,69.3727798461914,54.208980560302734,82.94721221923828,72.94132995605469,71.20527648925781,data,127.2831802368164
qlib\qlib\rl\data\base.py,0.0,7.535872936248779,82.17411041259766,4.054570198059082,86.58802795410156,13.024039268493652,5.898874282836914,12.311617851257324,15.520914077758789,rl,86.58802795410156
qlib\qlib\rl\trainer\callbacks.py,6.470485210418701,18.858882904052734,71.19697570800781,84.05299377441406,79.26421356201172,20.439088821411133,82.69123840332031,17.331058502197266,64.74241638183594,model,84.05299377441406
qlib\qlib\rl\aux_info.py,7.772327423095703,3.511399745941162,0.4297906458377838,0.0,87.69795227050781,7.3281168937683105,0.0,3.7595415115356445,7.699906349182129,rl,87.69795227050781
qlib\qlib\contrib\model\pytorch_gru_ts.py,5.749975204467773,70.03356170654297,99.11675262451172,92.54930877685547,98.80113220214844,50.744110107421875,81.19052124023438,75.53228759765625,61.03328323364258,data,99.11675262451172
qlib\qlib\data\dataset\processor.py,6.840548038482666,11.63646411895752,83.37554168701172,18.490203857421875,10.425562858581543,35.11186599731445,25.62370491027832,21.775285720825195,41.729591369628906,data,83.37554168701172
qlib\qlib\rl\data\__init__.py,0.0,5.186769008636475,66.71148681640625,0.0,89.55758666992188,4.169467926025391,4.169467926025391,6.576591968536377,6.9994587898254395,rl,89.55758666992188
qlib\qlib\contrib\model\pytorch_gru.py,5.918502330780029,68.71843719482422,93.3320083618164,92.10542297363281,40.714542388916016,51.81895446777344,89.3828353881836,72.32978820800781,57.44926071166992,data,93.3320083618164
qlib\qlib\data\dataset\storage.py,1.0208079814910889,9.397924423217773,76.48975372314453,18.621482849121094,2.032627582550049,17.089670181274414,8.83298110961914,11.36211109161377,28.3115291595459,data,76.48975372314453
qlib\qlib\contrib\data\utils\sepdf.py,2.805652141571045,57.71977233886719,66.8228759765625,4.843925952911377,6.90425443649292,17.499202728271484,12.140358924865723,74.47957611083984,14.449413299560547,utils,74.47957611083984
qlib\qlib\rl\contrib\utils.py,2.846208333969116,61.84660339355469,77.43810272216797,2.7860770225524902,90.4499740600586,8.890420913696289,8.332128524780273,84.51347351074219,10.5662260055542,rl,90.4499740600586
qlib\qlib\backtest\backtest.py,110.92007446289062,10.458013534545898,69.21717071533203,8.571297645568848,6.397531986236572,12.31489372253418,9.568711280822754,14.054752349853516,34.721500396728516,backtest,110.92007446289062
qlib\qlib\rl\trainer\__init__.py,96.8683853149414,6.984259128570557,0.0,0.0,91.89276885986328,0.0,0.0,4.984259128570557,10.23192310333252,backtest,96.8683853149414
qlib\qlib\data\_libs\__init__.py,0.6414279341697693,3.471418619155884,66.71148681640625,0.6414279341697693,0.6414279341697693,4.169467926025391,4.810895919799805,4.861241340637207,8.28231430053711,data,66.71148681640625
qlib\qlib\utils\mod.py,2.9354088306427,15.911956787109375,22.514375686645508,34.816829681396484,52.8275260925293,12.453547477722168,9.942665100097656,100.64881134033203,14.47675895690918,utils,100.64881134033203
qlib\qlib\backtest\signal.py,103.43885803222656,11.852740287780762,69.8761215209961,75.2818603515625,4.748579502105713,4.939643859863281,27.944347381591797,13.666285514831543,33.47499465942383,backtest,103.43885803222656
qlib\qlib\rl\contrib\__init__.py,0.0,57.30183792114258,0.0,0.0,89.55758666992188,0.0,0.0,3.9755442142486572,0.050345562398433685,rl,89.55758666992188
qlib\qlib\data\storage\file_storage.py,11.909626007080078,27.56109619140625,103.0727310180664,33.378204345703125,32.49449920654297,38.49018478393555,29.75613021850586,32.768157958984375,34.8668327331543,data,103.0727310180664
qlib\qlib\model\riskmodel\structured.py,2.4298160076141357,19.50152587890625,14.747709274291992,70.34014129638672,3.162264108657837,20.622053146362305,5.0920867919921875,9.650675773620605,24.249134063720703,model,70.34014129638672
qlib\qlib\contrib\report\graph.py,3.988882303237915,64.7259521484375,83.7565689086914,33.67631149291992,5.710685729980469,23.72743034362793,13.07718563079834,18.786386489868164,27.070112228393555,data,83.7565689086914
qlib\qlib\utils\resam.py,2.455411434173584,8.00162124633789,82.22540283203125,5.646572113037109,4.213746070861816,33.46649932861328,17.59680938720703,72.4172592163086,29.151411056518555,data,82.22540283203125
qlib\qlib\data\__init__.py,0.0,2.7821857929229736,66.63375854492188,2.0,0.0,4.102109909057617,4.102109909057617,4.1495561599731445,6.88429594039917,data,66.63375854492188
qlib\qlib\contrib\model\pytorch_tcts.py,14.816699981689453,71.74284362792969,98.9018783569336,116.52339172363281,43.75209045410156,54.83110809326172,105.8774185180664,82.3452377319336,65.102783203125,model,116.52339172363281
qlib\qlib\model\riskmodel\__init__.py,0.4749712347984314,2.4750092029571533,0.0,59.79861831665039,0.35622841119766235,0.35622841119766235,0.35622841119766235,2.0000381469726562,6.4936370849609375,model,59.79861831665039
qlib\qlib\contrib\model\gbdt.py,10.317355155944824,67.18899536132812,80.0105972290039,84.72599792480469,9.656509399414062,20.719980239868164,85.77482604980469,17.037809371948242,50.964412689208984,tests,85.77482604980469
qlib\qlib\rl\__init__.py,0.0,2.3984029293060303,0.0,0.0,92.08592224121094,0.0,0.0,2.3984029293060303,2.7544708251953125,rl,92.08592224121094
qlib\qlib\utils\__init__.py,16.697696685791016,46.59424591064453,145.24618530273438,49.74797439575195,89.05587005615234,116.7298812866211,44.722206115722656,102.0594711303711,101.1082992553711,data,145.24618530273438
qlib\qlib\model\base.py,0.9297977089881897,7.770534038543701,52.46467208862305,85.27406311035156,0.4148654043674469,3.6863951683044434,59.2623405456543,10.5308198928833,23.628042221069336,model,85.27406311035156
qlib\qlib\contrib\report\analysis_position\risk_analysis.py,8.515759468078613,61.19768524169922,98.77861785888672,14.747097969055176,1.9279706478118896,12.550827026367188,13.20952320098877,14.230608940124512,30.731904983520508,data,98.77861785888672
qlib\qlib\data\inst_processor.py,0.0,8.390698432922363,67.2611312866211,0.803276538848877,0.0,4.14100456237793,5.755134105682373,4.441286563873291,12.805652618408203,data,67.2611312866211
qlib\qlib\contrib\model\pytorch_tcn.py,4.5177154541015625,67.9527359008789,92.63253784179688,93.20329284667969,40.58317947387695,25.165523529052734,91.67510223388672,72.65615844726562,51.50213623046875,model,93.20329284667969
qlib\qlib\contrib\ops\__init__.py,0.0,54.9450569152832,0.7790043354034424,0.0,0.0,0.0,0.0,1.618765950202942,0.050345562398433685,contrib,54.9450569152832
qlib\qlib\log.py,5.366927623748779,13.276784896850586,10.822624206542969,26.89081382751465,27.842073440551758,6.385890483856201,25.41183853149414,11.63882827758789,30.833820343017578,workflow,30.833820343017578
qlib\qlib\model\meta\dataset.py,0.44565683603286743,7.349999904632568,60.40260314941406,61.03450393676758,1.9429794549942017,3.88016414642334,57.33429718017578,8.046049118041992,28.161849975585938,model,61.03450393676758
qlib\qlib\workflow\online\__init__.py,2.6921513080596924,7.347909450531006,0.0,0.0,0.0,0.0,1.0,2.742496967315674,140.03219604492188,workflow,140.03219604492188
qlib\qlib\rl\utils\__init__.py,0.0,6.452880859375,48.0,0.0,88.79727172851562,3.0,3.0,79.83317565917969,5.04960298538208,rl,88.79727172851562
qlib\qlib\typehint.py,3.471508502960205,2.756700277328491,10.453046798706055,15.050782203674316,1.582863211631775,2.2361786365509033,2.2361786365509033,4.970397472381592,7.622356414794922,model,15.050782203674316
qlib\qlib\contrib\rolling\__main__.py,5.2000274658203125,70.3240737915039,2.09895920753479,22.476837158203125,7.663362503051758,4.837235927581787,6.393842697143555,11.177552223205566,11.297438621520996,contrib,70.3240737915039
qlib\qlib\workflow\online\strategy.py,9.237540245056152,33.878597259521484,64.62539672851562,103.76416778564453,32.876708984375,38.66203689575195,88.97036743164062,24.655437469482422,236.10902404785156,workflow,236.10902404785156
qlib\qlib\rl\interpreter.py,4.793402194976807,5.177681922912598,0.7813909649848938,1.0509490966796875,79.16459655761719,8.483114242553711,4.233346939086914,5.489072799682617,7.819809913635254,rl,79.16459655761719
qlib\qlib\backtest\executor.py,66.89805603027344,25.51107406616211,85.30155944824219,20.27292823791504,20.824172973632812,20.53343963623047,18.490795135498047,29.079866409301758,51.247161865234375,data,85.30155944824219
qlib\qlib\rl\strategy\single_order.py,3.8423023223876953,9.257657051086426,0.0,14.999855041503906,89.25865173339844,0.38492804765701294,1.1590560674667358,16.00798797607422,9.24068546295166,rl,89.25865173339844
qlib\qlib\contrib\data\highfreq_processor.py,0.9965053796768188,53.99032974243164,87.60342407226562,5.816010475158691,1.6019387245178223,11.853984832763672,9.327876091003418,11.770635604858398,15.6082181930542,data,87.60342407226562
qlib\qlib\rl\order_execution\policy.py,7.758663654327393,13.832830429077148,27.360702514648438,88.42405700683594,112.03789520263672,64.91085815429688,10.908589363098145,17.42050552368164,38.3665771484375,rl,112.03789520263672
qlib\qlib\contrib\report\analysis_position\parse_position.py,5.02195405960083,60.25602340698242,103.17620849609375,16.04149627685547,8.281476020812988,42.43292236328125,10.932909965515137,13.441699028015137,40.5157470703125,data,103.17620849609375
qlib\qlib\data\dataset\loader.py,7.908661842346191,18.201122283935547,101.1629638671875,18.216598510742188,56.23239517211914,27.27009391784668,22.093305587768555,21.188011169433594,36.812538146972656,data,101.1629638671875
qlib\qlib\contrib\strategy\optimizer\__init__.py,2.598935842514038,57.44498062133789,0.0,1.0,2.33225417137146,0.0,0.0,4.214630126953125,5.24796724319458,contrib,57.44498062133789
qlib\qlib\strategy\base.py,8.317849159240723,13.509305000305176,70.06739807128906,6.790953159332275,41.430458068847656,10.702523231506348,7.72313117980957,15.952729225158691,30.70750617980957,data,70.06739807128906
qlib\qlib\data\base.py,0.8863308429718018,13.59882926940918,78.09590911865234,18.474199295043945,4.767394542694092,30.80315589904785,11.313272476196289,12.131196022033691,28.52518081665039,data,78.09590911865234
qlib\qlib\contrib\data\data.py,3.99946665763855,57.69638442993164,70.70120239257812,2.2244861125946045,2.6468687057495117,9.761964797973633,9.086420059204102,12.834193229675293,9.683454513549805,data,70.70120239257812
qlib\qlib\strategy\__init__.py,2.608920097351074,2.6593284606933594,0.0,0.0,0.0,0.0,0.0,2.6593284606933594,5.268248558044434,workflow,5.268248558044434
qlib\qlib\backtest\__init__.py,108.91374206542969,19.955219268798828,81.69166564941406,30.92631721496582,6.316578388214111,26.945768356323242,13.750471115112305,23.719696044921875,38.92756652832031,backtest,108.91374206542969
qlib\qlib\rl\trainer\vessel.py,7.872614860534668,21.524019241333008,69.04740905761719,25.98198699951172,83.66002655029297,81.91034698486328,61.44064712524414,19.378921508789062,54.717403411865234,rl,83.66002655029297
qlib\qlib\backtest\profit_attribution.py,68.51374816894531,9.699399948120117,109.2239990234375,19.556596755981445,5.753960132598877,45.08860778808594,13.118439674377441,17.933717727661133,24.886198043823242,data,109.2239990234375
qlib\qlib\data\client.py,5.116527080535889,14.207564353942871,68.03327178955078,16.387468338012695,26.914020538330078,25.86709976196289,11.146703720092773,18.813310623168945,39.766212463378906,data,68.03327178955078
qlib\qlib\utils\data.py,2.0309667587280273,7.236170768737793,67.57110595703125,7.426481246948242,2.0907130241394043,5.076112747192383,7.940144062042236,75.67826843261719,15.0198974609375,utils,75.67826843261719
qlib\qlib\backtest\decision.py,75.14894104003906,21.59243392944336,98.71916961669922,27.915748596191406,32.48237991333008,32.14585876464844,16.17031478881836,28.019020080566406,41.84257888793945,data,98.71916961669922
qlib\qlib\contrib\report\analysis_position\rank_label.py,7.570806980133057,61.805362701416016,99.131591796875,16.996305465698242,1.7107967138290405,22.412723541259766,9.562460899353027,14.193489074707031,25.688148498535156,data,99.131591796875
qlib\qlib\contrib\rolling\__init__.py,0.0,61.194618225097656,0.0,0.0,0.0,0.0,0.0,1.618765950202942,0.050345562398433685,contrib,61.194618225097656
qlib\qlib\model\interpret\base.py,0.5720558166503906,3.842432975769043,0.6473655104637146,67.0959243774414,0.4290418326854706,0.8241392374038696,2.062858819961548,3.994394540786743,11.033102035522461,model,67.0959243774414
qlib\qlib\contrib\report\data\__init__.py,0.0,60.466552734375,66.68817138671875,0.0,0.0,4.168010711669922,4.168010711669922,5.786005973815918,8.104035377502441,data,66.68817138671875
qlib\qlib\workflow\online\manager.py,40.34428405761719,33.887664794921875,63.5970344543457,103.08365631103516,17.062255859375,37.30846405029297,37.904972076416016,21.84320068359375,242.63009643554688,workflow,242.63009643554688
qlib\qlib\tests\config.py,8.942834854125977,86.66356658935547,91.52705383300781,92.68136596679688,38.61211013793945,14.670207977294922,115.32585906982422,22.090482711791992,190.63697814941406,workflow,190.63697814941406
qlib\qlib\contrib\ops\high_freq.py,2.051530122756958,54.15779113769531,91.714599609375,2.779330253601074,44.69010543823242,19.096193313598633,11.969947814941406,12.824646949768066,17.178661346435547,data,91.714599609375
qlib\qlib\utils\exceptions.py,1.0,3.073101043701172,0.0,1.0,2.5377328395843506,0.0,1.0,73.55853271484375,3.0,utils,73.55853271484375
qlib\qlib\workflow\online\utils.py,17.280874252319336,25.60881233215332,16.527875900268555,98.86075592041016,3.553992748260498,10.721467971801758,7.7609710693359375,75.00584411621094,204.1771240234375,workflow,204.1771240234375
qlib\qlib\contrib\meta\__init__.py,0.0,55.25907516479492,9.320865631103516,0.0,0.0,0.5825541019439697,0.5825541019439697,2.1990132331848145,1.0210813283920288,contrib,55.25907516479492
qlib\qlib\data\dataset\__init__.py,0.9656202793121338,14.033223152160645,97.17212677001953,6.313575744628906,2.9749252796173096,45.62726974487305,44.23837661743164,16.59331703186035,19.564863204956055,data,97.17212677001953
qlib\qlib\contrib\report\analysis_position\score_ic.py,7.3732404708862305,63.855037689208984,74.599853515625,17.472593307495117,1.0490113496780396,14.296658515930176,7.751915454864502,11.682290077209473,22.89073371887207,data,74.599853515625
qlib\qlib\cli\run.py,11.714055061340332,18.103113174438477,27.598352432250977,23.546627044677734,36.67298126220703,81.21009826660156,13.828452110290527,22.641054153442383,178.54408264160156,workflow,178.54408264160156
qlib\qlib\rl\contrib\train_onpolicy.py,119.2311019897461,79.1229019165039,113.98336029052734,38.280086517333984,84.4237060546875,95.1030044555664,52.0709114074707,38.48799133300781,157.0748748779297,workflow,157.0748748779297
