file_path,KDE,LBP_MRF,LBSP,MultiLayer,PBAS,SigmaDelta,T2F,TwoPoints,ViBe,VuMeter,dp,general,lb,main,best_module,best_likelihood
bgslibrary\bgslibrary\algorithms\StaticFrameDifference.h,0.36269402503967285,6.732450485229492,2.6263577938079834,1.1442850828170776,21.851865768432617,1.1442850828170776,0.17693769931793213,3.3517098426818848,1.1442850828170776,1.1442850828170776,1.3212227821350098,3.627828598022461,1.5161961317062378,11.227958679199219,PBAS,21.851865768432617
bgslibrary\bgslibrary\algorithms\LOBSTER.h,4.40545129776001,38.41223907470703,105.85130310058594,3.1535818576812744,24.54561996459961,3.1535818576812744,2.184781551361084,4.374371528625488,2.1535818576812744,3.1535818576812744,3.3383631706237793,5.664724349975586,41.54234313964844,12.600419044494629,LBSP,105.85130310058594
bgslibrary\bgslibrary\algorithms\dp\ZivkovicAGMM.cpp,14.806679725646973,48.750823974609375,6.879982948303223,11.846304893493652,21.126684188842773,6.979913234710693,36.5380859375,5.268465995788574,16.947322845458984,6.979913234710693,163.654296875,7.511219501495361,48.55453109741211,15.9003324508667,dp,163.654296875
bgslibrary\bgslibrary\algorithms\LBMixtureOfGaussians.cpp,11.605794906616211,31.656301498413086,6.638245105743408,7.323551654815674,16.541072845458984,7.323551654815674,4.19783878326416,5.358606338500977,17.49853515625,7.323551654815674,5.3403520584106445,7.786610126495361,97.23294067382812,15.72149658203125,lb,97.23294067382812
bgslibrary\bgslibrary\algorithms\KDE\NPBGSubtractor.h,102.9033432006836,0.3812792897224426,32.293724060058594,1.1484383344650269,1.8076307773590088,5.463042736053467,0.0,4.851706027984619,1.1484383344650269,1.1484383344650269,2.979597806930542,3.6179006099700928,1.3210238218307495,14.443593978881836,KDE,102.9033432006836
bgslibrary\bgslibrary\algorithms\LBP_MRF\graph.h,54.15830612182617,185.9931182861328,75.69820404052734,3.5371501445770264,1.5532686710357666,2.6970577239990234,44.21082305908203,5.788096904754639,30.51214027404785,2.6970577239990234,7.791112899780273,5.167123317718506,73.13002014160156,6.029942512512207,LBP_MRF,185.9931182861328
bgslibrary\bgslibrary\algorithms\KDE\KernelTable.cpp,87.48220825195312,14.160463333129883,3.308826446533203,1.1450873613357544,0.3978029191493988,1.5428903102874756,0.0,4.521927356719971,1.5428903102874756,1.5428903102874756,1.1450873613357544,3.6310243606567383,5.925687313079834,10.99908447265625,KDE,87.48220825195312
bgslibrary\gui\qt\qt_utils.h,16.595457077026367,20.073001861572266,2.159698009490967,2.159698009490967,2.515519618988037,0.3558215796947479,2.657289743423462,0.3558215796947479,0.3558215796947479,0.3558215796947479,0.17624402046203613,0.17624402046203613,2.6897923946380615,6.168540954589844,LBP_MRF,20.073001861572266
bgslibrary\bgslibrary\algorithms\dp\MeanBGS.h,8.18868350982666,17.38578224182129,6.41271448135376,5.24416446685791,14.5997896194458,5.24416446685791,4.09434175491333,5.412378787994385,3.196993350982666,5.24416446685791,98.93099212646484,7.744182586669922,11.387449264526367,26.148101806640625,dp,98.93099212646484
bgslibrary\bgslibrary\algorithms\VuMeter\TBackgroundVuMeter.cpp,7.333663463592529,43.122718811035156,6.619379043579102,7.088720321655273,26.574634552001953,5.151014804840088,98.53314971923828,6.299534320831299,11.471626281738281,111.55531311035156,8.556976318359375,13.614383697509766,8.549908638000488,9.489669799804688,VuMeter,111.55531311035156
bgslibrary\bgslibrary\FrameProcessor.cpp,97.42594146728516,208.0276641845703,26.76304817199707,106.46800994873047,66.40283966064453,124.31939697265625,69.50404357910156,126.99690246582031,65.22897338867188,121.79109191894531,40.70671463012695,1.4845645427703857,59.56174087524414,21.143264770507812,LBP_MRF,208.0276641845703
bgslibrary\bgslibrary\algorithms\MixtureOfGaussianV2.h,4.404566764831543,13.48922061920166,4.682639122009277,3.1533985137939453,26.25921058654785,3.1533985137939453,3.3634626865386963,4.373924732208252,2.1533985137939453,3.1533985137939453,4.3380279541015625,5.842833042144775,7.8619232177734375,12.593109130859375,PBAS,26.25921058654785
bgslibrary\bgslibrary\algorithms\ViBe.h,4.555178642272949,10.404897689819336,4.747255802154541,4.692000389099121,22.30362892150879,3.8418397903442383,2.6601037979125977,4.412939548492432,72.79679870605469,2.207589626312256,5.222609043121338,6.170016765594482,7.758211612701416,13.717721939086914,ViBe,72.79679870605469
bgslibrary\bgslibrary\algorithms\LBFuzzyGaussian.cpp,11.605794906616211,31.656301498413086,6.638245105743408,7.323551654815674,16.541072845458984,7.323551654815674,4.19783878326416,5.358606338500977,17.49853515625,7.323551654815674,5.3403520584106445,7.786610126495361,97.23294067382812,15.72149658203125,lb,97.23294067382812
bgslibrary\bgslibrary\algorithms\FuzzySugenoIntegral.cpp,15.450417518615723,108.90059661865234,56.81716537475586,10.626616477966309,23.9067325592041,8.811541557312012,57.9020881652832,7.139551639556885,17.045549392700195,8.811541557312012,21.837080001831055,11.752869606018066,92.45230102539062,16.804351806640625,LBP_MRF,108.90059661865234
bgslibrary\bgslibrary\algorithms\MultiLayer\BGS.h,35.38524627685547,152.41590881347656,116.10431671142578,111.74835968017578,27.58246421813965,7.177610397338867,71.61750793457031,9.034823417663574,29.41831398010254,7.177610397338867,22.913057327270508,13.47277545928955,108.18417358398438,32.85093688964844,LBP_MRF,152.41590881347656
bgslibrary\bgslibrary\algorithms\T2FMRF_UV.cpp,13.303119659423828,66.01012420654297,8.554763793945312,8.216607093811035,26.258102416992188,8.216607093811035,70.48698425292969,7.290722370147705,16.21883201599121,8.216607093811035,86.03792572021484,8.702880859375,54.62839126586914,15.495468139648438,dp,86.03792572021484
