file_path,configs,datasets,environments,policies,robot_devices,best_module,best_likelihood
lerobot\src\lerobot\robots\lekiwi\__init__.py,0.0,0.0,0.7385900616645813,0.0,47.841522216796875,robot_devices,47.841522216796875
lerobot\src\lerobot\scripts\lerobot_find_cameras.py,27.88801383972168,21.594593048095703,8.061832427978516,7.903764724731445,10.399696350097656,configs,27.88801383972168
lerobot\src\lerobot\rl\learner.py,32.23801803588867,62.993431091308594,12.17069149017334,33.344913482666016,64.65967559814453,robot_devices,64.65967559814453
lerobot\src\lerobot\processor\__init__.py,4.958159923553467,4.513392925262451,3.49312686920166,17.076173782348633,50.56063461303711,robot_devices,50.56063461303711
lerobot\src\lerobot\policies\__init__.py,19.36318016052246,1.0162242650985718,3.7449288368225098,92.15492248535156,47.922672271728516,policies,92.15492248535156
lerobot\src\lerobot\processor\device_processor.py,19.8331298828125,11.149883270263672,1.0,9.510770797729492,38.13134002685547,robot_devices,38.13134002685547
lerobot\src\lerobot\robots\lekiwi\lekiwi_host.py,27.835168838500977,12.764673233032227,8.953615188598633,5.439177513122559,59.77163314819336,robot_devices,59.77163314819336
lerobot\src\lerobot\rewards\robometer\modeling_robometer.py,23.69198226928711,15.375219345092773,4.3056793212890625,13.16834545135498,35.22056579589844,robot_devices,35.22056579589844
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_xr_controller.py,21.030900955200195,1.1357334852218628,4.915191650390625,1.3357105255126953,39.36505126953125,robot_devices,39.36505126953125
lerobot\src\lerobot\datasets\dataset_writer.py,14.226446151733398,122.16284942626953,8.650737762451172,10.430137634277344,15.21322250366211,datasets,122.16284942626953
lerobot\src\lerobot\policies\groot\__init__.py,0.8360335230827332,1.0600214004516602,0.8360335230827332,78.59127044677734,8.51409912109375,policies,78.59127044677734
lerobot\src\lerobot\common\wandb_utils.py,34.3278694152832,58.848941802978516,12.367490768432617,28.598217010498047,8.203330039978027,datasets,58.848941802978516
lerobot\src\lerobot\robots\reachy2\configuration_reachy2.py,11.665190696716309,9.299013137817383,6.160988807678223,4.253509998321533,61.065589904785156,robot_devices,61.065589904785156
lerobot\tests\annotations\test_modules.py,23.087100982666016,117.47354125976562,8.574797630310059,7.368696212768555,62.541412353515625,datasets,117.47354125976562
lerobot\src\lerobot\scripts\lerobot_eval.py,25.872642517089844,111.06519317626953,44.37025451660156,25.236417770385742,35.476749420166016,datasets,111.06519317626953
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\xr_controller_processor.py,3.551604747772217,4.098201751708984,1.8903297185897827,8.0,47.892295837402344,robot_devices,47.892295837402344
lerobot\src\lerobot\teleoperators\utils.py,19.551651000976562,2.4545578956604004,1.246056079864502,0.27921196818351746,86.98799133300781,robot_devices,86.98799133300781
lerobot\src\lerobot\optim\optimizers.py,22.400217056274414,10.014423370361328,5.626009941101074,2.219412326812744,4.6908183097839355,configs,22.400217056274414
lerobot\tests\envs\test_envs.py,21.24185562133789,16.455474853515625,66.6860122680664,12.17603588104248,11.062236785888672,environments,66.6860122680664
lerobot\tests\utils\test_io_utils.py,2.793200969696045,10.928953170776367,1.7557711601257324,10.369775772094727,1.6572175025939941,datasets,10.928953170776367
lerobot\setup.py,1.7738442420959473,5.916165351867676,2.0366673469543457,0.0,3.6752524375915527,datasets,5.916165351867676
lerobot\src\lerobot\async_inference\policy_server.py,31.398225784301758,15.190444946289062,68.32869720458984,95.1846694946289,67.43498229980469,policies,95.1846694946289
lerobot\tests\robots\test_unitree_g1.py,64.59932708740234,4.574734210968018,3.426321029663086,4.5697221755981445,67.86321258544922,robot_devices,67.86321258544922
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.699575424194336,2.6892945766448975,1.1352752447128296,8.781760215759277,12.815285682678223,configs,17.699575424194336
lerobot\src\lerobot\policies\pi05\__init__.py,0.7402927279472351,0.9386299848556519,0.7402927279472351,75.7964096069336,3.865968942642212,policies,75.7964096069336
lerobot\examples\dataset\use_dataset_tools.py,4.585179328918457,116.44248962402344,2.7595949172973633,5.677642345428467,8.456388473510742,datasets,116.44248962402344
lerobot\src\lerobot\configs\dataset.py,56.57076644897461,46.177433013916016,5.218155384063721,1.3737379312515259,12.27585220336914,configs,56.57076644897461
lerobot\src\lerobot\datasets\depth_utils.py,6.607833385467529,76.25861358642578,2.3776206970214844,4.530810832977295,4.609901428222656,datasets,76.25861358642578
lerobot\examples\so100_to_so100_EE\teleoperate.py,21.34550666809082,10.582351684570312,4.301208019256592,3.207551956176758,51.74229431152344,robot_devices,51.74229431152344
lerobot\src\lerobot\policies\groot\action_head\cross_attention_dit.py,24.675716400146484,12.033055305480957,6.923417568206787,65.33169555664062,7.42631196975708,policies,65.33169555664062
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,33.91291809082031,7.13622522354126,4.242602825164795,80.400390625,25.18545150756836,policies,80.400390625
lerobot\src\lerobot\policies\smolvla\processor_smolvla.py,25.112428665161133,37.766448974609375,3.4707300662994385,99.132080078125,35.13467025756836,policies,99.132080078125
lerobot\src\lerobot\policies\pi05\configuration_pi05.py,28.192432403564453,17.55625343322754,6.258701324462891,88.3924789428711,29.985057830810547,policies,88.3924789428711
lerobot\src\lerobot\utils\bimanual.py,0.0,0.0,0.0,0.7256196141242981,3.690873146057129,robot_devices,3.690873146057129
lerobot\src\lerobot\processor\relative_action_processor.py,19.981971740722656,5.297303676605225,5.916558742523193,12.42773151397705,38.03679656982422,robot_devices,38.03679656982422
lerobot\src\lerobot\teleoperators\bi_so_leader\bi_so_leader.py,19.586687088012695,1.6524555683135986,1.9998505115509033,2.6929643154144287,53.458988189697266,robot_devices,53.458988189697266
lerobot\src\lerobot\data_processing\sarm_annotations\subtask_annotation.py,21.570606231689453,70.93476867675781,8.666664123535156,18.61075210571289,45.656280517578125,datasets,70.93476867675781
lerobot\src\lerobot\robots\bi_openarm_follower\bi_openarm_follower.py,29.382591247558594,10.58647632598877,4.884293556213379,2.816066265106201,72.07355499267578,robot_devices,72.07355499267578
lerobot\src\lerobot\rewards\sarm\configuration_sarm.py,15.799825668334961,14.180646896362305,6.678077220916748,21.192245483398438,25.222257614135742,robot_devices,25.222257614135742
lerobot\tests\policies\multi_task_dit\test_multi_task_dit.py,28.5888671875,45.808799743652344,6.897806644439697,81.42183685302734,38.963775634765625,policies,81.42183685302734
lerobot\src\lerobot\cameras\zmq\__init__.py,0.0,0.0,0.0,0.0,6.32790470123291,robot_devices,6.32790470123291
lerobot\examples\isaac_teleop_to_so101\record.py,8.945146560668945,57.97799301147461,72.53419494628906,6.863311767578125,101.0103530883789,robot_devices,101.0103530883789
lerobot\tests\datasets\test_language.py,11.697049140930176,130.01296997070312,5.8225250244140625,3.0983614921569824,16.46677589416504,datasets,130.01296997070312
lerobot\tests\test_robomme_env.py,17.917369842529297,33.164161682128906,3.63649320602417,2.69453501701355,0.583774745464325,datasets,33.164161682128906
lerobot\src\lerobot\policies\smolvla\modeling_smolvla.py,34.379859924316406,17.521465301513672,11.791584968566895,74.15086364746094,42.52654266357422,policies,74.15086364746094
lerobot\src\lerobot\datasets\image_writer.py,8.703639030456543,110.93086242675781,8.836808204650879,3.722621440887451,7.600464344024658,datasets,110.93086242675781
lerobot\src\lerobot\rewards\sarm\rabc.py,7.079214572906494,105.11747741699219,3.766909122467041,9.959356307983398,37.58152389526367,datasets,105.11747741699219
lerobot\tests\policies\groot\test_groot_vs_original.py,25.017559051513672,19.087038040161133,5.272069931030273,95.63758850097656,48.81053924560547,policies,95.63758850097656
lerobot\examples\isaac_teleop_to_so101\common.py,34.670658111572266,32.208248138427734,19.740442276000977,10.61459732055664,118.7508316040039,robot_devices,118.7508316040039
lerobot\src\lerobot\utils\feature_utils.py,7.387829303741455,41.775779724121094,2.63700532913208,18.152387619018555,3.860769510269165,datasets,41.775779724121094
lerobot\src\lerobot\data_processing\__init__.py,0.0,5.724569320678711,0.0,0.0,3.8760197162628174,datasets,5.724569320678711
lerobot\src\lerobot\datasets\__init__.py,1.4190348386764526,122.9691162109375,4.026414394378662,1.125018835067749,5.071662425994873,datasets,122.9691162109375
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,8.444583892822266,19.330522537231445,6.899171829223633,3.6162521839141846,12.168567657470703,datasets,19.330522537231445
lerobot\tests\processor\test_vqbet_processor.py,26.63123893737793,25.9334716796875,5.068042278289795,23.029830932617188,35.83582305908203,robot_devices,35.83582305908203
lerobot\src\lerobot\robots\koch_follower\koch_follower.py,72.23575592041016,11.818156242370605,9.820651054382324,8.746902465820312,71.63544464111328,configs,72.23575592041016
lerobot\src\lerobot\datasets\multi_dataset.py,4.706357955932617,134.7169189453125,2.701885938644409,2.1588540077209473,16.592756271362305,datasets,134.7169189453125
lerobot\tests\processor\test_tdmpc_processor.py,26.63123893737793,26.99237060546875,5.430753231048584,24.090213775634766,35.836734771728516,robot_devices,35.836734771728516
lerobot\tests\rl\test_actor.py,5.465934753417969,97.29558563232422,5.700531959533691,17.540849685668945,35.65720748901367,datasets,97.29558563232422
lerobot\tests\processor\test_diffusion_processor.py,26.565898895263672,26.76067352294922,5.043812274932861,24.976266860961914,35.7586784362793,robot_devices,35.7586784362793
lerobot\src\lerobot\policies\fastwam\wan\modular.py,29.908653259277344,31.707944869995117,11.137173652648926,60.19110870361328,42.48100662231445,policies,60.19110870361328
lerobot\src\lerobot\utils\utils.py,12.048194885253906,79.26371002197266,5.250702857971191,7.164770603179932,7.727906703948975,datasets,79.26371002197266
lerobot\src\lerobot\teleoperators\so_leader\config_so_leader.py,14.032052993774414,4.776673793792725,0.0,0.0,3.701580047607422,configs,14.032052993774414
lerobot\tests\policies\pi0_fast\test_pi0_fast_original_vs_lerobot.py,25.531946182250977,33.873863220214844,11.411323547363281,86.14995574951172,39.71432876586914,policies,86.14995574951172
lerobot\src\lerobot\robots\so_follower\robot_kinematic_processor.py,10.954976081848145,15.30761432647705,6.607486724853516,11.46945571899414,54.88584899902344,robot_devices,54.88584899902344
lerobot\tests\annotations\test_frames.py,11.835671424865723,110.34234619140625,9.59830379486084,5.221677780151367,59.1385612487793,datasets,110.34234619140625
lerobot\src\lerobot\policies\vla_jepa\action_head.py,24.835346221923828,14.858186721801758,4.904751300811768,69.75064086914062,38.63627624511719,policies,69.75064086914062
lerobot\src\lerobot\robots\unitree_g1\run_g1_server.py,25.645858764648438,15.7235107421875,8.856501579284668,6.921204090118408,85.72074127197266,robot_devices,85.72074127197266
lerobot\examples\dataset\load_lerobot_dataset.py,4.1694016456604,117.18083190917969,8.041954040527344,1.819624900817871,58.2751350402832,datasets,117.18083190917969
lerobot\src\lerobot\teleoperators\phone\phone_processor.py,6.310914516448975,7.493956089019775,2.4760453701019287,8.699902534484863,52.800437927246094,robot_devices,52.800437927246094
lerobot\src\lerobot\rollout\strategies\__init__.py,0.1946418285369873,1.893725037574768,0.1946418285369873,1.0,3.3924083709716797,robot_devices,3.3924083709716797
lerobot\src\lerobot\policies\tdmpc\modeling_tdmpc.py,25.634235382080078,18.444299697875977,7.654287338256836,67.03119659423828,79.21662139892578,robot_devices,79.21662139892578
lerobot\src\lerobot\robots\unitree_g1\holosoma_locomotion.py,15.713603019714355,17.52656364440918,5.9028167724609375,31.941696166992188,55.145591735839844,robot_devices,55.145591735839844
lerobot\src\lerobot\scripts\lerobot_replay.py,19.43514060974121,44.93517303466797,4.623845100402832,3.9648079872131348,63.183448791503906,robot_devices,63.183448791503906
lerobot\src\lerobot\policies\xvla\processor_xvla.py,31.80085563659668,43.57146072387695,5.818185329437256,83.14553833007812,83.66657257080078,robot_devices,83.66657257080078
lerobot\src\lerobot\teleoperators\config.py,14.47914981842041,4.193053245544434,0.0,0.34295567870140076,9.963240623474121,configs,14.47914981842041
lerobot\src\lerobot\data_processing\sarm_annotations\__init__.py,0.0,5.720709323883057,0.0,0.0,3.870527982711792,datasets,5.720709323883057
lerobot\src\lerobot\transport\services_pb2.py,2.235869884490967,4.630573272705078,1.2358697652816772,9.147418975830078,29.774028778076172,robot_devices,29.774028778076172
lerobot\src\lerobot\teleoperators\phone\config_phone.py,14.023387908935547,3.0,0.0,0.0,4.4266157150268555,configs,14.023387908935547
lerobot\src\lerobot\robots\rebot_b601_follower\__init__.py,0.0,0.0,0.7381271123886108,0.0,53.065406799316406,robot_devices,53.065406799316406
lerobot\src\lerobot\teleoperators\koch_leader\koch_leader.py,24.109352111816406,12.130060195922852,8.395177841186523,10.868489265441895,24.302400588989258,robot_devices,24.302400588989258
lerobot\tests\rl\test_trainer.py,15.732633590698242,100.07080078125,4.528914451599121,1.0,35.439109802246094,datasets,100.07080078125
lerobot\src\lerobot\cameras\zmq\image_server.py,25.371458053588867,11.847916603088379,8.10394287109375,6.55224084854126,38.48694610595703,robot_devices,38.48694610595703
lerobot\src\lerobot\robots\rebot_b601_follower\config_rebot_b601_follower.py,16.0533447265625,6.385196208953857,5.1049394607543945,5.767812252044678,63.59169387817383,robot_devices,63.59169387817383
lerobot\src\lerobot\teleoperators\openarm_leader\openarm_leader.py,40.81067657470703,22.722517013549805,9.521245002746582,11.465763092041016,73.30691528320312,robot_devices,73.30691528320312
lerobot\src\lerobot\policies\pi0\processor_pi0.py,24.94221305847168,42.84001922607422,4.854274749755859,94.5948715209961,34.04780197143555,policies,94.5948715209961
lerobot\src\lerobot\datasets\compute_stats.py,10.987459182739258,101.19198608398438,7.991337299346924,11.4276704788208,2.629441261291504,datasets,101.19198608398438
lerobot\src\lerobot\datasets\feature_utils.py,12.405279159545898,127.21839904785156,9.637389183044434,11.05637264251709,53.01537322998047,datasets,127.21839904785156
lerobot\src\lerobot\robots\earthrover_mini_plus\robot_earthrover_mini_plus.py,20.486175537109375,18.349592208862305,7.042057991027832,7.19626522064209,67.25289154052734,robot_devices,67.25289154052734
lerobot\examples\phone_to_so100\teleoperate.py,22.353891372680664,11.271269798278809,6.22191858291626,3.793639659881592,88.00110626220703,robot_devices,88.00110626220703
lerobot\src\lerobot\teleoperators\gamepad\teleop_gamepad.py,19.420215606689453,3.3467812538146973,1.1659475564956665,1.2645928859710693,52.022403717041016,robot_devices,52.022403717041016
lerobot\src\lerobot\policies\wall_x\constant.py,0.9561941623687744,2.693702220916748,1.655798316001892,80.26136016845703,4.3355937004089355,policies,80.26136016845703
lerobot\src\lerobot\utils\errors.py,0.0,0.0,0.0,0.0,34.304439544677734,robot_devices,34.304439544677734
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\__init__.py,0.0,0.0,0.0,78.22321319580078,3.4285995960235596,policies,78.22321319580078
lerobot\src\lerobot\rewards\classifier\__init__.py,0.29470759630203247,0.41455990076065063,0.29470759630203247,0.0,3.4243016242980957,robot_devices,3.4243016242980957
lerobot\src\lerobot\annotations\steerable_pipeline\frames.py,17.391223907470703,32.650550842285156,11.449286460876465,8.406723022460938,17.310264587402344,datasets,32.650550842285156
lerobot\src\lerobot\policies\vqbet\configuration_vqbet.py,17.41637420654297,19.765729904174805,9.347834587097168,77.60152435302734,10.16604232788086,policies,77.60152435302734
lerobot\src\lerobot\policies\groot\configuration_groot.py,90.13239288330078,43.2525634765625,11.8237943649292,88.53984069824219,9.787607192993164,configs,90.13239288330078
lerobot\src\lerobot\rewards\topreward\processor_topreward.py,31.852319717407227,39.99226760864258,7.2800188064575195,24.462156295776367,28.363882064819336,datasets,39.99226760864258
lerobot\src\lerobot\configs\types.py,58.54054260253906,4.487715721130371,2.051847219467163,10.0,3.7355618476867676,configs,58.54054260253906
lerobot\src\lerobot\utils\visualization_utils.py,0.0,7.872920513153076,0.0,6.505495071411133,46.36625671386719,robot_devices,46.36625671386719
lerobot\tests\datasets\test_visualize_dataset.py,0.28505975008010864,114.38052368164062,3.328101634979248,0.29410770535469055,10.391474723815918,datasets,114.38052368164062
lerobot\src\lerobot\utils\collate.py,2.8230204582214355,3.072211980819702,0.0,0.3633701801300049,4.392374038696289,robot_devices,4.392374038696289
lerobot\tests\rewards\test_topreward.py,5.309448719024658,8.640406608581543,3.7584078311920166,11.439122200012207,30.86842155456543,robot_devices,30.86842155456543
lerobot\src\lerobot\datasets\language.py,11.198840141296387,89.61418914794922,3.5800397396087646,2.808651924133301,9.750288963317871,datasets,89.61418914794922
lerobot\src\lerobot\utils\pedal.py,1.9286744594573975,5.8560357093811035,0.48977893590927124,3.096344470977783,36.84984588623047,robot_devices,36.84984588623047
lerobot\src\lerobot\teleoperators\openarm_mini\config_openarm_mini.py,14.432416915893555,5.4726643562316895,0.34815195202827454,0.0,3.715353012084961,configs,14.432416915893555
lerobot\src\lerobot\robots\reachy2\robot_reachy2.py,70.5517578125,9.746136665344238,3.3273937702178955,3.0937020778656006,64.72572326660156,configs,70.5517578125
lerobot\tests\test_rollout.py,31.12579917907715,107.5829849243164,7.14533805847168,19.208486557006836,86.98542785644531,datasets,107.5829849243164
lerobot\src\lerobot\rl\__init__.py,18.181577682495117,4.514693260192871,1.365891695022583,0.0,3.3882007598876953,configs,18.181577682495117
lerobot\src\lerobot\processor\policy_robot_bridge.py,21.44642448425293,3.2857136726379395,3.036857843399048,17.228906631469727,50.238040924072266,robot_devices,50.238040924072266
lerobot\src\lerobot\datasets\dataset_tools.py,25.062026977539062,146.38870239257812,12.04561996459961,9.77794361114502,69.2038803100586,datasets,146.38870239257812
lerobot\src\lerobot\configs\eval.py,66.42271423339844,11.77334213256836,8.735668182373047,19.969255447387695,7.8703718185424805,configs,66.42271423339844
