file_path,Apps,BBB web,FSESL,FreeSWITCH,Presentation Conversion,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PostChecksumValidator.java,21.449357986450195,91.72960662841797,8.865507125854492,8.354666709899902,9.83084487915039,BBB web,91.72960662841797
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\LearningDashboard.java,18.928974151611328,81.2025375366211,2.8112375736236572,2.1423070430755615,3.67214035987854,BBB web,81.2025375366211
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\UserCleanupTimerTask.java,18.68793487548828,95.00992584228516,0.1367192268371582,2.1389594078063965,7.429928302764893,BBB web,95.00992584228516
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,12.968908309936523,82.81758880615234,0.13219265639781952,2.136113166809082,91.14208984375,Presentation Conversion,91.14208984375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,16.76167106628418,81.35812377929688,2.826673984527588,2.1434590816497803,3.897430896759033,BBB web,81.35812377929688
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,21.205533981323242,81.22700500488281,3.9748106002807617,3.515364170074463,3.6795425415039062,BBB web,81.22700500488281
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,10.238791465759277,48.05427551269531,90.16348266601562,101.62267303466797,1.2296282052993774,FreeSWITCH,101.62267303466797
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,20.241605758666992,85.98178100585938,6.3644843101501465,6.760429382324219,101.94759368896484,Presentation Conversion,101.94759368896484
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,16.975324630737305,91.32091522216797,6.584372043609619,6.144951343536377,223.45262145996094,Presentation Conversion,223.45262145996094
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,10.9617280960083,46.05633544921875,79.18224334716797,110.66281127929688,1.8505245447158813,FreeSWITCH,110.66281127929688
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,10.941885948181152,46.05633544921875,80.4098129272461,110.85115051269531,1.787320613861084,FreeSWITCH,110.85115051269531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,18.621694564819336,92.43663024902344,8.208531379699707,8.875147819519043,253.3531494140625,Presentation Conversion,253.3531494140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,13.978022575378418,87.59246063232422,8.243300437927246,6.817032337188721,139.64100646972656,Presentation Conversion,139.64100646972656
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,58.92756652832031,45.89714813232422,8.969196319580078,10.452422142028809,11.62121295928955,Apps,58.92756652832031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,7.9513044357299805,83.6185302734375,1.2384462356567383,3.2352542877197266,102.6486587524414,Presentation Conversion,102.6486587524414
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,13.17251968383789,51.12190246582031,92.00885772705078,99.95647430419922,4.985278129577637,FreeSWITCH,99.95647430419922
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,8.894376754760742,84.33544158935547,3.3037290573120117,4.317390441894531,95.9607925415039,Presentation Conversion,95.9607925415039
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,51.894630432128906,42.52296447753906,6.379981994628906,4.280460834503174,4.6188578605651855,Apps,51.894630432128906
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,31.43088722229004,53.87232208251953,16.010848999023438,12.915359497070312,83.35714721679688,Presentation Conversion,83.35714721679688
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,10.941885948181152,46.755245208740234,79.18224334716797,110.85115051269531,1.787320613861084,FreeSWITCH,110.85115051269531
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,12.77686595916748,82.68274688720703,0.12208735197782516,2.1294827461242676,90.74788665771484,Presentation Conversion,90.74788665771484
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,28.99769401550293,52.80078125,88.740966796875,84.99443817138672,11.130925178527832,FSESL,88.740966796875
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,21.27644920349121,48.17343521118164,21.54300308227539,7.703399658203125,10.105572700500488,BBB web,48.17343521118164
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,10.8651762008667,91.9841537475586,3.680185317993164,4.91359806060791,6.918695449829102,BBB web,91.9841537475586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,12.459986686706543,81.5185775756836,4.967761039733887,2.147437810897827,3.6968159675598145,BBB web,81.5185775756836
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,10.565225601196289,83.01834869384766,4.727325916290283,3.9256324768066406,8.217777252197266,BBB web,83.01834869384766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,10.431294441223145,79.38002014160156,0.14412176609039307,2.1434590816497803,3.6776766777038574,BBB web,79.38002014160156
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,6.531589984893799,44.002769470214844,87.9656753540039,84.11199188232422,1.0074145793914795,FSESL,87.9656753540039
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,12.66908073425293,82.60860443115234,0.11673322319984436,2.1258058547973633,93.15782928466797,Presentation Conversion,93.15782928466797
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,23.405710220336914,81.17869567871094,3.9204623699188232,4.496072769165039,7.582754611968994,BBB web,81.17869567871094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,5.658936977386475,77.9887924194336,1.052858829498291,2.565019369125366,4.588837146759033,BBB web,77.9887924194336
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,15.223856925964355,51.43226623535156,78.88358306884766,102.20276641845703,9.980669021606445,FreeSWITCH,102.20276641845703
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,3.2523908615112305,46.06373596191406,82.94183349609375,105.5277099609375,1.0097882747650146,FreeSWITCH,105.5277099609375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,18.728784561157227,86.54772186279297,4.983246803283691,5.100266456604004,108.3849105834961,Presentation Conversion,108.3849105834961
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,19.19922637939453,81.25214385986328,2.853012800216675,2.145421266555786,3.6871116161346436,BBB web,81.25214385986328
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,9.378216743469238,82.7698974609375,6.444350242614746,3.9272074699401855,9.765488624572754,BBB web,82.7698974609375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,18.691579818725586,82.60262298583984,1.0244495868682861,2.5793251991271973,6.485692024230957,BBB web,82.60262298583984
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,11.544272422790527,49.95680236816406,10.144556999206543,7.265722751617432,24.33150863647461,BBB web,49.95680236816406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,15.710631370544434,86.55598449707031,4.209863185882568,5.362951278686523,6.871059417724609,BBB web,86.55598449707031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,18.305110931396484,88.68487548828125,6.278762340545654,6.598999977111816,6.845205307006836,BBB web,88.68487548828125
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,21.472536087036133,47.85478591918945,96.24081420898438,91.76077270507812,10.20965576171875,FSESL,96.24081420898438
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,16.02495765686035,50.989540100097656,81.84172058105469,108.98219299316406,7.269283771514893,FreeSWITCH,108.98219299316406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,14.109265327453613,82.9307861328125,1.2269058227539062,3.2243049144744873,9.581850051879883,BBB web,82.9307861328125
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,8.45901107788086,84.1200180053711,1.4216729402542114,3.419071912765503,106.1313247680664,Presentation Conversion,106.1313247680664
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,26.130447387695312,92.46206665039062,11.588653564453125,14.190899848937988,50.41083908081055,BBB web,92.46206665039062
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,11.040485382080078,79.29740142822266,0.1332959532737732,3.1368136405944824,4.569817066192627,BBB web,79.29740142822266
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,16.92428207397461,85.66680145263672,3.751633644104004,8.819212913513184,9.082157135009766,BBB web,85.66680145263672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,17.68793487548828,95.00992584228516,0.1367192268371582,2.1389594078063965,7.429928302764893,BBB web,95.00992584228516
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,9.06053638458252,47.676109313964844,87.65392303466797,100.31237030029297,1.0094997882843018,FreeSWITCH,100.31237030029297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,9.06053638458252,47.676109313964844,87.65392303466797,100.31237030029297,2.8109164237976074,FreeSWITCH,100.31237030029297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,6.6895012855529785,80.05149841308594,0.14744822680950165,2.145421266555786,94.60539245605469,Presentation Conversion,94.60539245605469
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,30.153711318969727,94.84800720214844,6.089430332183838,5.547182559967041,58.4969367980957,BBB web,94.84800720214844
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,3.871171474456787,44.98597717285156,81.79389190673828,102.45482635498047,3.942467451095581,FreeSWITCH,102.45482635498047
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,10.408588409423828,79.37513732910156,0.14347442984580994,2.143073081970215,16.038217544555664,BBB web,79.37513732910156
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,16.56849479675293,81.41497039794922,2.5981504917144775,2.145024538040161,3.6852033138275146,BBB web,81.41497039794922
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,25.238414764404297,54.594207763671875,91.6460952758789,79.84296417236328,9.883737564086914,FSESL,91.6460952758789
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,18.840946197509766,89.12610626220703,2.93965482711792,4.473060607910156,8.138031959533691,BBB web,89.12610626220703
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,19.062602996826172,81.22700500488281,2.8318798542022705,2.1438472270965576,3.6795425415039062,BBB web,81.22700500488281
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,19.90762710571289,87.90998840332031,3.8010053634643555,5.69980525970459,8.18073844909668,BBB web,87.90998840332031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,23.706209182739258,87.8834228515625,12.749070167541504,16.56639289855957,5.526927947998047,BBB web,87.8834228515625
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,16.268638610839844,51.802406311035156,100.8230209350586,87.91547393798828,3.9171223640441895,FSESL,100.8230209350586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,13.705904006958008,87.87655639648438,9.038283348083496,4.339665412902832,13.79245376586914,BBB web,87.87655639648438
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,12.654617309570312,79.37029266357422,2.8163530826568604,2.1426889896392822,3.6739754676818848,BBB web,79.37029266357422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,18.798233032226562,81.17869567871094,2.7910680770874023,2.1407995223999023,3.6648993492126465,BBB web,81.17869567871094
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,12.654617309570312,79.37029266357422,2.8163530826568604,2.1426889896392822,3.6739754676818848,BBB web,79.37029266357422
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,14.629136085510254,86.19483184814453,4.146224498748779,5.311673164367676,6.805054664611816,BBB web,86.19483184814453
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,29.268545150756836,90.62141418457031,9.232677459716797,12.910578727722168,11.698006629943848,BBB web,90.62141418457031
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,5.386282444000244,80.99606323242188,1.1289865970611572,3.220972776412964,102.11805725097656,Presentation Conversion,102.11805725097656
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,13.842362403869629,86.13140869140625,3.2989821434020996,4.476418972015381,7.483994960784912,BBB web,86.13140869140625
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,4.423981666564941,82.63536071777344,3.686978340148926,2.1482601165771484,94.5256576538086,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,30.312692642211914,84.61231994628906,7.094943523406982,9.490948677062988,4.112946033477783,BBB web,84.61231994628906
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,9.211606979370117,47.87100601196289,89.68666076660156,101.92272186279297,1.0099612474441528,FreeSWITCH,101.92272186279297
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,13.745879173278809,86.26262664794922,3.5249130725860596,4.641249656677246,7.438004493713379,BBB web,86.26262664794922
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,11.356252670288086,47.87100601196289,90.83130645751953,103.29629516601562,1.0099612474441528,FreeSWITCH,103.29629516601562
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,14.359103202819824,94.58780670166016,9.986554145812988,2.522153854370117,5.686433792114258,BBB web,94.58780670166016
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,13.070107460021973,82.64197540283203,3.3166801929473877,4.489365100860596,5.315176486968994,BBB web,82.64197540283203
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,5.865419864654541,44.43255615234375,87.10404968261719,83.2275390625,1.4562643766403198,FSESL,87.10404968261719
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,28.451616287231445,86.61817932128906,10.847947120666504,5.207259654998779,5.374491214752197,BBB web,86.61817932128906
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,21.09004783630371,90.59698486328125,7.51815128326416,9.836848258972168,93.72930145263672,Presentation Conversion,93.72930145263672
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,23.379764556884766,90.18880462646484,8.968648910522461,6.4804511070251465,10.763962745666504,BBB web,90.18880462646484
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,15.092771530151367,45.280399322509766,4.108333587646484,2.143073081970215,4.790484428405762,BBB web,45.280399322509766
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,4.373950958251953,80.01119995117188,0.14347442984580994,2.143073081970215,95.7721939086914,Presentation Conversion,95.7721939086914
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,10.424107551574707,47.67551040649414,83.50050354003906,110.30046081542969,5.227034568786621,FreeSWITCH,110.30046081542969
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,17.837505340576172,87.6595458984375,8.724985122680664,7.590831756591797,8.074623107910156,BBB web,87.6595458984375
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,17.955509185791016,84.58995056152344,3.2814748287200928,5.463607311248779,5.291111946105957,BBB web,84.58995056152344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,11.226470947265625,88.11738586425781,2.9649059772491455,4.071507453918457,6.529366493225098,BBB web,88.11738586425781
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,13.403072357177734,83.38154602050781,3.9578096866607666,5.555752754211426,6.16317081451416,BBB web,83.38154602050781
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,12.750587463378906,85.61042022705078,1.0827410221099854,3.096402406692505,129.92059326171875,Presentation Conversion,129.92059326171875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,18.097013473510742,82.32268524169922,1.492618441581726,4.438136577606201,5.9544525146484375,BBB web,82.32268524169922
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,21.603408813476562,47.49441146850586,19.972057342529297,8.174121856689453,12.708885192871094,BBB web,47.49441146850586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,4.423981666564941,82.63536071777344,3.686978340148926,2.1482601165771484,94.5256576538086,Presentation Conversion,94.5256576538086
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,5.1047844886779785,83.23596954345703,4.338076591491699,3.2130448818206787,96.06988525390625,Presentation Conversion,96.06988525390625
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,11.277957916259766,47.78068542480469,91.01171112060547,102.54209899902344,1.0097459554672241,FreeSWITCH,102.54209899902344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,12.851739883422852,82.7348861694336,0.12593822181224823,2.1320557594299316,89.67701721191406,Presentation Conversion,89.67701721191406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,11.19794750213623,79.37513732910156,0.14347442984580994,2.143073081970215,3.675820827484131,BBB web,79.37513732910156
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,7.907207489013672,46.19696044921875,15.301961898803711,3.467047691345215,9.535198211669922,BBB web,46.19696044921875
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,13.417815208435059,79.365478515625,2.8112375736236572,2.1423070430755615,3.67214035987854,BBB web,79.365478515625
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,6.751187801361084,46.15931701660156,80.6134262084961,109.2595443725586,1.0096625089645386,FreeSWITCH,109.2595443725586
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,16.01471710205078,88.77054595947266,3.26084041595459,5.4545369148254395,185.5084686279297,Presentation Conversion,185.5084686279297
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,14.05797290802002,49.84865188598633,89.58104705810547,101.80119323730469,1.0090796947479248,FreeSWITCH,101.80119323730469
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,8.398528099060059,84.06575012207031,1.4301133155822754,3.4269213676452637,102.23399353027344,Presentation Conversion,102.23399353027344
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,12.851739883422852,82.7348861694336,0.12593822181224823,2.1320557594299316,89.67701721191406,Presentation Conversion,89.67701721191406
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\TextFileCreatorImp.java,23.903356552124023,92.62715911865234,9.575671195983887,11.99385929107666,99.5335922241211,Presentation Conversion,99.5335922241211
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingExistsConstraint.java,23.021333694458008,90.26115417480469,8.14067554473877,7.305083274841309,8.798051834106445,BBB web,90.26115417480469
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ChannelEventRunnable.java,7.726177215576172,45.206573486328125,97.04850769042969,90.85578155517578,1.6455879211425781,FSESL,97.04850769042969
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\RecordCommand.java,3.2729132175445557,46.144805908203125,84.01154327392578,106.46393585205078,1.0100500583648682,FreeSWITCH,106.46393585205078
