file_path,dsp,feature,general,mir,best_module,best_likelihood
audioFlux\src\track\tune_track.h,0.0,1.0,0.0,1.045292615890503,mir,1.045292615890503
audioFlux\src\cepstrogram_algorithm.c,5.7966837882995605,7.297347545623779,9.354086875915527,3.9303174018859863,general,9.354086875915527
audioFlux\src\swt_algorithm.h,1.5224740505218506,1.0,1.9868953227996826,0.4644213020801544,general,1.9868953227996826
audioFlux\src\flux_temporal.c,0.0,6.667941570281982,0.0,0.0,feature,6.667941570281982
audioFlux\include\reassign_algorithm.h,3.510632276535034,2.0,7.932654857635498,6.191128730773926,general,7.932654857635498
audioFlux\src\mir\timeStretch_algorithm.h,1.5860140323638916,5.372096061706543,2.1069154739379883,76.28604125976562,mir,76.28604125976562
audioFlux\src\vector\flux_vectorOp.h,19.45871925354004,1.9059211015701294,2.128014087677002,0.9760221242904663,dsp,19.45871925354004
audioFlux\src\util\flux_wave.c,0.0,7.364027976989746,0.5194219350814819,22.284399032592773,mir,22.284399032592773
audioFlux\include\ewt_algorithm.h,3.5220704078674316,2.0,5.621912956237793,1.4640625715255737,general,5.621912956237793
audioFlux\src\fst_algorithm.h,22.998138427734375,1.0,1.9891891479492188,0.4655008018016815,dsp,22.998138427734375
audioFlux\src\flux_spectral.h,3.812743663787842,28.56113624572754,5.140485763549805,10.432886123657227,feature,28.56113624572754
audioFlux\src\mir\_pitch_lhs.c,0.0,2.477308750152588,0.5644136071205139,69.25080871582031,mir,69.25080871582031
audioFlux\src\classic\hmm.c,40.96907424926758,5.524392604827881,45.5133056640625,28.722137451171875,general,45.5133056640625
audioFlux\src\filterbank\dwt_filterCoef.c,175.2198944091797,0.4057731330394745,3.750878095626831,61.74746322631836,dsp,175.2198944091797
audioFlux\include\pwt_algorithm.h,4.511404991149902,7.0,6.588778972625732,1.4545822143554688,feature,7.0
audioFlux\include\vector\flux_complex.h,2.0,2.010340690612793,3.9019076824188232,2.0358095169067383,general,3.9019076824188232
audioFlux\include\wsst_algorithm.h,4.512957572937012,7.907866477966309,6.593602180480957,1.4559621810913086,feature,7.907866477966309
audioFlux\src\filterbank\nsgt_filterBank.h,1.0,6.0,1.0,3.43666934967041,feature,6.0
audioFlux\include\track\tune_track.h,2.0,2.0,3.6162636280059814,2.045292615890503,general,3.6162636280059814
audioFlux\src\classic\nmf.c,25.06479835510254,6.544140338897705,5.05588436126709,13.58531665802002,dsp,25.06479835510254
audioFlux\src\mir\_queue.c,121.5146484375,3.121326446533203,5.2838945388793945,71.96612548828125,dsp,121.5146484375
audioFlux\include\dsp\hilbert_algorithm.h,95.07201385498047,2.0,5.62693977355957,1.465500831604004,dsp,95.07201385498047
audioFlux\src\vector\flux_vector.h,1.5544795989990234,7.885452747344971,0.0,58.378021240234375,mir,58.378021240234375
