file_path,Apps,FSESL,FreeSWITCH,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\LearningDashboard.java,0.442272104535784,0.09349322319030762,0.06166057586669922,0.0,0.05248723370688302,0.21136255264282228,Apps,0.442272104535784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\UserCleanupTimerTask.java,0.11371179989406041,0.0,0.0901273386819022,0.0,0.02857142857142857,0.03055656296866281,Apps,0.11371179989406041
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessagingService.java,0.3551042556762695,0.006278691973005022,0.06169955389840262,0.0,0.05023864677974156,0.036899535996573314,Apps,0.3551042556762695
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\UploadFileTooLargeMessage.java,0.17454155513218472,0.06314709527151925,0.06145209584917341,2.358088902064732,0.05189669132232666,0.15681007930210658,Presentation Conversion,2.358088902064732
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserLeftVoice.java,0.445874377659389,0.09436061041695731,0.16212549209594726,0.0,0.052630553926740375,0.21305193219866073,Apps,0.445874377659389
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\FreeswitchHeartbeatEvent.java,0.6355403900146485,2802.5511932373047,3484.170799255371,0.0,0.09086213793073382,0.20824624470302036,FreeSWITCH,3484.170799255371
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\MimeTypeUtils.java,0.35262039729527067,0.005633535129683358,0.09755975178309849,2.136922345842634,0.0,0.035818869726998465,Presentation Conversion,2.136922345842634
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\DocumentConversionServiceImp.java,0.2597596304757254,0.04283899579729353,0.12578296661376953,5.137559727260045,0.04579567568642753,0.3656057902744838,Presentation Conversion,5.137559727260045
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\PlaySoundCommand.java,0.3143803187779018,2630.7509994506836,3617.2077560424805,0.0,0.0,0.13049259185791015,FreeSWITCH,3617.2077560424805
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\DeafUserCommand.java,0.3118547167096819,2630.7509994506836,3617.2077560424805,0.0,0.0,0.13049259185791015,FreeSWITCH,3617.2077560424805
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\Office2PdfPageConverter.java,0.24534051077706473,0.054131569181169785,0.19685546330043246,5.603792898995536,0.044512762342180524,0.35674618312290735,Presentation Conversion,5.603792898995536
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\SupportedDocumentFilter.java,0.13826374326433455,0.02702986342566354,0.17883879797799246,3.2954561505998883,0.0,0.2178546633039202,Presentation Conversion,3.2954561505998883
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPath.java,1857.017936706543,0.06631930215018136,0.33364034380231583,0.0,0.0010255166462489536,0.06814030919756209,Apps,1857.017936706543
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\ThumbnailCreator.java,0.07446057455880302,0.014750865527561732,0.061820779527936666,2.4624302455357143,0.0,0.045422724315098355,Presentation Conversion,2.4624302455357143
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\ConnectionManager.java,0.5300331660679408,2312.335433959961,3371.1874389648438,0.043076365334647045,0.07146942956107004,0.33268607003348216,FreeSWITCH,3371.1874389648438
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PageToConvert.java,0.08958087648664202,0.01971337114061628,0.08925862312316894,2.136922345842634,0.0,0.04989870275769915,Presentation Conversion,2.136922345842634
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingApp.java,0.6876202174595424,0.0324561493737357,0.3238513674054827,1.8305868966238839,0.0,0.10709622246878488,Presentation Conversion,1.8305868966238839
bigbluebutton\akka-bbb-apps\src\main\scala\org\bigbluebutton\core\util\jhotdraw\BezierPathIterator.java,1739.864387512207,0.07106178828648159,0.11883370535714285,0.0,0.0,0.0623462336403983,Apps,1739.864387512207
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\HoldUserCommand.java,0.3118547167096819,2630.7509994506836,3617.2077560424805,0.0,0.0,0.13049259185791015,FreeSWITCH,3617.2077560424805
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PdfConversionInvalid.java,0.17207273755754743,0.061462838309151786,0.061230802536010744,2.294717189243862,0.05123822348458426,0.1533468655177525,Presentation Conversion,2.294717189243862
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\transport\message\EslFrameDecoderTest.java,0.6040398733956474,2221.7847633361816,3073.803062438965,0.007772241319928851,1.1043268476213728,0.3656879425048828,FreeSWITCH,3073.803062438965
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageReceiver.java,0.6674127306256975,0.3021083286830357,0.10138641084943499,0.05394622598375593,3.7177869524274554,7.980036272321429,Redis PubSub,7.980036272321429
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\StunTurnService.java,0.12180044991629464,0.012582139457975115,0.22924485887799945,0.021154098851340158,0.0,0.04296797003064837,FreeSWITCH,0.22924485887799945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\MessageListener.java,0.4628016335623605,0.05772992542811802,0.06183466230119978,0.0,0.0,0.13968470437186106,Apps,0.4628016335623605
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\Metadata.java,0.31750896998814176,0.035776948928833006,0.13757739748273576,0.0,0.004238007324082511,0.06588396344866071,Apps,0.31750896998814176
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,0.3047763824462891,0.006278691973005022,0.06169955389840262,0.0,0.0,0.036899535996573314,Apps,0.3047763824462891
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,0.16527824401855468,2705.420799255371,2944.3386840820312,0.0,0.004741647413798741,0.16165272848946707,FreeSWITCH,2944.3386840820312
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,0.17069203513009207,0.06052881649562291,0.061108854838779994,2.2595733642578124,0.05086068766457694,0.15142628805977956,Presentation Conversion,2.2595733642578124
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,0.43875053950718473,0.09264985493251256,0.1897430283682687,0.0,0.05234560966491699,0.2097202709742955,Apps,0.43875053950718473
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,0.14908469063895088,0.08990797315325055,0.1314516476222447,0.0,0.0,0.21008800779070172,Redis PubSub,0.21008800779070172
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,0.3433345522199358,2082.6267051696777,3666.8673706054688,0.021338146073477608,0.0,0.23492559705461774,FreeSWITCH,3666.8673706054688
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,0.2830575125558036,2694.343910217285,3508.834915161133,0.0,0.0,0.12932044437953405,FreeSWITCH,3508.834915161133
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,0.36674464089529857,0.005896792667252677,0.09994659423828126,2.3449005126953124,0.0,0.03639298166547503,Presentation Conversion,2.3449005126953124
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,0.3371819087437221,0.04871042115347726,0.19285828726632254,0.0,0.004248309135437012,0.10717505727495466,Apps,0.3371819087437221
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,0.44956035614013673,0.0952531269618443,0.06176608630589076,0.0,0.052775607790265765,0.21479054859706334,Apps,0.44956035614013673
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,0.39234412057059154,0.005454438924789429,0.09700300352913993,0.0,0.10115583283560617,0.03580624035426549,Apps,0.39234412057059154
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,0.08414596148899624,0.012761423417500087,0.15732402801513673,0.0,0.04725643907274519,0.04269249779837472,FreeSWITCH,0.15732402801513673
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,0.34419612884521483,0.04854371547698975,0.061647742135184154,0.0,0.0,0.10479357583182199,Apps,0.34419612884521483
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,0.36319119589669363,0.0688070433480399,0.17397774287632534,0.0,0.0,0.12482076372419085,Apps,0.36319119589669363
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,0.4535823277064732,2723.600654602051,2998.523368835449,0.026014373983655657,0.0,0.24655290331159319,FreeSWITCH,2998.523368835449
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,0.430046136038644,2219.2415809631348,3770.2328872680664,0.05193745068141392,0.0,0.21467360087803433,FreeSWITCH,3770.2328872680664
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,0.32111944471086773,0.006399577004568917,0.06179326602390834,0.0,0.0,0.037059879302978514,Apps,0.32111944471086773
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,0.07430721691676549,0.01461341210774013,0.09036469459533691,2.5442539760044642,0.0,0.04527371610913958,Presentation Conversion,2.5442539760044642
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,0.33873233795166013,0.024810286930629186,0.31217272622244696,1.0898868015834264,0.07760586057390485,0.16135405131748745,Presentation Conversion,1.0898868015834264
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,0.29329239981515065,0.005987844296864101,0.11861844744001115,0.0,0.0,0.036513754299708774,Apps,0.29329239981515065
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,0.40316761561802456,0.04156980173928397,0.061189310891287665,0.0353541510445731,0.0,0.09376138959612165,Apps,0.40316761561802456
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,0.11371179989406041,0.0,0.061555910110473636,0.0,0.02857142857142857,0.03055656296866281,Apps,0.11371179989406041
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,0.6246055058070592,2748.022575378418,3438.554267883301,0.0,0.08938518251691546,0.20477749960763114,FreeSWITCH,3438.554267883301
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,0.6246055058070592,2748.022575378418,3580.312919616699,0.0,0.08938518251691546,0.32049895695277625,FreeSWITCH,3580.312919616699
