file_path,backends,bin,concurrency,contrib,events,fixups,loaders,security,utils,worker,best_module,best_likelihood
celery\celery\backends\gcs.py,116.76322937011719,47.42768096923828,6.426758289337158,6.805226802825928,4.951200485229492,2.0298871994018555,3.5158779621124268,10.761221885681152,3.822319746017456,10.046701431274414,backends,116.76322937011719
celery\celery\worker\pidbox.py,5.826026916503906,17.845598220825195,6.026860237121582,46.7617073059082,108.85973358154297,0.552058219909668,7.516899108886719,5.234003067016602,3.707195997238159,63.98213577270508,events,108.85973358154297
celery\celery\app\defaults.py,63.693119049072266,63.287315368652344,68.24840545654297,40.58720779418945,102.981201171875,2.4619479179382324,16.36831283569336,117.33454132080078,10.60450553894043,87.96910095214844,security,117.33454132080078
celery\celery\security\key.py,41.36716842651367,7.441422462463379,2.3423779010772705,3.006330966949463,0.0,0.0,0.0,124.97217559814453,3.3827645778656006,0.0,security,124.97217559814453
celery\celery\utils\debug.py,2.1780872344970703,27.12670135498047,3.0163280963897705,1.212246298789978,6.499056339263916,0.0,2.8131794929504395,0.4011942148208618,97.10344696044922,2.0611393451690674,utils,97.10344696044922
celery\celery\worker\heartbeat.py,2.442318916320801,18.21168327331543,3.3394203186035156,1.2636345624923706,77.4073257446289,0.5601869225502014,4.355148792266846,0.0,2.9978420734405518,74.1021957397461,events,77.4073257446289
celery\celery\concurrency\base.py,10.936653137207031,32.69102478027344,104.64726257324219,4.672239303588867,36.64088439941406,2.581085205078125,12.511031150817871,5.852163791656494,7.955920696258545,52.08291244506836,concurrency,104.64726257324219
celery\celery\app\control.py,12.811129570007324,52.44804000854492,13.511136054992676,56.24030303955078,81.25183868408203,1.929360270500183,53.55818557739258,5.747505187988281,5.200150012969971,20.32234001159668,events,81.25183868408203
celery\celery\utils\term.py,6.603936672210693,17.477685928344727,5.6696882247924805,4.0436859130859375,0.42194196581840515,0.42194196581840515,0.42194196581840515,2.520355463027954,67.91236877441406,1.9285752773284912,utils,67.91236877441406
celery\celery\events\event.py,5.95634651184082,7.962674617767334,1.8157849311828613,1.4579685926437378,121.54417419433594,0.0,2.2484233379364014,4.051103115081787,3.1860101222991943,2.3284854888916016,events,121.54417419433594
celery\celery\concurrency\eventlet.py,6.93947172164917,39.46104049682617,105.27545928955078,4.180476188659668,7.284041404724121,2.535210609436035,11.64777660369873,7.009398460388184,8.402759552001953,10.588618278503418,concurrency,105.27545928955078
celery\celery\backends\cosmosdbsql.py,100.12757110595703,19.763643264770508,0.9981718063354492,1.584242582321167,2.3884222507476807,0.5785092115402222,1.9223823547363281,2.601865291595459,1.6796133518218994,2.5250842571258545,backends,100.12757110595703
celery\celery\backends\base.py,120.49911499023438,58.37824249267578,18.348426818847656,12.477899551391602,16.913911819458008,7.317751884460449,39.50984573364258,55.28697967529297,11.484214782714844,68.64879608154297,backends,120.49911499023438
celery\celery\apps\multi.py,24.20633888244629,79.11129760742188,1.926543951034546,6.743303298950195,10.11799430847168,1.112074613571167,26.81690216064453,2.6892952919006348,34.10622787475586,75.73249816894531,bin,79.11129760742188
celery\celery\bin\multi.py,3.194463014602661,118.39632415771484,1.9909063577651978,4.2007527351379395,10.94655990600586,1.5888495445251465,6.161922931671143,1.799919843673706,36.376285552978516,4.233413219451904,bin,118.39632415771484
celery\celery\_state.py,7.005484104156494,25.560733795166016,6.739879608154297,4.3561177253723145,7.150908946990967,107.95231628417969,56.43016052246094,4.698093891143799,20.120634078979492,74.16703796386719,fixups,107.95231628417969
celery\celery\worker\autoscale.py,4.074873924255371,36.57522964477539,118.91352844238281,2.2599339485168457,30.894506454467773,0.0,8.374910354614258,5.9915385246276855,0.30922138690948486,78.65676879882812,concurrency,118.91352844238281
celery\celery\worker\consumer\tasks.py,13.207416534423828,28.07722282409668,87.78594207763672,7.852649688720703,6.530256748199463,0.38962888717651367,11.088399887084961,6.913064002990723,0.46368277072906494,101.88182067871094,worker,101.88182067871094
celery\celery\concurrency\solo.py,1.3934681415557861,8.497716903686523,105.5492172241211,2.0081539154052734,1.7252943515777588,0.0,5.905698776245117,1.3934681415557861,1.0,64.89753723144531,concurrency,105.5492172241211
celery\celery\bin\migrate.py,5.4378581047058105,89.8349838256836,4.638125419616699,14.746872901916504,4.9479217529296875,0.0,9.350942611694336,9.49451732635498,26.231674194335938,23.22490882873535,bin,89.8349838256836
celery\celery\bin\base.py,12.94105052947998,83.71278381347656,2.513510227203369,6.831587791442871,4.131196022033691,0.0,30.385662078857422,8.686119079589844,5.695528030395508,36.448001861572266,bin,83.71278381347656
celery\celery\worker\consumer\mingle.py,8.867660522460938,18.969844818115234,4.539327621459961,32.44181823730469,109.69403076171875,0.4162016212940216,5.070069313049316,5.044497966766357,4.4877448081970215,66.79609680175781,events,109.69403076171875
celery\celery\utils\iso8601.py,0.0,10.769113540649414,0.0,0.0,0.3590792715549469,0.0,0.0,0.0,73.35643768310547,0.3590792715549469,utils,73.35643768310547
celery\celery\backends\rpc.py,127.90821075439453,74.24250030517578,15.666084289550781,8.781001091003418,81.07405853271484,1.5238096714019775,9.868034362792969,14.644732475280762,5.951976776123047,17.799386978149414,backends,127.90821075439453
celery\celery\bin\celery.py,56.555198669433594,117.33082580566406,9.321760177612305,35.718345642089844,88.7696304321289,9.403450012207031,66.5561294555664,9.390713691711426,9.875234603881836,116.47795104980469,bin,117.33082580566406
celery\celery\worker\state.py,5.482630729675293,40.24266815185547,5.1247639656066895,8.679669380187988,12.303976058959961,0.5838756561279297,36.955322265625,4.969615936279297,8.785955429077148,81.43377685546875,worker,81.43377685546875
celery\celery\loaders\__init__.py,0.4493766725063324,5.523091793060303,0.0,1.8410305976867676,1.8410305976867676,0.0,165.34466552734375,1.8410305976867676,2.0956432819366455,1.8410305976867676,loaders,165.34466552734375
celery\celery\utils\saferepr.py,2.8651123046875,70.35611724853516,1.6348663568496704,5.463497638702393,1.6080358028411865,3.0764636993408203,1.6097145080566406,1.2242448329925537,62.47954559326172,5.346026420593262,bin,70.35611724853516
celery\celery\loaders\default.py,2.616950273513794,8.891566276550293,6.933350086212158,4.307293891906738,4.775310516357422,5.770569801330566,152.81561279296875,5.563119888305664,4.307293891906738,24.17446517944336,loaders,152.81561279296875
