file_path,backtest,contrib,data,model,rl,run,strategy,tests,utils,best_module,best_likelihood
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,3.2885847091674805,51.67576599121094,13.566570281982422,12.686607360839844,6.973977088928223,9.742197036743164,78.79630279541016,4.313005447387695,3.314352512359619,strategy,78.79630279541016
qlib\qlib\rl\reward.py,4.6182451248168945,0.0,1.3281861543655396,0.9302036166191101,83.30564880371094,0.0,1.7544368505477905,0.0,0.5366533398628235,rl,83.30564880371094
qlib\qlib\contrib\model\pytorch_lstm.py,4.895802021026611,54.717464447021484,84.3814697265625,86.62641906738281,32.955387115478516,40.787353515625,20.869007110595703,81.65070343017578,62.553314208984375,model,86.62641906738281
qlib\qlib\workflow\task\collect.py,4.531769752502441,4.170142650604248,12.017854690551758,11.425832748413086,5.671524524688721,18.574113845825195,12.03252124786377,5.235419273376465,6.9492926597595215,run,18.574113845825195
qlib\qlib\rl\utils\log.py,1.922032117843628,5.249903202056885,49.80669021606445,11.353303909301758,63.068302154541016,18.86243438720703,12.709833145141602,6.848855495452881,60.91436767578125,rl,63.068302154541016
qlib\qlib\backtest\report.py,56.49856185913086,4.7270965576171875,95.86197662353516,19.289621353149414,17.20953369140625,28.02642059326172,16.986684799194336,38.58441925048828,9.885403633117676,data,95.86197662353516
qlib\qlib\contrib\data\__init__.py,0.0,56.2845344543457,61.15219497680664,0.0,0.0,4.169467926025391,0.0,2.7796452045440674,2.7796452045440674,data,61.15219497680664
qlib\qlib\rl\order_execution\simulator_simple.py,104.65936279296875,2.6907801628112793,86.37667846679688,6.801759719848633,64.91233825683594,35.80815505981445,3.4162437915802,7.497010707855225,9.367683410644531,backtest,104.65936279296875
qlib\qlib\data\cache.py,6.150350093841553,9.918867111206055,110.90617370605469,38.43120574951172,74.6707534790039,65.77403259277344,20.376453399658203,18.810251235961914,18.44012451171875,data,110.90617370605469
qlib\qlib\contrib\report\data\ana.py,1.1686495542526245,51.22075653076172,67.95865631103516,6.68966817855835,2.083038330078125,32.45071029663086,5.8647565841674805,6.343046188354492,6.473747253417969,data,67.95865631103516
qlib\qlib\contrib\data\processor.py,0.7383933663368225,50.63884735107422,71.95026397705078,2.2723851203918457,0.7383933663368225,20.308513641357422,3.5658280849456787,7.762184143066406,5.5254340171813965,data,71.95026397705078
qlib\qlib\rl\strategy\__init__.py,2.6049113273620605,0.0,0.0,0.0,82.42808532714844,0.0,91.1718978881836,0.0,0.0,strategy,91.1718978881836
qlib\qlib\rl\data\pickle_styled.py,96.99152374267578,2.5931570529937744,99.49620056152344,7.090662002563477,63.89078140258789,23.761709213256836,2.603109359741211,6.432531356811523,12.008596420288086,data,99.49620056152344
