file_path,configs,environments,policies,robot_devices,utilities,best_module,best_likelihood
lerobot\src\lerobot\cameras\zmq\camera_zmq.py,26.67916488647461,6.606106758117676,9.914667129516602,6.672787666320801,15.10973072052002,configs,26.67916488647461
lerobot\tests\mocks\mock_dynamixel.py,1.9961142539978027,3.719308853149414,13.94584846496582,1.4484760761260986,5.668368816375732,policies,13.94584846496582
lerobot\src\lerobot\motors\damiao\__init__.py,0.0,0.0,0.0,2.6885805130004883,0.0,robot_devices,2.6885805130004883
lerobot\src\lerobot\policies\multi_task_dit\__init__.py,1.4580861330032349,1.579874038696289,73.46415710449219,0.4558241069316864,3.9294536113739014,policies,73.46415710449219
lerobot\tests\cameras\test_opencv.py,33.1375846862793,7.733607769012451,8.190396308898926,7.999235153198242,13.593330383300781,configs,33.1375846862793
lerobot\src\lerobot\policies\evo1\evo1_model.py,22.535987854003906,3.6616439819335938,73.36295318603516,34.246185302734375,14.217065811157227,policies,73.36295318603516
lerobot\tests\datasets\test_dataset_metadata.py,24.410655975341797,12.102858543395996,6.1993255615234375,44.39043426513672,22.73874855041504,robot_devices,44.39043426513672
lerobot\tests\processor\test_policy_robot_bridge.py,23.645893096923828,8.707343101501465,27.61458396911621,43.20069122314453,2.455075979232788,robot_devices,43.20069122314453
lerobot\src\lerobot\__version__.py,0.0,0.0,0.0,0.013468525372445583,1.0,utilities,1.0
lerobot\examples\lekiwi\evaluate.py,25.404829025268555,88.24652099609375,25.003297805786133,77.72750091552734,15.22257137298584,environments,88.24652099609375
lerobot\src\lerobot\annotations\steerable_pipeline\modules\general_vqa.py,27.358522415161133,8.269975662231445,7.081220626831055,10.02310848236084,23.1214599609375,configs,27.358522415161133
lerobot\tests\configs\test_plugin_loading.py,69.93753814697266,3.7930078506469727,10.444228172302246,1.0966343879699707,8.45898723602295,configs,69.93753814697266
lerobot\tests\datasets\test_delta_timestamps.py,0.7095345854759216,3.806673526763916,3.5354015827178955,2.5536391735076904,5.473470211029053,utilities,5.473470211029053
lerobot\tests\processor\test_gaussian_actor_processor.py,26.26849937438965,6.206907272338867,21.9334716796875,35.449867248535156,7.052633762359619,robot_devices,35.449867248535156
lerobot\src\lerobot\scripts\lerobot_find_port.py,1.6741982698440552,1.9895927906036377,0.0,28.894210815429688,6.033838272094727,robot_devices,28.894210815429688
lerobot\tests\policies\rtc\test_modeling_rtc.py,20.789735794067383,2.8357491493225098,55.08318328857422,20.479080200195312,8.054580688476562,policies,55.08318328857422
lerobot\src\lerobot\robots\hope_jr\config_hope_jr.py,16.201547622680664,4.98894739151001,1.9427704811096191,44.206729888916016,5.537994384765625,robot_devices,44.206729888916016
lerobot\tests\datasets\test_streaming_video_encoder.py,18.75600242614746,2.58620285987854,3.5254733562469482,1.8951276540756226,10.754270553588867,configs,18.75600242614746
lerobot\examples\rtc\eval_dataset.py,42.71208953857422,17.872812271118164,34.66476821899414,34.78846740722656,24.463212966918945,configs,42.71208953857422
lerobot\src\lerobot\rollout\inference\factory.py,23.948759078979492,7.056859970092773,19.43548011779785,72.52273559570312,4.904962539672852,robot_devices,72.52273559570312
lerobot\src\lerobot\policies\act\processor_act.py,24.308387756347656,3.2418453693389893,94.9422378540039,33.425498962402344,5.670330047607422,policies,94.9422378540039
lerobot\src\lerobot\robots\robot.py,19.5731201171875,2.3817026615142822,2.2380056381225586,50.749542236328125,4.383886814117432,robot_devices,50.749542236328125
lerobot\src\lerobot\rollout\strategies\core.py,28.553165435791016,8.308903694152832,21.50617790222168,50.76874542236328,25.758384704589844,robot_devices,50.76874542236328
lerobot\src\lerobot\policies\groot\modeling_groot.py,36.23582458496094,12.525053024291992,96.61483764648438,38.851280212402344,33.35215377807617,policies,96.61483764648438
lerobot\src\lerobot\robots\lekiwi\__init__.py,0.0,0.736594021320343,0.0,39.869468688964844,0.0,robot_devices,39.869468688964844
lerobot\src\lerobot\scripts\lerobot_find_cameras.py,26.788991928100586,7.834700584411621,7.459450721740723,7.218672275543213,19.41983985900879,configs,26.788991928100586
lerobot\src\lerobot\rl\learner.py,30.59966468811035,11.711604118347168,32.310096740722656,54.8723030090332,27.621370315551758,robot_devices,54.8723030090332
lerobot\src\lerobot\processor\__init__.py,4.927145004272461,3.47257661819458,16.975149154663086,40.35093307495117,0.3628164529800415,robot_devices,40.35093307495117
lerobot\src\lerobot\processor\device_processor.py,19.137434005737305,1.0,9.442399978637695,35.0670280456543,4.568697929382324,robot_devices,35.0670280456543
lerobot\src\lerobot\policies\__init__.py,19.237028121948242,3.730968713760376,91.82489013671875,38.97496795654297,3.6295645236968994,policies,91.82489013671875
lerobot\src\lerobot\robots\lekiwi\lekiwi_host.py,27.279956817626953,8.695064544677734,5.303839683532715,45.916934967041016,13.06911849975586,robot_devices,45.916934967041016
lerobot\src\lerobot\rewards\robometer\modeling_robometer.py,23.189788818359375,3.673673391342163,12.454594612121582,31.751781463623047,15.088823318481445,robot_devices,31.751781463623047
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\teleop_xr_controller.py,20.30974769592285,4.506407737731934,1.3052964210510254,39.34123611450195,7.988920211791992,robot_devices,39.34123611450195
lerobot\src\lerobot\datasets\dataset_writer.py,12.932711601257324,7.994436740875244,9.418972969055176,7.936975002288818,20.101076126098633,utilities,20.101076126098633
lerobot\src\lerobot\policies\groot\__init__.py,0.7378369569778442,0.7378369569778442,73.58869934082031,0.47016724944114685,3.2140955924987793,policies,73.58869934082031
lerobot\src\lerobot\common\wandb_utils.py,32.760963439941406,11.322565078735352,27.5376033782959,5.034127712249756,20.367324829101562,configs,32.760963439941406
lerobot\src\lerobot\robots\reachy2\configuration_reachy2.py,11.384028434753418,5.988725662231445,4.16530704498291,48.58386993408203,3.4550812244415283,robot_devices,48.58386993408203
lerobot\tests\annotations\test_modules.py,21.96427345275879,8.06096076965332,6.821236610412598,49.74845886230469,26.566938400268555,robot_devices,49.74845886230469
lerobot\src\lerobot\scripts\lerobot_eval.py,23.786357879638672,38.553932189941406,24.278717041015625,28.515993118286133,24.9682559967041,environments,38.553932189941406
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\xr_controller_processor.py,3.3466575145721436,1.7727285623550415,8.0,41.62160873413086,2.3703510761260986,robot_devices,41.62160873413086
lerobot\src\lerobot\teleoperators\utils.py,19.5224552154541,1.2181605100631714,0.27132970094680786,73.1363525390625,1.151693344116211,robot_devices,73.1363525390625
lerobot\src\lerobot\optim\optimizers.py,20.962276458740234,5.080831527709961,1.9778707027435303,1.9432897567749023,8.410417556762695,configs,20.962276458740234
lerobot\tests\envs\test_envs.py,19.926166534423828,61.34960174560547,11.947794914245605,6.898327827453613,20.853261947631836,environments,61.34960174560547
lerobot\tests\utils\test_io_utils.py,2.7703113555908203,1.7288870811462402,10.10688304901123,1.6608679294586182,6.746351718902588,policies,10.10688304901123
lerobot\setup.py,1.5486502647399902,1.9599851369857788,0.0,0.012407099828124046,1.0653939247131348,environments,1.9599851369857788
lerobot\src\lerobot\async_inference\policy_server.py,29.818805694580078,58.312870025634766,90.91847229003906,61.347164154052734,19.11162757873535,policies,90.91847229003906
lerobot\tests\robots\test_unitree_g1.py,62.46549987792969,3.2850046157836914,4.326633930206299,50.95332717895508,7.298218250274658,configs,62.46549987792969
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.384546279907227,1.0967459678649902,8.570769309997559,4.674060344696045,8.433948516845703,configs,17.384546279907227
lerobot\src\lerobot\policies\pi05\__init__.py,0.7378369569778442,0.7378369569778442,75.66926574707031,0.4573209583759308,3.2140955924987793,policies,75.66926574707031
lerobot\examples\dataset\use_dataset_tools.py,4.325190544128418,2.6307570934295654,5.045834064483643,3.9594125747680664,7.947160243988037,utilities,7.947160243988037
lerobot\src\lerobot\configs\dataset.py,53.86455535888672,4.800388336181641,1.2435848712921143,3.746955394744873,9.653716087341309,configs,53.86455535888672
lerobot\src\lerobot\datasets\depth_utils.py,6.260499477386475,2.279972791671753,4.1630353927612305,1.9236705303192139,8.020318031311035,utilities,8.020318031311035
lerobot\examples\so100_to_so100_EE\teleoperate.py,20.235803604125977,4.037978649139404,3.071143627166748,44.211997985839844,6.930666923522949,robot_devices,44.211997985839844
lerobot\src\lerobot\policies\groot\action_head\cross_attention_dit.py,23.64751434326172,5.85402774810791,60.75132369995117,2.0998687744140625,16.91507911682129,policies,60.75132369995117
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,33.45136260986328,4.136662006378174,79.1491470336914,24.327880859375,5.454855442047119,policies,79.1491470336914
lerobot\src\lerobot\policies\smolvla\processor_smolvla.py,24.97825813293457,3.43819260597229,98.0018310546875,31.630077362060547,5.483767986297607,policies,98.0018310546875
lerobot\src\lerobot\policies\pi05\configuration_pi05.py,26.916854858398438,6.04797887802124,85.96051788330078,25.76445770263672,8.595887184143066,policies,85.96051788330078
lerobot\src\lerobot\utils\bimanual.py,0.0,0.0,0.7224864959716797,0.39708492159843445,0.33507007360458374,policies,0.7224864959716797
lerobot\src\lerobot\processor\relative_action_processor.py,19.315614700317383,5.277745723724365,12.185592651367188,34.986427307128906,6.155529975891113,robot_devices,34.986427307128906
lerobot\src\lerobot\teleoperators\bi_so_leader\bi_so_leader.py,19.532005310058594,1.9855425357818604,2.6483583450317383,50.18533706665039,5.0879058837890625,robot_devices,50.18533706665039
lerobot\src\lerobot\data_processing\sarm_annotations\subtask_annotation.py,20.043277740478516,7.906917572021484,17.50787353515625,37.469417572021484,27.602384567260742,robot_devices,37.469417572021484
lerobot\src\lerobot\robots\bi_openarm_follower\bi_openarm_follower.py,28.861648559570312,4.606194972991943,2.704679250717163,61.122406005859375,6.002111434936523,robot_devices,61.122406005859375
lerobot\src\lerobot\rewards\sarm\configuration_sarm.py,15.222695350646973,6.437523365020752,20.66777992248535,21.022615432739258,6.319395065307617,robot_devices,21.022615432739258
lerobot\tests\policies\multi_task_dit\test_multi_task_dit.py,28.18625259399414,6.294295310974121,78.2734375,34.15339660644531,13.1607666015625,policies,78.2734375
lerobot\src\lerobot\cameras\zmq\__init__.py,0.0,0.0,0.0,2.2950286865234375,0.0,robot_devices,2.2950286865234375
lerobot\examples\isaac_teleop_to_so101\record.py,8.144533157348633,61.879974365234375,6.463748455047607,87.20709991455078,21.17301368713379,robot_devices,87.20709991455078
lerobot\tests\datasets\test_language.py,11.1068696975708,5.590198040008545,2.9420762062072754,7.322866439819336,15.458206176757812,utilities,15.458206176757812
lerobot\tests\test_robomme_env.py,17.03493881225586,3.4622421264648438,2.599083662033081,0.5464715361595154,7.005964279174805,configs,17.03493881225586
lerobot\src\lerobot\policies\smolvla\modeling_smolvla.py,32.987091064453125,10.461151123046875,70.23212432861328,40.22613525390625,24.2169189453125,policies,70.23212432861328
lerobot\src\lerobot\datasets\image_writer.py,7.747697830200195,7.753873348236084,3.2678401470184326,4.048616409301758,20.477916717529297,utilities,20.477916717529297
lerobot\src\lerobot\rewards\sarm\rabc.py,6.758291244506836,3.173783302307129,9.68696117401123,34.53461837768555,14.248248100280762,robot_devices,34.53461837768555
lerobot\tests\policies\groot\test_groot_vs_original.py,23.842422485351562,5.042375087738037,93.40113067626953,35.358795166015625,18.692750930786133,policies,93.40113067626953
lerobot\examples\isaac_teleop_to_so101\common.py,31.710216522216797,17.94390296936035,9.563061714172363,101.16358947753906,39.897918701171875,robot_devices,101.16358947753906
lerobot\src\lerobot\utils\feature_utils.py,7.285856246948242,2.582923173904419,17.87896728515625,1.0596669912338257,2.671700954437256,policies,17.87896728515625
lerobot\src\lerobot\data_processing\__init__.py,0.0,0.0,0.0,0.012876658700406551,0.0,robot_devices,0.012876658700406551
lerobot\src\lerobot\datasets\__init__.py,1.2914912700653076,3.748518705368042,1.0368919372558594,1.022853136062622,9.518693923950195,utilities,9.518693923950195
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,7.870763301849365,6.547287464141846,3.3110523223876953,3.8362560272216797,11.899468421936035,utilities,11.899468421936035
lerobot\tests\processor\test_vqbet_processor.py,26.227563858032227,4.846435070037842,22.2622013092041,35.60417556762695,6.553880214691162,robot_devices,35.60417556762695
lerobot\src\lerobot\robots\koch_follower\koch_follower.py,70.6004409790039,9.254863739013672,8.42304515838623,61.41423416137695,20.63608741760254,configs,70.6004409790039
lerobot\src\lerobot\datasets\multi_dataset.py,4.171250343322754,2.3511784076690674,1.847168207168579,7.319135665893555,16.859270095825195,utilities,16.859270095825195
lerobot\tests\processor\test_tdmpc_processor.py,26.227563858032227,5.166808605194092,23.32699966430664,35.60529327392578,6.553880214691162,robot_devices,35.60529327392578
lerobot\tests\rl\test_actor.py,5.335740566253662,5.497974872589111,17.17782974243164,32.20685958862305,11.067219734191895,robot_devices,32.20685958862305
lerobot\tests\processor\test_diffusion_processor.py,26.153764724731445,4.820176601409912,24.23689079284668,35.513824462890625,6.53804349899292,robot_devices,35.513824462890625
lerobot\src\lerobot\policies\fastwam\wan\modular.py,27.046314239501953,9.729948997497559,57.18268966674805,40.67656707763672,30.638896942138672,policies,57.18268966674805
lerobot\src\lerobot\utils\utils.py,11.562254905700684,5.053129196166992,6.88526725769043,5.04934024810791,20.697114944458008,utilities,20.697114944458008
lerobot\src\lerobot\teleoperators\so_leader\config_so_leader.py,13.926299095153809,0.0,0.0,0.33620330691337585,1.5077846050262451,configs,13.926299095153809
lerobot\tests\policies\pi0_fast\test_pi0_fast_original_vs_lerobot.py,24.675580978393555,10.398609161376953,82.73173522949219,34.47440719604492,10.562579154968262,policies,82.73173522949219
lerobot\src\lerobot\robots\so_follower\robot_kinematic_processor.py,10.341374397277832,6.132360458374023,11.120914459228516,44.32530975341797,10.11547565460205,robot_devices,44.32530975341797
lerobot\tests\annotations\test_frames.py,11.734262466430664,9.258101463317871,4.954007148742676,47.34838104248047,21.796674728393555,robot_devices,47.34838104248047
lerobot\src\lerobot\policies\vla_jepa\action_head.py,24.224306106567383,4.2465925216674805,66.43714141845703,35.96809005737305,18.12408447265625,policies,66.43714141845703
lerobot\src\lerobot\robots\unitree_g1\run_g1_server.py,24.369152069091797,8.335862159729004,6.6732869148254395,78.87200927734375,12.11978530883789,robot_devices,78.87200927734375
lerobot\examples\dataset\load_lerobot_dataset.py,3.9786536693573,7.47564697265625,1.7436485290527344,47.24226379394531,10.590667724609375,robot_devices,47.24226379394531
lerobot\src\lerobot\teleoperators\phone\phone_processor.py,6.207034111022949,2.4267778396606445,8.676541328430176,42.15823745727539,5.580965995788574,robot_devices,42.15823745727539
lerobot\src\lerobot\rollout\strategies\__init__.py,0.19348439574241638,0.19348439574241638,1.0,0.012767935171723366,2.081894874572754,utilities,2.081894874572754
lerobot\src\lerobot\policies\tdmpc\modeling_tdmpc.py,24.91830062866211,7.133578777313232,63.61894607543945,72.1501693725586,16.036579132080078,robot_devices,72.1501693725586
lerobot\src\lerobot\robots\unitree_g1\holosoma_locomotion.py,15.383699417114258,5.752747058868408,31.409103393554688,49.136051177978516,19.282791137695312,robot_devices,49.136051177978516
lerobot\src\lerobot\scripts\lerobot_replay.py,19.064952850341797,4.558567047119141,3.9067747592926025,42.49928283691406,9.564900398254395,robot_devices,42.49928283691406
lerobot\src\lerobot\policies\xvla\processor_xvla.py,30.943241119384766,5.644824028015137,79.8750991821289,72.23163604736328,10.99517822265625,policies,79.8750991821289
lerobot\src\lerobot\teleoperators\config.py,14.395951271057129,0.0,0.341831773519516,6.555245876312256,2.69242525100708,configs,14.395951271057129
lerobot\src\lerobot\data_processing\sarm_annotations\__init__.py,0.0,0.0,0.0,0.012864486314356327,0.0,robot_devices,0.012864486314356327
lerobot\src\lerobot\transport\services_pb2.py,2.2208592891693115,1.2208592891693115,9.074398040771484,25.337562561035156,7.459225177764893,robot_devices,25.337562561035156
lerobot\src\lerobot\teleoperators\phone\config_phone.py,13.914933204650879,0.0,0.0,1.0576293468475342,1.865787386894226,configs,13.914933204650879
lerobot\src\lerobot\robots\rebot_b601_follower\__init__.py,0.0,0.7359808683395386,0.0,40.545406341552734,0.0,robot_devices,40.545406341552734
lerobot\src\lerobot\teleoperators\koch_leader\koch_leader.py,23.596981048583984,8.008048057556152,10.494369506835938,21.199993133544922,20.837095260620117,configs,23.596981048583984
lerobot\tests\rl\test_trainer.py,15.105247497558594,4.453367233276367,1.0,32.00062561035156,8.839957237243652,robot_devices,32.00062561035156
lerobot\src\lerobot\cameras\zmq\image_server.py,24.078975677490234,7.54176139831543,5.816949367523193,32.31764602661133,11.343128204345703,robot_devices,32.31764602661133
lerobot\src\lerobot\robots\rebot_b601_follower\config_rebot_b601_follower.py,15.499181747436523,5.036725044250488,5.644349098205566,51.186885833740234,8.219583511352539,robot_devices,51.186885833740234
lerobot\src\lerobot\teleoperators\openarm_leader\openarm_leader.py,39.83328628540039,9.122224807739258,10.967096328735352,69.59654235839844,21.460411071777344,robot_devices,69.59654235839844
lerobot\src\lerobot\policies\pi0\processor_pi0.py,24.73029136657715,4.78872013092041,92.88470458984375,30.492704391479492,5.576318740844727,policies,92.88470458984375
lerobot\src\lerobot\datasets\compute_stats.py,10.035761833190918,6.957047462463379,10.400521278381348,0.9288687109947205,10.243420600891113,policies,10.400521278381348
lerobot\src\lerobot\datasets\feature_utils.py,11.608054161071777,8.960044860839844,9.911783218383789,44.49449157714844,25.559921264648438,robot_devices,44.49449157714844
lerobot\src\lerobot\robots\earthrover_mini_plus\robot_earthrover_mini_plus.py,19.485382080078125,6.595008850097656,6.8013129234313965,54.19735336303711,7.955528259277344,robot_devices,54.19735336303711
lerobot\examples\phone_to_so100\teleoperate.py,21.19087028503418,5.724836349487305,3.4313924312591553,78.26331329345703,8.625136375427246,robot_devices,78.26331329345703
lerobot\src\lerobot\teleoperators\gamepad\teleop_gamepad.py,19.234708786010742,1.1192618608474731,1.2532191276550293,43.8051872253418,1.8980529308319092,robot_devices,43.8051872253418
lerobot\src\lerobot\policies\wall_x\constant.py,0.9418452382087708,1.6298367977142334,79.56778717041016,1.026784062385559,6.86589241027832,policies,79.56778717041016
lerobot\src\lerobot\utils\errors.py,0.0,0.0,0.0,30.812469482421875,0.0,robot_devices,30.812469482421875
lerobot\src\lerobot\policies\molmoact2\molmoact2_hf_model\__init__.py,0.0,0.0,78.1227798461914,0.012870569713413715,2.0352253913879395,policies,78.1227798461914
lerobot\src\lerobot\rewards\classifier\__init__.py,0.29385069012641907,0.29385069012641907,0.0,0.012858409434556961,0.29385069012641907,configs,0.29385069012641907
lerobot\src\lerobot\annotations\steerable_pipeline\frames.py,15.711519241333008,10.531769752502441,7.596536636352539,9.414138793945312,26.600778579711914,utilities,26.600778579711914
lerobot\src\lerobot\policies\vqbet\configuration_vqbet.py,16.766429901123047,8.978053092956543,75.41067504882812,7.0213942527771,18.379318237304688,policies,75.41067504882812
lerobot\src\lerobot\policies\groot\configuration_groot.py,87.35005187988281,10.53316593170166,81.97647857666016,2.106599807739258,16.742645263671875,configs,87.35005187988281
lerobot\src\lerobot\rewards\topreward\processor_topreward.py,30.738903045654297,6.788774013519287,23.72848892211914,24.357694625854492,11.629069328308105,configs,30.738903045654297
lerobot\src\lerobot\configs\types.py,55.97083282470703,1.9778846502304077,10.0,0.012567499652504921,3.8425467014312744,configs,55.97083282470703
lerobot\src\lerobot\utils\visualization_utils.py,0.0,0.0,6.467959403991699,42.549251556396484,5.284827709197998,robot_devices,42.549251556396484
lerobot\tests\datasets\test_visualize_dataset.py,0.28143367171287537,3.306344985961914,0.290366530418396,1.3933573961257935,4.5727081298828125,utilities,4.5727081298828125
lerobot\src\lerobot\utils\collate.py,2.7891011238098145,0.0,0.36121389269828796,0.6340677738189697,3.150315046310425,utilities,3.150315046310425
lerobot\tests\rewards\test_topreward.py,5.192391872406006,3.673793315887451,11.318833351135254,30.24152946472168,7.9990386962890625,robot_devices,30.24152946472168
lerobot\src\lerobot\datasets\language.py,10.303823471069336,3.298489809036255,2.6046805381774902,6.28468132019043,11.628090858459473,utilities,11.628090858459473
lerobot\src\lerobot\utils\pedal.py,1.9031320810317993,0.4840327203273773,3.0567352771759033,33.414588928222656,5.274160385131836,robot_devices,33.414588928222656
lerobot\src\lerobot\teleoperators\openarm_mini\config_openarm_mini.py,14.342156410217285,0.34726932644844055,0.0,0.3378322422504425,1.810299277305603,configs,14.342156410217285
lerobot\src\lerobot\robots\reachy2\robot_reachy2.py,69.16272735595703,3.1630845069885254,3.027561902999878,52.5129280090332,11.732004165649414,configs,69.16272735595703
lerobot\tests\test_rollout.py,29.95906639099121,6.779717922210693,18.504247665405273,74.7952880859375,22.05429458618164,robot_devices,74.7952880859375
lerobot\src\lerobot\rl\__init__.py,18.138458251953125,1.365403652191162,0.0,0.012755967676639557,1.8446338176727295,configs,18.138458251953125
lerobot\src\lerobot\processor\policy_robot_bridge.py,21.113361358642578,3.0111119747161865,17.110546112060547,40.4754638671875,1.755138635635376,robot_devices,40.4754638671875
lerobot\src\lerobot\datasets\dataset_tools.py,22.12129020690918,10.909123420715332,9.046368598937988,54.159339904785156,30.374300003051758,robot_devices,54.159339904785156
