file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\src\lerobot\cameras\zmq\configuration_zmq.py,10.861794471740723,5.853256702423096,3.359025478363037,3.179508686065674,5.654016017913818,configs,10.861794471740723
lerobot\src\lerobot\cameras\opencv\__init__.py,0.14360010623931885,0.14360010623931885,0.0,0.0,0.14360010623931885,configs,0.14360010623931885
lerobot\examples\dataset\slurm_compute_rabc.py,36.43861389160156,100.47734832763672,8.88292407989502,17.976320266723633,36.09182357788086,datasets,100.47734832763672
lerobot\examples\lekiwi\replay.py,18.44609260559082,37.37171173095703,2.728041172027588,1.5314552783966064,5.528360366821289,datasets,37.37171173095703
lerobot\examples\so100_to_so100_EE\rollout.py,25.58738136291504,4.906419277191162,6.876877784729004,25.06242561340332,5.159418106079102,configs,25.58738136291504
lerobot\src\lerobot\async_inference\robot_client.py,28.381175994873047,10.946749687194824,44.10647964477539,20.073740005493164,14.344094276428223,environments,44.10647964477539
lerobot\examples\isaac_teleop_to_so101\__init__.py,0.14382173120975494,0.14382173120975494,0.0,0.0,0.37380099296569824,utilities,0.37380099296569824
lerobot\src\lerobot\async_inference\helpers.py,12.364806175231934,36.7588005065918,39.74860382080078,25.517837524414062,16.937175750732422,environments,39.74860382080078
lerobot\examples\tutorial\diffusion\diffusion_using_example.py,19.85081672668457,39.107818603515625,3.075294017791748,12.77756118774414,8.661161422729492,datasets,39.107818603515625
lerobot\examples\tutorial\pi0\using_pi0_example.py,19.699331283569336,36.231170654296875,3.7055280208587646,11.225652694702148,5.747498035430908,datasets,36.231170654296875
lerobot\src\lerobot\cameras\zmq\__init__.py,0.14360010623931885,0.14360010623931885,0.0,0.0,0.14360010623931885,configs,0.14360010623931885
lerobot\examples\isaac_teleop_to_so101\record.py,7.502496242523193,52.46420669555664,37.31992721557617,5.518460273742676,18.673688888549805,datasets,52.46420669555664
lerobot\examples\training\train_policy.py,11.958001136779785,40.79473114013672,8.894192695617676,22.32942008972168,12.566413879394531,datasets,40.79473114013672
lerobot\examples\tutorial\act\act_using_example.py,20.007740020751953,39.26474380493164,3.075294017791748,9.794014930725098,8.815282821655273,datasets,39.26474380493164
lerobot\examples\dataset\use_dataset_image_transforms.py,30.506423950195312,42.406394958496094,3.7511842250823975,1.9215198755264282,8.79848861694336,datasets,42.406394958496094
lerobot\examples\omx\record_grab.py,11.08147144317627,53.87272644042969,4.951670169830322,6.338343143463135,12.536638259887695,datasets,53.87272644042969
lerobot\scripts\ci\extract_task_descriptions.py,11.065747261047363,16.627506256103516,40.24309158325195,8.922367095947266,13.109390258789062,environments,40.24309158325195
lerobot\examples\so100_to_so100_EE\replay.py,17.751794815063477,38.61649703979492,2.6633710861206055,1.6492409706115723,6.126494884490967,datasets,38.61649703979492
lerobot\src\lerobot\annotations\steerable_pipeline\writer.py,8.29261302947998,10.948413848876953,0.9097199440002441,4.179659843444824,11.979071617126465,utilities,11.979071617126465
lerobot\examples\isaac_teleop_to_so101\common.py,27.259807586669922,24.27875328063965,14.541711807250977,9.016077041625977,33.07240295410156,utilities,33.07240295410156
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\clutch.py,1.7268316745758057,1.743138074874878,0.6276534199714661,1.5353219509124756,2.2045249938964844,utilities,2.2045249938964844
lerobot\src\lerobot\cameras\reachy2_camera\reachy2_camera.py,25.84163475036621,9.018478393554688,0.6842877864837646,9.04276180267334,11.428979873657227,configs,25.84163475036621
lerobot\tests\__init__.py,0.14471514523029327,0.14471514523029327,0.5127228498458862,0.0,0.14471514523029327,environments,0.5127228498458862
lerobot\examples\port_datasets\slurm_aggregate_shards.py,8.763520240783691,95.85558319091797,6.189040660858154,4.002481937408447,19.148900985717773,datasets,95.85558319091797
lerobot\src\lerobot\async_inference\__init__.py,0.1422845423221588,0.1422845423221588,0.0,0.0,3.0644690990448,utilities,3.0644690990448
lerobot\src\lerobot\annotations\steerable_pipeline\modules\__init__.py,0.14293929934501648,0.14293929934501648,0.0,0.8595064878463745,4.308889865875244,utilities,4.308889865875244
lerobot\src\lerobot\annotations\steerable_pipeline\staging.py,0.5363996028900146,8.571572303771973,0.0,5.158433437347412,8.072505950927734,datasets,8.571572303771973
lerobot\src\lerobot\annotations\__init__.py,0.14426705241203308,0.14426705241203308,0.0,0.0,0.14426705241203308,configs,0.14426705241203308
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,6.807925224304199,15.814458847045898,5.995827674865723,4.041912078857422,11.605781555175781,datasets,15.814458847045898
lerobot\examples\port_datasets\port_droid.py,18.17538833618164,108.26453399658203,6.880593299865723,11.417941093444824,32.68838119506836,datasets,108.26453399658203
lerobot\examples\port_datasets\display_error_files.py,10.943735122680664,74.0813980102539,6.302476406097412,4.397724151611328,18.2531681060791,datasets,74.0813980102539
lerobot\src\lerobot\async_inference\constants.py,0.13685163855552673,0.13685163855552673,3.267009735107422,143.44149780273438,10.265481948852539,policies,143.44149780273438
lerobot\src\lerobot\async_inference\configs.py,78.75833892822266,9.876755714416504,67.4782485961914,27.99810791015625,16.323999404907227,configs,78.75833892822266
lerobot\src\lerobot\annotations\steerable_pipeline\config.py,16.179750442504883,14.609355926513672,6.030227184295654,9.636966705322266,10.585240364074707,configs,16.179750442504883
lerobot\src\lerobot\cameras\realsense\__init__.py,0.14360010623931885,0.14360010623931885,0.0,0.0,0.14360010623931885,configs,0.14360010623931885
lerobot\src\lerobot\annotations\steerable_pipeline\validator.py,6.736309051513672,39.41429138183594,3.576280117034912,6.1527910232543945,12.656963348388672,datasets,39.41429138183594
lerobot\src\lerobot\cameras\zmq\camera_zmq.py,25.82364845275879,15.095091819763184,5.089153289794922,8.581071853637695,13.934725761413574,configs,25.82364845275879
lerobot\examples\dataset\load_lerobot_dataset.py,4.409765243530273,98.88998413085938,6.030289649963379,1.952540636062622,10.592430114746094,datasets,98.88998413085938
lerobot\examples\tutorial\act\act_training_example.py,12.10908317565918,44.772735595703125,9.301042556762695,20.42365074157715,14.633090019226074,datasets,44.772735595703125
lerobot\examples\dataset\create_progress_videos.py,16.672094345092773,53.21238708496094,8.435494422912598,9.667292594909668,23.418214797973633,datasets,53.21238708496094
lerobot\src\lerobot\cameras\realsense\configuration_realsense.py,10.784467697143555,7.044493198394775,2.0421032905578613,3.5183305740356445,1.7316622734069824,configs,10.784467697143555
lerobot\src\lerobot\cameras\utils.py,70.19705200195312,2.435271739959717,0.2558634281158447,1.260480523109436,2.3833489418029785,configs,70.19705200195312
lerobot\examples\phone_to_so100\replay.py,17.751794815063477,38.61649703979492,2.6633710861206055,1.6492409706115723,6.126494884490967,datasets,38.61649703979492
lerobot\examples\phone_to_so100\evaluate.py,26.45892906188965,49.39654541015625,52.4896240234375,25.421667098999023,13.920769691467285,environments,52.4896240234375
lerobot\src\lerobot\cameras\realsense\camera_realsense.py,31.680036544799805,20.561037063598633,6.553689002990723,7.071531772613525,14.2125825881958,configs,31.680036544799805
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\base.py,26.383426666259766,8.024789810180664,7.111419200897217,4.235182762145996,23.74755859375,configs,26.383426666259766
lerobot\examples\lekiwi\record.py,19.651601791381836,44.668575286865234,42.52781677246094,1.2322404384613037,9.963672637939453,datasets,44.668575286865234
lerobot\src\lerobot\annotations\steerable_pipeline\modules\interjections_and_speech.py,20.1295108795166,15.355992317199707,6.191762924194336,3.4305388927459717,11.863741874694824,configs,20.1295108795166
