file_path,backtest,contrib,data,model,rl,run,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,3.2885847091674805,51.67576599121094,13.566570281982422,12.197693824768066,6.973977088928223,9.742197036743164,4.313005447387695,3.314352512359619,18.156654357910156,contrib,51.67576599121094
qlib\qlib\rl\reward.py,4.6182451248168945,0.0,1.3281861543655396,0.9302036166191101,83.30564880371094,0.0,0.0,0.5366533398628235,7.017887592315674,rl,83.30564880371094
qlib\qlib\contrib\model\pytorch_lstm.py,4.895802021026611,54.717464447021484,84.3814697265625,86.62641906738281,32.955387115478516,40.787353515625,81.65070343017578,62.553314208984375,44.56764602661133,model,86.62641906738281
qlib\qlib\workflow\task\collect.py,4.531769752502441,4.170142650604248,12.017854690551758,11.425832748413086,5.671524524688721,18.574113845825195,5.235419273376465,7.293567180633545,133.8942413330078,workflow,133.8942413330078
qlib\qlib\rl\utils\log.py,1.922032117843628,5.249903202056885,49.80669021606445,11.353303909301758,63.068302154541016,18.86243438720703,6.848855495452881,60.91436767578125,29.50574493408203,rl,63.068302154541016
qlib\qlib\backtest\report.py,56.49856185913086,4.7270965576171875,95.8411636352539,18.431926727294922,17.20953369140625,28.02642059326172,38.58441925048828,10.530680656433105,31.179645538330078,data,95.8411636352539
qlib\qlib\contrib\data\__init__.py,0.0,56.2845344543457,61.15219497680664,0.0,0.0,4.169467926025391,2.7796452045440674,2.7796452045440674,5.559290409088135,data,61.15219497680664
qlib\qlib\rl\order_execution\simulator_simple.py,104.65936279296875,2.6907801628112793,86.48575592041016,6.309425354003906,64.91233825683594,35.80815505981445,7.497010707855225,10.00679874420166,23.735164642333984,backtest,104.65936279296875
qlib\qlib\data\cache.py,6.150350093841553,9.918867111206055,110.84102630615234,37.693382263183594,74.6707534790039,65.77403259277344,18.810251235961914,18.680513381958008,54.42872619628906,data,110.84102630615234
qlib\qlib\contrib\report\data\ana.py,1.1686495542526245,51.22075653076172,67.7949447631836,6.68966817855835,2.083038330078125,32.45071029663086,6.343046188354492,6.473747253417969,12.914670944213867,data,67.7949447631836
qlib\qlib\contrib\data\processor.py,0.7383933663368225,50.63884735107422,72.02139282226562,2.2723851203918457,0.7383933663368225,20.308513641357422,7.762184143066406,5.966193199157715,16.671924591064453,data,72.02139282226562
qlib\qlib\rl\strategy\__init__.py,2.6049113273620605,0.0,0.0,0.0,82.42808532714844,0.0,0.0,0.0,5.209822654724121,rl,82.42808532714844
qlib\qlib\rl\data\pickle_styled.py,96.99152374267578,2.5931570529937744,99.49620056152344,6.729605674743652,63.89078140258789,23.761709213256836,6.432531356811523,12.167869567871094,34.277587890625,data,99.49620056152344
qlib\qlib\model\riskmodel\base.py,0.9821809530258179,7.576584815979004,51.65198516845703,61.671775817871094,3.2363712787628174,24.30547332763672,5.554548263549805,10.037250518798828,34.93748474121094,model,61.671775817871094
qlib\qlib\contrib\torch.py,0.0,55.320281982421875,66.43505859375,0.13175293803215027,0.0,4.494837284088135,3.45880389213562,3.2744948863983154,7.229747295379639,data,66.43505859375
qlib\qlib\backtest\account.py,81.32999420166016,5.40245246887207,60.63352966308594,27.10129165649414,15.079133033752441,26.53183937072754,9.806205749511719,9.049861907958984,38.038570404052734,backtest,81.32999420166016
qlib\qlib\rl\order_execution\interpreter.py,2.9413533210754395,3.767803192138672,84.27477264404297,6.31927490234375,67.7069091796875,44.990718841552734,6.592538356781006,10.000177383422852,29.40677261352539,data,84.27477264404297
qlib\qlib\contrib\model\pytorch_gats.py,5.025150299072266,53.549930572509766,108.3218002319336,97.29804229736328,32.10462188720703,48.505043029785156,79.73278045654297,61.72107696533203,56.7984619140625,data,108.3218002319336
qlib\qlib\backtest\utils.py,72.94427490234375,5.462255001068115,75.35972595214844,3.535085916519165,4.603855609893799,52.72486877441406,8.35507869720459,71.00813293457031,15.984603881835938,data,75.35972595214844
qlib\qlib\contrib\model\pytorch_adarnn.py,6.819140911102295,50.93362045288086,113.21329498291016,90.62014770507812,41.74454116821289,60.81304168701172,68.42924499511719,62.9202766418457,52.64473342895508,data,113.21329498291016
qlib\qlib\rl\simulator.py,1.603905439376831,0.0,0.4297906458377838,0.0,80.77442932128906,0.0,0.0,0.24814198911190033,2.255434036254883,rl,80.77442932128906
qlib\qlib\contrib\tuner\pipeline.py,105.00904083251953,56.22016906738281,75.73829650878906,21.5851993560791,4.099465847015381,59.2603874206543,35.96913146972656,13.844342231750488,38.92023468017578,backtest,105.00904083251953
qlib\qlib\contrib\model\catboost_model.py,3.115591287612915,55.59117889404297,74.03739166259766,73.87867736816406,3.6024770736694336,12.08621597290039,77.7341537475586,5.844616889953613,43.44721221923828,tests,77.7341537475586
qlib\qlib\contrib\eva\alpha.py,0.25745469331741333,54.53923797607422,66.17414093017578,11.379178047180176,3.4752261638641357,19.06208038330078,6.1786370277404785,9.467263221740723,15.821399688720703,data,66.17414093017578
qlib\qlib\contrib\model\pytorch_add.py,3.6777913570404053,49.94596862792969,92.63352966308594,100.58786010742188,29.781463623046875,60.191802978515625,68.05721282958984,55.31675720214844,59.45728302001953,model,100.58786010742188
qlib\qlib\contrib\model\pytorch_tabnet.py,8.802103996276855,49.324214935302734,82.54862976074219,89.86029815673828,30.14841079711914,36.71099090576172,71.67097473144531,56.264259338378906,47.404441833496094,model,89.86029815673828
qlib\qlib\utils\index_data.py,1.4015531539916992,5.724668979644775,88.59241485595703,3.534533739089966,1.6353201866149902,44.76344680786133,12.706768035888672,63.13363265991211,18.049150466918945,data,88.59241485595703
qlib\qlib\contrib\model\__init__.py,2.085648536682129,57.100929260253906,8.538259506225586,80.89916229248047,1.769075870513916,12.026069641113281,2.1231284141540527,2.467271566390991,13.75415325164795,model,80.89916229248047
qlib\qlib\data\ops.py,8.918535232543945,10.604697227478027,64.90111541748047,18.671175003051758,162.07383728027344,53.01264572143555,30.884178161621094,8.676663398742676,35.36443328857422,rl,162.07383728027344
qlib\qlib\data\storage\__init__.py,0.4663867950439453,1.3869268894195557,61.02478790283203,0.0,0.0,4.160780906677246,3.7738537788391113,2.7738537788391113,8.978355407714844,data,61.02478790283203
qlib\qlib\utils\serial.py,5.337789058685303,5.202115535736084,14.733743667602539,5.325010776519775,26.540443420410156,0.7203418016433716,3.926800489425659,72.03556823730469,12.063754081726074,utils,72.03556823730469
qlib\qlib\rl\utils\env_wrapper.py,1.533658504486084,1.9480135440826416,2.2030608654022217,14.388289451599121,75.48983001708984,57.00810241699219,4.58988618850708,76.76898193359375,14.39000129699707,utils,76.76898193359375
