file_path,backtest,contrib,data,model,rl,run,strategy,tests,utils,best_module,best_likelihood
qlib\tests\data_mid_layer_tests\test_handler_storage.py,4.608393669128418,9.676106452941895,85.60941314697266,18.844402313232422,6.011909008026123,15.041626930236816,10.304764747619629,111.45012664794922,20.25400733947754,tests,111.45012664794922
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,6.344006061553955,62.54355239868164,16.35146141052246,19.920780181884766,9.516940116882324,11.432086944580078,86.04724884033203,7.20217227935791,12.268616676330566,strategy,86.04724884033203
qlib\qlib\rl\reward.py,10.12188720703125,4.197549819946289,1.0585135221481323,2.8111016750335693,85.2225112915039,1.0585135221481323,4.9287333488464355,1.0012303590774536,5.278863906860352,rl,85.2225112915039
qlib\tests\ops\test_special_ops.py,5.855324745178223,8.858994483947754,79.88224029541016,10.544225692749023,3.2708191871643066,8.42357063293457,10.495923042297363,113.28882598876953,15.69226360321045,tests,113.28882598876953
qlib\qlib\contrib\model\pytorch_lstm.py,10.219898223876953,68.15672302246094,79.63524627685547,116.71971130371094,37.12358093261719,44.942203521728516,26.8939151763916,81.82073974609375,81.30776977539062,model,116.71971130371094
qlib\examples\benchmarks_dynamic\baseline\rolling_benchmark.py,12.275127410888672,34.36363983154297,78.4659194946289,87.28026580810547,9.599295616149902,13.11514663696289,16.85272979736328,19.3800048828125,26.520187377929688,model,87.28026580810547
qlib\qlib\workflow\task\collect.py,13.950053215026855,13.833932876586914,15.95287799835205,23.65421485900879,8.974994659423828,16.681419372558594,17.94594383239746,11.842667579650879,20.0701961517334,model,23.65421485900879
qlib\qlib\rl\utils\log.py,6.472015380859375,11.955982208251953,48.844566345214844,16.74774932861328,65.52288055419922,21.540571212768555,18.389745712280273,12.670302391052246,72.69945526123047,utils,72.69945526123047
qlib\qlib\backtest\report.py,72.97623443603516,22.563499450683594,99.62197875976562,36.97522735595703,22.230472564697266,38.583587646484375,40.029296875,46.93437194824219,28.542343139648438,data,99.62197875976562
qlib\qlib\contrib\data\__init__.py,0.06451363861560822,63.07750701904297,58.698143005371094,2.398397922515869,1.001301884651184,4.06226110458374,2.398397922515869,4.999049186706543,6.7972517013549805,contrib,63.07750701904297
qlib\qlib\rl\order_execution\simulator_simple.py,114.87700653076172,12.44221305847168,83.20952606201172,13.450825691223145,69.707763671875,40.94491195678711,13.500908851623535,13.042801856994629,25.238178253173828,backtest,114.87700653076172
qlib\examples\data_demo\data_mem_resuse_demo.py,8.776079177856445,17.755075454711914,82.39839172363281,20.957395553588867,7.471787929534912,11.19603443145752,12.547835350036621,16.621082305908203,20.6502742767334,data,82.39839172363281
qlib\qlib\data\cache.py,19.396944046020508,24.155942916870117,115.91080474853516,59.92475891113281,80.01412963867188,76.6900634765625,32.875160217285156,31.573768615722656,39.68817138671875,data,115.91080474853516
qlib\qlib\contrib\report\data\ana.py,3.6710970401763916,58.88019561767578,68.60887145996094,15.7037935256958,3.185295343399048,36.78935623168945,14.868918418884277,11.201556205749512,16.10031509399414,data,68.60887145996094
qlib\examples\highfreq\highfreq_processor.py,1.094295620918274,8.097735404968262,67.83018493652344,8.974152565002441,2.3893396854400635,5.101583957672119,5.790063381195068,15.879180908203125,12.066851615905762,data,67.83018493652344
qlib\qlib\contrib\data\processor.py,1.6992156505584717,57.87910461425781,68.64310455322266,9.535052299499512,2.722540855407715,22.085792541503906,9.793560981750488,10.724820137023926,13.403257369995117,data,68.64310455322266
qlib\qlib\rl\strategy\__init__.py,2.6915533542633057,5.94570779800415,0.06443000584840775,1.0657309293746948,84.35688781738281,0.06443000584840775,100.89641571044922,1.0013008117675781,5.94570779800415,strategy,100.89641571044922
qlib\scripts\get_data.py,4.465599060058594,7.088911533355713,63.676841735839844,9.465306282043457,3.7354187965393066,13.326986312866211,6.5234222412109375,7.728012561798096,13.233268737792969,data,63.676841735839844
qlib\qlib\rl\data\pickle_styled.py,107.68804168701172,14.086939811706543,96.001953125,15.714545249938965,71.25147247314453,29.422883987426758,15.660801887512207,15.11606216430664,26.529094696044922,backtest,107.68804168701172
qlib\tests\misc\test_sepdf.py,1.2500728368759155,6.045920372009277,57.722774505615234,6.449449062347412,1.5675376653671265,4.960833549499512,4.390134811401367,108.3846435546875,14.14575481414795,tests,108.3846435546875
qlib\qlib\model\riskmodel\base.py,7.023838996887207,18.091999053955078,57.72773361206055,80.53958892822266,5.055959224700928,27.229768753051758,11.6197509765625,11.94734001159668,19.378673553466797,model,80.53958892822266
qlib\tests\rl\test_finite_env.py,5.004547119140625,10.111248016357422,54.709144592285156,12.30485725402832,64.66605377197266,29.43595314025879,9.20899486541748,106.45791625976562,13.019206047058105,tests,106.45791625976562
qlib\qlib\contrib\torch.py,0.0,61.64734649658203,62.752052307128906,2.5941338539123535,1.001240611076355,4.2785491943359375,2.4274237155914307,6.254482746124268,7.223929405212402,data,62.752052307128906
qlib\qlib\backtest\account.py,85.68367767333984,13.948619842529297,59.63569259643555,37.305931091308594,15.560948371887207,32.03798294067383,30.580120086669922,15.37941837310791,15.355754852294922,backtest,85.68367767333984
qlib\qlib\rl\order_execution\interpreter.py,3.8860297203063965,8.804502487182617,80.96257019042969,10.98377799987793,68.91365051269531,47.447608947753906,7.8744611740112305,9.936198234558105,19.99869728088379,data,80.96257019042969
qlib\qlib\contrib\model\pytorch_gats.py,11.38979434967041,67.66429138183594,101.26889038085938,131.5386505126953,37.26697540283203,53.85643005371094,29.3272647857666,81.27940368652344,81.29891967773438,model,131.5386505126953
qlib\tests\model\test_general_nn.py,5.695830821990967,74.86666870117188,80.63741302490234,98.19354248046875,5.563695430755615,21.032894134521484,13.918643951416016,148.35360717773438,22.521364212036133,tests,148.35360717773438
qlib\qlib\backtest\utils.py,80.20045471191406,11.804059028625488,72.40036010742188,8.597563743591309,5.3127617835998535,56.204410552978516,16.619260787963867,15.174514770507812,82.83698272705078,utils,82.83698272705078
qlib\qlib\contrib\model\pytorch_adarnn.py,16.71700096130371,65.20161437988281,108.16029357910156,125.22683715820312,46.77723693847656,60.13479995727539,30.06211280822754,73.88350677490234,87.49591064453125,model,125.22683715820312
qlib\qlib\rl\simulator.py,7.177191257476807,4.758212566375732,1.0620956420898438,2.5507519245147705,82.67732238769531,1.0620956420898438,2.7082715034484863,1.00127375125885,5.015395164489746,rl,82.67732238769531
qlib\qlib\contrib\tuner\pipeline.py,110.11360931396484,66.88627624511719,81.81351470947266,31.030202865600586,6.098150730133057,64.98507690429688,12.40832805633545,35.734535217285156,25.6064395904541,backtest,110.11360931396484
qlib\qlib\contrib\model\catboost_model.py,7.5734782218933105,68.23884582519531,72.34944915771484,97.35530853271484,7.966554164886475,14.346579551696777,16.186716079711914,77.28826904296875,19.159486770629883,model,97.35530853271484
qlib\qlib\contrib\eva\alpha.py,2.8593108654022217,60.566314697265625,61.980472564697266,18.775869369506836,4.549408435821533,20.43540382385254,8.383008003234863,9.236461639404297,18.200342178344727,data,61.980472564697266
qlib\scripts\collect_info.py,7.930725574493408,8.416070938110352,20.693830490112305,10.938629150390625,10.906702041625977,13.9605073928833,8.280492782592773,7.9087300300598145,15.343439102172852,data,20.693830490112305
qlib\examples\online_srv\online_management_simulate.py,119.24552917480469,35.83441925048828,67.20767211914062,23.789180755615234,36.26200485229492,33.97893524169922,123.01395416259766,47.11198806762695,28.44535255432129,strategy,123.01395416259766
qlib\qlib\contrib\model\pytorch_add.py,11.410799026489258,63.762489318847656,93.14878845214844,134.0854949951172,34.45703887939453,64.17559814453125,29.800691604614258,69.60369110107422,75.34680938720703,model,134.0854949951172
qlib\qlib\contrib\model\pytorch_tabnet.py,18.29734230041504,64.66413116455078,82.78702545166016,124.47343444824219,37.51836013793945,44.25203323364258,31.170595169067383,76.62779235839844,80.82926177978516,model,124.47343444824219
qlib\tests\rolling_tests\test_update_pred.py,9.922019004821777,24.62860679626465,79.0721435546875,108.55944061279297,7.250345706939697,7.760298728942871,16.30108642578125,119.5367660522461,28.83860206604004,tests,119.5367660522461
qlib\scripts\check_dump_bin.py,19.0565242767334,15.315201759338379,90.89473724365234,19.46198081970215,32.62738037109375,43.549339294433594,16.987478256225586,22.842172622680664,34.1248664855957,data,90.89473724365234
qlib\qlib\contrib\model\__init__.py,5.048914909362793,67.09162139892578,7.3123040199279785,109.76720428466797,3.247861385345459,13.330297470092773,8.992697715759277,3.7003366947174072,8.73356819152832,model,109.76720428466797
qlib\qlib\utils\index_data.py,8.922517776489258,14.27871036529541,86.63973236083984,13.220975875854492,5.241673946380615,52.38288116455078,16.593582153320312,21.252676010131836,78.97332000732422,data,86.63973236083984
qlib\qlib\data\ops.py,9.61849308013916,23.96493911743164,64.79261016845703,29.77910041809082,161.9499053955078,43.8524169921875,19.925249099731445,33.05046844482422,21.084611892700195,rl,161.9499053955078
qlib\qlib\data\storage\__init__.py,0.47313737869262695,2.3953235149383545,65.44615173339844,2.3953235149383545,1.0012961626052856,4.054051876068115,2.3953235149383545,5.9913330078125,5.055347919464111,data,65.44615173339844
qlib\qlib\utils\serial.py,4.304969787597656,8.051501274108887,11.902270317077637,4.728494644165039,26.293214797973633,2.0785388946533203,7.210450649261475,5.2569708824157715,78.45968627929688,utils,78.45968627929688
qlib\examples\online_srv\update_online_pred.py,10.352808952331543,23.853145599365234,72.57685852050781,36.051048278808594,8.000971794128418,11.709854125976562,14.982844352722168,19.99205207824707,23.073928833007812,data,72.57685852050781
qlib\qlib\rl\utils\env_wrapper.py,7.049367904663086,10.822627067565918,1.9102905988693237,22.131938934326172,81.62518310546875,64.91471862792969,14.302088737487793,8.074212074279785,93.79199981689453,utils,93.79199981689453
qlib\examples\benchmarks\TFT\expt_settings\configs.py,9.639084815979004,22.381378173828125,77.59474182128906,105.98393249511719,5.733500003814697,12.162124633789062,11.464757919311523,13.661993026733398,16.38787841796875,model,105.98393249511719
qlib\qlib\model\riskmodel\shrink.py,7.339886665344238,7.983523368835449,25.857961654663086,66.1478271484375,4.90639066696167,19.804140090942383,12.060906410217285,10.072989463806152,11.775860786437988,model,66.1478271484375
