file_path,feature,filter_bank,general,mir,best_module,best_likelihood
audioFlux\src\track\tune_track.h,2.0,0.0,3.001804828643799,2.0825984477996826,general,3.001804828643799
audioFlux\src\flux_temporal.c,8.003671646118164,0.0,3.0019452571868896,1.0,feature,8.003671646118164
audioFlux\include\reassign_algorithm.h,2.0,1.524009108543396,7.248961448669434,6.214902877807617,general,7.248961448669434
audioFlux\src\util\flux_wave.c,7.95715856552124,57.44434356689453,3.4559667110443115,25.327476501464844,filter_bank,57.44434356689453
audioFlux\src\dsp\resample_algorithm.c,4.165920257568359,31.899677276611328,4.894992351531982,20.958324432373047,filter_bank,31.899677276611328
audioFlux\src\mir\_pitch_lhs.c,3.4118125438690186,0.0,3.5101218223571777,68.34468841552734,mir,68.34468841552734
audioFlux\src\classic\hmm.c,4.911830425262451,49.604007720947266,38.475364685058594,30.324848175048828,filter_bank,49.604007720947266
audioFlux\src\dwt_algorithm.h,2.673067808151245,0.0,4.8802642822265625,1.4133514165878296,general,4.8802642822265625
audioFlux\src\filterbank\dwt_filterCoef.c,1.3163833618164062,53.15354919433594,6.499156951904297,71.47261810302734,mir,71.47261810302734
audioFlux\include\vector\flux_complex.h,2.0044474601745605,0.7831019163131714,3.3125839233398438,2.044135808944702,general,3.3125839233398438
audioFlux\src\classic\nmf.c,5.922231674194336,0.844721257686615,4.597991943359375,14.34311580657959,mir,14.34311580657959
audioFlux\src\dsp\filterDesign_freqz.c,2.2953810691833496,65.9593505859375,5.537339210510254,16.377599716186523,filter_bank,65.9593505859375
audioFlux\src\vector\flux_vector.h,7.532079696655273,4.808107852935791,3.001180648803711,59.86804962158203,mir,59.86804962158203
audioFlux\include\mir\_pitch_yin.h,3.070824146270752,0.0,3.001837968826294,94.56534576416016,mir,94.56534576416016
audioFlux\src\cqt_algorithm.c,14.285006523132324,12.69154167175293,6.877449989318848,25.379535675048828,mir,25.379535675048828
