file_path,cli,prompts,resources,server,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,32.737754821777344,15.651339530944824,53.98667526245117,67.95660400390625,20.635019302368164,108.55274963378906,utilities,108.55274963378906
fastmcp\tests\deprecated\test_elicitation.py,67.3086166381836,5.6555280685424805,11.658461570739746,4.242888450622559,34.97255325317383,12.829852104187012,cli,67.3086166381836
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,70.87934875488281,10.2966947555542,65.29134368896484,59.11071014404297,35.825984954833984,29.672008514404297,cli,70.87934875488281
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,118.1928939819336,12.557110786437988,32.495059967041016,72.46915435791016,20.501144409179688,115.52469635009766,cli,118.1928939819336
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,70.11197662353516,5.0929951667785645,54.244468688964844,70.325927734375,8.186309814453125,40.67729949951172,server,70.325927734375
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,100.43856048583984,0.7053977251052856,2.4917993545532227,57.90983200073242,2.859901189804077,23.11536407470703,cli,100.43856048583984
fastmcp\examples\testing_demo\server.py,14.894974708557129,61.17610549926758,42.850223541259766,58.53456115722656,31.922813415527344,15.637290000915527,prompts,61.17610549926758
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,71.1982192993164,162.85357666015625,136.97312927246094,65.46064758300781,115.55754852294922,45.58686447143555,prompts,162.85357666015625
fastmcp\examples\desktop.py,9.19659423828125,4.7177886962890625,42.98744201660156,6.637098789215088,27.0488338470459,8.506525993347168,resources,42.98744201660156
fastmcp\tests\cli\test_mcp_server_config_integration.py,120.56808471679688,9.499628067016602,68.00518798828125,65.8658676147461,34.26838684082031,37.96608352661133,cli,120.56808471679688
fastmcp\tests\server\middleware\test_rate_limiting.py,78.81449890136719,5.10952091217041,13.970827102661133,68.05461883544922,43.29743957519531,16.400161743164062,cli,78.81449890136719
fastmcp\tests\tools\tool_transform\test_args.py,76.44187927246094,16.677448272705078,25.0189208984375,12.66353988647461,153.83621215820312,32.742366790771484,tools,153.83621215820312
fastmcp\tests\server\test_dependencies_advanced.py,78.40719604492188,63.24656677246094,65.67498016357422,61.00812911987305,114.54920196533203,29.352481842041016,tools,114.54920196533203
fastmcp\examples\diagnostics\client_with_tracing.py,73.55702209472656,152.06504821777344,141.94818115234375,64.93890380859375,108.17084503173828,31.244550704956055,prompts,152.06504821777344
fastmcp\fastmcp_slim\fastmcp\server\providers\filesystem_discovery.py,44.1197509765625,71.99898529052734,80.96333312988281,63.85102844238281,63.24704360961914,49.18758010864258,resources,80.96333312988281
fastmcp\examples\atproto_mcp\demo.py,103.97257995605469,20.298980712890625,119.60894775390625,67.08494567871094,104.10909271240234,43.217376708984375,resources,119.60894775390625
fastmcp\fastmcp_slim\fastmcp\cli\cli.py,139.84483337402344,96.71878814697266,109.35020446777344,90.17916107177734,106.08426666259766,71.84396362304688,cli,139.84483337402344
fastmcp\tests\server\test_logging.py,26.832544326782227,7.871737480163574,9.804052352905273,71.33169555664062,10.810044288635254,19.552480697631836,server,71.33169555664062
fastmcp\tests\client\client\test_mode_negotiation.py,62.840484619140625,8.673319816589355,16.90448760986328,63.19737243652344,37.84809875488281,22.710783004760742,server,63.19737243652344
fastmcp\fastmcp_slim\fastmcp\cli\install\claude_code.py,119.13130187988281,12.128884315490723,21.787796020507812,71.23924255371094,35.4494514465332,25.50786018371582,cli,119.13130187988281
fastmcp\tests\tools\tool\test_output_schema.py,19.30099105834961,13.960187911987305,26.89901351928711,8.551142692565918,97.5680923461914,27.916034698486328,tools,97.5680923461914
