file_path,Auth,Image,Persistence,WebUI,best_module,best_likelihood
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\storage\TestNoStorage.java,19.7141056060791,71.46979522705078,4.656706587411463E-4,5.220812797546387,Image,71.46979522705078
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RegistrationDaemon.java,0.0,0.0,78.4342041015625,2.962289333343506,Persistence,78.4342041015625
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\StorageMode.java,0.0,68.33004760742188,5.262426566332579E-4,6.147469520568848,Image,68.33004760742188
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\OrderServlet.java,0.0,40.45946502685547,62.46079635620117,118.5770263671875,WebUI,118.5770263671875
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\OrderBasedRecommenderTest.java,0.0,0.0,3.074592677876353E-4,2.0031793117523193,WebUI,2.0031793117523193
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageScaler.java,1.8862073421478271,73.0969009399414,0.0012551791733130813,7.464502811431885,Image,73.0969009399414
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\User.java,5.608471870422363,2.427812099456787,3.9236674308776855,2.003758668899536,Auth,5.608471870422363
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\IKeyProvider.java,91.73226928710938,0.0,5.79445855692029E-4,2.0043532848358154,Auth,91.73226928710938
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\StorageRule.java,0.0,88.60491943359375,5.183109897188842E-4,8.294320106506348,Image,88.60491943359375
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\DataBaseServlet.java,0.0,40.68190383911133,5.2332658767700195,125.03575134277344,WebUI,125.03575134277344
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\rules\TestCacheAll.java,18.03826141357422,68.7164077758789,5.407232092693448E-4,6.446151256561279,Image,68.7164077758789
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Category.java,0.0,5.617149829864502,4.163733005523682,2.4443023204803467,Image,5.617149829864502
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageCreator.java,0.37385955452919006,64.54020690917969,0.22300966084003448,6.102743148803711,Image,64.54020690917969
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\CacheManager.java,26.507671356201172,0.0,70.39108276367188,3.6187868118286133,Persistence,70.39108276367188
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\Registry.java,13.793352127075195,3.702232599258423,1.1810290813446045,3.5597121715545654,Auth,13.793352127075195
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\FirstInFirstOut.java,0.0,69.7936782836914,5.068518221378326E-4,4.991212844848633,Image,69.7936782836914
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\DummyRecommenderTest.java,0.0,0.0,4.7206308227032423E-4,2.0039758682250977,WebUI,2.0039758682250977
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\CategoryRepository.java,0.0,2.1127266883850098,75.00383758544922,2.003852128982544,Persistence,75.00383758544922
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\HeartbeatInfo.java,0.0,0.0,5.560233257710934E-4,3.0042781829833984,WebUI,3.0042781829833984
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\NotFoundException.java,0.0,0.0,5.770152201876044E-4,2.004345655441284,WebUI,2.004345655441284
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\CharResponseWrapper.java,0.0,0.0,5.183109897188842E-4,2.0041489601135254,WebUI,2.0041489601135254
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\AbstractEntry.java,0.0,66.7567138671875,1.9528653621673584,4.890829563140869,Image,66.7567138671875
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\RepositoryTest.java,2.7771620750427246,3.80961275100708,57.194576263427734,2.330714464187622,Persistence,57.194576263427734
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CreatorFactory.java,14.082959175109863,106.63177490234375,3.2497122287750244,8.87387466430664,Image,106.63177490234375
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\OperationExecutionWithParametersRecord.java,4.230462074279785,2.254746913909912,1.7389088869094849,2.4416658878326416,Auth,4.230462074279785
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\IndexServlet.java,0.0,0.4890136420726776,5.068518221378326E-4,3.4271302223205566,WebUI,3.4271302223205566
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\IDataStorage.java,0.0,71.15763092041016,5.471761105582118E-4,5.059550762176514,Image,71.15763092041016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\RegistryClientHeartbeatDaemon.java,0.0,0.0,0.6605370044708252,2.0042197704315186,WebUI,2.0042197704315186
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\RecommenderSelector.java,27.613054275512695,0.0,4.669438362121582,7.225337028503418,Auth,27.613054275512695
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\AbstractEntryWrapper.java,0.0,69.28463745117188,0.8991290926933289,5.084590435028076,Image,69.28463745117188
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\NoStorage.java,0.0,70.80445098876953,5.344208329916E-4,5.038561820983887,Image,70.80445098876953
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestTimedEntry.java,19.359426498413086,67.37722778320312,0.828396201133728,5.965130805969238,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\FileWriterDaemon.java,0.0,0.0,0.5281766653060913,3.516216993331909,WebUI,3.516216993331909
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\RecommenderStartup.java,0.5834982395172119,0.8752474784851074,68.43991088867188,4.064123630523682,Persistence,68.43991088867188
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\RestUtil.java,66.95246124267578,2.6924829483032227,2.7124650478363037,6.3310322761535645,Auth,66.95246124267578
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\ProductEndpoint.java,22.174036026000977,6.893446922302246,68.62122344970703,6.429932594299316,Persistence,68.62122344970703
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerUpdaterDaemon.java,0.0,0.0,0.6874551177024841,2.0042929649353027,WebUI,2.0042929649353027
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\DataGeneratorTest.java,3.267225742340088,2.1102590560913086,68.62122344970703,2.0034639835357666,Persistence,68.62122344970703
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderRepository.java,3.885986804962158,1.889089822769165,71.95730590820312,2.835707187652588,Persistence,71.95730590820312
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\rest\ReadyRest.java,25.5791015625,3.946438789367676,2.716715097427368,105.09291076660156,WebUI,105.09291076660156
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\RandomReplacement.java,0.0,70.61639404296875,4.7206308227032423E-4,4.927264213562012,Image,70.61639404296875
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommender.java,18.7160701751709,3.6950769424438477,1.601178765296936,3.6347813606262207,Auth,18.7160701751709
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\RecommendSingleEndpoint.java,19.183822631835938,3.2347028255462646,5.040639877319336,2.856734037399292,Auth,19.183822631835938
teastore\utilities\tools.descartes.teastore.dockermemoryconfigurator\src\main\java\tools\descartes\teastore\dockermemoryconfigurator\Configurator.java,18.091339111328125,0.0,0.6610806584358215,5.439836502075195,Auth,18.091339111328125
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedCRUDOperations.java,0.0,2.297071695327759,2.370494842529297,2.0033881664276123,Persistence,2.370494842529297
teastore\interfaces\tools.descartes.teastore.entities\src\test\java\tools\descartes\teastore\entities\InterfaceTests.java,0.0,0.0,3.152858018875122,2.00439190864563,Persistence,3.152858018875122
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedStoreOperations.java,119.5533218383789,5.706532001495361,2.603564739227295,2.727670431137085,Auth,119.5533218383789
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderItemEndpoint.java,21.688533782958984,6.651751518249512,67.88507080078125,3.239305019378662,Persistence,67.88507080078125
teastore\services\tools.descartes.teastore.auth\src\test\java\tools\descartes\teastore\auth\security\ShaSecurityProviderTest.java,92.86515808105469,0.0,3.0471534729003906,6.485989570617676,Auth,92.86515808105469
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\MemoryLogStorage.java,0.0,0.0,5.515642696991563E-4,2.004263401031494,WebUI,2.004263401031494
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\AboutUsServlet.java,0.0,42.004024505615234,1.6017245054244995,114.15617370605469,WebUI,114.15617370605469
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\LogReaderDaemon.java,11.310637474060059,0.5599156618118286,0.7079523801803589,2.003852128982544,Auth,11.310637474060059
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\EndpointClientCollection.java,0.4664623439311981,0.0,1.0004533529281616,2.0039007663726807,WebUI,2.0039007663726807
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\TimeoutException.java,0.0,0.0,5.770152201876044E-4,2.004345655441284,WebUI,2.004345655441284
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\util\AbstractCRUDEndpoint.java,34.436927795410156,3.1657676696777344,7.675586700439453,7.93389892578125,Auth,34.436927795410156
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\rest\AuthCartRest.java,111.76885223388672,4.800891399383545,59.92939758300781,7.444000244140625,Auth,111.76885223388672
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\OrderItemRepository.java,0.0,4.4893670082092285,72.65879821777344,3.055739402770996,Persistence,72.65879821777344
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\storage\rules\StoreAll.java,0.0,69.22693634033203,5.605551414191723E-4,6.508714199066162,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CategoryEndpoint.java,17.413330078125,2.4070897102355957,72.85865020751953,2.28997802734375,Persistence,72.85865020751953
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\IndexServlet.java,0.0,41.29365158081055,64.32347869873047,121.65953826904297,WebUI,121.65953826904297
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\ProductServlet.java,1.0,48.11714553833008,70.08172607421875,109.34982299804688,WebUI,109.34982299804688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\OrderEndpoint.java,24.232547760009766,2.3498425483703613,70.19702911376953,3.0465848445892334,Persistence,70.19702911376953
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\tracing\Tracing.java,14.782690048217773,2.197831392288208,1.4231072664260864,2.8581371307373047,Auth,14.782690048217773
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\servlet\TrainingSynchronizer.java,37.164608001708984,3.052809715270996,73.97904205322266,12.661813735961914,Persistence,73.97904205322266
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CategoryServlet.java,39.15629577636719,61.241607666015625,66.38600158691406,98.66389465332031,WebUI,98.66389465332031
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\CachingRule.java,0.0,69.33004760742188,5.262426566332579E-4,6.147469520568848,Image,69.33004760742188
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\rest\TrainEndpoint.java,23.488529205322266,3.8416898250579834,6.942570686340332,11.836559295654297,Auth,23.488529205322266
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\converters\LocalDateAttributeConverter.java,0.0,1.1225178241729736,75.6784439086914,2.9220988750457764,Persistence,75.6784439086914
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestImageScaler.java,25.5281982421875,75.78825378417969,0.646014392375946,7.236952781677246,Image,75.78825378417969
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\DisplayLogs.java,0.0,0.0,5.303001962602139E-4,2.0041911602020264,WebUI,2.0041911602020264
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\CartServlet.java,10.18651008605957,48.003353118896484,70.08172607421875,109.34982299804688,WebUI,109.34982299804688
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceProduct.java,0.0,7.953804016113281,74.37355041503906,4.250326633453369,Persistence,74.37355041503906
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\Order.java,2.1178665161132812,3.389185905456543,3.742058038711548,2.003584384918213,Persistence,3.742058038711548
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractQueueCache.java,0.0,70.0060806274414,5.144341266714036E-4,5.004515171051025,Image,70.0060806274414
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\entry\ICachable.java,0.0,69.458984375,0.905758261680603,5.095509052276611,Image,69.458984375
teastore\services\tools.descartes.teastore.recommender\src\main\java\tools\descartes\teastore\recommender\algorithm\impl\cf\PreprocessedSlopeOneRecommender.java,15.11396312713623,0.0,1.876202940940857,2.650780200958252,Auth,15.11396312713623
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\AbstractCache.java,2.743107795715332,63.98331069946289,5.460538387298584,8.124472618103027,Image,63.98331069946289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\ImageIDFactory.java,0.579075276851654,71.37071990966797,5.628488142974675E-4,5.084590435028076,Image,71.37071990966797
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LastInFirstOut.java,0.0,69.7936782836914,5.068518221378326E-4,4.991212844848633,Image,69.7936782836914
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\ShaSecurityProvider.java,100.69353485107422,2.6800622940063477,2.0948545932769775,2.497624397277832,Auth,100.69353485107422
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyData.java,0.0,70.06362915039062,1.2859570980072021,4.978085994720459,Image,70.06362915039062
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\DummyEntry.java,0.0,67.37722778320312,1.2675533294677734,4.965130805969238,Image,67.37722778320312
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\AbstractOperationExecutionWithParameterAspect.java,5.102928161621094,40.873966217041016,3.345655918121338,4.804594039916992,Image,40.873966217041016
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\LoadBalancedRecommenderOperations.java,0.0,2.3123512268066406,2.392852783203125,2.0040807723999023,Persistence,2.392852783203125
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginActionServlet.java,3.8601107597351074,2.796830654144287,4.2015450890176E-4,101.15447998046875,WebUI,101.15447998046875
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\ImageSize.java,0.6429490447044373,60.751529693603516,3.6227400302886963,6.222634792327881,Image,60.751529693603516
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\HttpWrapper.java,4.659985542297363,0.6817175149917603,1.5572644472122192,2.9271578788757324,Auth,4.659985542297363
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrder.java,3.4322590827941895,3.7115442752838135,68.2175521850586,3.99869966506958,Persistence,68.2175521850586
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\ProductRepository.java,0.0,4.839866638183594,71.8214111328125,2.835707187652588,Persistence,71.8214111328125
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\rules\CacheAll.java,0.0,69.22693634033203,5.605551414191723E-4,6.508714199066162,Image,69.22693634033203
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\repository\EMFManager.java,21.01116180419922,2.38946795463562,81.63223266601562,5.684226036071777,Persistence,81.63223266601562
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\servlet\IndexServlet.java,0.0,0.49264416098594666,5.106148310005665E-4,3.433685541152954,WebUI,3.433685541152954
teastore\utilities\tools.descartes.teastore.kieker.probes\src\main\java\tools\descartes\teastore\kieker\probes\records\IPayloadCharacterization.java,0.0,0.0,5.674930289387703E-4,2.0043153762817383,WebUI,2.0043153762817383
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\domain\PersistenceOrderItem.java,0.0,6.051273822784424,74.87076568603516,4.052389144897461,Persistence,74.87076568603516
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\IDataCache.java,0.0,70.34549713134766,5.262426566332579E-4,5.024805068969727,Image,70.34549713134766
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\cache\LeastFrequentlyUsed.java,0.0,68.57621765136719,4.656706587411463E-4,4.914964199066162,Image,68.57621765136719
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheTestInit.java,0.0,65.0683364868164,3.914577537216246E-4,4.757897853851318,Image,65.0683364868164
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\entry\TestCountedEntry.java,19.420425415039062,67.5840835571289,0.8359115123748779,4.978085994720459,Image,67.5840835571289
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\ImageProvider.java,11.797579765319824,107.9296875,4.96569299697876,21.743276596069336,Image,107.9296875
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\LoadBalancerTimeoutException.java,0.0,0.0,5.605551414191723E-4,2.0042929649353027,WebUI,2.0042929649353027
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\TestMostRecentlyUsed.java,19.91077423095703,63.42563247680664,3.744094865396619E-4,4.717645645141602,Image,63.42563247680664
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\rest\ResponseWrapper.java,5.500948429107666,2.0594301223754883,4.101325757801533E-4,2.614824056625366,Auth,5.500948429107666
teastore\services\tools.descartes.teastore.persistence\src\main\java\tools\descartes\teastore\persistence\rest\CacheManagerEndpoint.java,26.80235481262207,0.8717057704925537,74.58816528320312,8.432108879089355,Persistence,74.58816528320312
teastore\utilities\tools.descartes.teastore.kieker.rabbitmq\src\main\java\tools\descartes\teastore\kieker\rabbitmq\Reset.java,0.0,0.0,4.59449045592919E-4,7.5909905433654785,WebUI,7.5909905433654785
teastore\utilities\tools.descartes.teastore.registryclient\src\main\java\tools\descartes\teastore\registryclient\loadbalancers\ServiceLoadBalancerResult.java,0.0,0.0,5.199568271636963,3.0040016174316406,Persistence,5.199568271636963
teastore\interfaces\tools.descartes.teastore.entities\src\main\java\tools\descartes\teastore\entities\OrderItem.java,0.0,4.794190406799316,3.9236674308776855,2.003758668899536,Image,4.794190406799316
teastore\services\tools.descartes.teastore.image\src\main\java\tools\descartes\teastore\image\setup\SetupController.java,61.23237609863281,116.27952575683594,68.02519226074219,18.515382766723633,Image,116.27952575683594
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\LoginServlet.java,0.0,40.543182373046875,63.930912017822266,121.02098846435547,WebUI,121.02098846435547
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\TestStoreImage.java,19.485008239746094,79.75836944580078,1.1089152097702026,6.095587730407715,Image,79.75836944580078
teastore\services\tools.descartes.teastore.auth\src\main\java\tools\descartes\teastore\auth\security\BCryptProvider.java,98.77611541748047,0.0,5.674930289387703E-4,2.0043153762817383,Auth,98.77611541748047
teastore\services\tools.descartes.teastore.registry\src\main\java\tools\descartes\teastore\registry\rest\RegistryStartup.java,0.0,0.0,0.6308931112289429,2.0041351318359375,WebUI,2.0041351318359375
teastore\services\tools.descartes.teastore.persistence\src\test\java\tools\descartes\teastore\persistence\repository\EMFManagerInitializer.java,16.571325302124023,2.0697476863861084,75.6784439086914,2.0041911602020264,Persistence,75.6784439086914
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\PopularityBasedRecommenderTest.java,0.0,0.0,3.444108588155359E-4,2.0033881664276123,WebUI,2.0033881664276123
teastore\services\tools.descartes.teastore.image\src\test\java\tools\descartes\teastore\image\cache\AbstractCacheWrapper.java,0.0,69.7936782836914,1.3224549293518066,4.991212844848633,Image,69.7936782836914
teastore\services\tools.descartes.teastore.webui\src\main\java\tools\descartes\teastore\webui\servlet\StatusServlet.java,82.6602783203125,65.83422088623047,64.25300598144531,116.61985778808594,WebUI,116.61985778808594
teastore\services\tools.descartes.teastore.recommender\src\test\java\tools\descartes\teastore\recommender\algorithm\AbstractRecommenderFunctionalityTest.java,20.129329681396484,0.0,1.6453206539154053,2.5244674682617188,Auth,20.129329681396484
