file_path,dns,general,http_general,pools,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\lib\transport\PersistentQuicTokenCache.h,1.0005223751068115,4.5709818368777633E-4,4.5709818368777633E-4,1.4107234477996826,4.5709818368777633E-4,0.034129731357097626,0.0,105.77025604248047,transport,105.77025604248047
proxygen\proxygen\lib\http\session\HTTPSessionAcceptor.h,1.0004953145980835,3.474717617034912,49.9265251159668,4.151367664337158,4.334231489337981E-4,2.5599679946899414,13.099014282226562,39.318328857421875,http_general,49.9265251159668
proxygen\proxygen\lib\http\codec\QPACKDecoderCodec.h,1.000504970550537,4.900201797485352,59.021148681640625,1.2883484363555908,0.5191504955291748,3.842712879180908,0.4252651333808899,2.9571051597595215,http_general,59.021148681640625
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.cpp,13.325250625610352,6.133458614349365,51.812965393066406,1.7074689865112305,3.968790697399527E-4,4.80693244934082,27.00705909729004,0.3829934597015381,http_general,51.812965393066406
proxygen\proxygen\httpserver\samples\proxy\SessionWrapper.h,1.0005587339401245,1.0004888772964478,40.50218963623047,3.4916422367095947,4.888885887339711E-4,1.0,1.0,4.888885887339711E-4,http_general,40.50218963623047
proxygen\proxygen\lib\transport\test\PersistentFizzPskCacheTest.cpp,16.5620059967041,3.373009204864502,3.2922887802124023,3.089266777038574,3.1675698119215667E-4,0.7248502969741821,15.416213989257812,71.43936920166016,transport,71.43936920166016
proxygen\proxygen\lib\stats\ResourceStats.cpp,1.0005258321762085,0.8416469097137451,0.2808557152748108,1.0,4.601235268637538E-4,0.31076642870903015,0.0,4.601235268637538E-4,dns,1.0005258321762085
proxygen\proxygen\httpserver\samples\hq\SampleHandlers.cpp,23.36935806274414,10.651909828186035,55.32767868041992,12.242209434509277,8.012434005737305,5.788534641265869,31.625288009643555,18.55835723876953,http_general,55.32767868041992
proxygen\proxygen\lib\transport\qmux\test\QmuxFramerTest.cpp,2.0227959156036377,1.8493590354919434,5.3333821296691895,1.1812556982040405,4.246110038366169E-4,4.613625526428223,1.0223106145858765,93.34764099121094,transport,93.34764099121094
proxygen\proxygen\lib\http\SynchronizedLruQuicPskCache.h,1.0005213022232056,1.239611029624939,47.44707489013672,1.3925037384033203,4.561753012239933E-4,1.3514889478683472,13.653325080871582,9.264792442321777,http_general,47.44707489013672
proxygen\proxygen\lib\utils\Logging.h,1.0004991292953491,4.367746296338737E-4,4.367746296338737E-4,1.4117233753204346,4.367746296338737E-4,0.03421281278133392,0.0,4.367746296338737E-4,pools,1.4117233753204346
proxygen\proxygen\lib\transport\PersistentFizzPskCache.cpp,1.0005463361740112,0.272042840719223,4.7806071233935654E-4,1.0,4.7806071233935654E-4,0.07344263046979904,17.515186309814453,100.62408447265625,transport,100.62408447265625
proxygen\proxygen\lib\http\stats\TLResponseCodeStats.h,1.0004953145980835,1.4524176120758057,46.37163543701172,1.2757230997085571,4.334231489337981E-4,1.317520260810852,0.1589469015598297,0.3183272182941437,http_general,46.37163543701172
proxygen\proxygen\lib\http\codec\HeadersRateLimitFilter.h,1.0005197525024414,2.919070243835449,47.650062561035156,1.0,4.547979333437979E-4,2.7509238719940186,1.1780465841293335,0.3565479516983032,http_general,47.650062561035156
proxygen\proxygen\lib\http\session\HTTPUpstreamSession.h,1.0004953145980835,3.245966911315918,49.665992736816406,1.2757230997085571,4.334231489337981E-4,2.760303497314453,36.1589469909668,39.318328857421875,http_general,49.665992736816406
proxygen\proxygen\httpserver\HTTPServerAcceptor.cpp,17.746227264404297,4.5052900314331055,52.68147277832031,2.2418384552001953,0.36380043625831604,5.990007400512695,72.72412872314453,40.76743698120117,ssl,72.72412872314453
proxygen\proxygen\lib\http\session\HTTPSessionActivityTracker.cpp,1.0005110502243042,2.088054656982422,49.336971282958984,1.0,4.471473803278059E-4,1.3038594722747803,1.170920968055725,0.3422890901565552,http_general,49.336971282958984
proxygen\proxygen\lib\utils\Export.h,1.0005091428756714,4.45522484369576E-4,4.45522484369576E-4,1.0,4.45522484369576E-4,0.0,0.0,4.45522484369576E-4,dns,1.0005091428756714
proxygen\proxygen\lib\http\coro\util\DetachableExecutor.h,1.0005120038986206,2.0057032108306885,47.51063919067383,1.0,4.480340576265007E-4,2.6446235179901123,0.17172953486442566,1.5534387826919556,http_general,47.51063919067383
proxygen\proxygen\lib\services\RequestWorkerThread.h,20.73636245727539,7.229916572570801,4.4363547931425273E-4,1.4374823570251465,4.4363547931425273E-4,266.5252685546875,0.0,4.4363547931425273E-4,services,266.5252685546875
proxygen\proxygen\lib\http\session\HQByteEventTracker.h,1.0005266666412354,1.245673656463623,49.84102249145508,1.0,4.6082737389951944E-4,1.3269504308700562,0.18390965461730957,5.580623626708984,http_general,49.84102249145508
proxygen\proxygen\lib\http\session\HQStreamBase.cpp,1.0004953145980835,68.48606872558594,114.67357635498047,3.702963352203369,4.334231489337981E-4,3.2785496711730957,12.099014282226562,0.3183272182941437,http_general,114.67357635498047
proxygen\proxygen\lib\http\observer\HTTPSessionObserverInterface.cpp,1.000525951385498,2.2587780952453613,46.57758712768555,1.8933606147766113,4.602400294970721E-4,1.6606872081756592,1.156211018562317,0.31288230419158936,http_general,46.57758712768555
proxygen\proxygen\lib\transport\PersistentFizzPskCache.h,1.0005184412002563,1.9338014125823975,0.5379903316497803,1.3968122005462646,0.48465603590011597,1.7962242364883423,15.953128814697266,93.15381622314453,transport,93.15381622314453
proxygen\proxygen\lib\utils\perfect_hash_table_template.h,1.0005030632019043,6.516709327697754,2.0097646713256836,1.3966107368469238,1.0004401206970215,2.319772720336914,0.0,4.401783226057887E-4,general,6.516709327697754
proxygen\proxygen\lib\dns\test\FutureDNSResolverTest.cpp,84.96615600585938,7.204164981842041,4.486809253692627,5.554797172546387,4.162968158721924,5.640784740447998,4.162628173828125,4.162968158721924,dns,84.96615600585938
proxygen\proxygen\httpserver\SignalHandler.h,2.5177173614501953,1.000462532043457,38.00046157836914,3.820626735687256,4.6247808495536447E-4,1.0267471075057983,1.0,4.6247808495536447E-4,http_general,38.00046157836914
proxygen\proxygen\lib\stats\ResourceData.h,1.000423789024353,0.8938673138618469,0.24044089019298553,1.0,3.708240401465446E-4,1.2717195749282837,0.0,3.708240401465446E-4,services,1.2717195749282837
proxygen\proxygen\lib\transport\test\H3DatagramAsyncSocketTest.cpp,7.035215377807617,8.584784507751465,45.99245834350586,2.142751693725586,1.5864999294281006,7.578580379486084,2.7988088130950928,86.41851043701172,transport,86.41851043701172
proxygen\proxygen\lib\http\codec\test\HQFramerTest.h,1.0005685091018677,4.263127326965332,46.04277420043945,1.8887271881103516,4.97426837682724E-4,3.0800909996032715,0.13941340148448944,5.4217352867126465,http_general,46.04277420043945
proxygen\proxygen\lib\http\coro\filters\test\VisitorFilterTest.cpp,1.0004600286483765,4.039535999298096,46.07178497314453,1.3035956621170044,4.025357193313539E-4,2.5506842136383057,31.325803756713867,0.27091822028160095,http_general,46.07178497314453
proxygen\proxygen\httpserver\samples\proxy\ProxyStats.h,1.0005038976669312,1.0004409551620483,38.00044250488281,3.549100875854492,4.409576067700982E-4,1.0,1.0,4.409576067700982E-4,http_general,38.00044250488281
proxygen\proxygen\lib\http\codec\HQUnidirectionalCodec.h,1.0005285739898682,3.550306558609009,47.85818099975586,1.0,4.6250110608525574E-4,2.924354314804077,0.1589469015598297,1.3183562755584717,http_general,47.85818099975586
proxygen\proxygen\lib\http\coro\server\HTTPServer.h,19.451601028442383,8.402287483215332,50.83668899536133,8.695938110351562,106.10479736328125,7.294433116912842,47.0722770690918,48.99323272705078,sampling,106.10479736328125
proxygen\proxygen\lib\http\codec\HTTPParallelCodec.h,2.000487804412842,4.792746067047119,47.3233528137207,3.315703868865967,1.0004268884658813,2.6573681831359863,1.1535677909851074,41.30756378173828,http_general,47.3233528137207
proxygen\proxygen\lib\http\HTTPConnectorWithFizz.h,1.000515103340149,2.1721343994140625,47.488216400146484,1.3549305200576782,4.507153353188187E-4,1.6567662954330444,2.5838775634765625,0.34885427355766296,http_general,47.488216400146484
proxygen\proxygen\lib\utils\TestUtils.h,15.658804893493652,2.7769875526428223,1.634981393814087,43.12641906738281,3.975998843088746E-4,0.5383217334747314,14.396397590637207,3.975998843088746E-4,pools,43.12641906738281
proxygen\proxygen\lib\http\codec\compress\HPACKEncodeBuffer.h,1.0004953145980835,3.5502774715423584,46.858150482177734,2.3847155570983887,4.334231489337981E-4,2.9220612049102783,0.1589469015598297,0.3183272182941437,http_general,46.858150482177734
proxygen\proxygen\lib\http\codec\CapsuleCodec.h,1.000504970550537,3.7886180877685547,52.87442398071289,1.847716212272644,4.4190013431943953E-4,3.034064292907715,0.1662251055240631,94.96060943603516,transport,94.96060943603516
proxygen\proxygen\lib\http\StatusTypeEnum.h,103.23432159423828,4.081664562225342,57.698585510253906,79.45822143554688,3.968790697399527E-4,12.141809463500977,5.604377269744873,4.313894271850586,dns,103.23432159423828
proxygen\proxygen\lib\http\HQConnector.cpp,2.2129430770874023,4.722044467926025,49.58640670776367,1.2418385744094849,4.305193433538079E-4,5.5993170738220215,2.383366346359253,44.59874725341797,http_general,49.58640670776367
proxygen\proxygen\lib\http\coro\filters\Logger.h,34.66664505004883,5.292187690734863,51.75598907470703,1.3850163221359253,166.3113555908203,3.1900641918182373,1.1208490133285522,39.242103576660156,sampling,166.3113555908203
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.cpp,3.8154542446136475,9.53509521484375,56.23472213745117,4.551764488220215,3.2672958374023438,3.224411964416504,19.69098663330078,7.629370212554932,http_general,56.23472213745117
proxygen\proxygen\lib\http\coro\filters\test\CompressionFilterTests.cpp,1.0004346370697021,5.653428554534912,54.84648895263672,27.17779541015625,3.8029521238058805E-4,4.229406356811523,33.09490966796875,0.3836284577846527,http_general,54.84648895263672
proxygen\proxygen\lib\http\coro\util\CancellableBaton.h,1.0005069971084595,2.0898263454437256,47.35530090332031,1.0,4.4363547931425273E-4,1.676442265510559,0.1677614450454712,0.3359665274620056,http_general,47.35530090332031
proxygen\proxygen\lib\http\coro\server\ScopedHTTPServer.h,2.704498767852783,3.018749237060547,47.39855194091797,5.299698829650879,4.384698695503175E-4,5.8936238288879395,1.1632353067398071,0.32690903544425964,http_general,47.39855194091797
proxygen\proxygen\lib\sampling\Sampling.cpp,1.0005069971084595,0.2538111209869385,4.4363547931425273E-4,2.1465649604797363,194.2530059814453,0.028843246400356293,0.0,4.4363547931425273E-4,sampling,194.2530059814453
proxygen\proxygen\lib\utils\HTTPTime.h,1.000530481338501,1.0004640817642212,38.000465393066406,1.324784517288208,4.6414067037403584E-4,1.0269885063171387,0.0,4.6414067037403584E-4,http_general,38.000465393066406
proxygen\proxygen\lib\http\stats\HeaderCodecStats.h,1.0005090236663818,1.5300917625427246,46.918304443359375,1.2937283515930176,4.453845031093806E-4,1.3355238437652588,0.16932648420333862,0.33909836411476135,http_general,46.918304443359375
proxygen\proxygen\lib\http\webtransport\HTTPWebTransport.h,2.000533103942871,3.2349863052368164,54.44361114501953,2.406231641769409,1.0004664659500122,1.3471415042877197,18.387306213378906,2.3522462844848633,http_general,54.44361114501953
proxygen\proxygen\lib\http\codec\compress\HPACKHeader.h,1.0004770755767822,4.916561126708984,46.484840393066406,2.442993640899658,4.174087953288108E-4,3.1320323944091797,0.146148681640625,0.29271477460861206,http_general,46.484840393066406
proxygen\proxygen\lib\http\codec\HTTPCodecPrinter.h,1.0005069971084595,4.244047164916992,49.64183807373047,1.0,4.4363547931425273E-4,3.326655149459839,12.769975662231445,0.3359665274620056,http_general,49.64183807373047
proxygen\proxygen\lib\http\codec\webtransport\test\WebTransportCapsuleCodecTest.cpp,1.0003069639205933,4.040838718414307,43.66422653198242,1.8161327838897705,2.685634244699031E-4,3.0345094203948975,0.06619693338871002,1.1326624155044556,http_general,43.66422653198242
proxygen\proxygen\lib\http\test\HTTPMessageTest.cpp,35.073997497558594,8.217754364013672,62.343658447265625,4.344511032104492,1.89342099474743E-4,9.35246467590332,43.11532211303711,1.1263283491134644,http_general,62.343658447265625
proxygen\proxygen\lib\http\coro\filters\Status1xxFilter.h,1.0005296468734741,2.1037895679473877,48.33600997924805,1.0,4.634266661014408E-4,1.673429250717163,1.186508059501648,0.37347954511642456,http_general,48.33600997924805
proxygen\proxygen\lib\http\coro\transport\HTTPConnectAsyncTransport.cpp,25.650047302246094,4.551489353179932,45.907291412353516,1.6698232889175415,3.968790697399527E-4,3.479219436645508,10.997795104980469,94.65823364257812,transport,94.65823364257812
proxygen\proxygen\lib\utils\test\ZlibTests.cpp,1.0004076957702637,1.303114414215088,0.31936147809028625,1.9455276727676392,3.5677087726071477E-4,0.3527061939239502,0.0,3.5677087726071477E-4,pools,1.9455276727676392
proxygen\proxygen\httpserver\samples\echo\EchoHandler.cpp,1.0005090236663818,2.4103007316589355,38.259586334228516,3.354544162750244,4.453845031093806E-4,1.6647067070007324,1.0,4.453845031093806E-4,http_general,38.259586334228516
proxygen\proxygen\lib\services\AcceptorConfiguration.h,2.018756628036499,4.848613739013672,40.00045394897461,2.3088550567626953,4.547979333437979E-4,145.42276000976562,0.0,4.547979333437979E-4,services,145.42276000976562
proxygen\proxygen\lib\http\coro\filters\test\DecompressionFilterTest.cpp,1.0004080533981323,3.412065029144287,50.745819091796875,3.342395782470703,3.5704372567124665E-4,2.522827386856079,32.90570831298828,0.45935726165771484,http_general,50.745819091796875
proxygen\proxygen\lib\http\codec\compress\HPACKCodec.cpp,1.0004653930664062,10.109198570251465,57.90412139892578,1.3184188604354858,2.3372244834899902,3.8128981590270996,18.765949249267578,39.46559143066406,http_general,57.90412139892578
proxygen\proxygen\lib\http\coro\filters\DecompressionFilterFactory.cpp,1.0005234479904175,2.0429019927978516,48.02190017700195,2.0,4.5802482054568827E-4,1.6742398738861084,1.1811563968658447,0.36277076601982117,http_general,48.02190017700195
proxygen\proxygen\lib\http\connpool\SessionHolder.cpp,3.8953073024749756,5.887058258056641,46.75870895385742,4.959990978240967,1.4022982120513916,6.004298210144043,31.818899154663086,98.14200592041016,transport,98.14200592041016
proxygen\proxygen\lib\http\test\HTTPHeadersBenchmark.cpp,18.892772674560547,4.93352746963501,49.96908187866211,3.9520063400268555,0.980678915977478,4.0778045654296875,1.1785311698913574,1.3772059679031372,http_general,49.96908187866211
proxygen\proxygen\httpserver\HTTPServerAcceptor.h,1.0005110502243042,2.8778817653656006,38.31009292602539,2.296494483947754,4.471473803278059E-4,2.343972682952881,13.839557647705078,39.00044631958008,transport,39.00044631958008
proxygen\proxygen\lib\dns\NaiveResolutionCallback.cpp,120.92708587646484,1.301418423652649,0.34512943029403687,1.0,4.5342888915911317E-4,1.7518949508666992,0.0,4.5342888915911317E-4,dns,120.92708587646484
proxygen\proxygen\httpserver\Mocks.h,1.0004842281341553,1.5712109804153442,38.000423431396484,1.0,4.236703971400857E-4,1.3764770030975342,1.0,39.000423431396484,transport,39.000423431396484
proxygen\proxygen\lib\http\session\HTTPEvent.cpp,1.000515103340149,1.5458579063415527,49.26877975463867,1.0,4.507153353188187E-4,1.6523237228393555,0.17420178651809692,0.34885427355766296,http_general,49.26877975463867
