file_path,feature,filter_bank,general,mir,best_module,best_likelihood
src\cepstrogram_algorithm.h,8.053876876831055,0.0,1.8569750785827637,0.40328240394592285,feature,8.053876876831055
src\mir\_pitch_yin.h,2.07075834274292,0.0,0.0,93.55970001220703,mir,93.55970001220703
src\dwt_algorithm.h,1.6735039949417114,0.0,1.8793652057647705,0.41381892561912537,general,1.8793652057647705
include\cwt_algorithm.h,6.855281829833984,2.0,2.8530259132385254,0.4014240503311157,feature,6.855281829833984
src\dsp\hilbert_algorithm.h,1.0,0.0,1.8835623264312744,0.4157940745353699,general,1.8835623264312744
src\dsp\xcorr_algorithm.h,0.0,0.0,4.765096664428711,0.4113761782646179,general,4.765096664428711
src\bft_algorithm.c,16.86341094970703,79.9888916015625,4.930354118347168,11.843171119689941,filter_bank,79.9888916015625
include\mir\_pitch_yin.h,2.07075834274292,0.0,0.0,93.55970001220703,mir,93.55970001220703
include\ewt_algorithm.h,1.0,0.0,1.8793652057647705,0.41381892561912537,general,1.8793652057647705
src\filterbank\cwt_filterBank.h,6.884842872619629,100.18112182617188,1.0,0.9752228856086731,filter_bank,100.18112182617188
src\flux_temporal.h,7.003628730773926,0.0,0.0,0.0,feature,7.003628730773926
src\vector\flux_vectorOp.h,1.8355485200881958,33.10551834106445,2.1821630001068115,0.9765719175338745,filter_bank,33.10551834106445
src\mir\_pitch_lhs.h,2.5791592597961426,0.0,0.0,83.57936096191406,mir,83.57936096191406
include\swt_algorithm.h,1.0,0.0,1.8793652057647705,0.41381892561912537,general,1.8793652057647705
src\filterbank\auditory_weight.c,0.0,87.76649475097656,2.403939723968506,49.72797393798828,filter_bank,87.76649475097656
src\filterbank\auditory_filterBank.c,7.180212020874023,172.7640380859375,6.362432956695557,63.25590133666992,filter_bank,172.7640380859375
src\synsq_algorithm.h,5.0,2.8463003635406494,2.8762433528900146,0.4123498201370239,feature,5.0
src\dsp\dct_algorithm.h,1.759871006011963,0.7102545499801636,1.8569750785827637,1.3502885103225708,general,1.8569750785827637
src\mir\_trist3.h,0.0,0.0,0.0,73.81710052490234,mir,73.81710052490234
include\synsq_algorithm.h,5.0,2.8463003635406494,2.8762433528900146,0.4123498201370239,feature,5.0
src\filterbank\auditory_weight.h,0.0,102.61363983154297,0.0,0.0,filter_bank,102.61363983154297
src\dsp\flux_window.h,0.9795972108840942,1.4963810443878174,0.0,0.9214125871658325,filter_bank,1.4963810443878174
src\classic\hmm.c,3.909614086151123,49.56698226928711,35.439414978027344,29.31283950805664,filter_bank,49.56698226928711
include\wpt_algorithm.h,1.0,0.0,1.8793652057647705,0.41381892561912537,general,1.8793652057647705
include\classic\viterbi.h,0.0,0.0,1.327130913734436,0.0,general,1.327130913734436
src\mir\harmonic_algorithm.h,3.504462957382202,0.0,1.8659954071044922,81.55231475830078,mir,81.55231475830078
src\feature\spectral_algorithm.h,124.96866607666016,6.647528648376465,4.664070129394531,44.892181396484375,feature,124.96866607666016
src\dsp\dft_algorithm.c,1.7610440254211426,0.0,4.199644565582275,9.967422485351562,mir,9.967422485351562
include\feature\xxcc_algorithm.h,129.29539489746094,0.0,1.8609607219696045,2.405158042907715,feature,129.29539489746094
src\wpt_algorithm.c,4.25955867767334,71.61180877685547,4.690753936767578,17.536535263061523,filter_bank,71.61180877685547
src\util\flux_wave.h,3.0079479217529297,0.0,0.0,14.62673282623291,mir,14.62673282623291
src\mir\_pitch_ffp.c,7.83199405670166,116.36788177490234,2.687506675720215,81.20304107666016,filter_bank,116.36788177490234
include\cwd_algorithm.h,1.0,0.0,1.8835623264312744,0.4157940745353699,general,1.8835623264312744
include\util\flux_util.h,8.774453163146973,26.46082878112793,3.7422666549682617,42.94658279418945,mir,42.94658279418945
src\dsp\resample_algorithm.c,3.1654725074768066,31.88667869567871,1.8936768770217896,19.945480346679688,filter_bank,31.88667869567871
include\stft_algorithm.h,1.0,0.6848896145820618,1.826370358467102,4.406320095062256,mir,4.406320095062256
src\dsp\fft_algorithm.h,1.5675723552703857,0.0,1.8491133451461792,0.39958274364471436,general,1.8491133451461792
src\cwt_algorithm.c,7.807582378387451,64.5163803100586,3.318706512451172,0.18693435192108154,filter_bank,64.5163803100586
include\classic\hmm.h,3.4083499908447266,3.907914161682129,75.83257293701172,12.522625923156738,general,75.83257293701172
src\mir\onset_algorithm.h,0.4839133620262146,36.811885833740234,1.8375874757766724,92.49231719970703,mir,92.49231719970703
include\dsp\conv_algorithm.h,4.952935218811035,2.764726161956787,8.555561065673828,2.742093563079834,general,8.555561065673828
include\flux_base.h,9.10057544708252,185.61456298828125,6.027942657470703,64.33916473388672,filter_bank,185.61456298828125
src\fst_algorithm.c,1.0,1.0922518968582153,4.552557945251465,12.242239952087402,mir,12.242239952087402
src\flux_temporal.c,7.009737968444824,0.0,0.0,0.0,feature,7.009737968444824
include\hht_algorithm.h,1.0,0.0,1.8793652057647705,0.41381892561912537,general,1.8793652057647705
src\dsp\filterDesign_fir.h,0.0,164.22021484375,0.0,50.555355072021484,filter_bank,164.22021484375
src\filterbank\auditory_filterBank.h,5.0,141.92820739746094,1.9888414144515991,23.479999542236328,filter_bank,141.92820739746094
src\flux_spectral.h,27.31287384033203,9.09190559387207,5.060888767242432,11.206795692443848,feature,27.31287384033203
src\mir\_pitch_cep.c,2.162583827972412,0.0,0.5130444169044495,66.98182678222656,mir,66.98182678222656
include\mir\_pitch_cep.h,2.080145835876465,0.0,0.0,81.62765502929688,mir,81.62765502929688
src\dsp\czt_algorithm.h,0.0,0.0,1.8804106712341309,0.41431093215942383,general,1.8804106712341309
src\dsp\conv_algorithm.c,5.357450008392334,3.5091826915740967,10.71518611907959,2.012315034866333,general,10.71518611907959
src\dsp\dct_algorithm.c,2.729135513305664,0.5440313816070557,5.646821022033691,17.613636016845703,mir,17.613636016845703
include\st_algorithm.h,1.0,0.0,2.870777130126953,0.40848273038864136,general,2.870777130126953
src\st_algorithm.h,1.0,0.0,2.870777130126953,0.40848273038864136,general,2.870777130126953
src\mir\hpss_algorithm.h,1.0,0.0,1.868025779724121,77.61735534667969,mir,77.61735534667969
