file_path,cli,gui,logic,model,best_module,best_likelihood
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,0.6067605018615723,1.5685575008392334,54.899513244628906,2.5687599182128906,logic,54.899513244628906
src/main/java/org/jabref/gui/desktop/os/Linux.java,0.8506797552108765,63.23402404785156,9.216755867004395,2.8763246536254883,gui,63.23402404785156
src/main/java/org/jabref/logic/remote/server/RemoteListenerServer.java,1.5125398931559175E-4,8.258320808410645,53.02601623535156,3.886920213699341,logic,53.02601623535156
src/main/java/org/jabref/gui/shared/ConnectToSharedDatabaseCommand.java,1.7320674669463187E-4,64.65709686279297,1.8473455905914307,1.0002079010009766,gui,64.65709686279297
src/main/java/org/jabref/gui/util/OnlyIntegerFormatter.java,1.7081713303923607E-4,64.24794006347656,2.835655450820923,2.0002050399780273,gui,64.24794006347656
src/main/java/org/jabref/gui/cleanup/CleanupSingleAction.java,1.02029550075531,70.29310607910156,2.474188804626465,2.00016713142395,gui,70.29310607910156
src/test/java/org/jabref/logic/importer/fetcher/CompositeSearchBasedFetcherTest.java,26.03767204284668,7.683371543884277,50.556888580322266,2.9697225093841553,logic,50.556888580322266
src/main/java/org/jabref/model/database/BibDatabaseMode.java,1.7081713303923607E-4,1.898250937461853,6.112876892089844,94.75537872314453,model,94.75537872314453
src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesAction.java,0.5270358324050903,64.5537338256836,1.8443925380706787,1.0002070665359497,gui,64.5537338256836
src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java,31.727500915527344,64.65165710449219,5.507174015045166,2.3259389400482178,gui,64.65165710449219
src/main/java/org/jabref/model/entry/field/BiblatexApaField.java,1.494285388616845E-4,2.046660900115967,5.597889423370361,85.99739837646484,model,85.99739837646484
src/main/java/org/jabref/gui/importer/actions/GUIPostOpenAction.java,1.7535316874273121E-4,65.02461242675781,1.8578461408615112,1.0002104043960571,gui,65.02461242675781
src/main/java/org/jabref/logic/integrity/FileChecker.java,1.8474842309951782,9.004045486450195,54.206504821777344,3.222062110900879,logic,54.206504821777344
src/main/java/org/jabref/gui/texparser/CitationsDisplay.java,2.7303123474121094,68.0583267211914,5.215850830078125,25.489917755126953,gui,68.0583267211914
src/main/java/org/jabref/gui/collab/stringchange/BibTexStringChange.java,0.48537689447402954,63.132102966308594,1.803774356842041,2.000197172164917,gui,63.132102966308594
src/test/java/org/jabref/logic/pdf/search/indexing/PdfIndexerTest.java,0.24910400807857513,5.840775012969971,49.41151809692383,4.2061262130737305,logic,49.41151809692383
src/test/java/org/jabref/logic/shared/DBMSTypeTest.java,1.362715265713632E-4,10.879894256591797,51.3183479309082,3.4592127799987793,logic,51.3183479309082
src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java,0.4989772439002991,63.60660934448242,1.8173317909240723,2.0002005100250244,gui,63.60660934448242
src/main/java/org/jabref/preferences/SidePanePreferences.java,1.6430030518677086E-4,11.009587287902832,0.22015586495399475,1.000197172164917,gui,11.009587287902832
src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java,1.494285388616845E-4,70.54813385009766,2.3202362060546875,2.0001792907714844,gui,70.54813385009766
src/main/java/org/jabref/gui/maintable/columns/LinkedIdentifierColumn.java,1.198156714439392,72.43684387207031,10.941548347473145,104.27401733398438,model,104.27401733398438
src/main/java/org/jabref/logic/util/UnknownFileType.java,0.46028560400009155,5.072451114654541,55.414886474609375,2.5358872413635254,logic,55.414886474609375
src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java,0.5754003524780273,62.80198669433594,1.7829937934875488,2.000208616256714,gui,62.80198669433594
src/main/java/org/jabref/gui/undo/UndoableFieldChange.java,0.6319388151168823,60.89826202392578,1.73995041847229,1.0001815557479858,gui,60.89826202392578
src/test/java/org/jabref/gui/exporter/SaveDatabaseActionTest.java,0.6029155254364014,57.5306282043457,3.232588052749634,3.164093255996704,gui,57.5306282043457
src/main/java/org/jabref/logic/bibtex/FileFieldWriter.java,1.570081221871078E-4,1.5289033651351929,55.941585540771484,2.5290918350219727,logic,55.941585540771484
src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,1.6539770876988769E-4,10.99716567993164,54.770484924316406,2.557363271713257,logic,54.770484924316406
src/main/java/org/jabref/gui/fieldeditors/EditorTextField.java,35.00016403198242,70.83755493164062,2.023930311203003,4.031476020812988,gui,70.83755493164062
src/main/java/org/jabref/model/openoffice/style/NonUniqueCitationMarker.java,1.7755346198100597E-4,1.9731100797653198,6.275071620941162,94.53581237792969,model,94.53581237792969
src/main/java/org/jabref/logic/layout/format/DOIStrip.java,1.7351015412714332E-4,11.487507820129395,56.93735885620117,2.5847010612487793,logic,56.93735885620117
src/main/java/org/jabref/gui/undo/UndoableChangeType.java,0.6218675374984741,62.22879409790039,1.7779655456542969,1.0001908540725708,gui,62.22879409790039
src/test/java/org/jabref/model/entry/BibtexStringTest.java,0.664474606513977,3.2667713165283203,8.346571922302246,77.87401580810547,model,77.87401580810547
src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java,1.2473211288452148,67.5049057006836,6.228959083557129,20.742984771728516,gui,67.5049057006836
src/test/java/org/jabref/logic/layout/format/EntryTypeFormatterTest.java,1.6820644668769091E-4,1.9975996017456055,54.83192825317383,2.566828489303589,logic,54.83192825317383
src/main/java/org/jabref/model/database/event/AutosaveEvent.java,1.778723089955747E-4,1.9766533374786377,6.282748699188232,97.50300598144531,model,97.50300598144531
src/test/java/org/jabref/gui/search/GrammarBasedSearchRuleDescriberTest.java,0.7464330196380615,50.515777587890625,2.5147008895874023,1.7464486360549927,gui,50.515777587890625
src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java,1.036702275276184,74.10415649414062,2.540464401245117,2.1271448135375977,gui,74.10415649414062
src/main/java/org/jabref/logic/shared/exception/OfflineLockException.java,1.7052306793630123E-4,1.5744303464889526,55.105064392089844,5.693988800048828,logic,55.105064392089844
src/main/java/org/jabref/logic/layout/format/CurrentDate.java,1.720036379992962E-4,2.6619906425476074,55.279624938964844,2.5796241760253906,logic,55.279624938964844
src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,1.0001600980758667,12.425219535827637,0.2609979510307312,1.0001920461654663,gui,12.425219535827637
src/main/java/org/jabref/gui/mergeentries/newmergedialog/PersonsNameFieldRowView.java,0.46028560400009155,63.887454986572266,3.704516649246216,1.0001908540725708,gui,63.887454986572266
src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,1.570081221871078E-4,70.84467315673828,2.0241336822509766,1.0001883506774902,gui,70.84467315673828
src/main/java/org/jabref/gui/fieldeditors/YesNoEditorViewModel.java,1.6993794997688383E-4,64.09739685058594,1.8313543796539307,1.0002039670944214,gui,64.09739685058594
src/main/java/org/jabref/logic/util/strings/UnicodeLigaturesMap.java,1.4254706911742687E-4,19.844369888305664,53.20885467529297,2.480360507965088,logic,53.20885467529297
src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java,0.5009205341339111,77.78937530517578,6.590264320373535,72.26519775390625,gui,77.78937530517578
src/main/java/org/jabref/gui/preferences/entryeditor/EntryEditorTab.java,0.38806697726249695,61.93216323852539,1.6973552703857422,1.0001710653305054,gui,61.93216323852539
src/main/java/org/jabref/gui/entryeditor/SourceTab.java,14.470954895019531,65.94474792480469,9.028731346130371,45.86034393310547,gui,65.94474792480469
src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,1.4764662773814052E-4,11.986791610717773,7.032676696777344,84.67613220214844,model,84.67613220214844
src/main/java/org/jabref/logic/importer/PagedSearchBasedFetcher.java,1.6214861534535885E-4,1.546219825744629,54.11769485473633,2.546414375305176,logic,54.11769485473633
src/main/java/org/jabref/model/search/matchers/NotMatcher.java,1.7320674669463187E-4,1.9248061180114746,6.170413017272949,93.10279083251953,model,93.10279083251953
src/main/java/org/jabref/logic/integrity/BibTeXEntryTypeChecker.java,0.5046331882476807,9.577820777893066,58.050140380859375,5.556150436401367,logic,58.050140380859375
src/main/java/org/jabref/logic/layout/format/LatexToUnicodeFormatter.java,0.6046997308731079,3.207657814025879,56.472957611083984,2.566828489303589,logic,56.472957611083984
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeUnderscoresFormatter.java,0.6088353395462036,1.5705018043518066,54.967559814453125,2.570704936981201,logic,54.967559814453125
src/main/java/org/jabref/logic/exporter/SaveException.java,1.0742624998092651,2.0945284366607666,53.6615104675293,2.503580093383789,logic,53.6615104675293
src/main/java/org/jabref/gui/collab/DatabaseChangeResolver.java,1.7442679381929338E-4,64.86599731445312,1.8533141613006592,2.000209331512451,gui,64.86599731445312
src/main/java/org/jabref/logic/layout/format/IfPlural.java,1.6820644668769091E-4,11.166934967041016,55.106224060058594,2.566828489303589,logic,55.106224060058594
src/test/java/org/jabref/gui/search/GetLastSearchHistoryTest.java,1.494285388616845E-4,61.121646881103516,1.7310200929641724,1.0001792907714844,gui,61.121646881103516
src/main/java/org/jabref/logic/citationstyle/CitationStylePreviewLayout.java,1.6707158647477627E-4,1.5628035068511963,54.698123931884766,3.5630040168762207,logic,54.698123931884766
src/main/java/org/jabref/logic/exporter/BibDatabaseWriter.java,11.308723449707031,12.409026145935059,50.63857650756836,18.702585220336914,logic,50.63857650756836
src/main/java/org/jabref/logic/cleanup/ConvertToBibtexCleanup.java,1.5125398931559175E-4,1.5095198154449463,53.310115814208984,3.6214497089385986,logic,53.310115814208984
src/main/java/org/jabref/logic/bibtex/comparator/FieldComparatorStack.java,1.6935683379415423E-4,1.5705018043518066,54.967559814453125,4.112756729125977,logic,54.967559814453125
src/main/java/org/jabref/logic/layout/LayoutEntry.java,6.487227801699191E-5,14.805245399475098,48.41071701049805,5.860506057739258,logic,48.41071701049805
src/main/java/org/jabref/gui/util/comparator/RankingFieldComparator.java,1.6820644668769091E-4,73.40122985839844,2.0971782207489014,1.0002018213272095,gui,73.40122985839844
src/test/java/org/jabref/logic/importer/fetcher/transformers/InfixTransformerTest.java,1.2276034976821393E-4,1.9896867275238037,49.79597091674805,2.413682460784912,logic,49.79597091674805
src/main/java/org/jabref/logic/exporter/BibtexDatabaseWriter.java,1.2783003330696374E-4,3.614400625228882,53.439029693603516,35.68898391723633,logic,53.439029693603516
src/test/java/org/jabref/logic/autosaveandbackup/BackupManagerDiscardedTest.java,1.459067134419456E-4,3.0536699295043945,52.202735900878906,4.106853008270264,logic,52.202735900878906
src/main/java/org/jabref/logic/integrity/PersonNamesChecker.java,0.616128146648407,1.5289033651351929,54.603614807128906,3.5290918350219727,logic,54.603614807128906
src/main/java/org/jabref/logic/layout/format/AuthorLastFirstCommas.java,1.7535316874273121E-4,1.5907012224197388,55.67454147338867,2.590911626815796,logic,55.67454147338867
src/main/java/org/jabref/gui/util/uithreadaware/UiThreadBinding.java,1.6005254292394966E-4,62.40478515625,1.7829937934875488,1.0001920461654663,gui,62.40478515625
src/main/java/org/jabref/gui/duplicationFinder/DuplicateSearch.java,0.8516520857810974,64.7428970336914,2.611090898513794,2.0001208782196045,gui,64.7428970336914
src/main/java/org/jabref/logic/protectedterms/ProtectedTermsParser.java,3.77862811088562,1.5095198154449463,52.833194732666016,3.34800124168396,logic,52.833194732666016
src/main/java/org/jabref/logic/importer/fileformat/medline/Investigator.java,1.756641431711614E-4,1.591748833656311,55.71120834350586,2.5919597148895264,logic,55.71120834350586
src/main/java/org/jabref/logic/pdf/EntryAnnotationImporter.java,0.6306798458099365,1.546219825744629,54.11769485473633,4.230064392089844,logic,54.11769485473633
src/main/java/org/jabref/logic/importer/fetcher/MathSciNet.java,1.8259536027908325,9.375802993774414,50.965267181396484,2.4307663440704346,logic,50.965267181396484
src/main/java/org/jabref/logic/shared/PostgreSQLProcessor.java,35.00016403198242,10.935046195983887,49.846221923828125,8.209521293640137,logic,49.846221923828125
src/main/java/org/jabref/logic/layout/format/HTMLParagraphs.java,0.47000423073768616,3.5317742824554443,56.630126953125,3.5374135971069336,logic,56.630126953125
src/main/java/org/jabref/logic/util/StandardFileType.java,82.67679595947266,13.276958465576172,59.506248474121094,5.502066612243652,cli,82.67679595947266
src/main/java/org/jabref/gui/edit/automaticfiededitor/NotificationPaneAdapter.java,1.6877969028428197E-4,63.899078369140625,3.388695478439331,29.35283660888672,gui,63.899078369140625
src/test/java/org/jabref/logic/layout/LayoutTest.java,0.9924049973487854,1.9178625345230103,48.5141487121582,14.789412498474121,logic,48.5141487121582
src/main/java/org/jabref/logic/importer/fetcher/GvkFetcher.java,1.6109376156236976E-4,1.5426664352416992,53.993324279785156,2.5428597927093506,logic,53.993324279785156
src/main/java/org/jabref/logic/openoffice/style/OOPreFormatter.java,6.710512638092041,11.003726959228516,51.21298599243164,3.4056386947631836,logic,51.21298599243164
src/main/java/org/jabref/gui/libraryproperties/general/GeneralPropertiesViewModel.java,1.2524391058832407E-4,58.44472122192383,2.612706422805786,2.528202772140503,gui,58.44472122192383
src/test/java/org/jabref/logic/formatter/bibtexfields/ClearFormatterTest.java,1.7052306793630123E-4,2.164302349090576,55.105064392089844,2.5746350288391113,logic,55.105064392089844
src/main/java/org/jabref/gui/push/PushToApplicationSettings.java,1.489894151687622,68.36572265625,5.857177257537842,1.7666329145431519,gui,68.36572265625
src/main/java/org/jabref/model/entry/types/BiblatexApaEntryType.java,1.665098825469613E-4,1.850385308265686,6.0091681480407715,90.89496612548828,model,90.89496612548828
src/test/java/org/jabref/logic/xmp/XmpUtilWriterTest.java,1.7239367961883545,10.905008316040039,47.79170227050781,3.9692459106445312,logic,47.79170227050781
src/main/java/org/jabref/model/openoffice/style/CitationLookupResult.java,1.6430030518677086E-4,2.2403564453125,5.955966949462891,91.16651153564453,model,91.16651153564453
src/test/java/org/jabref/logic/integrity/DateCheckerTest.java,1.570081221871078E-4,2.010981559753418,54.41141128540039,2.5290918350219727,logic,54.41141128540039
src/main/java/org/jabref/gui/fieldeditors/identifier/EprintIdentifierEditorViewModel.java,1.6109376156236976E-4,66.57377624511719,1.7880876064300537,1.0001933574676514,gui,66.57377624511719
src/main/java/org/jabref/logic/integrity/AbbreviationChecker.java,0.49619653820991516,1.5609114170074463,54.99419021606445,2.5611112117767334,logic,54.99419021606445
src/main/java/org/jabref/gui/undo/NamedCompound.java,38.4200325012207,62.946678161621094,3.269145965576172,1.000195860862732,gui,62.946678161621094
src/test/java/org/jabref/gui/externalfiles/ImportHandlerTest.java,1.5902469749562442E-4,63.717063903808594,1.7779655456542969,5.216613292694092,gui,63.717063903808594
src/main/java/org/jabref/gui/groups/GroupsPreferences.java,1.5902469749562442E-4,70.13792419433594,1.986739158630371,1.0001908540725708,gui,70.13792419433594
src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java,1.7535316874273121E-4,1.9486587047576904,6.2220940589904785,95.64612579345703,model,95.64612579345703
src/main/java/org/jabref/logic/importer/IdBasedFetcher.java,1.7660376033745706E-4,1.5949139595031738,55.821990966796875,2.595125913619995,logic,55.821990966796875
src/main/java/org/jabref/logic/layout/format/Ordinal.java,0.49072709679603577,1.5571649074554443,55.605552673339844,2.557363271713257,logic,55.605552673339844
src/main/java/org/jabref/gui/preferences/keybindings/presets/BashKeyBindingPreset.java,36.23667526245117,63.20957565307617,3.762519359588623,2.728738784790039,gui,63.20957565307617
src/test/java/org/jabref/logic/integrity/BooktitleCheckerTest.java,1.6430030518677086E-4,2.1193253993988037,54.85515213012695,2.5536651611328125,logic,54.85515213012695
src/main/java/org/jabref/logic/preferences/FetcherApiKey.java,1.6707158647477627E-4,5.636535167694092,58.84177780151367,2.5630040168762207,logic,58.84177780151367
src/test/java/org/jabref/logic/importer/fileformat/MedlineImporterFilesTest.java,1.5312459436245263E-4,1.8859517574310303,53.053741455078125,2.516005039215088,logic,53.053741455078125
src/main/java/org/jabref/logic/importer/fetcher/TitleFetcher.java,1.6214861534535885E-4,22.759435653686523,54.63930892944336,2.546414375305176,logic,54.63930892944336
src/main/java/org/jabref/gui/preferences/PreferencesDialogView.java,0.8525460362434387,61.95484161376953,2.9029836654663086,3.9707460403442383,gui,61.95484161376953
src/test/java/org/jabref/logic/importer/fileformat/BibtexImporterTest.java,0.482233464717865,15.616083145141602,50.70814514160156,59.5615119934082,model,59.5615119934082
src/main/java/org/jabref/logic/integrity/EditionChecker.java,0.6319388151168823,2.021578311920166,53.833194732666016,3.5097012519836426,logic,53.833194732666016
src/test/java/org/jabref/logic/importer/fileformat/RISImporterTest.java,0.6366948485374451,2.143249034881592,54.37138366699219,3.246387004852295,logic,54.37138366699219
src/main/java/org/jabref/logic/auxparser/DefaultAuxParser.java,3.557805299758911,10.136974334716797,51.14642333984375,4.933361530303955,logic,51.14642333984375
src/test/java/org/jabref/logic/bibtex/comparator/GroupDiffTest.java,27.234935760498047,12.409207344055176,53.43510818481445,3.264091968536377,logic,53.43510818481445
src/main/java/org/jabref/logic/msbib/MSBibEntry.java,7.080826617311686E-5,7.517096042633057,46.64462661743164,24.479997634887695,logic,46.64462661743164
src/main/java/org/jabref/logic/layout/format/CSLType.java,1.6993794997688383E-4,2.9655442237854004,56.429161071777344,2.5726633071899414,logic,56.429161071777344
src/main/java/org/jabref/gui/preferences/network/NetworkTab.java,1.0111887454986572,56.71090316772461,3.221327543258667,5.552629470825195,gui,56.71090316772461
src/main/java/org/jabref/gui/preferences/preview/PreviewTabViewModel.java,44.94943618774414,56.7310791015625,2.384629726409912,8.853700637817383,gui,56.7310791015625
src/main/java/org/jabref/cli/ArgumentProcessor.java,160.9765167236328,25.708667755126953,19.135467529296875,28.308244705200195,cli,160.9765167236328
src/main/java/org/jabref/gui/Globals.java,35.000152587890625,59.830360412597656,2.6522960662841797,1.4121673107147217,gui,59.830360412597656
src/main/java/org/jabref/gui/entryeditor/OptionalFieldsTabBase.java,0.4420062303543091,76.03596496582031,5.15663480758667,44.85524368286133,gui,76.03596496582031
src/test/java/org/jabref/logic/layout/format/DOICheckTest.java,1.6430030518677086E-4,1.9679934978485107,55.46411895751953,2.5536651611328125,logic,55.46411895751953
src/test/java/org/jabref/logic/importer/BibDatabaseFilesTest.java,1.7543691501487046E-4,2.0848817825317383,54.5433349609375,2.5464303493499756,logic,54.5433349609375
src/test/java/org/jabref/logic/layout/format/OrdinalTest.java,1.494285388616845E-4,2.0885000228881836,53.620208740234375,2.503549814224243,logic,53.620208740234375
src/main/java/org/jabref/gui/autocompleter/JournalsSuggestionProvider.java,1.720036379992962E-4,64.45109558105469,1.84145987033844,2.000206470489502,gui,64.45109558105469
src/main/java/org/jabref/gui/autocompleter/AppendWordsStrategy.java,1.665098825469613E-4,63.510433197021484,1.8145837783813477,1.000199794769287,gui,63.510433197021484
src/test/java/org/jabref/logic/importer/fetcher/OpenAccessDoiTest.java,1.6214861534535885E-4,12.135659217834473,54.40378189086914,2.546414375305176,logic,54.40378189086914
src/main/java/org/jabref/logic/util/TestEntry.java,17.456174850463867,18.499744415283203,54.56778335571289,4.896416664123535,logic,54.56778335571289
src/test/java/org/jabref/logic/util/io/FileHistoryTest.java,1.4254706911742687E-4,10.051112174987793,51.982643127441406,3.328639030456543,logic,51.982643127441406
src/main/java/org/jabref/gui/util/OptionalValueTableCellFactory.java,1.665098825469613E-4,71.38768005371094,3.5816357135772705,27.984987258911133,gui,71.38768005371094
src/main/java/org/jabref/model/strings/UnicodeToReadableCharMap.java,8.207310747820884E-5,0.9120593070983887,4.935422420501709,63.057857513427734,model,63.057857513427734
src/test/java/org/jabref/testutils/interactive/styletester/StyleTesterMain.java,1.6430030518677086E-4,0.41452544927597046,0.0,1.000197172164917,model,1.000197172164917
src/test/java/org/jabref/logic/formatter/bibtexfields/UnicodeToLatexFormatterTest.java,1.6430030518677086E-4,1.9679934978485107,54.802669525146484,2.5536651611328125,logic,54.802669525146484
src/main/java/org/jabref/logic/util/BackupFileType.java,1.7140834825113416E-4,1.8739733695983887,55.20943832397461,2.57761812210083,logic,55.20943832397461
src/main/java/org/jabref/logic/bibtex/InvalidFieldValueException.java,1.7691918765194714E-4,1.5959765911102295,55.85918045043945,2.59618878364563,logic,55.85918045043945
src/main/java/org/jabref/logic/citationkeypattern/BracketedPattern.java,4.2986860275268555,6.863729953765869,42.53610610961914,4.50249719619751,logic,42.53610610961914
src/main/java/org/jabref/gui/undo/UndoableRemoveString.java,0.5017892122268677,64.28876495361328,2.853353500366211,1.0002011060714722,gui,64.28876495361328
src/main/java/org/jabref/gui/keyboard/CodeAreaKeyBindings.java,17.385412216186523,56.01947784423828,4.00501012802124,3.7463815212249756,gui,56.01947784423828
src/main/java/org/jabref/logic/openoffice/backend/NamedRangeReferenceMark.java,7.793997065164149E-5,6.819780349731445,48.40378189086914,3.0135650634765625,logic,48.40378189086914
src/test/java/org/jabref/logic/importer/fetcher/isbntobibtex/DoiToBibtexConverterComIsbnFetcherTest.java,1.3933866284787655E-4,42.99419021606445,54.13851547241211,4.194392681121826,logic,54.13851547241211
src/main/java/org/jabref/logic/shared/OracleProcessor.java,32.75796890258789,13.134330749511719,49.77730178833008,8.171613693237305,logic,49.77730178833008
src/main/java/org/jabref/gui/dialogs/BackupUIManager.java,1.4254706911742687E-4,66.5678939819336,3.4594802856445312,2.715930938720703,gui,66.5678939819336
src/main/java/org/jabref/logic/importer/fetcher/transformers/MedlineQueryTransformer.java,1.6430030518677086E-4,1.553468108177185,54.72577667236328,2.5536651611328125,logic,54.72577667236328
src/test/java/org/jabref/logic/integrity/UrlCheckerTest.java,0.48014217615127563,2.1454763412475586,54.24370574951172,2.550015926361084,logic,54.24370574951172
src/main/java/org/jabref/architecture/ApacheCommonsLang3Allowed.java,1.7883573309518397E-4,5.3195600509643555,0.0,1.0002145767211914,gui,5.3195600509643555
src/main/java/org/jabref/logic/importer/fileformat/CopacImporter.java,3.973559617996216,6.222250461578369,55.49699783325195,35.493560791015625,logic,55.49699783325195
src/main/java/org/jabref/gui/edit/CopyMoreAction.java,38.11448287963867,59.41279220581055,3.5519347190856934,2.402181386947632,gui,59.41279220581055
src/main/java/org/jabref/gui/menus/ChangeEntryTypeMenu.java,25.727365493774414,57.830360412597656,2.95881724357605,3.0146989822387695,gui,57.830360412597656
src/main/java/org/jabref/gui/util/TextFlowLimited.java,99.14493560791016,61.54686737060547,3.081202983856201,2.777987480163574,cli,99.14493560791016
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlapWithin.java,1.362715265713632E-4,11.9738187789917,7.763736724853516,80.92598724365234,model,80.92598724365234
src/main/java/org/jabref/gui/fieldeditors/MapBasedEditorViewModel.java,1.550420420244336E-4,61.924346923828125,4.331187725067139,1.0001860857009888,gui,61.924346923828125
src/test/java/org/jabref/model/database/KeyChangeListenerTest.java,1.362715265713632E-4,3.2469680309295654,5.281099319458008,87.20199584960938,model,87.20199584960938
src/main/java/org/jabref/gui/fieldeditors/CitationKeyEditorViewModel.java,3.5262160301208496,64.8009262084961,1.8228836059570312,2.000201940536499,gui,64.8009262084961
src/test/java/org/jabref/model/database/DuplicationCheckerTest.java,1.305252080783248E-4,2.0097999572753906,5.664708614349365,80.5904541015625,model,80.5904541015625
src/main/java/org/jabref/logic/shared/listener/PostgresSQLNotificationListener.java,1.6539770876988769E-4,1.5571649074554443,54.500770568847656,2.557363271713257,logic,54.500770568847656
src/test/java/org/jabref/logic/xmp/XmpUtilReaderTest.java,1.2037337728543207E-4,10.604912757873535,50.211944580078125,3.7393579483032227,logic,50.211944580078125
src/test/java/org/jabref/logic/net/URLUtilTest.java,1.5125398931559175E-4,2.0673654079437256,52.833194732666016,2.5097012519836426,logic,52.833194732666016
src/test/java/org/jabref/gui/maintable/MainTableColumnModelTest.java,1.6005254292394966E-4,62.99646759033203,1.7829937934875488,1.0001920461654663,gui,62.99646759033203
src/test/java/org/jabref/logic/bst/util/BstCaseChangersTest.java,7.793997065164149E-5,3.2860472202301025,69.31340026855469,6.006153583526611,logic,69.31340026855469
src/main/java/org/jabref/logic/layout/format/AuthorFirstFirst.java,1.756641431711614E-4,1.591748833656311,55.71120834350586,2.5919597148895264,logic,55.71120834350586
src/main/java/org/jabref/logic/layout/format/ToLowerCase.java,1.747344940667972E-4,1.5886170864105225,56.81324005126953,2.588826894760132,logic,56.81324005126953
src/main/java/org/jabref/gui/util/ViewModelListCellFactory.java,35.208255767822266,54.1234130859375,6.56209135055542,17.496232986450195,gui,54.1234130859375
src/test/java/org/jabref/logic/importer/ParserResultTest.java,1.7052306793630123E-4,2.1328744888305664,55.105064392089844,2.5746350288391113,logic,55.105064392089844
src/test/java/org/jabref/logic/formatter/minifier/MinifyNameListFormatterTest.java,1.5312459436245263E-4,36.88595199584961,54.5725212097168,2.516005039215088,logic,54.5725212097168
src/main/java/org/jabref/logic/importer/ImportCleanup.java,1.6993794997688383E-4,1.57245934009552,55.036075592041016,2.5726633071899414,logic,55.036075592041016
src/main/java/org/jabref/logic/shared/DBMSType.java,1.5800996334291995E-4,1.532278299331665,53.629737854003906,3.532467842102051,logic,53.629737854003906
src/main/java/org/jabref/gui/preferences/journals/AbbreviationsFileViewModel.java,1.4764662773814052E-4,73.4588394165039,2.402709484100342,1.8219298124313354,gui,73.4588394165039
src/main/java/org/jabref/gui/texparser/ParseLatexDialogViewModel.java,0.6482190489768982,65.43839263916016,3.0573630332946777,2.808336019515991,gui,65.43839263916016
src/main/java/org/jabref/model/groups/SearchGroup.java,1.494285388616845E-4,3.755873680114746,7.336942195892334,85.26359558105469,model,85.26359558105469
src/test/java/org/jabref/logic/l10n/LocalizationBundleForTest.java,0.5549575090408325,2.0731449127197266,55.971553802490234,2.599400758743286,logic,55.971553802490234
