file_path,configs,datasets,environments,policies,utilities,best_module,best_likelihood
lerobot\tests\envs\test_envs.py,19.926166534423828,16.077238082885742,61.34960174560547,11.947794914245605,20.853261947631836,environments,61.34960174560547
lerobot\tests\utils\test_io_utils.py,2.7703113555908203,10.913636207580566,1.7288870811462402,10.10688304901123,6.746351718902588,datasets,10.913636207580566
lerobot\setup.py,1.051107406616211,5.5512895584106445,1.9599851369857788,0.0,1.0653939247131348,datasets,5.5512895584106445
lerobot\src\lerobot\async_inference\policy_server.py,29.818805694580078,14.22294807434082,58.312870025634766,90.91847229003906,19.11162757873535,policies,90.91847229003906
lerobot\tests\robots\test_unitree_g1.py,62.46549987792969,5.023066997528076,3.2850046157836914,4.326633930206299,7.298218250274658,configs,62.46549987792969
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.384546279907227,2.7396292686462402,1.0967459678649902,8.570769309997559,8.433948516845703,configs,17.384546279907227
lerobot\src\lerobot\policies\pi05\__init__.py,0.7378369569778442,1.3016167879104614,0.7378369569778442,75.66926574707031,3.2140955924987793,policies,75.66926574707031
lerobot\examples\dataset\use_dataset_tools.py,4.325190544128418,113.42777252197266,2.6307570934295654,5.045834064483643,7.947160243988037,datasets,113.42777252197266
lerobot\src\lerobot\configs\dataset.py,53.86455535888672,41.554420471191406,4.800388336181641,1.2435848712921143,9.653716087341309,configs,53.86455535888672
lerobot\src\lerobot\datasets\depth_utils.py,6.260499477386475,71.41268920898438,2.279972791671753,4.1630353927612305,8.020318031311035,datasets,71.41268920898438
lerobot\examples\so100_to_so100_EE\teleoperate.py,20.235803604125977,9.973891258239746,4.037978649139404,3.071143627166748,6.930666923522949,configs,20.235803604125977
lerobot\src\lerobot\policies\groot\action_head\cross_attention_dit.py,23.392534255981445,11.300710678100586,5.85402774810791,60.75132369995117,16.91507911682129,policies,60.75132369995117
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,33.45136260986328,6.994378566741943,4.136662006378174,79.1491470336914,5.454855442047119,policies,79.1491470336914
lerobot\src\lerobot\policies\smolvla\processor_smolvla.py,24.97825813293457,37.70145797729492,3.43819260597229,98.0018310546875,5.483767986297607,policies,98.0018310546875
lerobot\src\lerobot\policies\pi05\configuration_pi05.py,26.916854858398438,17.15388298034668,6.04797887802124,85.96051788330078,8.595887184143066,policies,85.96051788330078
lerobot\src\lerobot\utils\bimanual.py,0.0,0.0,0.0,0.7224864959716797,0.33507007360458374,policies,0.7224864959716797
lerobot\src\lerobot\processor\relative_action_processor.py,19.315614700317383,5.222461700439453,5.277745723724365,12.185592651367188,6.155529975891113,configs,19.315614700317383
