file_path,Apps,Presentation Conversion,Redis DB,Redis PubSub,best_module,best_likelihood
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Extensions.java,0.298036984034947,0.1050764765058245,0.0,0.03062084402356829,Apps,0.298036984034947
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\HeaderParser.java,0.1866168567112514,0.028783273696899415,0.004741647413798741,1.281526338841234E-4,Apps,0.1866168567112514
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageGeneratedProgress.java,0.36197373526436943,2.661652265276228,0.10682416643415178,0.31931999751499723,Presentation Conversion,2.661652265276228
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserStatusChanged.java,0.6687345777239119,0.21665013177054268,0.1368880271911621,0.3404460089547294,Apps,0.6687345777239119
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\ConferenceCommand.java,0.09292545318603515,0.028851093564714703,0.0,0.0306098427091326,Apps,0.09292545318603515
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\common\messages\MessageBuilder.java,0.16168391363961357,0.1311096327645438,0.1743372780936105,0.3490130833217076,Redis PubSub,0.3490130833217076
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\GetUsersStatusCommand.java,0.43496734074183874,0.29937452588762553,0.17205805097307478,0.09416018213544573,Apps,0.43496734074183874
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\FileTypeConstants.java,0.5351081303187779,3.08606436593192,0.08472952161516462,0.13875346864972796,Presentation Conversion,3.08606436593192
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MeetingEnded.java,0.548549325125558,0.10534604617527553,0.1397265842982701,0.34815256936209543,Apps,0.548549325125558
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\entity\PlaybackFormat.java,0.3163304737636021,0.28637877873011996,0.22872685023716519,0.0692763124193464,Apps,0.3163304737636021
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Poll.java,0.5340451376778739,0.18530548640659877,0.2786824907575335,0.0967249938419887,Apps,0.5340451376778739
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingExportHandler.java,0.3040125710623605,0.7003511156354632,0.6029509953090123,0.24108595166887556,Presentation Conversion,0.7003511156354632
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\PasswordConstraint.java,0.44887518201555526,0.19631598336356026,0.15052674157278878,0.29276509966169084,Apps,0.44887518201555526
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\GuestPolicyConstraint.java,0.523003169468471,0.1955772944859096,0.24154976436070033,0.29112121037074495,Apps,0.523003169468471
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\example\HeartbeatThread.java,0.6088345663888114,0.29170445033482145,0.058042567116873604,0.058042567116873604,Apps,0.6088345663888114
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckIfConfIsRunningCommand.java,0.4578559330531529,0.2189281872340611,0.18620493752615794,0.06616156441824776,Apps,0.4578559330531529
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\RecordingServiceHelper.java,0.40312186649867465,0.27376714433942523,0.2658525194440569,0.08876332555498395,Apps,0.40312186649867465
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageConverter.java,0.24168603079659598,3.032323564801897,0.03636716433933803,0.13579109736851283,Presentation Conversion,3.032323564801897
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ParamsProcessorUtil.java,0.7384269169398716,1.4386601039341518,0.3741035461425781,0.32607579912458146,Presentation Conversion,1.4386601039341518
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Group.java,0.3154424394880022,0.13056620189121793,0.0,0.03052590915134975,Apps,0.3154424394880022
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\Pattern.java,0.48355091639927456,0.2594902038574219,0.13587278638567243,0.2643153326851981,Apps,0.48355091639927456
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\WaitingGuestCleanupTimerTask.java,0.5053695678710938,0.21228366579328264,0.07548254558018276,0.21365532193865094,Apps,0.5053695678710938
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUsersStatusEvent.java,0.2588724681309291,0.028842851093837194,0.16660761151994977,0.11995743342808314,Apps,0.2588724681309291
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningAndRecordingEvent.java,0.2588724681309291,0.08031189782278879,0.35609942844935827,0.11995743342808314,Redis DB,0.35609942844935827
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\PresentationConvertMessage.java,0.19112860815865654,2.703011213030134,0.06023439679827009,0.28804296766008647,Presentation Conversion,2.703011213030134
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\ConferenceServerListener.java,0.11060489927019392,0.11264192717415945,0.0,0.03057753699166434,Presentation Conversion,0.11264192717415945
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\service\impl\RecordingServiceDbImpl.java,0.9206658499581474,1.6825016566685267,0.7388731820242745,0.2521267754690988,Presentation Conversion,1.6825016566685267
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\Preview.java,0.29738824026925226,0.5399709974016462,0.0,0.03061532974243164,Presentation Conversion,0.5399709974016462
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\MeetingsResponse.java,0.4733855656215123,0.1052915232522147,0.05757272584097726,0.08821593693324498,Apps,0.4733855656215123
bigbluebutton\bbb-fsesl-client\src\test\java\org\freeswitch\esl\client\inbound\ClientTest.java,0.7210975646972656,0.2823925018310547,0.2525117056710379,0.15868682861328126,Apps,0.7210975646972656
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\DataStore.java,0.538312748500279,0.23251519884381974,0.4977952139718192,0.13313302993774415,Apps,0.538312748500279
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\StunTurnInfoRequested.java,0.5446457999093192,0.10512978690011161,0.1387544631958008,0.3455107280186244,Apps,0.5446457999093192
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\InsertDocument.java,0.5687893458775112,0.23373538425990514,0.12564167295183454,0.1371601104736328,Apps,0.5687893458775112
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\UserSession.java,0.6013306209019252,0.15791222708565847,0.1283267021179199,0.11478830065046038,Apps,0.6013306209019252
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\inbound\InboundClientHandler.java,0.4648182460239955,0.11191778182983399,0.2308892386300223,0.23598006112234934,Apps,0.4648182460239955
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\KeepAliveService.java,0.39159725734165735,0.39407010759626115,0.23381592886788505,3.8280465262276784,Redis PubSub,3.8280465262276784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\KeepAliveMessage.java,0.3615604945591518,0.10497072764805385,0.059639508383614676,0.21988438197544644,Apps,0.3615604945591518
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\MakePresentationDownloadableMsg.java,0.5370923723493304,0.10471140997750418,0.1368880271911621,0.3404460089547294,Apps,0.5370923723493304
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\DeletedRecordingMessage.java,0.3615604945591518,0.10497072764805385,0.15993757247924806,0.21988438197544644,Apps,0.3615604945591518
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\list\PatternList.java,0.4179753167288644,0.19443013327462333,0.09061758177621024,0.1806671415056501,Apps,0.4179753167288644
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\ApiErrors.java,0.836244147164481,0.3342287608555385,0.3815116337367466,0.18951680319649833,Apps,0.836244147164481
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\BigPdfException.java,0.1538937841142927,2.91765877859933,0.020677202088492257,0.10314511571611677,Presentation Conversion,2.91765877859933
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestWithChecksum.java,0.3954960686819894,0.21382842745099748,0.06680521283830915,0.07770285606384278,Apps,0.3954960686819894
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Office2PdfConverterHandler.java,0.12639947618756975,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api2\IMeetingService.java,0.8338836124965123,0.11751274381365096,0.16671086720057895,0.36809517996651786,Apps,0.8338836124965123
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceConfRunningEvent.java,0.2631887708391462,0.028856035641261508,0.16987454550606865,0.12183211190359933,Apps,0.2631887708391462
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserLeftEvent.java,0.32446436200823103,0.028856035641261508,0.16987454550606865,0.12183211190359933,Apps,0.32446436200823103
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\request\RequestParameters.java,0.3927394049508231,0.21251441410609653,0.07125177383422851,0.08097305297851562,Apps,0.3927394049508231
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\callback\DelayCallback.java,0.41026009150913784,0.16246953691755023,0.1439258302961077,0.18158775057111468,Apps,0.41026009150913784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\IsBooleanValidator.java,0.3734316417149135,0.15186218534197127,0.06715444837297713,0.07795970099312918,Apps,0.3734316417149135
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\manager\DefaultManagerConnection.java,0.16758342470441545,0.04160755361829485,0.016781391416277203,0.012941471167973109,Apps,0.16758342470441545
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserJoined.java,0.7623106820242745,0.15355689185006277,0.1541255269731794,0.328382819039481,Apps,0.7623106820242745
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingNameConstraint.java,0.6679932730538505,0.31734392983572823,0.2520369393484933,0.5776452200753348,Apps,0.6679932730538505
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\ThumbnailCreatorImp.java,0.6025727953229632,2.6779800415039063,0.37479885646275113,0.3700850078037807,Presentation Conversion,2.6779800415039063
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\Keys.java,0.4312220437186105,0.13687098366873604,4.36046883719308,4.659114728655134,Redis PubSub,4.659114728655134
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationToConvert.java,0.12497002737862724,2.736348397391183,0.0,0.09614535059247697,Presentation Conversion,2.736348397391183
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\CheckFreeswitchStatusCommand.java,0.2978316443307059,0.1493438448224749,0.039568853378295896,0.04145536422729492,Apps,0.2978316443307059
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\UserSessionConstraint.java,0.5096430097307477,0.2307035173688616,0.19090352739606584,0.3969557898385184,Apps,0.5096430097307477
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\GuestPolicyValidator.java,0.5130145481654576,0.15117462703159879,0.0950310162135533,0.10602010318211147,Apps,0.5130145481654576
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\PasswordValidator.java,0.3829449244907924,0.17609059470040458,0.07556646892002651,0.1950648716517857,Apps,0.3829449244907924
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\web\services\turn\TurnServer.java,0.32075631277901784,0.18655332837785993,0.23039182935442243,0.2461848395211356,Apps,0.32075631277901784
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\UploadedPresentation.java,0.36430249895368305,3.7120169503348213,0.07925843511308943,0.19576985495431082,Presentation Conversion,3.7120169503348213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\util\ParamsUtil.java,0.5170575278145927,0.17012721470424108,0.06897632735116141,0.08571940830775669,Apps,0.5170575278145927
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageSender.java,0.6172402518136161,0.36311100551060266,4.5172956194196425,8.93594709123884,Redis PubSub,8.93594709123884
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceUserMutedEvent.java,0.3222273690359933,0.02884988444192069,0.16836572374616351,0.12096629823957171,Apps,0.3222273690359933
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\Png2SvgConversionHandler.java,0.12639947618756975,2.7007330758231025,0.0,0.09755936350141253,Presentation Conversion,2.7007330758231025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\handlers\PdfFontType3DetectorHandler.java,0.14585098539079938,2.7448538643973213,0.010171622889382498,0.10684895515441895,Presentation Conversion,2.7448538643973213
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\GuestPolicy.java,0.3199413572038923,0.10502345221383232,0.0,0.03061532974243164,Apps,0.3199413572038923
bigbluebutton\bbb-common-message\src\main\java\org\bigbluebutton\common2\redis\pubsub\MessageDistributor.java,0.28490848541259767,0.2724342346191406,4.322056361607143,8.836001150948661,Redis PubSub,8.836001150948661
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocPageCountFailed.java,0.36719256809779577,2.5622004917689734,0.10882141249520438,0.32619634355817523,Presentation Conversion,2.5622004917689734
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\actions\EjectUserCommand.java,0.1928910800388881,0.028847500256129675,0.0,0.030593562126159667,Apps,0.1928910800388881
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\KeepAliveReply.java,0.38336614881243025,0.10491829599652971,0.08532144001552038,0.2904557091849191,Apps,0.38336614881243025
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\OfficeToPdfConversionService.java,0.45756334577287944,5.300241960797991,0.37529209681919645,0.43164285932268415,Presentation Conversion,5.300241960797991
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\events\VoiceCallStateEvent.java,0.401656368800572,0.02883084842136928,0.1828714643205915,0.11818835394723075,Apps,0.401656368800572
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\PageExtractor.java,0.23995794568743026,2.9209712437220983,0.03656832150050572,0.1337923458644322,Presentation Conversion,2.9209712437220983
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\messages\DocConversionProgress.java,0.36719256809779577,2.5622004917689734,0.10882141249520438,0.32619634355817523,Presentation Conversion,2.5622004917689734
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\TextFileCreatorImp.java,0.6829530443464007,2.843816920689174,0.48027027675083706,0.4151391165597098,Presentation Conversion,2.843816920689174
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\constraint\MeetingExistsConstraint.java,0.6577523912702288,0.2513729095458984,0.258141599382673,0.3979917253766741,Apps,0.6577523912702288
bigbluebutton\bbb-fsesl-client\src\main\java\org\freeswitch\esl\client\internal\debug\ChannelEventRunnable.java,0.22074792044503347,0.0470167977469308,0.00908611501966204,0.03765754359109061,Apps,0.22074792044503347
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\commands\RecordCommand.java,0.09351180621555873,0.02885857309613909,0.0,0.030643207686288015,Apps,0.09351180621555873
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\model\validator\MeetingExistsValidator.java,0.6814878191266741,0.184731810433524,0.17442468915666853,0.1859431266784668,Apps,0.6814878191266741
bigbluebutton\akka-bbb-fsesl\src\main\java\org\bigbluebutton\freeswitch\voice\freeswitch\response\ConferenceMemberFlags.java,0.09637087413242885,0.08955849920000349,0.0,0.030582850319998606,Apps,0.09637087413242885
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\RecordingMetadata.java,0.47165309361049107,0.15293359756469727,0.19540391649518693,0.08440865789140974,Apps,0.47165309361049107
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\converters\messages\CreateMeetingMessage.java,0.5934600830078125,1.27154780796596,0.11073768479483469,0.2850531441824777,Presentation Conversion,1.27154780796596
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\domain\LockSettingsParams.java,0.2833756583077567,0.10388013294764928,0.0,0.030496188572474887,Apps,0.2833756583077567
bigbluebutton\bbb-recording-imex\src\main\java\org\bigbluebutton\RecordingImportHandler.java,0.2767975125994001,0.35378570556640626,0.5940717424665178,0.2542191096714565,Redis DB,0.5940717424665178
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\presentation\imp\PresentationFileProcessor.java,0.5341127668108259,5.920801653180804,0.36420977456229076,0.573033959524972,Presentation Conversion,5.920801653180804
bigbluebutton\bbb-common-web\src\main\java\org\bigbluebutton\api\messaging\messages\UserListeningOnly.java,0.601859882899693,0.10491829599652971,0.1378086771283831,0.3429429462977818,Apps,0.601859882899693
