file_path,dns,general,http_general,httpserver,sampling,services,ssl,transport,best_module,best_likelihood
proxygen\proxygen\httpclient\samples\curl\CurlClient.cpp,1.0004981756210327,3.1640255451202393,58.47050094604492,5.362787246704102,4.3587651452980936E-4,2.2028567790985107,80.2746353149414,1.4378024339675903,ssl,80.2746353149414
proxygen\proxygen\lib\http\codec\HTTPChecks.h,1.0005372762680054,4.245173454284668,49.62873840332031,3.5569045543670654,4.700851859524846E-4,3.2921338081359863,17.229625701904297,0.41779589653015137,http_general,49.62873840332031
proxygen\proxygen\lib\http\SynchronizedLruQuicPskCache.cpp,17.63681983947754,2.864795207977295,47.8803596496582,4.852807521820068,4.288791387807578E-4,1.9172050952911377,29.933927536010742,9.782974243164062,http_general,47.8803596496582
proxygen\proxygen\httpserver\samples\push\PushStats.h,1.0004452466964722,1.000389575958252,38.000389099121094,98.27696990966797,3.895642003044486E-4,1.0,1.0,3.895642003044486E-4,httpserver,98.27696990966797
proxygen\proxygen\lib\utils\ZlibStreamDecompressor.h,20.184602737426758,0.7991267442703247,0.26665833592414856,1.0004241466522217,4.2414612835273147E-4,0.2985333800315857,0.0,4.2414612835273147E-4,dns,20.184602737426758
proxygen\proxygen\lib\http\codec\compress\experimental\simulator\HPACKScheme.h,2.5737404823303223,4.512776851654053,48.316802978515625,8.977924346923828,4.1055382462218404E-4,3.5621731281280518,0.16468173265457153,40.41804122924805,http_general,48.316802978515625
proxygen\proxygen\lib\http\codec\ResetsRateLimitFilter.h,1.0005323886871338,3.0591564178466797,49.12149429321289,3.5476553440093994,4.6581216156482697E-4,2.8654286861419678,1.2051960229873657,0.4108578562736511,http_general,49.12149429321289
proxygen\proxygen\lib\http\codec\compress\QPACKStaticHeaderTable.h,1.0005433559417725,3.0997531414031982,49.5478515625,3.5686426162719727,4.7541543608531356E-4,2.8678946495056152,0.21306267380714417,0.42660075426101685,http_general,49.5478515625
proxygen\proxygen\lib\stats\PeriodicStats.h,1.0004626512527466,0.7389980554580688,0.24660256505012512,1.0004048347473145,4.047885013278574E-4,0.28114035725593567,0.0,4.047885013278574E-4,dns,1.0004626512527466
proxygen\proxygen\lib\http\codec\HeaderDecodeInfo.h,1.0005239248275757,4.344252586364746,50.14057922363281,3.9152348041534424,4.5840442180633545E-4,3.1837029457092285,17.75035285949707,0.39907634258270264,http_general,50.14057922363281
proxygen\proxygen\httpclient\samples\websocket\main.cpp,2.426398992538452,2.903683662414551,51.27522659301758,7.394084453582764,1.8855284452438354,6.340150833129883,29.44289779663086,1.876295804977417,http_general,51.27522659301758
proxygen\proxygen\lib\http\codec\compress\HPACKHeaderName.h,1.0005269050598145,6.778660774230957,51.2175407409668,4.367617607116699,4.6108663082122803E-4,4.022718906402588,0.22614336013793945,0.45274782180786133,http_general,51.2175407409668
