file_path,Database,Facade,MediaManagement,Packaging,ReEncoder,TagWatermarking,UserDBAdapter,UserManagement,best_module,best_likelihood
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\UserRegData.java,2.7190394401550293,1.0024020671844482,1.0,0.0,0.0024021053686738014,0.0,3.589221954345703,2.7190394401550293,UserDBAdapter,3.589221954345703
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\UnknownServerException.java,0.0,1.0028138160705566,0.0,0.0,0.0028137583285570145,0.0,0.14749984443187714,0.0,Facade,1.0028138160705566
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCacheRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\DbManager.java,7.198769569396973,8.925442695617676,8.154386520385742,10.834057807922363,8.827774047851562,7.655328273773193,2.575805187225342,1.7162750959396362,Packaging,10.834057807922363
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadMediaAccess.java,0.0,2.2110612392425537,1.2082020044326782,1.2082020044326782,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\UserAlreadyExistsException.java,2.499793529510498,3.252460241317749,2.499793529510498,1.124845266342163,0.003896049689501524,0.0,3.770468235015869,2.499793529510498,UserDBAdapter,3.770468235015869
mediastore\Implementation\mediastore.ejb.packaging\src\edu\kit\ipd\sdq\mediastore\ejb\packaging\PackagingImpl.java,2.8296196460723877,4.598690986633301,4.659239292144775,114.42244720458984,7.376175403594971,3.378587007522583,0.3942883014678955,0.43248552083969116,Packaging,114.42244720458984
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarking.java,0.0,2.2110612392425537,1.2082020044326782,1.2082020044326782,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackaging.java,1.0,2.002791404724121,1.0,70.33529663085938,2.0050735473632812,2.5688557624816895,0.1466597318649292,0.0,Packaging,70.33529663085938
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IBusinessInterface.java,0.0,1.002859354019165,0.0,0.0,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,1.002859354019165
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\GlobalConstantsContainer.java,0.9332269430160522,2.4881885051727295,1.8664538860321045,4.110756874084473,4.010135650634766,2.244302749633789,0.12257373332977295,0.0,Packaging,4.110756874084473
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\FailedDownloadException.java,1.0,2.0027804374694824,1.0,2.0,2.0027804374694824,2.0,0.14624324440956116,0.0,Facade,2.0027804374694824
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessMaintenanceLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenanceRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\MediaAccessImpl.java,5.401532173156738,10.85715389251709,9.646478652954102,12.484272003173828,11.44351863861084,7.006545066833496,1.437319278717041,0.47968506813049316,Packaging,12.484272003173828
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadMediaAccessLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaManagementLocal.java,0.0,1.0028477907180786,60.61542510986328,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,MediaManagement,60.61542510986328
mediastore\Implementation\mediastore.ejb.audiowatermarking\src\edu\kit\ipd\sdq\mediastore\ejb\audiowatermarking\WavFileException.java,1.0,2.7767751216888428,1.0,1.0,1.0026955604553223,1.0,0.0,0.0,Facade,2.7767751216888428
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\AudioFileInfo.java,1.0,4.415780544281006,1.0,2.6684813499450684,3.6704320907592773,2.6684813499450684,2.2958924770355225,0.0,Facade,4.415780544281006
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadAudioWatermarkingRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\Main.java,2.345640182495117,149.25917053222656,183.7727813720703,168.98968505859375,124.62586975097656,121.5031967163086,179.90696716308594,174.66021728515625,MediaManagement,183.7727813720703
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\EJB.java,0.0,2.1508471965789795,0.0,1.0,1.0038843154907227,0.0,2.1046411991119385,1.9560223817825317,Facade,2.1508471965789795
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\BaseEJB.java,0.0,2.567633867263794,0.0,0.27431076765060425,0.9422909021377563,0.27431076765060425,1.1081576347351074,2.4806888103485107,Facade,2.567633867263794
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacadeRemote.java,0.0,46.792415618896484,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,46.792415618896484
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackagingRemote.java,0.0,1.0028477907180786,0.0,57.728973388671875,0.002847807016223669,0.0,0.14877822995185852,0.0,Packaging,57.728973388671875
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.reencoder\src\edu\kit\ipd\sdq\mediastore\ejb\reencoder\ReEncoderImpl.java,4.873625755310059,10.107684135437012,8.989453315734863,11.007575988769531,139.12667846679688,7.675765514373779,2.3212060928344727,0.0,ReEncoder,139.12667846679688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\AudioFile.java,1.0,3.955256462097168,1.0,2.443589687347412,3.4456307888031006,2.443589687347412,2.3546876907348633,0.0,Facade,3.955256462097168
mediastore\Implementation\mediastore.ejb.facade\src\edu\kit\ipd\sdq\mediastore\ejb\facade\FacadeImpl.java,5.022585868835449,107.60503387451172,186.67169189453125,8.47075366973877,5.70005464553833,5.157289505004883,3.0880558490753174,161.29901123046875,MediaManagement,186.67169189453125
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaManagement.java,1.6781920194625854,7.348094940185547,72.3011474609375,6.470562934875488,4.586529731750488,4.572204113006592,1.1406514644622803,0.0,MediaManagement,72.3011474609375
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenance.java,0.0,1.0028477907180786,0.0,0.0,0.8288764357566833,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\UserDBAdapterImpl.java,2.349100112915039,1.7861212491989136,1.0,0.0,0.002540397457778454,0.0,123.79417419433594,2.349100112915039,UserDBAdapter,123.79417419433594
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapterLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,64.35224151611328,0.0,UserDBAdapter,64.35224151611328
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoder.java,0.0,2.2110612392425537,1.2082020044326782,1.2082020044326782,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\PropertiesUtil.java,0.0,1.4975676536560059,0.0,0.0,0.003409711876884103,0.0,0.134060800075531,0.8219377994537354,Facade,1.4975676536560059
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacadeLocal.java,0.0,46.792415618896484,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,46.792415618896484
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\RequiredInterface.java,0.0,2.998782157897949,0.0,0.0,0.0025588118005543947,0.0,3.1338675022125244,0.0,UserDBAdapter,3.1338675022125244
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\DbManager.java,5.193918704986572,10.37228775024414,4.353705883026123,4.249425411224365,0.55653977394104,0.3933866620063782,117.94699096679688,5.191771984100342,UserDBAdapter,117.94699096679688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentRemote.java,0.0,1.0027267932891846,0.0,1.0,2.3875322341918945,1.0,2.799168109893799,0.0,UserDBAdapter,2.799168109893799
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenanceLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\BadLoginDataException.java,1.8100504875183105,1.0028026103973389,0.7645344734191895,0.0,0.0028025887440890074,0.0,0.9116130471229553,1.8100504875183105,UserManagement,1.8100504875183105
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\CurrentUser.java,0.0,1.0023384094238281,0.0,0.0,0.0023384559899568558,0.0,2.5479660034179688,0.0,UserDBAdapter,2.5479660034179688
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccess.java,1.7344584465026855,5.315482139587402,2.468916893005371,4.448194980621338,3.717632532119751,3.5408730506896973,0.14582912623882294,0.0,Facade,5.315482139587402
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\SessionBean.java,0.0,4.163815021514893,0.0,0.0,0.002695585833862424,0.0,0.0,0.0,Facade,4.163815021514893
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadReEncoderRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\ProvidedInterface.java,0.0,1.9003276824951172,0.0,0.0,0.0036972668021917343,0.0,0.14234915375709534,0.0,Facade,1.9003276824951172
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\WebBeanManager.java,0.0,3.3554747104644775,0.0,0.0,0.0034652259200811386,0.0,1.0,0.0,Facade,3.3554747104644775
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContent.java,1.784114956855774,2.7865171432495117,3.568229913711548,5.15631628036499,4.972142696380615,2.1885340213775635,3.4264161586761475,0.6004478335380554,Packaging,5.15631628036499
mediastore\Implementation\mediastore.ejb.audiowatermarking\src\edu\kit\ipd\sdq\mediastore\ejb\audiowatermarking\WavFile.java,1.7220585346221924,4.524618148803711,3.0497279167175293,6.939529895782471,6.650999069213867,3.2575249671936035,3.415499210357666,0.6123241186141968,Packaging,6.939529895782471
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\LameUtil.java,1.257847547531128,2.2619311809539795,2.515695095062256,5.045135974884033,7.052251815795898,2.5294411182403564,0.10134638845920563,2.300598621368408,ReEncoder,7.052251815795898
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagement.java,3.645557403564453,3.210164785385132,3.7105019092559814,1.1037137508392334,0.002737391274422407,0.0,3.719932794570923,76.19623565673828,UserManagement,76.19623565673828
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\JNDIUtil.java,2.295802116394043,1.4781625270843506,0.0,0.39205747842788696,0.3953615427017212,0.39205747842788696,0.8602738380432129,0.0,Database,2.295802116394043
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessMaintenanceRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\InterfaceDetails.java,0.0,1.8412597179412842,0.0,0.0,0.004857565741986036,0.0,0.13913142681121826,0.0,Facade,1.8412597179412842
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\LoginBean.java,2.4926865100860596,48.84878158569336,2.2934231758117676,0.0,0.0023078795056790113,0.0,1.0,5.823887825012207,Facade,48.84878158569336
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\utils\FSUtil.java,2.938106060028076,4.167089462280273,5.876212120056152,8.875943183898926,10.064863204956055,3.5730323791503906,1.6240135431289673,0.5733011960983276,ReEncoder,10.064863204956055
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\filters\MainFilter.java,0.8366372585296631,8.707871437072754,5.196979522705078,1.9556623697280884,1.7417643070220947,0.7237496376037598,3.863069534301758,4.791116714477539,Facade,8.707871437072754
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserManagementLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,60.30615997314453,UserManagement,60.30615997314453
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapter.java,3.6622283458709717,3.224085807800293,2.480891704559326,1.1106688976287842,0.0027480460703372955,0.0,78.55262756347656,3.6622283458709717,UserDBAdapter,78.55262756347656
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\Audio.java,5.039729595184326,7.988641262054443,5.039729595184326,4.8198628425598145,5.166258335113525,3.722296953201294,6.777151584625244,1.9146382808685303,Facade,7.988641262054443
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadAudioWatermarking.java,0.0,2.2110612392425537,1.2082020044326782,1.2082020044326782,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.ejb.userdbadapter\src\edu\kit\ipd\sdq\mediastore\ejb\userdbadapter\User.java,4.65007209777832,5.6375885009765625,3.046515464782715,1.5348865985870361,0.5012492537498474,0.0,113.30725860595703,4.65007209777832,UserDBAdapter,113.30725860595703
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacade.java,4.864043712615967,56.851585388183594,7.626340866088867,7.076790809631348,4.434678077697754,4.4314866065979,3.3252034187316895,5.568474292755127,Facade,56.851585388183594
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\Config.java,0.7939094305038452,2.5605924129486084,1.5878188610076904,3.646364688873291,3.5008559226989746,2.0585460662841797,1.970937728881836,1.0,Packaging,3.646364688873291
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\DownloadBean.java,5.737374782562256,125.30315399169922,11.044370651245117,12.789020538330078,11.4674654006958,7.600398063659668,2.8148353099823,2.669170379638672,Facade,125.30315399169922
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackagingLocal.java,0.0,1.0028477907180786,0.0,57.728973388671875,0.002847807016223669,0.0,0.14877822995185852,0.0,Packaging,57.728973388671875
mediastore\Implementation\mediastore.ejb.mediamanagement\src\edu\kit\ipd\sdq\mediastore\ejb\mediamanagement\MediaManagementImpl.java,2.546665906906128,72.60405731201172,108.58152770996094,168.89822387695312,7.282135009765625,5.875491619110107,1.9792674779891968,1.028230905532837,Packaging,168.89822387695312
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\MessageUtil.java,0.0,3.1083710193634033,0.0,0.0,0.0025222464464604855,0.0,0.0,0.0,Facade,3.1083710193634033
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCacheLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\FailedUploadException.java,3.1312942504882812,4.424985408782959,4.023705005645752,6.21358585357666,5.325017929077148,4.428764343261719,0.14460071921348572,0.0,Packaging,6.21358585357666
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadCache.java,0.0,2.2110612392425537,1.2082020044326782,1.2082020044326782,0.002859340514987707,0.0,0.14920929074287415,0.0,Facade,2.2110612392425537
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\utils\SessionUtil.java,0.0,7.542497634887695,0.0,0.0,0.0027480460703372955,0.0,0.0,0.0,Facade,7.542497634887695
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IUserDBAdapterRemote.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,64.35224151611328,0.0,UserDBAdapter,64.35224151611328
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadTagWatermarkingLocal.java,0.0,1.0028477907180786,0.0,0.0,0.002847807016223669,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\AppException.java,0.0,1.0027480125427246,0.0,0.0,0.0027480460703372955,0.0,0.1450078785419464,0.0,Facade,1.0027480125427246
mediastore\Implementation\mediastore.web\src\edu\kit\ipd\sdq\mediastore\web\beans\RegisterBean.java,2.44661283493042,46.90612030029297,1.8844295740127563,0.34298285841941833,0.34643635153770447,0.34298285841941833,1.0,8.467825889587402,Facade,46.90612030029297
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\FileContentLocal.java,0.0,1.0026955604553223,0.0,1.0,1.0026955604553223,2.121516704559326,3.8014752864837646,1.1215168237686157,UserDBAdapter,3.8014752864837646
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\ConversionException.java,0.0,1.0028250217437744,0.0,0.0,0.002825017087161541,0.0,0.1479235291481018,0.0,Facade,1.0028250217437744
