file_path,backtest,contrib,data,model,rl,strategy,tests,utils,workflow,best_module,best_likelihood
qlib\qlib\contrib\model\pytorch_krnn.py,6.979345321655273,71.30369567871094,88.48966979980469,102.72349548339844,37.74665832519531,24.984790802001953,74.13488006591797,74.45984649658203,59.15972137451172,model,102.72349548339844
qlib\qlib\backtest\position.py,67.9472427368164,9.028152465820312,13.852540969848633,22.450925827026367,10.243956565856934,8.505219459533691,12.716666221618652,13.255983352661133,33.39213943481445,backtest,67.9472427368164
qlib\qlib\cli\data.py,3.240241289138794,5.380439758300781,65.8597183227539,3.424321413040161,4.187117099761963,4.187117099761963,7.232834815979004,9.548564910888672,9.91701889038086,data,65.8597183227539
qlib\qlib\contrib\model\pytorch_tra.py,10.769096374511719,77.89755249023438,99.10163879394531,122.43550872802734,47.141605377197266,31.280807495117188,77.51264953613281,30.804603576660156,79.62416076660156,model,122.43550872802734
qlib\qlib\tests\__init__.py,4.831657409667969,15.22072982788086,106.68948364257812,29.316686630249023,22.777345657348633,14.77522087097168,94.41556549072266,28.447547912597656,29.515045166015625,data,106.68948364257812
qlib\examples\highfreq\highfreq_handler.py,6.19397497177124,11.874388694763184,72.87891387939453,7.114603519439697,4.187126159667969,4.38783073425293,13.136526107788086,11.987003326416016,14.623876571655273,data,72.87891387939453
qlib\qlib\data\dataset\handler.py,6.454964637756348,20.94249153137207,112.86244201660156,30.397245407104492,14.449066162109375,27.312419891357422,17.124818801879883,26.366512298583984,65.25608825683594,data,112.86244201660156
qlib\tests\test_structured_cov_estimator.py,3.4851486682891846,11.612533569335938,22.069547653198242,5.002072334289551,3.6948928833007812,3.8546948432922363,113.96794891357422,10.169988632202148,19.64632225036621,tests,113.96794891357422
qlib\qlib\contrib\online\operator.py,19.149675369262695,71.29437255859375,113.68021392822266,83.57371520996094,19.82061195373535,131.4419708251953,22.382213592529297,25.242652893066406,93.37020111083984,strategy,131.4419708251953
qlib\qlib\model\interpret\__init__.py,1.5834764242172241,3.8123390674591064,0.0,65.9456787109375,1.4379327297210693,4.038912773132324,1.4379327297210693,3.2301647663116455,9.287882804870605,model,65.9456787109375
qlib\examples\benchmarks\TFT\libs\tft_model.py,19.955825805664062,34.44332504272461,118.89838409423828,92.77530670166016,23.286165237426758,26.23294448852539,26.98896026611328,96.37340545654297,94.64353942871094,data,118.89838409423828
qlib\qlib\contrib\model\pytorch_transformer_ts.py,7.493029594421387,73.35655212402344,103.23127746582031,104.83305358886719,68.34137725830078,25.40980339050293,72.27974700927734,78.90985107421875,60.81179428100586,model,104.83305358886719
