file_path,backtest,contrib,data,model,rl,run,strategy,tests,utils,best_module,best_likelihood
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,5.209280490875244,58.2281494140625,17.65452003479004,13.646708488464355,9.404363632202148,10.937054634094238,84.27680969238281,7.443924903869629,10.269105911254883,strategy,84.27680969238281
qlib\qlib\rl\reward.py,7.501636505126953,3.331927537918091,1.3281861543655396,0.9302036166191101,90.44818115234375,0.0,1.7544368505477905,0.0,4.374569416046143,rl,90.44818115234375
qlib\qlib\contrib\model\pytorch_lstm.py,5.9763689041137695,68.81784057617188,93.65068054199219,92.09252166748047,40.57832717895508,43.0426139831543,22.767309188842773,91.82560729980469,73.66437530517578,data,93.65068054199219
qlib\qlib\workflow\task\collect.py,7.547471523284912,11.329771041870117,14.373197555541992,13.841636657714844,9.291739463806152,22.0656795501709,14.29072093963623,10.870989799499512,17.641199111938477,run,22.0656795501709
qlib\qlib\rl\utils\log.py,3.8546106815338135,13.142729759216309,54.83986282348633,11.675311088562012,70.02484893798828,22.39508628845215,13.598203659057617,11.341714859008789,67.73275756835938,rl,70.02484893798828
qlib\qlib\backtest\report.py,63.78797912597656,18.674936294555664,109.01969146728516,23.831876754760742,23.977510452270508,35.76215362548828,25.171167373657227,51.6737060546875,29.30763053894043,data,109.01969146728516
qlib\qlib\contrib\data\__init__.py,0.0,57.72470474243164,66.71148681640625,0.0,0.0,4.169467926025391,0.0,4.169467926025391,5.788233757019043,data,66.71148681640625
qlib\qlib\rl\order_execution\simulator_simple.py,108.04438018798828,11.779300689697266,94.24607849121094,6.8707594871521,71.49897003173828,39.2017936706543,4.963461399078369,11.822301864624023,22.443254470825195,backtest,108.04438018798828
qlib\qlib\data\cache.py,15.313411712646484,24.911422729492188,128.5237579345703,44.2357177734375,87.26254272460938,76.7477798461914,27.243253707885742,33.80643844604492,40.90202713012695,data,128.5237579345703
qlib\qlib\contrib\report\data\ana.py,2.3314242362976074,57.25823974609375,75.63168334960938,7.967761993408203,5.26024866104126,35.50220489501953,9.73867416381836,11.183786392211914,12.320185661315918,data,75.63168334960938
qlib\qlib\contrib\data\processor.py,2.477681875228882,56.281089782714844,79.1513442993164,3.142029285430908,4.457415580749512,22.234302520751953,6.4583024978637695,11.911191940307617,11.224455833435059,data,79.1513442993164
qlib\qlib\rl\strategy\__init__.py,2.6049113273620605,5.010282516479492,0.0,0.0,89.49335479736328,0.0,96.38172149658203,0.0,5.010282516479492,strategy,96.38172149658203
qlib\qlib\rl\data\pickle_styled.py,103.31329345703125,13.391865730285645,108.85568237304688,7.251710891723633,71.52220153808594,28.910783767700195,4.828075408935547,13.458649635314941,24.290531158447266,data,108.85568237304688
qlib\qlib\model\riskmodel\base.py,2.653651714324951,18.34120750427246,56.631038665771484,65.06187438964844,5.019756317138672,26.086915969848633,8.418625831604004,10.550019264221191,17.268142700195312,model,65.06187438964844
qlib\qlib\contrib\torch.py,0.0,56.81856155395508,72.42817687988281,1.3683840036392212,0.0,4.494837284088135,0.0,5.419328689575195,6.296151161193848,data,72.42817687988281
qlib\qlib\backtest\account.py,84.1953125,14.94125747680664,66.12183380126953,28.09923553466797,16.356367111206055,29.152048110961914,25.14244270324707,15.360760688781738,15.600382804870605,backtest,84.1953125
qlib\qlib\rl\order_execution\interpreter.py,3.230112314224243,9.844593048095703,93.44593048095703,6.608034133911133,75.09989929199219,47.29120635986328,4.950538635253906,9.245158195495605,19.763864517211914,data,93.44593048095703
qlib\qlib\contrib\model\pytorch_gats.py,5.955926418304443,68.3259506225586,121.85000610351562,103.14617919921875,40.00587463378906,52.816368103027344,25.203128814697266,90.30403137207031,73.59104919433594,data,121.85000610351562
qlib\qlib\backtest\utils.py,77.15509796142578,13.677908897399902,82.05866241455078,3.535085916519165,5.572929382324219,55.89794921875,7.711621284484863,13.89861011505127,77.55625915527344,data,82.05866241455078
qlib\qlib\contrib\model\pytorch_adarnn.py,9.748086929321289,68.71917724609375,124.71812438964844,97.1120376586914,52.005855560302734,66.2125244140625,24.085676193237305,81.38604736328125,78.13985443115234,data,124.71812438964844
qlib\qlib\rl\simulator.py,4.602781295776367,3.796318769454956,0.4297906458377838,0.0,87.69795227050781,0.0,0.2035588026046753,0.0,4.059909343719482,rl,87.69795227050781
qlib\qlib\contrib\tuner\pipeline.py,109.451904296875,64.29939270019531,86.78076171875,22.654279708862305,6.142455577850342,63.64442443847656,10.684478759765625,41.430850982666016,24.49924659729004,backtest,109.451904296875
qlib\qlib\contrib\model\catboost_model.py,3.115591287612915,64.96625518798828,82.9462890625,78.09663391113281,9.467947006225586,13.673537254333496,11.998692512512207,86.3796615600586,14.509026527404785,tests,86.3796615600586
qlib\qlib\contrib\eva\alpha.py,0.25745469331741333,60.19530487060547,71.6090316772461,11.842596054077148,4.669781684875488,20.103961944580078,7.734642028808594,8.296673774719238,14.938675880432129,data,71.6090316772461
qlib\qlib\contrib\model\pytorch_add.py,4.847519874572754,65.76251220703125,105.91967010498047,107.125244140625,37.71380615234375,66.33782196044922,24.72307586669922,77.05953216552734,67.67216491699219,model,107.125244140625
qlib\qlib\contrib\model\pytorch_tabnet.py,12.649341583251953,64.13775634765625,92.70655822753906,96.00226593017578,39.60309982299805,41.7534294128418,25.63270378112793,84.58831024169922,73.1601791381836,model,96.00226593017578
qlib\qlib\contrib\model\__init__.py,2.085648536682129,60.04320526123047,9.246365547180176,85.12554931640625,1.769075870513916,14.142496109008789,7.420422077178955,2.3001549243927,6.5112786293029785,model,85.12554931640625
qlib\qlib\utils\index_data.py,4.354100227355957,14.150134086608887,97.1729507446289,5.13441801071167,5.213676929473877,49.59183120727539,6.686028480529785,21.328989028930664,74.14814758300781,data,97.1729507446289
qlib\qlib\data\ops.py,9.73611068725586,26.047510147094727,72.9935302734375,20.078542709350586,180.44705200195312,56.40498352050781,23.250629425048828,36.008399963378906,18.943422317504883,rl,180.44705200195312
qlib\qlib\data\storage\__init__.py,0.4663867950439453,2.8238255977630615,70.00314331054688,0.0,0.0,4.160780906677246,0.0,5.160780906677246,4.210752487182617,data,70.00314331054688
qlib\qlib\utils\serial.py,5.337789058685303,10.454839706420898,15.69420051574707,5.325010776519775,28.148418426513672,2.5057241916656494,8.02879810333252,5.599910259246826,72.85144805908203,utils,72.85144805908203
qlib\qlib\rl\utils\env_wrapper.py,1.89320969581604,12.709040641784668,2.5626120567321777,15.44420051574707,85.9976806640625,59.44679260253906,9.319869995117188,6.830270767211914,85.32151794433594,rl,85.9976806640625
qlib\qlib\model\riskmodel\shrink.py,2.407864570617676,6.84135103225708,24.157852172851562,53.439579010009766,5.479406356811523,17.723587036132812,6.799017906188965,9.640390396118164,9.361900329589844,model,53.439579010009766
qlib\qlib\rl\trainer\trainer.py,7.520981788635254,13.247184753417969,24.04381561279297,15.327791213989258,79.99109649658203,76.88465118408203,17.659467697143555,50.66252517700195,18.58194923400879,rl,79.99109649658203
qlib\qlib\contrib\report\__init__.py,14.835598945617676,60.72219467163086,1.2350748777389526,64.07256317138672,4.157607078552246,7.715994834899902,3.8814239501953125,1.363356590270996,4.104698657989502,model,64.07256317138672
qlib\qlib\data\pit.py,0.9059677720069885,12.239212989807129,72.6397705078125,16.128660202026367,7.925398349761963,29.755542755126953,12.10533618927002,14.7215576171875,13.178040504455566,data,72.6397705078125
qlib\qlib\contrib\model\pytorch_gats_ts.py,5.726037979125977,68.22380828857422,128.47418212890625,101.20199584960938,69.3727798461914,54.208980560302734,24.796728134155273,82.94721221923828,73.55211639404297,data,128.47418212890625
qlib\qlib\rl\data\base.py,0.0,7.535872936248779,82.17411041259766,4.054570198059082,86.58802795410156,13.024039268493652,1.4392708539962769,5.898874282836914,12.878724098205566,rl,86.58802795410156
qlib\qlib\rl\trainer\callbacks.py,6.470485210418701,18.858882904052734,71.25877380371094,83.34760284423828,79.26421356201172,20.439088821411133,14.174603462219238,82.69123840332031,18.472728729248047,model,83.34760284423828
qlib\qlib\rl\aux_info.py,7.772327423095703,3.511399745941162,0.4297906458377838,0.0,87.69795227050781,7.3281168937683105,2.757160186767578,0.0,3.7595415115356445,rl,87.69795227050781
qlib\qlib\contrib\model\pytorch_gru_ts.py,5.749975204467773,70.46678924560547,100.46995544433594,92.02839660644531,98.80113220214844,50.744110107421875,22.838193893432617,81.19052124023438,76.19339752197266,data,100.46995544433594
qlib\qlib\data\dataset\processor.py,6.840548038482666,12.94811725616455,82.50041198730469,17.67606544494629,10.425562858581543,34.32478713989258,12.845499038696289,25.62370491027832,23.008047103881836,data,82.50041198730469
qlib\qlib\rl\data\__init__.py,0.0,5.186769008636475,66.71148681640625,0.0,89.55758666992188,4.169467926025391,0.0,4.169467926025391,6.576591968536377,rl,89.55758666992188
qlib\qlib\contrib\model\pytorch_gru.py,5.918502330780029,69.07730865478516,93.3320083618164,92.10542297363281,40.714542388916016,51.81895446777344,22.887447357177734,89.3828353881836,72.98480224609375,data,93.3320083618164
