file_path,backtest,contrib,data,model,rl,run,strategy,tests,workflow,best_module,best_likelihood
qlib\tests\data_mid_layer_tests\test_handler_storage.py,5.218883514404297,9.695267677307129,85.03660583496094,10.774847030639648,6.802454948425293,15.373172760009766,6.345532417297363,107.81453704833984,22.187007904052734,tests,107.81453704833984
qlib\qlib\contrib\strategy\optimizer\enhanced_indexing.py,5.649245738983154,62.30741882324219,15.98387336730957,16.316287994384766,10.392236709594727,11.523265838623047,85.47206115722656,7.32025146484375,21.195772171020508,strategy,85.47206115722656
qlib\qlib\rl\reward.py,8.475139617919922,4.197549819946289,1.3920254707336426,1.752588152885437,87.36031341552734,0.0,2.9482221603393555,1.0012303590774536,14.547369003295898,rl,87.36031341552734
qlib\tests\ops\test_special_ops.py,6.158468246459961,9.922706604003906,82.52293395996094,4.831445693969727,4.645816326141357,7.228592395782471,9.630163192749023,110.12387084960938,22.380538940429688,tests,110.12387084960938
qlib\qlib\contrib\model\pytorch_lstm.py,6.9362406730651855,72.45962524414062,90.11287689208984,100.48499298095703,39.63429641723633,44.72506332397461,24.37854766845703,79.68511199951172,53.86821746826172,model,100.48499298095703
qlib\examples\benchmarks_dynamic\baseline\rolling_benchmark.py,7.851900100708008,31.795637130737305,79.62321472167969,68.91682434082031,10.639455795288086,11.792956352233887,13.823720932006836,17.68666648864746,132.94700622558594,workflow,132.94700622558594
qlib\qlib\workflow\task\collect.py,8.022275924682617,11.968488693237305,13.175179481506348,16.481830596923828,10.232279777526855,15.431801795959473,15.481101989746094,11.66636848449707,146.79403686523438,workflow,146.79403686523438
qlib\qlib\rl\utils\log.py,4.877406120300293,14.331934928894043,54.13062286376953,13.629339218139648,68.49183654785156,22.380584716796875,14.693111419677734,12.256765365600586,41.97071838378906,rl,68.49183654785156
qlib\qlib\backtest\report.py,63.529266357421875,19.1579532623291,100.73920440673828,25.79526710510254,23.66205406188965,32.2590217590332,25.48665428161621,46.06436538696289,45.37717056274414,data,100.73920440673828
qlib\qlib\contrib\data\__init__.py,1.001301884651184,64.41008758544922,63.963958740234375,1.001301884651184,1.001301884651184,3.9977474212646484,1.001301884651184,4.999049186706543,8.730030059814453,contrib,64.41008758544922
qlib\qlib\rl\order_execution\simulator_simple.py,108.21141052246094,12.050382614135742,88.19893646240234,7.432482719421387,70.25474548339844,40.394840240478516,5.315434455871582,11.391153335571289,33.97850799560547,backtest,108.21141052246094
qlib\examples\data_demo\data_mem_resuse_demo.py,5.821967601776123,15.986556053161621,84.98274993896484,7.095047473907471,6.974254608154297,10.395767211914062,10.774322509765625,14.50676155090332,142.19754028320312,workflow,142.19754028320312
qlib\qlib\data\cache.py,12.569931030273438,22.01628303527832,118.39691925048828,46.40811538696289,82.00374603271484,76.12545776367188,25.411287307739258,30.016939163208008,65.97789764404297,data,118.39691925048828
qlib\qlib\contrib\report\data\ana.py,2.2401745319366455,59.614288330078125,72.65509033203125,8.318221092224121,5.373353958129883,36.98812484741211,9.76523494720459,10.32279109954834,15.877701759338379,data,72.65509033203125
qlib\examples\highfreq\highfreq_processor.py,2.0232977867126465,9.783923149108887,73.4560546875,3.980099678039551,2.099783182144165,5.209066390991211,3.1360344886779785,14.191437721252441,14.686812400817871,data,73.4560546875
qlib\qlib\contrib\data\processor.py,2.281186103820801,59.83391189575195,74.50082397460938,3.042210578918457,4.34208345413208,22.458032608032227,6.460906982421875,11.039538383483887,18.782264709472656,data,74.50082397460938
qlib\qlib\rl\strategy\__init__.py,3.6284241676330566,5.94570779800415,0.0,1.0013008117675781,86.6097412109375,0.0,98.20487213134766,1.0013008117675781,7.3212785720825195,strategy,98.20487213134766
qlib\scripts\get_data.py,3.2397048473358154,5.61605978012085,66.08534240722656,3.4237849712371826,4.186580657958984,11.934027671813965,4.408907890319824,7.232298374176025,10.679235458374023,data,66.08534240722656
qlib\qlib\rl\data\pickle_styled.py,102.30735778808594,13.037714004516602,102.16636657714844,8.533243179321289,69.60189056396484,29.96942901611328,5.1823248863220215,12.816473007202148,41.181209564208984,backtest,102.30735778808594
qlib\tests\misc\test_sepdf.py,1.0010271072387695,7.099628925323486,62.27751159667969,2.256809711456299,3.4846580028533936,4.8922882080078125,3.807429313659668,105.2437515258789,14.54712200164795,tests,105.2437515258789
qlib\qlib\model\riskmodel\base.py,3.2532291412353516,18.316814422607422,56.157283782958984,70.68013763427734,6.142918109893799,27.61490821838379,9.785868644714355,11.6385498046875,43.234989166259766,model,70.68013763427734
qlib\tests\rl\test_finite_env.py,5.082019329071045,10.946786880493164,59.072349548339844,10.186359405517578,66.392578125,29.59754180908203,6.183948040008545,103.8018798828125,44.825042724609375,tests,103.8018798828125
qlib\qlib\contrib\torch.py,1.001240611076355,63.07352828979492,68.98033905029297,2.557981491088867,1.001240611076355,4.2785491943359375,1.001240611076355,6.254482746124268,10.52342700958252,data,68.98033905029297
qlib\qlib\backtest\account.py,82.30867767333984,14.670248031616211,63.84115219116211,30.183029174804688,15.598482131958008,30.151927947998047,23.89044189453125,14.772671699523926,45.12754440307617,backtest,82.30867767333984
qlib\qlib\rl\order_execution\interpreter.py,4.031042098999023,9.604872703552246,86.9041748046875,6.586231708526611,72.95708465576172,48.266204833984375,5.077611446380615,9.35704517364502,32.369468688964844,data,86.9041748046875
qlib\qlib\contrib\model\pytorch_gats.py,6.933157444000244,71.55460357666016,114.16792297363281,112.8536376953125,39.06479263305664,53.62386703491211,26.754634857177734,78.45899963378906,65.35256958007812,data,114.16792297363281
qlib\tests\model\test_general_nn.py,3.171416759490967,74.94991302490234,86.73836517333984,84.9078369140625,6.326673984527588,21.347557067871094,13.338822364807129,143.876953125,28.947006225585938,tests,143.876953125
qlib\qlib\backtest\utils.py,76.74207305908203,14.24700927734375,76.85414123535156,3.6313297748565674,6.291375160217285,56.15868377685547,8.654924392700195,14.057098388671875,22.6122989654541,data,76.85414123535156
qlib\qlib\contrib\model\pytorch_adarnn.py,9.772711753845215,68.37100982666016,116.98214721679688,106.17784118652344,49.150177001953125,59.342979431152344,24.975343704223633,70.37705993652344,64.17463684082031,data,116.98214721679688
qlib\qlib\rl\simulator.py,5.740713596343994,4.758212566375732,0.4393358826637268,1.00127375125885,84.8847885131836,0.0,1.2163790464401245,1.00127375125885,5.4717230796813965,rl,84.8847885131836
qlib\qlib\contrib\tuner\pipeline.py,106.88536834716797,66.83857727050781,82.41349029541016,24.84869384765625,4.605122089385986,64.57705688476562,9.481571197509766,33.48808288574219,45.21455001831055,backtest,106.88536834716797
qlib\qlib\contrib\model\catboost_model.py,4.2484025955200195,69.89107513427734,79.38285827636719,85.1153564453125,10.722131729125977,13.521891593933105,13.625744819641113,75.20195007324219,50.649986267089844,model,85.1153564453125
qlib\qlib\contrib\eva\alpha.py,1.3110554218292236,64.27862548828125,69.391357421875,14.599814414978027,5.72651481628418,20.7806339263916,9.082931518554688,9.236461639404297,20.003742218017578,data,69.391357421875
qlib\scripts\collect_info.py,4.763883113861084,4.012931823730469,18.344369888305664,4.456247806549072,8.961222648620605,12.622690200805664,5.202041149139404,5.863111972808838,6.623030662536621,data,18.344369888305664
qlib\examples\online_srv\online_management_simulate.py,113.61854553222656,33.86001205444336,68.69905853271484,12.504647254943848,39.64347457885742,32.31467819213867,113.0284652709961,45.076263427734375,141.38772583007812,workflow,141.38772583007812
qlib\qlib\contrib\model\pytorch_add.py,5.429566860198975,66.77693176269531,101.87944793701172,117.24237060546875,36.34835433959961,63.94973373413086,25.792638778686523,66.9975814819336,71.6081314086914,model,117.24237060546875
qlib\qlib\contrib\model\pytorch_tabnet.py,12.832258224487305,66.1628189086914,88.63069152832031,105.91366577148438,38.57147216796875,43.57653045654297,27.08672523498535,73.45109558105469,56.120201110839844,model,105.91366577148438
qlib\tests\rolling_tests\test_update_pred.py,7.122813701629639,25.74085235595703,84.54441833496094,91.5840072631836,9.156044006347656,7.892840385437012,18.27417755126953,115.77265167236328,195.81988525390625,workflow,195.81988525390625
qlib\scripts\check_dump_bin.py,16.61196517944336,12.841769218444824,88.82178497314453,11.126958847045898,33.184112548828125,42.84711837768555,11.967720031738281,22.956819534301758,20.808212280273438,data,88.82178497314453
qlib\qlib\contrib\model\__init__.py,3.3250863552093506,66.93370819091797,7.962341785430908,95.55050659179688,2.939119338989258,13.474479675292969,9.172700881958008,3.391594886779785,18.817394256591797,model,95.55050659179688
qlib\qlib\utils\index_data.py,4.80282735824585,15.214344024658203,92.38607788085938,5.907876968383789,6.108712196350098,51.63771438598633,7.7205424308776855,20.727710723876953,28.417526245117188,data,92.38607788085938
qlib\qlib\data\ops.py,9.291021347045898,24.40323257446289,70.32038879394531,21.688247680664062,168.89781188964844,44.324684143066406,23.222518920898438,32.29597091674805,41.5371208190918,rl,168.89781188964844
qlib\qlib\data\storage\__init__.py,1.4104183912277222,3.7253358364105225,67.27139282226562,1.0012961626052856,1.0012961626052856,3.990036964416504,1.0012961626052856,5.9913330078125,12.147467613220215,data,67.27139282226562
qlib\qlib\utils\serial.py,4.241159915924072,9.216103553771973,13.960273742675781,3.922726631164551,25.373167037963867,2.3842785358428955,8.999728202819824,3.844536304473877,9.933794975280762,rl,25.373167037963867
qlib\examples\online_srv\update_online_pred.py,8.201518058776855,23.07505989074707,75.76903533935547,22.088937759399414,10.66030502319336,10.874608993530273,18.060190200805664,19.458179473876953,191.1141815185547,workflow,191.1141815185547
qlib\qlib\rl\utils\env_wrapper.py,2.8044209480285645,13.24301815032959,2.665073871612549,18.638545989990234,83.68135070800781,60.78181838989258,10.063542366027832,8.074212074279785,19.980602264404297,rl,83.68135070800781
qlib\examples\benchmarks\TFT\expt_settings\configs.py,4.653459548950195,22.55950355529785,81.72582244873047,90.18374633789062,5.050491809844971,12.106986045837402,9.112363815307617,12.423933982849121,41.746707916259766,model,90.18374633789062
qlib\qlib\model\riskmodel\shrink.py,3.0421857833862305,7.189413070678711,22.136627197265625,56.489036560058594,6.53845739364624,18.66512680053711,7.669185638427734,9.809669494628906,18.414493560791016,model,56.489036560058594
qlib\qlib\rl\trainer\trainer.py,8.450634002685547,14.310042381286621,22.728130340576172,17.75511932373047,78.26652526855469,77.80026245117188,18.930206298828125,45.086769104003906,44.54993438720703,rl,78.26652526855469
qlib\qlib\contrib\report\__init__.py,16.52203369140625,67.61569213867188,1.4070649147033691,70.62239074707031,5.499880790710449,0.48394185304641724,5.429525375366211,2.503692150115967,24.58913230895996,model,70.62239074707031
qlib\tests\rl\test_saoe_simple.py,101.25686645507812,15.826019287109375,84.83487701416016,6.626609802246094,77.64557647705078,28.52455711364746,78.46418762207031,94.50170135498047,49.1187858581543,backtest,101.25686645507812
qlib\qlib\data\pit.py,1.9058730602264404,12.78700065612793,68.86734771728516,19.21892547607422,9.311602592468262,30.78277587890625,13.659387588500977,16.045543670654297,19.960933685302734,data,68.86734771728516
qlib\qlib\contrib\model\pytorch_gats_ts.py,6.7047295570373535,71.20158386230469,120.96907806396484,110.60474395751953,66.22502899169922,54.96601486206055,26.379783630371094,72.7164077758789,69.94618225097656,data,120.96907806396484
qlib\tests\test_contrib_model.py,3.412733316421509,70.98831939697266,0.0,98.03119659423828,3.8840811252593994,78.40778350830078,8.55273723602295,106.88605499267578,25.471811294555664,tests,106.88605499267578
qlib\examples\highfreq\highfreq_ops.py,1.5156258344650269,8.178810119628906,18.240306854248047,2.075853109359741,47.137821197509766,10.331955909729004,2.5555830001831055,11.67945671081543,10.966774940490723,rl,47.137821197509766
qlib\examples\benchmarks\LightGBM\multi_freq_handler.py,6.67560338973999,15.990276336669922,79.48234558105469,7.295901298522949,4.367409706115723,9.754476547241211,3.7373547554016113,15.420945167541504,19.358722686767578,data,79.48234558105469
qlib\qlib\rl\data\base.py,1.0012565851211548,8.36638355255127,77.14610290527344,4.6603546142578125,83.82084655761719,13.078642845153809,2.433166265487671,6.6196794509887695,16.338703155517578,rl,83.82084655761719
qlib\qlib\rl\trainer\callbacks.py,7.6324872970581055,19.48029136657715,68.44731903076172,91.5588150024414,77.6429443359375,20.557849884033203,15.855570793151855,71.83718872070312,67.12588500976562,model,91.5588150024414
qlib\qlib\rl\aux_info.py,8.751373291015625,4.423840045928955,0.4393358826637268,1.00127375125885,84.8847885131836,7.743793964385986,3.9834253787994385,1.00127375125885,9.715209007263184,rl,84.8847885131836
qlib\qlib\data\dataset\processor.py,6.240853786468506,10.576587677001953,78.8635025024414,19.449735641479492,10.278966903686523,31.479759216308594,12.857010841369629,23.090940475463867,38.43955612182617,data,78.8635025024414
qlib\qlib\contrib\model\pytorch_gru_ts.py,6.745408058166504,73.98492431640625,97.13492584228516,100.43073272705078,93.46536254882812,52.678436279296875,24.46084976196289,71.06271362304688,60.82835388183594,model,100.43073272705078
qlib\examples\benchmarks\TFT\data_formatters\base.py,14.91035270690918,13.437647819519043,84.2091293334961,14.774247169494629,3.1532399654388428,26.216949462890625,8.384899139404297,13.832152366638184,35.02708435058594,data,84.2091293334961
qlib\qlib\rl\data\__init__.py,1.001301884651184,5.98546028137207,63.963958740234375,1.001301884651184,86.67153930664062,3.9977474212646484,1.001301884651184,4.999049186706543,8.730030059814453,rl,86.67153930664062
qlib\qlib\contrib\model\pytorch_gru.py,6.874512672424316,72.68053436279297,89.83931732177734,100.56436920166016,39.7824592590332,53.9990234375,24.502992630004883,77.59703826904297,59.3399658203125,model,100.56436920166016
qlib\examples\data_demo\data_cache_demo.py,6.157810688018799,18.78050422668457,86.08000183105469,7.0572052001953125,4.955659866333008,87.73253631591797,10.328680038452148,15.190349578857422,132.94383239746094,workflow,132.94383239746094
qlib\examples\benchmarks\TFT\tft.py,18.948692321777344,33.900936126708984,105.8482437133789,110.22125244140625,11.70703411102295,57.13035202026367,27.866273880004883,83.29304504394531,83.72924041748047,model,110.22125244140625
qlib\qlib\data\dataset\storage.py,2.08959698677063,10.612034797668457,73.33519744873047,21.034915924072266,3.089984893798828,17.26805305480957,16.881223678588867,9.043379783630371,29.15960693359375,data,73.33519744873047
qlib\qlib\contrib\data\utils\sepdf.py,3.9662439823150635,62.54969024658203,66.94208526611328,5.860074520111084,8.080516815185547,17.794179916381836,11.995833396911621,12.755897521972656,16.457948684692383,data,66.94208526611328
qlib\qlib\rl\contrib\utils.py,3.1102278232574463,67.52375793457031,72.83948516845703,3.05820894241333,87.24851989746094,7.796684265136719,2.394688844680786,8.40733814239502,11.587924003601074,rl,87.24851989746094
qlib\examples\hyperparameter\LightGBM\hyperparameter_360.py,2.3929038047790527,83.24737548828125,90.96778106689453,95.32901000976562,18.63055419921875,26.973312377929688,16.773433685302734,15.774372100830078,45.32219696044922,model,95.32901000976562
qlib\qlib\backtest\backtest.py,111.42589569091797,11.528213500976562,66.30784606933594,9.133606910705566,7.417019367218018,12.495109558105469,131.03933715820312,10.627452850341797,35.76311492919922,strategy,131.03933715820312
qlib\qlib\rl\trainer\__init__.py,97.2811508178711,7.881863117218018,0.0,1.0012942552566528,88.9892578125,0.0,2.8089423179626465,1.0012942552566528,12.21670150756836,backtest,97.2811508178711
qlib\qlib\data\_libs\__init__.py,1.0018759965896606,3.7315545082092285,63.963958740234375,1.0018759965896606,1.0018759965896606,3.9977474212646484,1.0018759965896606,4.9996232986450195,8.731178283691406,data,63.963958740234375
