file_path,cli,client,prompts,server,tools,utilities,best_module,best_likelihood
fastmcp\tests\server\http\__init__.py,1.6118733882904053,1.512052297592163,0.0,47.334144592285156,1.2793011665344238,1.8755650520324707,server,47.334144592285156
fastmcp\examples\elicitation.py,15.983366966247559,8.174428939819336,2.6869778633117676,11.459019660949707,23.953153610229492,6.596153736114502,tools,23.953153610229492
fastmcp\tests\server\tasks\test_task_return_types.py,61.193119049072266,80.04645538330078,55.192665100097656,59.20769119262695,91.18260192871094,22.983579635620117,tools,91.18260192871094
fastmcp\tests\server\tasks\test_task_mount.py,62.881072998046875,81.46308135986328,54.4351921081543,58.94954299926758,91.42642974853516,25.35049819946289,tools,91.42642974853516
fastmcp\tests\server\providers\proxy\test_proxy_client.py,73.01390838623047,78.6332778930664,51.18424987792969,60.40688705444336,108.53926086425781,28.431468963623047,tools,108.53926086425781
fastmcp\fastmcp_slim\fastmcp\server\providers\openapi\provider.py,58.05466079711914,77.70265197753906,109.00302124023438,65.59332275390625,92.54202270507812,39.95621871948242,prompts,109.00302124023438
fastmcp\tests\client\test_sampling.py,65.60059356689453,74.08763885498047,50.028446197509766,57.6019287109375,96.03731536865234,25.048933029174805,tools,96.03731536865234
fastmcp\fastmcp_slim\fastmcp\server\providers\prefab_synthesis.py,34.59337615966797,11.390692710876465,0.9069615602493286,57.86859130859375,92.86149597167969,20.552669525146484,tools,92.86149597167969
fastmcp\tests\client\__init__.py,36.37956619262695,55.42523193359375,0.4394848942756653,0.4394848942756653,0.4394848942756653,2.0830512046813965,client,55.42523193359375
fastmcp\fastmcp_slim\fastmcp\contrib\bulk_tool_caller\bulk_tool_caller.py,59.71757888793945,70.57135772705078,2.0118813514709473,55.618011474609375,107.12382507324219,10.713141441345215,tools,107.12382507324219
fastmcp\tests\server\providers\openapi\test_openapi_performance.py,26.13130760192871,15.712261199951172,5.86758279800415,53.87351608276367,82.17424011230469,28.79187774658203,tools,82.17424011230469
fastmcp\examples\auth\azure_oauth\server.py,41.004947662353516,68.9653091430664,2.0412039756774902,53.85169982910156,20.890256881713867,5.0280890464782715,client,68.9653091430664
fastmcp\tests\server\auth\providers\test_github.py,77.93324279785156,73.86886596679688,3.5756843090057373,54.50578689575195,9.388812065124512,17.445110321044922,cli,77.93324279785156
fastmcp\fastmcp_slim\fastmcp\utilities\pagination.py,11.842828750610352,1.7992862462997437,0.0,1.207924246788025,0.0,91.70198059082031,utilities,91.70198059082031
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\ui.py,69.9865493774414,75.95516967773438,3.464794158935547,56.20097732543945,20.227157592773438,10.94540023803711,client,75.95516967773438
fastmcp\examples\simple_echo.py,4.550407409667969,7.224856376647949,1.5087435245513916,50.321189880371094,21.264284133911133,5.14224910736084,server,50.321189880371094
fastmcp\examples\get_file.py,51.4539909362793,46.016109466552734,3.691838502883911,54.640594482421875,23.844423294067383,7.05355978012085,server,54.640594482421875
