file_path,Facade,FileStorage,MediaManagement,Packaging,TagWatermarking,UserDBAdapter,UserManagement,best_module,best_likelihood
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\exceptions\FailedDownloadException.java,2.0027804374694824,4.0,1.0,2.0,2.0,0.14624324440956116,0.0,FileStorage,4.0
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaAccessMaintenanceLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\ICacheMaintenanceRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.ejb.mediaaccess\src\edu\kit\ipd\sdq\mediastore\ejb\mediaaccess\MediaAccessImpl.java,10.85715389251709,20.89765739440918,9.646478652954102,12.484272003173828,7.006545066833496,1.437319278717041,0.47968506813049316,FileStorage,20.89765739440918
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadMediaAccessLocal.java,1.0028477907180786,2.059615135192871,0.0,0.0,0.0,0.14877822995185852,0.0,FileStorage,2.059615135192871
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IMediaManagementLocal.java,1.0028477907180786,2.059615135192871,60.61542510986328,0.0,0.0,0.14877822995185852,0.0,MediaManagement,60.61542510986328
mediastore\Implementation\mediastore.ejb.audiowatermarking\src\edu\kit\ipd\sdq\mediastore\ejb\audiowatermarking\WavFileException.java,2.7767751216888428,2.0,1.0,1.0,1.0,0.0,0.0,Facade,2.7767751216888428
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\data\AudioFileInfo.java,4.415780544281006,7.192614555358887,1.0,2.6684813499450684,2.6684813499450684,2.2958924770355225,0.0,FileStorage,7.192614555358887
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IDownloadAudioWatermarkingRemote.java,1.0028477907180786,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,1.0028477907180786
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\Main.java,149.25917053222656,7.802037239074707,183.7727813720703,168.98968505859375,121.5031967163086,179.90696716308594,174.66021728515625,MediaManagement,183.7727813720703
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\config\EJB.java,2.1508471965789795,1.0,0.0,1.0,0.0,2.1046411991119385,1.9560223817825317,Facade,2.1508471965789795
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\BaseEJB.java,2.567633867263794,2.9252872467041016,0.0,0.27431076765060425,0.27431076765060425,1.1081576347351074,2.4806888103485107,FileStorage,2.9252872467041016
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IFacadeRemote.java,46.792415618896484,0.0,0.0,0.0,0.0,0.14877822995185852,0.0,Facade,46.792415618896484
mediastore\Implementation\mediastore.basic\src\edu\kit\ipd\sdq\mediastore\basic\interfaces\IPackagingRemote.java,1.0028477907180786,0.0,0.0,57.728973388671875,0.0,0.14877822995185852,0.0,Packaging,57.728973388671875
