file_path,dsp,feature,filter_bank,mir,best_module,best_likelihood
audioflux\src\vector\flux_complex.c,8.873645782470703,2.1514534950256348,1.9278210401535034,36.65070343017578,mir,36.65070343017578
audioflux\src\cepstrogram_algorithm.h,1.4536926746368408,8.053876876831055,0.0,0.40328240394592285,feature,8.053876876831055
audioflux\src\track\tune_track.c,24.4874324798584,8.351044654846191,39.444435119628906,36.929805755615234,filter_bank,39.444435119628906
audioflux\include\mir\hpss_algorithm.h,1.4595431089401245,1.0,0.0,77.61735534667969,mir,77.61735534667969
audioflux\include\stft_algorithm.h,1.4374902248382568,1.0,0.6848896145820618,4.406320095062256,mir,4.406320095062256
audioflux\src\dsp\flux_correct.h,98.33385467529297,0.705893337726593,29.311092376708984,15.538750648498535,dsp,98.33385467529297
audioflux\include\track\tune_track.h,0.0,1.0,0.0,1.082512378692627,mir,1.082512378692627
audioflux\include\flux_base.h,27.870725631713867,9.10057544708252,185.61456298828125,64.33916473388672,filter_bank,185.61456298828125
audioflux\include\dsp\hilbert_algorithm.h,82.14297485351562,1.0,0.0,0.4157940745353699,dsp,82.14297485351562
audioflux\src\filterbank\auditory_weight.h,0.0,0.0,102.61363983154297,0.0,filter_bank,102.61363983154297
audioflux\src\filterbank\chroma_filterBank.h,0.0,0.0,94.29994201660156,0.0,filter_bank,94.29994201660156
audioflux\src\mir\pitchShift_algorithm.h,1.4649940729141235,1.0,0.0,77.18438720703125,mir,77.18438720703125
audioflux\src\mir\_pitch_lhs.h,0.0,2.5791592597961426,0.0,83.57936096191406,mir,83.57936096191406
audioflux\src\mir\_trist3.h,45.45823287963867,0.0,0.0,73.81710052490234,mir,73.81710052490234
audioflux\src\mir\_pitch_ffp.c,66.96253204345703,7.83199405670166,116.36788177490234,81.20304107666016,filter_bank,116.36788177490234
audioflux\src\cqt_algorithm.h,2.4298152923583984,17.335468292236328,38.0,0.3820580542087555,filter_bank,38.0
audioflux\src\flux_spectral.h,3.728458881378174,27.31287384033203,9.09190559387207,11.206795692443848,feature,27.31287384033203
audioflux\src\dsp\filterDesign_iir.c,81.67778015136719,0.0,36.0,26.57231903076172,dsp,81.67778015136719
audioflux\src\wpt_algorithm.c,11.961827278137207,4.25955867767334,71.61180877685547,17.536535263061523,filter_bank,71.61180877685547
audioflux\src\dsp\phase_vocoder.h,84.50484466552734,3.680082321166992,0.0,3.1870789527893066,dsp,84.50484466552734
audioflux\src\mir\_pitch_pef.h,0.0,3.066216468811035,0.0,81.10235595703125,mir,81.10235595703125
audioflux\src\dsp\hilbert_algorithm.h,82.14297485351562,1.0,0.0,0.4157940745353699,dsp,82.14297485351562
audioflux\include\util\flux_util.h,17.460203170776367,8.774453163146973,26.46082878112793,42.94658279418945,mir,42.94658279418945
audioflux\src\mir\_pitch_ncf.c,0.0,4.500009536743164,0.0,66.10352325439453,mir,66.10352325439453
audioflux\include\wvd_algorithm.h,1.4677683115005493,1.0,0.0,0.4157940745353699,dsp,1.4677683115005493
audioflux\src\mir\timeStretch_algorithm.c,4.014076232910156,5.21699857711792,23.014896392822266,69.78980255126953,mir,69.78980255126953
audioflux\include\dsp\resample_algorithm.h,79.3497085571289,1.9702095985412598,0.0,28.030006408691406,dsp,79.3497085571289
audioflux\include\feature\spectral_algorithm.h,4.051939964294434,124.96866607666016,6.647528648376465,44.892181396484375,feature,124.96866607666016
audioflux\include\mir\_pitch_cep.h,14.92236328125,2.080145835876465,0.0,81.62765502929688,mir,81.62765502929688
audioflux\include\fst_algorithm.h,18.86499786376953,1.0,0.0,0.4152985215187073,dsp,18.86499786376953
audioflux\src\stft_algorithm.h,1.4374902248382568,1.0,0.6848896145820618,4.406320095062256,mir,4.406320095062256
audioflux\include\swt_algorithm.h,1.4655463695526123,1.0,0.0,0.41381892561912537,dsp,1.4655463695526123
audioflux\src\dsp\filterDesign_fir.c,64.71781158447266,0.0,220.48086547851562,53.93002700805664,filter_bank,220.48086547851562
audioflux\src\filterbank\chroma_filterBank.c,9.905936241149902,0.0,80.788330078125,42.155208587646484,filter_bank,80.788330078125
audioflux\src\fst_algorithm.c,19.531906127929688,1.0,1.0922518968582153,12.242239952087402,dsp,19.531906127929688
audioflux\include\dwt_algorithm.h,18.827821731567383,1.6735039949417114,0.0,0.41381892561912537,dsp,18.827821731567383
audioflux\include\cwt_algorithm.h,2.451601982116699,6.855281829833984,2.0,0.4014240503311157,feature,6.855281829833984
audioflux\src\util\flux_util.h,17.27952766418457,8.67017650604248,26.054723739624023,44.547977447509766,mir,44.547977447509766
audioflux\src\synsq_algorithm.c,2.2969677448272705,5.0,3.949143171310425,30.72010040283203,mir,30.72010040283203
audioflux\src\dsp\filterDesign_iir.h,81.62092590332031,0.0,36.0,26.539955139160156,dsp,81.62092590332031
audioflux\src\filterbank\nsgt_filterBank.c,20.267833709716797,7.348720073699951,168.7127227783203,43.06005096435547,filter_bank,168.7127227783203
audioflux\src\filterbank\cwt_filterBank.c,36.379886627197266,8.62158489227295,129.0211181640625,9.243918418884277,filter_bank,129.0211181640625
audioflux\src\feature\spectral_algorithm.h,4.051939964294434,124.96866607666016,6.647528648376465,44.892181396484375,feature,124.96866607666016
audioflux\src\mir\_pitch_yin.h,0.0,2.07075834274292,0.0,93.55970001220703,mir,93.55970001220703
audioflux\src\dsp\resample_algorithm.c,58.327735900878906,3.1654725074768066,31.88667869567871,19.945480346679688,dsp,58.327735900878906
audioflux\src\filterbank\coef\__coef_r.h,38.46221160888672,0.0,45.16702651977539,46.219566345214844,mir,46.219566345214844
audioflux\src\filterbank\nsgt_filterBank.h,1.0,6.0,100.03044128417969,3.392759323120117,filter_bank,100.03044128417969
audioflux\src\filterbank\auditory_filterBank.h,1.0,5.0,141.92820739746094,23.479999542236328,filter_bank,141.92820739746094
audioflux\include\dsp\czt_algorithm.h,81.97838592529297,0.0,0.0,0.41431093215942383,dsp,81.97838592529297
audioflux\src\synsq_algorithm.h,2.463893413543701,5.0,2.8463003635406494,0.4123498201370239,feature,5.0
audioflux\include\pwt_algorithm.h,2.451601982116699,6.0,2.0,0.4014240503311157,feature,6.0
audioflux\src\filterbank\auditory_weight.c,0.0,0.0,87.76649475097656,49.72797393798828,filter_bank,87.76649475097656
audioflux\src\mir\harmonic_algorithm.h,1.4584681987762451,3.504462957382202,0.0,81.55231475830078,mir,81.55231475830078
audioflux\src\mir\pitchShift_algorithm.c,3.1648616790771484,5.266844749450684,1.7531049251556396,76.1451187133789,mir,76.1451187133789
audioflux\include\synsq_algorithm.h,2.463893413543701,5.0,2.8463003635406494,0.4123498201370239,feature,5.0
audioflux\src\dsp\resample_algorithm.h,79.3497085571289,1.9702095985412598,0.0,28.030006408691406,dsp,79.3497085571289
audioflux\src\mir\_pitch_stft.h,0.0,2.07507061958313,0.0,82.267822265625,mir,82.267822265625
audioflux\include\st_algorithm.h,1.4595431089401245,1.0,0.0,0.40848273038864136,dsp,1.4595431089401245
audioflux\src\dsp\filterDesign_fir.h,79.40357208251953,0.0,164.22021484375,50.555355072021484,filter_bank,164.22021484375
audioflux\src\util\flux_wave.h,0.0,3.0079479217529297,0.0,14.62673282623291,mir,14.62673282623291
audioflux\src\dsp\conv_algorithm.c,66.35562133789062,5.357450008392334,3.5091826915740967,2.012315034866333,dsp,66.35562133789062
audioflux\src\flux_spectral.c,3.6232211589813232,25.60548210144043,10.813551902770996,27.267436981201172,mir,27.267436981201172
audioflux\src\mir\_pitch_cep.c,8.263548851013184,2.162583827972412,0.0,66.98182678222656,mir,66.98182678222656
audioflux\src\feature\spectral_algorithm.c,25.653356552124023,85.68497467041016,9.473883628845215,20.535099029541016,feature,85.68497467041016
audioflux\src\feature\deconv_algorithm.h,1.4649940729141235,127.37845611572266,0.0,2.413328170776367,feature,127.37845611572266
audioflux\src\classic\hmm.h,0.0,3.4083499908447266,3.907914161682129,12.522625923156738,mir,12.522625923156738
audioflux\src\dsp\filterDesign_freqz.c,72.08934783935547,1.2953070402145386,65.95245361328125,15.375943183898926,dsp,72.08934783935547
audioflux\src\flux_base.h,27.870725631713867,9.10057544708252,185.61456298828125,64.33916473388672,filter_bank,185.61456298828125
audioflux\src\mir\hpss_algorithm.h,1.4595431089401245,1.0,0.0,77.61735534667969,mir,77.61735534667969
audioflux\include\mir\pitchShift_algorithm.h,1.4649940729141235,1.0,0.0,77.18438720703125,mir,77.18438720703125
audioflux\src\filterbank\dwt_filterCoef.c,130.2165985107422,0.31608209013938904,53.13311767578125,70.4624252319336,dsp,130.2165985107422
audioflux\include\filterbank\auditory_weight.h,0.0,0.0,102.61363983154297,0.0,filter_bank,102.61363983154297
audioflux\src\classic\viterbi.c,0.0,0.0,0.9982067346572876,15.207341194152832,mir,15.207341194152832
audioflux\include\feature\chroma_algorithm.h,1.4638935327529907,120.00308227539062,0.0,2.4123497009277344,feature,120.00308227539062
audioflux\include\bft_algorithm.h,2.4434287548065186,10.460034370422363,38.69418716430664,1.3197405338287354,filter_bank,38.69418716430664
audioflux\src\st_algorithm.c,1.3043456077575684,1.0,0.9693430662155151,0.27052944898605347,dsp,1.3043456077575684
audioflux\include\vector\flux_vector.h,1.450846791267395,6.527839660644531,4.8061442375183105,58.83108139038086,mir,58.83108139038086
audioflux\include\mir\harmonic_algorithm.h,1.4584681987762451,3.504462957382202,0.0,81.55231475830078,mir,81.55231475830078
audioflux\src\wsst_algorithm.c,2.264864206314087,6.704462051391602,3.8405072689056396,29.85379409790039,mir,29.85379409790039
audioflux\src\stft_algorithm.c,12.524823188781738,1.8001737594604492,0.4199623465538025,34.41990280151367,mir,34.41990280151367
audioflux\src\classic\hmm.c,29.20155906677246,3.909614086151123,49.56698226928711,29.31283950805664,filter_bank,49.56698226928711
audioflux\src\dsp\hilbert_algorithm.c,75.29686737060547,1.0,0.0,0.35410386323928833,dsp,75.29686737060547
audioflux\src\vector\flux_vectorInt.c,0.0,0.0,0.8513963222503662,17.786420822143555,mir,17.786420822143555
audioflux\src\feature\xxcc_algorithm.h,1.4558027982711792,129.29539489746094,0.0,2.405158042907715,feature,129.29539489746094
audioflux\src\dsp\phase_vocoder.c,73.52943420410156,3.860976219177246,0.0,3.2672016620635986,dsp,73.52943420410156
audioflux\include\vector\flux_complex.h,0.0,1.0041590929031372,0.7829371690750122,1.0439162254333496,mir,1.0439162254333496
audioflux\src\mir\_pitch_ncf.h,0.0,2.080145835876465,0.0,81.62765502929688,mir,81.62765502929688
audioflux\include\cqt_algorithm.h,2.4298152923583984,17.335468292236328,38.0,0.3820580542087555,filter_bank,38.0
audioflux\src\filterbank\cwt_filterBank.h,1.0,6.884842872619629,100.18112182617188,0.9752228856086731,filter_bank,100.18112182617188
audioflux\include\ewt_algorithm.h,1.4655463695526123,1.0,0.0,0.41381892561912537,dsp,1.4655463695526123
audioflux\src\dsp\dct_algorithm.h,100.34321594238281,1.759871006011963,0.7102545499801636,1.3502885103225708,dsp,100.34321594238281
audioflux\src\cepstrogram_algorithm.c,3.693585157394409,5.9546709060668945,0.0,2.8038737773895264,feature,5.9546709060668945
audioflux\include\dsp\phase_vocoder.h,84.50484466552734,3.680082321166992,0.0,3.1870789527893066,dsp,84.50484466552734
audioflux\src\mir\hpss_algorithm.c,1.2899391651153564,1.0,0.0,66.07875061035156,mir,66.07875061035156
audioflux\src\dsp\filterDesign_freqz.h,79.92471313476562,0.0,65.17349243164062,12.787174224853516,dsp,79.92471313476562
audioflux\src\feature\deconv_algorithm.c,19.88304328918457,100.10438537597656,0.0,2.2846741676330566,feature,100.10438537597656
audioflux\include\mir\_pitch_ncf.h,0.0,2.080145835876465,0.0,81.62765502929688,mir,81.62765502929688
audioflux\src\filterbank\auditory_filterBank.c,18.22499656677246,7.180212020874023,172.7640380859375,63.25590133666992,filter_bank,172.7640380859375
audioflux\src\spectrogram_algorithm.c,34.930572509765625,33.76839065551758,120.9169921875,71.60050201416016,filter_bank,120.9169921875
audioflux\src\mir\_pitch_cep.h,14.92236328125,2.080145835876465,0.0,81.62765502929688,mir,81.62765502929688
audioflux\src\util\flux_wave.c,0.0,6.662923336029053,57.96027755737305,24.448726654052734,filter_bank,57.96027755737305
audioflux\src\util\flux_util.c,29.667327880859375,6.497964382171631,118.41498565673828,128.07278442382812,mir,128.07278442382812
audioflux\include\mir\timeStretch_algorithm.h,1.4622524976730347,5.01844596862793,0.0,77.2903060913086,mir,77.2903060913086
audioflux\src\pwt_algorithm.c,22.974395751953125,6.760922908782959,65.6741714477539,0.1935807764530182,filter_bank,65.6741714477539
audioflux\src\dsp\flux_window.h,78.10353088378906,0.9795972108840942,1.4963810443878174,0.9214125871658325,dsp,78.10353088378906
audioflux\src\classic\nmf.c,18.307098388671875,4.9210662841796875,0.8445733785629272,13.33767032623291,dsp,18.307098388671875
audioflux\src\dsp\fft_algorithm.h,94.97537994384766,1.5675723552703857,0.0,0.39958274364471436,dsp,94.97537994384766
audioflux\src\flux_temporal.c,0.0,7.009737968444824,0.0,0.0,feature,7.009737968444824
audioflux\src\mir\_queue.h,53.880470275878906,1.0847047567367554,31.892501831054688,98.27742767333984,mir,98.27742767333984
audioflux\include\mir\harmonicRatio_algorithm.h,1.4622524976730347,1.0,0.0,75.95335388183594,mir,75.95335388183594
audioflux\src\dsp\dft_algorithm.h,98.95610809326172,0.6712205410003662,0.0,0.4113761782646179,dsp,98.95610809326172
audioflux\src\dsp\xcorr_algorithm.c,67.65544128417969,1.0,2.4768028259277344,0.27052944898605347,dsp,67.65544128417969
audioflux\include\classic\hmm.h,0.0,3.4083499908447266,3.907914161682129,12.522625923156738,mir,12.522625923156738
audioflux\include\feature\deconv_algorithm.h,1.4649940729141235,127.37845611572266,0.0,2.413328170776367,feature,127.37845611572266
audioflux\include\mir\_pitch_yin.h,0.0,2.07075834274292,0.0,93.55970001220703,mir,93.55970001220703
audioflux\src\dwt_algorithm.c,20.507396697998047,3.6681270599365234,36.0,0.25772371888160706,filter_bank,36.0
audioflux\src\feature\xxcc_algorithm.c,17.23002052307129,103.03780364990234,1.2325451374053955,2.2639713287353516,feature,103.03780364990234
audioflux\src\vector\flux_vector.c,0.39740538597106934,5.141080856323242,30.680809020996094,96.59786987304688,mir,96.59786987304688
audioflux\src\wpt_algorithm.h,1.4655463695526123,1.0,0.0,0.41381892561912537,dsp,1.4655463695526123
audioflux\src\mir\_pitch_hps.h,14.904932022094727,2.5791592597961426,0.0,85.24705505371094,mir,85.24705505371094
audioflux\src\mir\_pitch_ffp.h,14.113558769226074,2.045593023300171,0.0,79.38296508789062,mir,79.38296508789062
audioflux\src\mir\_trist3.c,54.82263946533203,0.0,0.7663819789886475,70.53065490722656,mir,70.53065490722656
audioflux\src\st_algorithm.h,1.4595431089401245,1.0,0.0,0.40848273038864136,dsp,1.4595431089401245
audioflux\src\temporal_algorithm.c,19.044740676879883,13.378994941711426,22.678926467895508,13.014615058898926,filter_bank,22.678926467895508
audioflux\src\bft_algorithm.c,19.83773422241211,16.86341094970703,79.9888916015625,11.843171119689941,filter_bank,79.9888916015625
audioflux\src\wsst_algorithm.h,2.453692674636841,6.859241008758545,2.827690601348877,0.40328240394592285,feature,6.859241008758545
audioflux\src\dsp\dct_algorithm.c,89.43241882324219,2.729135513305664,0.5440313816070557,17.613636016845703,dsp,89.43241882324219
audioflux\src\filterbank\cqt_filterBank.h,1.0,6.074719429016113,98.26991271972656,0.0,filter_bank,98.26991271972656
audioflux\src\mir\onset_algorithm.h,1.4434287548065186,0.4839133620262146,36.811885833740234,92.49231719970703,mir,92.49231719970703
audioflux\src\dsp\czt_algorithm.h,81.97838592529297,0.0,0.0,0.41431093215942383,dsp,81.97838592529297
audioflux\include\reassign_algorithm.h,1.4495306015014648,1.0,1.5238362550735474,5.214538097381592,mir,5.214538097381592
audioflux\include\emd_algorithm.h,1.4677683115005493,1.583721399307251,0.0,0.4157940745353699,feature,1.583721399307251
audioflux\src\mir\_pitch_pef.c,11.339916229248047,4.605625152587891,36.0,61.08673095703125,mir,61.08673095703125
audioflux\src\swt_algorithm.c,11.210282325744629,3.371151924133301,36.0,0.27052944898605347,filter_bank,36.0
audioflux\src\spectrogram_algorithm.h,6.208015441894531,28.809898376464844,38.66281509399414,36.77250289916992,filter_bank,38.66281509399414
audioflux\src\mir\harmonicRatio_algorithm.c,1.2969677448272705,1.0,0.9623860120773315,76.7160873413086,mir,76.7160873413086
audioflux\src\mir\_pitch_lhs.c,0.0,2.4114232063293457,0.0,67.32620239257812,mir,67.32620239257812
audioflux\src\vector\flux_vectorOp.c,13.412410736083984,1.6588038206100464,50.0308723449707,18.846418380737305,filter_bank,50.0308723449707
audioflux\src\reassign_algorithm.h,1.4495306015014648,1.0,1.5238362550735474,5.214538097381592,mir,5.214538097381592
audioflux\include\feature\xxcc_algorithm.h,1.4558027982711792,129.29539489746094,0.0,2.405158042907715,feature,129.29539489746094
audioflux\include\classic\nmf.h,0.0,0.5865223407745361,0.7384580969810486,0.9846107959747314,mir,0.9846107959747314
audioflux\include\nsgt_algorithm.h,2.4414312839508057,6.0,38.0,2.7453525066375732,filter_bank,38.0
audioflux\include\mir\_pitch_pef.h,0.0,3.066216468811035,0.0,81.10235595703125,mir,81.10235595703125
audioflux\include\mir\_pitch_hps.h,14.904932022094727,2.5791592597961426,0.0,85.24705505371094,mir,85.24705505371094
audioflux\src\classic\nmf.h,0.0,0.5865223407745361,0.7384580969810486,0.9846107959747314,mir,0.9846107959747314
audioflux\include\mir\onset_algorithm.h,1.4434287548065186,0.4839133620262146,36.811885833740234,92.49231719970703,mir,92.49231719970703
audioflux\src\cqt_algorithm.c,13.812020301818848,13.281787872314453,12.679193496704102,24.352785110473633,mir,24.352785110473633
audioflux\include\cepstrogram_algorithm.h,1.4536926746368408,8.053876876831055,0.0,0.40328240394592285,feature,8.053876876831055
audioflux\include\cwd_algorithm.h,1.4677683115005493,1.0,0.0,0.4157940745353699,dsp,1.4677683115005493
audioflux\src\mir\_queue.c,82.948974609375,2.7760009765625,29.39978790283203,69.996826171875,dsp,82.948974609375
audioflux\src\mir\harmonicRatio_algorithm.h,1.4622524976730347,1.0,0.0,75.95335388183594,mir,75.95335388183594
audioflux\src\dsp\dft_algorithm.c,105.90196990966797,1.7610440254211426,0.0,9.967422485351562,dsp,105.90196990966797
audioflux\src\dsp\fft_algorithm.c,106.9775390625,4.594766139984131,1.1699280738830566,27.621864318847656,dsp,106.9775390625
audioflux\src\track\tune_track.h,0.0,1.0,0.0,1.082512378692627,mir,1.082512378692627
audioflux\src\dsp\xcorr_algorithm.h,81.65269470214844,0.0,0.0,0.4113761782646179,dsp,81.65269470214844
audioflux\src\pwt_algorithm.h,2.451601982116699,6.0,2.0,0.4014240503311157,feature,6.0
audioflux\src\vector\flux_vector.h,1.450846791267395,6.527839660644531,4.8061442375183105,58.83108139038086,mir,58.83108139038086
audioflux\src\cwt_algorithm.h,2.451601982116699,6.855281829833984,2.0,0.4014240503311157,feature,6.855281829833984
audioflux\src\vector\flux_complex.h,0.0,1.0041590929031372,0.7829371690750122,1.0439162254333496,mir,1.0439162254333496
audioflux\src\dwt_algorithm.h,18.827821731567383,1.6735039949417114,0.0,0.41381892561912537,dsp,18.827821731567383
audioflux\src\flux_temporal.h,0.0,7.003628730773926,0.0,0.0,feature,7.003628730773926
audioflux\src\swt_algorithm.h,1.4655463695526123,1.0,0.0,0.41381892561912537,dsp,1.4655463695526123
audioflux\src\nsgt_algorithm.h,2.4414312839508057,6.0,38.0,2.7453525066375732,filter_bank,38.0
audioflux\src\classic\trist.c,0.0,0.0,1.1857326030731201,19.19135093688965,mir,19.19135093688965
